title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Cinta Itu Bangsat,"Stars,Aufa Assagaf,Salvita Decorte,Rio Dewanto,,","Amir Pohan,","Rahung Nasution,Amir Pohan,","Drama,",,2020 (Indonesia),"Indonesia,","Indonesian,English,French,Icelandic,",,,,,Color,,,,,,,
Firautibaaz,"Stars,Kumud Mishra,Kajal Chauhan,Gulshan Pandey,,","Abhinav Nirala,","Prashant Manpuri,","Thriller,",,"March 29, 2018 (India)","India,","Hindi,","Radhika G Films,",,"₹25,000,000 (estimated)",,Color,,,,,,,
Akam,"Stars,Prakash Bare,Fahadh Faasil,Shelly Kishore,,","Shalini Ushadevi,","Malayatoor Ramakrishnan,Shalini Ushadevi,","Thriller,",,"July 9, 2012 (Switzerland)","India,","Malayalam,",,,,1h 37min,Color,,,6.1/10,171,3,2,
Trapped,"Robert Cristian Trif,Briana Vasquez,","Mark Kajencsky,","Robert Cristian Trif,","Drama,",,"March 13, 2019 (Hong Kong)","Hong Kong,","English,","Black Falcon Studios,",,"$85,000 (estimated)",,Color,,,,,,,
Miriam Miente,"Stars,Margaux Da Silva,Frank Perozo,Pachy Méndez,,","Natalia Cabral,Oriol Estrada,","Natalia Cabral,Oriol Estrada,","Drama,",TV-14,"November 30, 2018 (Spain)","Dominican Republic,Spain,","Spanish,","Faula Films,Mallerich Films,Dirección General de Cine,",,"DOP 35,340,778 (estimated)",1h 30min,Color,,2.35 : 1,6.6/10,118,1,13,
Frame Switch,"Stars,Deanna Brochin,Gary Kent,Jon Michael Davis,,","Drew Thomas,","John Herndon,","Crime,Mystery,Thriller,",,"September 19, 2016 (United States)","United States,","English,Spanish,","Thomas-Herndon Filmmaking Partnership,",,,1h 29min,Color,"Stereo,",16:9 HD,5.7/10,36,,,
Gaby Baby Doll,"Stars,Lolita Chammah,Benjamin Biolay,Félix Moati,,","Sophie Letourneur,","Sophie Letourneur,Anne-Louise Trividic,","Comedy,Drama,Romance,",,"December 17, 2014 (France)","France,","French,","Ecce Films,Centre national du cinéma et de l'image animée (CNC),Ciné+,",,,1h 28min,Color,,,6.0/10,143,1,7,
Aus dem Nichts,"Stars,Gottfried Breitfuss,Tim Breyvogel,Sabina Holzer,,","Angela Summereder,","Angela Summereder,","Drama,",,"March 13, 2016 (Austria)","Austria,","German,",,"$480,063",,1h 30min,Color,,,6.7/10,286,3,,
Hell in a Handbag,"Stars,Martin Cummins,Christine Wallace,Barry Cobbledick,,","Martin Cummins,","Martin Cummins,Jessica Fairbanks,","Action,Comedy,Horror,",,2013 (Canada),"Canada,","English,",,,"CA$500,000 (estimated)",,Color,,,,,,,
Bang fei,"Stars,Fish Chaar,Anthony Levi Kho,Michael Kwah,,","Kelvin Tong,","Ken Kwek,Kelvin Tong,Danny Yeo,","Action,Thriller,",,"March 10, 2010 (Singapore)","Singapore,","Mandarin,","Boku Films,","$1,256,321","SGD 1,000,000 (estimated)",1h 38min,,,,6.3/10,175,2,7,
Blood River,"Stars,Jezibell Anat,Destiny Anastasia LaDonne,Linnea Quigley,,","Christopher Forbes,","Christopher Forbes,David Greske,","Horror,",Not Rated,"January 5, 2013 (United States)","United States,","English,","Forbesfilm,",,,1h 30min,Color,"Mono,",1.78 : 1,3.6/10,46,4,,
Manchester City vs Liverpool FC,"Stars,Trent Alexander-Arnold,Kevin De Bruyne,Fabinho,,","Pep Guardiola,Jürgen Klopp,",,"Action,",,"July 2, 2020 (United Kingdom)","United Kingdom,","English,",,,,1h 39min,Color,,,4.6/10,9,,,
After the World Ended,"Stars,Haruka Abe,Vera Chok,Eke Chukwu,,","Tony Sebastian Ukpo,","Tony Sebastian Ukpo,","Drama,Sci-Fi,",,"January 8, 2015 (United Kingdom)","United Kingdom,United States,","English,Italian,Japanese,","Vertigoheights,",,,1h 30min,Color,,,6.0/10,42,1,,
Utraan,"Stars,Hiroshini Komali,Jangiri Madhumitha,Priyanka Nair,,",,,"Action,Comedy,Fantasy,",,"May 15, 2020 (India)","India,","Tamil,","Sat Cinemas,",,,2h 23min,Color,,,3.8/10,21,2,1,
"Saudó, laberinto de almas","Stars,Robin Abonia,Robín Abonía,María Eugenia Arboleda,,","Jhonny Hendrix,","Alfonso Acosta,Jhonny Hendrix,Alonso Torres,","Horror,Mystery,Thriller,",,"August 1, 2016 (Colombia)","Colombia,","Spanish,English,","Antorcha Films,","$50,447",,1h 27min,Color,,2.39:1,4.1/10,51,,,
Eli Regrets,"Stars,Dianne Butler,Kyle Foubert,Samuel Hoeksema,,","Jordan Easton,","Marcus Hardy,Calvin Maltin,","Comedy,Drama,Romance,",,2012 (Canada),"Canada,","English,",,,,1h 12min,Color,,,,,,,
Halt: The Motion Picture,"Stars,Harley Wallen,D'Tonio Lebrian,Andrew Dawe-Collins,,","Jezar Riches,","Jezar Riches,","Action,Crime,Drama,Thriller,",,"September 29, 2018 (United States)","United States,","English,","CoatTail Entertainment,",,"$30,000 (estimated)",1h 50min,Color,,4K UHD,3.9/10,137,30,,
White Roses,"Stars,Aaron Bennett,Elizabeth Boltz,Chase Christensen,,","Josh Hodgins,","Josh Hodgins,","Drama,",,"February 22, 2014 (United States)","United States,","English,","JH Productions,Sunday Moving Picture Show Productions,Sunshine Whitton Films,",,"$1,000,000 (estimated)",1h 30min,Color,,,5.4/10,12,,,
Billy Connolly: The Sex Life of Bandages,"Billy Connolly,",,,"Comedy,",,"October 4, 2019 (United Kingdom)",,,,"$757,436",,2h 10min,,,,,,,,
Burrraahh,"Stars,Mukul Dev,Harish Verma,Yuvraj Hans,,","Sagar S. Sharma,","Writers,Kumar Ajay,Deep Joshi,Sagar S. Sharma,,","Comedy,",,"October 19, 2012 (India)","India,","Punjabi,","DIY Entertainment,Speed Records,",,,2h 1min,Color,,,6.4/10,68,1,,
Un café sans musique c'est rare à Paris,"Stars,Liliane Rovère,Jana Klein,Pierre Mignard,,","Johanna Pauline Maier,","Peter Jung,Johanna Pauline Maier,","Drama,",,"July 18, 2019 (Germany)","Germany,France,","French,German,","Constellation Factory,Münchner Filmwerkstatt,",,,1h 47min,Color,,1.66 : 1,,,4,,
Vallahi Hortladi,"Stars,Nuri Alço,Doga Konakoglu,Hasan Yalnizoglu,,","Volkan Adiyaman,","Volkan Adiyaman,","Comedy,",,"April 20, 2018 (Turkey)","Turkey,","Turkish,",,"$17,512",,,Color,,,3.3/10,157,,,
The Vampire King,"Stars,Mark Morris,Amanda Lara Kay,Alan Harding,,","Mark Morris,","Mark Morris,","Horror,",,"November 28, 2017 (Germany)","United Kingdom,","English,","Stormdrain films,",,"£600,000 (estimated)",1h 15min,Color,"Stereo,",2.35 : 1,4.3/10,40,2,,
L'accabadora,"Stars,Donatella Finocchiaro,Barry Ward,Sara Serraiocco,,","Enrico Pau,","Antonia Iaccarino,Enrico Pau,Igor Tuveri,","Drama,",,"April 20, 2017 (Italy)","Italy,Ireland,","Italian,","Film Kairòs,Mammoth Films,Rai Cinema,","$173,312",,1h 37min,Color,,,5.4/10,109,1,,
Bodegero (Warehouse Man),"Stars,Jordan Jose,Jonas Gruet,K.C. Miller,,","Toni Te,","G.A. Villafuerte,",,,January 2016 (Philippines),"Philippines,","Tagalog,","Digimar Films,",,,1h 6min,Color,,16:9 HD,,,,,
