title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Taboo,"Stars,Desmon Heck,Ben Crowley,Debbie Bledsoe,,","Desmon Heck,","Desmon Heck,","Comedy,",,"October 2, 2012 (United States)","United States,","English,",,,,,Black and White,,,,,,,
Bogatyrsha,"Stars,Anna Khilkevich,Aleksey Chumakov,Igor Kharlamov,,","Olga Lopato,",,"Animation,",,"January 1, 2016 (Russia)","Russia,","Russian,","Paradise Group,Touch FX Animation Studio,","$796,406",,1h 19min,Color,,,2.5/10,61,,,
El cartel de la papa,"Stars,Luis Eduardo Arango,Marcela Benjumea,Andrés Castañeda,,","Jaime Escallon-Buraglia,","Gerardo Pinzon,","Comedy,",PG-13,2015 (Colombia),"Colombia,","Spanish,","Laberinto Producciones,","$316,201",,1h 20min,Color,,,4.7/10,31,1,,
The Watchtower,"Stars,Ken Coughlin,Thomas J. Kane,John Moran,,","Steve Silver,Johnny Tsang,","Steve Silver,","Crime,Drama,",,July 2017 (United States),"United States,","English,","Wonderluv Productions,",,,56min,Color,,,,,,,
Those Who Can't Do,"Stars,Nick Abeel,Adam LeBow,Tyler Hollinger,,","Jake Holm,","Jake Holm,Michelle Meyers,","Comedy,",,"November 9, 2014 (United States)","United States,","English,",,,,8min,Color,,,,,,,
The Accident,"Stars,Jessica Lee,Jayde Rossi,Reema Sampat,,","Christopher Lawrence Chapman,","Christopher Lawrence Chapman,Paul Tenny,","Romance,",,2017 (United States),"United States,","English,","Zorya Films,",,,49min,Color,,,,,1,,
South Side Sushi,,,,,,,,,,,,,,,,,,,,
The Magician,"Stars,Bill Houskeeper,Jaqueline Siegel,David Tyler Cook,,","Luis F. Montalvo,","Luis F. Montalvo,","Horror,Thriller,",,"November 20, 2013 (United States)","United States,","English,","Ocean Productions,",,"$125,000 (estimated)",1h 30min,,,,5.4/10,29,,,
Inside the Walls,"Gleb Makhankov,Yuliya Medvedeva-Titarenko,","Vyacheslav Rudenko,","Vyacheslav Rudenko,","Drama,Horror,Mystery,",,2017 (Russia),"Russia,","Russian,",,,"RUR 1,500,000 (estimated)",,Color,,,4.2/10,8,,,
Why Am I in a Box?,"Stars,Rachel Grubb,Derek Dirlam,Brooke Lemke,,","Rachel Grubb,","Rachel Grubb,Josh LeSuer,","Comedy,",,"December 7, 2010 (United States)","United States,","English,","Silent-But-Deadly Productions,",,"$5,000 (estimated)",,Color,,,4.6/10,17,8,,
Lemmings no natsu,"Stars,Coco,Fumihito Endo,Reina Hiratsuka,,","Toshihiro Gotô,","Yûsuke Takeyoshi,Toshihiro Gotô,","Drama,Mystery,",,"October 1, 2017 (Japan)","Japan,","Japanese,",,,,1h 37min,Color,,,,,,,
Scat and Rap,"Stars,Maurizio Franco,Enrico Intra,Willie Peyote,,","Tiziano Sossi,",,"Music,",,"March 7, 2020 (Italy)","Italy,","Italian,",,,"€1,000 (estimated)",1h 2min,Color,,16:9 HD,,,,,
Forasteras Y Elefantes,"Stars,Puqui Llácer Cardona,Mora Escola,Demian Gallitelli,,","Ezequiel Tronconi,","Ezequiel Tronconi,","Drama,",,"December 10, 2020 (Argentina)","Argentina,","Spanish,",,,"ARS 1,000,000 (estimated)",,Color,,,,,,,
Murkal Estate,"Prakruthy,Praveen,","Pramod Kumar,",,"Mystery,Thriller,",,"October 25, 2019 (India)","India,","Kannada,","Badravathi Movie Makers,",,,1h 41min,Color,,2.39 : 1,,,,,
Harakiri Girl,"Stars,Andrew Browne,F.H. Canales Jr.,Autumn Caro,,","Rodrigo Cipriano,","Rodrigo Cipriano,","Comedy,Drama,Mystery,",,,"United States,","English,",,,,1h 52min,Color,,1.33 : 1,,,,,
