title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Mark of the Veil,"Stars,Kristy Leigh Lussier,Jon A. Ravenholt,John Kyle Sutton,,","Brandon Freeman,","Brandon Freeman,","Mystery,Sci-Fi,Thriller,",Not Rated,,"United States,","English,",,,,1h 40min,Color,,,,,,,
"Il cuore in mano, i piedi sulla strada","Stars,Wilma Apollonia,Marco Brandizi,Karin Giegerich,,","Uli Möller,",,"Drama,",,"October 9, 2012 (Italy)","Italy,","Italian,",,,,1h 44min,Color,,,,,,,
Newcastle United vs Chelsea,,,,,,"August 26, 2018 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
JLA: United,"Stars,Anthony Caban,Philip Linn,Adam Oliver,,","Anthony Caban,","Anthony Caban,Cj Price,","Action,",,"September 20, 2019 (United States)","United States,","English,",,,,2h 35min,Color,,2.35 : 1,,,,,
El baobab de los sueños,,"Eugenio Tardon,",,,,2013 (Spain),"Gambia,","French,",,,,,Color,,,,,,,
Shakespeare's Globe Theatre: Antony & Cleopatra,"Rosie Hilal,","Jonathan Munby,",,"Drama,Romance,History,",,"April 30, 2015 (Australia)",,,"Shakespeare's Globe,",,"£60,000 (estimated)",3h,,,16:9 HD,7.5/10,13,,,
Monagat AlNafs,,,,"Drama,",,2018 (Oman),"Oman,",,,,,,Color,,,,,,,
Blackpool vs Tottenham Hotspur,,,,"Action,",,"February 22, 2011 (United Kingdom)","United Kingdom,","English,",,,,,Color,,,,,,,
Laxmi Tuzyavina,"Stars,Nityashree Dnyanlaxmi,Priyanka Dnyanlaxmi,Santosh Mayekar,,","Deepak Kadam,","Satish Telang,",,,"March 28, 2014 (India)","India,","Marathi,",,,,1h 56min,Color,,,,,,,
An American Wake,"Stars,Barry Kelleghan,Kellie Ni Dhuibhir,Eoin Bartley,,","Rían Mahood Gallagher,","Eoin Bartley,Rían Mahood Gallagher,Conor Quinn,","Drama,Romance,",,2016 (Ireland),"Ireland,","English,",,,"€2,500 (estimated)",1h 10min,Color,,2.35 : 1,,,,,
The Vixens,"Stars,Sarah Golden,Bevin Bru,Melody Cheng,,","Brian Fairbanks,","Brian Fairbanks,","Comedy,Crime,",,2015 (United States),"United States,","English,",,,,1h 33min,Color,,,,,,,
Kono Ek Robibar,"Subhashish Banerjee,Kalyan Chatterjee,Sanjeeb Dasgupta,","Arabinda Ghosh,",,"Drama,",Not Rated,,,"Bengali,","Angel Digital.,",,,1h 40min,Color,,,,,,,
El Capullo,"Stars,Alejandro Loayza,Maria Teresa dal Pero,Cynthia Diaz,,","Andrea Ibañez,",,"Fantasy,",,"October 20, 2017 (Bolivia)","Bolivia,","English,",,,,,Color,,,,,,,
Fireworks Fireworks,"Stars,Aqeel Ash-Shakoor,La Shayla Hood,Rodriana Jordan,,","Timothy McCall,Kamal Smith,","Kamal Smith,","Drama,",,"January 1, 2017 (United States)","United States,","English,","Yellow Alligator Productions,",,"$75,000 (estimated)",,Color,,,,,,,
Hanging in There,"Stars,Chris Hudson,Elizabeth Joyce Morris,Craig Shelton,,","Darren Scott,","Geoff Saunders,","Comedy,Drama,",,"April 10, 2017 (United Kingdom)","United Kingdom,","English,","Great Scott Films,",,"£15,000 (estimated)",1h 27min,Color,"Stereo,",2.35 : 1,9.0/10,26,9,2,
San jie chuan shuo zhi yao tian xia,,"Huaifu Chen,Jingwen Xu,",,"Adventure,",,"March 5, 2017 (China)","China,","Chinese,","Shanghai xilechangsheng Co.,",,"CN¥6,000,000 (estimated)",,Color,,,,,,,
Pleasure and Crime,"Stars,Ini Edo,Tonto Charity Dikeh,Yul Edochie,,","Nonso Emekaekwue,","Nonso Emekaekwue,Amaechi Ossai,",,,"August 23, 2010 (Nigeria)","Nigeria,","English,","Rich-Rock Productions,",,,1h 1min,Color,,,,,,,
The Matter of Ronnie Goldblatt,"Stars,Austin Baker,Mackenzie Brock,Kordell Brons,,","Ian Goldberg,","Ian Goldberg,","Comedy,Drama,Romance,",,"November 23, 2018 (Canada)","Canada,","English,",,,,1h,Black and White,,16 : 9,,,,,
West Ham United vs Manchester United,,,,"Sport,",,"February 8, 2015 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Jukujo helper: Iyashino tezawari,"Stars,Haruka Sakimoto,Chisato Mizuki,Kaede Ôshiro,,","Sachi Hamano,","Kuninori Yamazaki,",,,"July 19, 2013 (Japan)","Japan,","Japanese,","Tantan-sha Company,",,,1h,Color,,,,,,,
The Animals,"Stars,Nikolett Barabas,Evangelo Bousis,Bruno Bruni Jr.,,","Vifill Prunner,","Vifill Prunner,","Drama,",,,"United States,","English,","Vifill Prunner Films,",,,1h 4min,Black and White,,16 : 9,,,,,
White Wedding,,"Darrell Miller,",,"Sport,",,"March 2, 2017 (United States)","United States,","English,","Storm Show Studios,",,$1 (estimated),,Color,,,,,,,
Whisky e Hambúrguer,"Mario Bortolotto,Patrícia Vilela,","Caue Angeli,","Mario Bortolotto,","Drama,",,"July 15, 2017 (Brazil)","Brazil,","Portuguese,",,,,,,,,,,,,
Queens Park Rangers vs Liverpool,,,,"Sport,",,"October 19, 2014 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
The Trouble with Rain,"Stars,Erik Nelson,Adam Sanner,Valerie Jane Parker,,","Mike Parker,","Nathan Owen,","Drama,",,"May 16, 2016 (United States)","United States,","English,","Rule 14 Pictures,Wynnesome Entertainment,",,"$16,000 (estimated)",,Color,,,4.4/10,10,1,,
Joy of Natasha,"Stars,Princess Acho,Chiwetalu Agu,Solomon Akiyesi,,","Emmanuel Anyaka,","Darlington Azoro,","Drama,",,2015 (Nigeria),"Nigeria,","English,","Naidon Films,",,,1h 24min,Color,,,,,,,
Neverender,"Stars,Jesse Giammarva,Kimmie Merriam,Eros Giacalone,,","Casey Siegel,","Ginger Russell,Casey Siegel,","Comedy,Drama,Sci-Fi,Thriller,",,"March 6, 2011 (United States)","United States,","English,","Pure Gonzo Films,Rick Stole My Girlfriend Productions,",,,1h 19min,Color,,,7.1/10,24,3,,
The SOS Man,"Jackson Gondo,","Jackson Gondo,","Jackson Gondo,","Drama,Thriller,",,,"South Africa,United States,","English,",,,,1h 20min,Color,,,,,,,
The Works of Darren McGannon,"Stars,Frank Afolabi,Scott Aigner,Dwayne Blackaller,,","Aaron Kunkel,Steve Tsentserensky,","Joshua Browning,Aaron Kunkel,Steve Tsentserensky,","Comedy,Drama,Romance,",,,"United States,","English,",,,,1h 31min,Color,,,,,,,
Vishnu Circle,"Stars,Aruna Balraj,Gururaj,Samhitha,,","Lakshmi Dinesh,",,"Drama,",,"September 6, 2019 (India)","India,","Kannada,","Thirupathi Picture Palace,",,,1h 51min,Color,,,,,,,
Hostelsuckers,"Stars,Mirka Pigulla,Nikolai Will,Marcel Miller,,","Marc Schaumburg,","Marc Schaumburg,","Comedy,",,"January 8, 2011 (Germany)","Germany,","German,","Networxx - Film Management,Troubled Four Films,",,"$2,500,000 (estimated)",,,,,,,,,
Reverberatsiya,"Stars,Andrey Zarubin,Darya Rumyantseva,Vadim Skvirskiy,,","Konstantin Sukharkov,","Konstantin Sukharkov,","Action,Adventure,Comedy,Crime,Drama,Fantasy,Mystery,",,August 2015 (Russia),"Russia,","Russian,","Artlait,",$112,,1h 17min,Color,"Dolby Digital,",,4.7/10,8,,,
Chutti Chathan,"Stars,Master Mukesh,Prakash Raj,Santhanam,,","Ashok Kumar,","Madhan Karky,","Fantasy,",,"December 31, 2010 (India)","India,","Tamil,",,,,,Color,,,,,,,
Paranoia,"Stars,Vicky Cals Henry,Ruth Kadiri,William Uche Mbah,,","Simon Peace Maker,","Obinna Okparauba,","Drama,",,"January 17, 2018 (Nigeria)","Nigeria,","English,","Image Filmworks Productions,",,,,Color,,,,,,,
Aasaipadugiren,"Gayathri,Urmila Matondkar,Sekar,","Balu Manivannan,",,"Drama,",,"June 10, 2011 (India)","India,","Tamil,",,,,,Color,,,,,,,
Yashoda,"Falguni Rajani,Shekhar Shukla,Arvind Vekariya,","Devdas Menon,","Devdas Menon,","Drama,",,"September 1, 2017 (India)","India,","Gujarati,","Zelu Entertainment,",,,1h 52min,Color,,,,,,,
Mario soffia sulla cenere,"Stars,Paolo La Bruna,Simona Malato,Diego Montaperto,,","Castiglione Alberto,","Castiglione Alberto,Costanza Croce,","Drama,",,"July 6, 2017 (Italy)","Italy,","Italian,","Koiné Film,",,,1h 25min,Color,,,,,,,
The RyanAustin Movie,,"Ryan Austin,Ryan J. Austin,","Ryan Austin,Ryan J. Austin,","Animation,",,"June 30, 2017 (United States)","United States,","English,","Go!Animate Studios,KidCool9898 Studios,Ryanimation Entertainment,",,"$12,000,000 (estimated)",1h 14min,Color,,,,,,,
Dead Trees,"Stars,Melissa Heller,Kathy Uyen,Steven Lee Allen,,","Huy Chheng,",,"Drama,",Not Rated,"August 28, 2012 (United States)","United States,","English,",,,,1h 24min,Color,,1.78 : 1,,,,,
Fantasy,"Stars,Ewan French,Gurpreet Singh,Sam Sinclair,,","Ewan French,","Ewan French,Tom Griffin,","Thriller,",,"March 29, 2019 (United Kingdom)","United Kingdom,","English,","Basset & Braggs,Boomsatsuma,Pirate Studios,",,£467 (estimated),54min,Color,,,,,,,
Motherland,,"Gurnam Marwa,","Ranjeet S. Marwa,","Action,Drama,Thriller,War,",,2016 (United Kingdom),"United Kingdom,","English,Punjabi,","Empire Motion Pictures,Whinshaw Brothers,",,,,Color,,,5.0/10,6,,,
Bulandi,"Stars,Deepak Dube,Sanjay Pandey,Seema Singh,,","Ashok Tripathi,","Sujit Kumar Puri,","Drama,",,"June 15, 2013 (India)","India,","Bhojpuri,","Subha Creation,",,,,Color,,,,,,,
Yellow Claw,,"Lisette Donkersloot,",,"Music,",,"April 6, 2018 (Netherlands)","Netherlands,","English,","Mr. Frank,",,,,Color,,,,,,,
ForGet HiM,"Stars,Scott M. Schewe,David Matthew Jenkins,Donta Tanner,,","Michael S. McClafferty,",,"Mystery,Thriller,",,"May 8, 2015 (United States)","United States,","English,","StudiOoNe7,The World Waiting,",,"$100,000 (estimated)",1h 26min,,"Stereo,",16:9 HD,,,,,
Film Woh,"Chris Jarocki,Kusum Narayan,Deo Narayan,","Deo Narayan,Kusum Narayan,","Deo Narayan,","Comedy,Drama,Family,Music,Mystery,Romance,",,,"Australia,","Hindi,",,,,1h 45min,Color,,,,,,,
Yeh Friendship,"Stars,Emi Khan,Khursheed Khan,Nasir Khan,,","Khursheed Khan,","Khursheed Khan,","Action,",,"March 10, 2014 (Pakistan)","Pakistan,","Urdu,",,,"PKR 20,000 (estimated)",1h 38min,Color,,,,,,,
Bai Yi Nan,,,,,,"November 15, 2015 (China)","China,","English,",,"$3,930,000",,,Color,,,,,,,
A Very Ghostly Murder,"Stars,Liam Rowley,Isabella McCarthy Sommerville,Kimberlina Howell,,","Nick Bloomfield,","Nick Bloomfield,","Comedy,",,"April 5, 2017 (United Kingdom)","United Kingdom,","English,",,,£500 (estimated),58min,Color,,,,,,,
Silent Stranger,"Stars,Dennis Allyn,Brian Black,Marci Brockman,,","Mike Murehead,","Luke Murehead,Mike Murehead,","Action,Adventure,Western,",,,"United States,","English,",,,,49min,Color,,,,,,,
Final,"Filomena Cautela,Pêpê Rapazote,Isabel Ruth,","Miguel Guimarães,Daniel P. Sousa,",,,R,"April 16, 2011 (Portugal)","Portugal,","Portuguese,",,,,1h 32min,Color,,,,,,,
A Darker Shade of Red,"Stars,Rob Bailey,Charlie Barnes,Stephanie Compton,,","Robert Moir,","Harriet Brown,Robert Moir,","Thriller,",,September 2010 (United Kingdom),"United Kingdom,","English,","Red Hood Productions,",,£200 (estimated),1h,Color,,,,,,,
Coverage: Slow,"Laura Heisler,Michael Tisdale,","Jef Taylor,",,"Comedy,Drama,Fantasy,Horror,Mystery,",,,"United States,","English,",,,,1h 28min,Color,,,,,,,
Safrah Khams Nujoom,"Ahmad Al-Onan,Abdullah Bahman,Bu-Kharshad,","Abdullah Al-Salman,",,"Comedy,",,"March 30, 2017 (Kuwait)","Kuwait,","Arabic,",,,,1h 38min,Color,,,4.7/10,7,,,
"Ivan Shade, Undead P.I.","Stars,Matt D. Lord,Emily Styn,Conor Hawkins,,","Hernan Caraballo,","Hernan Caraballo,Jim Cholewka,Lori Cholewka,","Mystery,",,September 2019 (United States),"United States,","English,","Carabel Pictures,",,"$50,000 (estimated)",,Black and White,,,,,,,
Manchester United vs Manchester,,,,,,"October 23, 2011 (United Kingdom)","United Kingdom,","English,",,,,1h 30min,Color,,,,,,,
Skateboarding Revelations: Journey to the Final Level,"Stars,Todd Falcon,Dan MacFarlane,Rick McCrank,,","Todd Jason Cook,Todd Falcon,","Todd Jason Cook,Todd Falcon,","Adventure,Biography,Drama,Horror,",,"July 13, 2018 (United States)","United States,","English,","Galaxy Film Productions,Screamtime Films,",,"$600,000 (estimated)",2h 15min,Color,,,,,,,
Naanu L/O Jaanu,"Stars,Chikkanna,Manjula Gangappa,Chandru K.V.,,","Suresh G.,","Suresh G.,","Drama,",,"February 9, 2018 (India)","India,","Kannada,",,,,2h 3min,Color,,2.35 : 1,,,,,
Dil Dosti Dushmani,,"Ravi Sinha,",,"Drama,",,2016 (India),"India,","Gujarati,",,,,,Color,,,,,,,
1:31 Am,,"Stefan Kristinkov,","Stefan Kristinkov,","Adventure,Drama,Sci-Fi,",,,"United States,",,,,"$2,300,000 (estimated)",1h 34min,Color,,,,,,,
Shattered,"Stars,James Arnold,Ashkan Azarbad,Prem Bhakthan,,","Hamed Niki,","Hamed Niki,","Crime,",,"November 16, 2014 (Canada)","Canada,","English,",,,"CA$3,000 (estimated)",1h 27min,Color,,,,,,,
Sillunu Oru Payanam,"Navya,Sohaib,Manicka Vinayagam,","R. Vishwa,","R. Vishwa,","Drama,",,"October 16, 2015 (India)","India,","Tamil,","GN Medias,",,,2h 22min,Color,,,,,,,
Niñas,,"Gonzalo García Pelayo,","Writers,Ricardo Adalia,Carmen Barroso,Marta Bassols,,",,,"November 9, 2014 (Spain)","Spain,","Spanish,","Tablada Ediciones Musicales,",,,1h 11min,Color,,,2.8/10,6,,,
Alibaba and the Thief,,,,"Animation,",,"May 17, 2015 (China)",,,,"$2,320,000",,1h 20min,,,,,,,,
Premier League Leicester City vs Tottenham Hotspur,"Leicester City F.C.,Tottenham Hotspur F.C.,",,,,,"September 21, 2019 (United Kingdom)","United Kingdom,","English,",,,,1h 30min,Color,,,,,,,
Aamna Saamna,"Stars,Jigna Bhardwaj,Rajesh Kava,Bobby Kumar,,","Rajiv Chilaka,",,"Animation,",,2013 (India),"India,","Hindi,","Green Gold Animation,",,,1h 2min,Color,,,,,,,
Happy Home,,,,,,"September 10, 2019 (China)",,,,"$83,205",,,,,,,,,,
Those That Know Before It Happens,"Daniel Carroll,Charity Buckbee,David Goldberg,","Eric Douglas Ward,","Eric Douglas Ward,Daniel Carroll,","Comedy,Drama,",,,"United States,","English,",,,,59min,Color,,,,,,,
Safar Edtirari,,,,,,"February 14, 2019 (United Arab Emirates)","United Arab Emirates,","English,",,"$22,418",,,Color,,,,,,,
Mia nyhta stin Athina,"Stars,Kleon Gregoriadis,Ada Livitsanou,Athina Oikonomakou,,","Dimitris Arvanitis,","Writers,Anna Andrianou,Manto Arvaniti,Dimitris Arvanitis,,","Comedy,Drama,",,"March 7, 2013 (Greece)","Greece,","Greek,","D-Port,",,,,Color,,,6.3/10,14,1,,
In 200 Characters or Less,"Stars,Jeffrey Bader,Manuela Farina,Gordon DelGiorno,,","Mauro Giuffrida,","Michael Dafter,Mauro Giuffrida,","Comedy,Romance,",Not Rated,,"United States,","English,",,,,1h 24min,Color,,1.78 : 1 / (high definition),7.7/10,20,1,,
Rayuan Arwah Penasaran,"Stars,Dimaz Andrean,Rahma Azhari,Artis Jepang,,","Ferry Ipey Assad,",,"Horror,",,"May 20, 2010 (Indonesia)","Indonesia,","Indonesian,","K2K Production,",,,1h 30min,Color,,,3.7/10,13,,,
Après la neige,"Stars,Émile Schneider,Paul Barbeau,Benz Antoine,,","Paul Barbeau,","Paul Barbeau,","Drama,",,2012 (Canada),"Canada,","French,","Reprise Films,",,,1h 13min,Color,"Dolby Digital,",1.85 : 1,6.7/10,23,7,,
Chelsea Football Club vs Aston Villa Football Club,,,,"Sport,",,"January 2, 2011 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
To Fly,"Stars,Tristan Erwin,Robert Essler,Kayla Gill,,","Jason Lyle Garrett,","Jason Lyle Garrett,","Drama,",,"May 10, 2010 (United Kingdom)","United States,","English,",,,,1h 21min,Color,,,7.4/10,14,,,
Misamisawa no ajisaiyama,,"Masami Murai,",,,,"July 22, 2017 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
Si Anak Kampoeng,"Stars,Radhit Syam,Pong Harjatmo,Virda Anggraini,,","Damien Dematra,","Damien Dematra,","Drama,",,"April 21, 2011 (Indonesia)","Indonesia,","Indonesian,","Maarif Production,",,,1h 45min,Color,,,,,1,,
Abel's Revolution,"Charles Justin Hilado,","Julius Dela Peña,","Julius Dela Peña,","Drama,",,"December 15, 2019 (Philippines)","Philippines,","Filipino,","Department of Tourism - Region VI,",,"₱130,000 (estimated)",,,,,,,,,
The Abandoned II,"Stars,Mohamed Elkassar,Tarek Fawzy,Hossam Hassan,,","Hossam Hassan,","Mohamed Elkassar,","Crime,Drama,Horror,",,"December 10, 2016 (Egypt)","Egypt,","Arabic,",,,EGP 100 (estimated),,Color,,16:9 HD,7.9/10,9,,,
V krasnom more,"Stars,Arkadiy Andreev,Pavel Andreev,Dmitry Belyaev,,","Andrey Miteshin,","Andrey Miteshin,Sergey Sherbakov,","Drama,",,"May 22, 2019 (Russia)","Russia,","Russian,","MiteshinStudio,",,"RUR 3,500,000 (estimated)",47min,Color,,,,,,,
Ciume,,,,,,"March 15, 2018 (Portugal)","Portugal,","English,",,"$25,983",,,Color,,,,,,,
Norwich City Football Club vs Queens Park Rangers,,,,"Sport,",,"August 25, 2012 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Bone China,,,,,,"November 22, 2019 (China)",,,,"$342,539",,,,,,,,,,
The Tale of the Brave Sea Captain and His Search for the Elusive Foe,,"Simon English,",,"Mystery,War,",,,"Ireland,","English,",,,,1h 10min,Color,,,,,,,
The Writer: Part One,"Conor Molloy,Ronan Rice,","Ronan Rice,",,"Thriller,",,"January 1, 2017 (United Kingdom)",,,,,,,,,,,,,,
David Cronenberg's Early Works,,,,"Sci-Fi,",,,"United States,","English,",,,,2h 25min,Color,,,,,,,
The Maestro,"Stars,David Lunday,Dennis Fitzpatrick,Haley Talbot,,","David Lunday,","David Lunday,","Comedy,Drama,",,2016 (United States),"United States,","English,","Lunday Pictures,",,,1h 26min,Color,"Stereo,",2.35 : 1,,,,,
Halimo: Usturat el-Shawate,"Bayyumi Fuad,Rami Gheit,Talat Zakariyya,","Muhammad Said,",,"Comedy,",,"March 8, 2018 (Kuwait)","Egypt,","Arabic,",,,,1h 41min,Color,,,2.1/10,14,,,
Schwarze Messe des Gehirns,"Mari K.,Alena Trucizna,","Cosmotropia de Xam,",,"Horror,",,"November 5, 2016 (Japan)","Germany,","English,",,,"€3,000 (estimated)",,Color,,,,,,,
Building a Life Together,"David Sanepour,Mia ScozzaFave,","Andrew Essig,",,,,"October 14, 2019 (United States)","United States,","English,",,,,,Color,,,,,,,
The Mysteries of the Holy Sepulchre,,"Luca Trovellesi Cesana,",,,,,,,,,,,,,,,,,,
2019-Nen 12 tsuki 30-nichi Kinoshita maisuta Tokyo vs T. T sai tama,,,,"Sport,",,2019 (Japan),"Japan,","Japanese,",,,,,Color,,,,,,,
Nagan,"Nikolay Panov,",,,,,"December 1, 2016 (Russia)","Russia,","English,",,"$2,097",,,Color,,,,,,,
Sunyo Je Kol,"Sayanti Banerjee,Soma Dutta,Tuhin Mukherjee,","Bhaswati Roy,","Bhaswati Roy,","Drama,",,"January 29, 2019 (India)","India,","Bengali,","Download Creation,",,,1h 24min,Color,,,,,,,
