title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Nam Duniya Nam Style,"Stars,Vinayak Joshi,Krishna Nagappa,Likith Shetty,,","Preetham Gubbi,","Preetham Gubbi,","Drama,Romance,",,"June 28, 2013 (India)","India,","Kannada,","Gubbi Talkies,",,,2h 16min,Color,,,5.7/10,11,,,
In Your Orbit,"Stars,Faith Amantea,Aadila Dosani,Whitney Richter,,","Andrea Mann,","Andrea Mann,","Drama,",,,"Canada,","English,",,,,48min,Color,,,,,,,
Dhanya Wagh,"Stars,Prakash Dhotre,Bhavana Karekar,Prakash Parulekar,,","Sathish Patil,","Chandrakumar Nalge,",,,"August 12, 2016 (India)","India,","Marathi,",,,,2h 21min,Color,,2.35 : 1,,,,,
Through the Trees,"Stars,Isaiah Miller,Talik Lee,Valdi Belton,,","Phillip Stevenson,",,"Drama,",,"September 6, 2019 (United States)","United States,","English,","Spirit Led Productions,",,,1h 13min,Color,,,,,,,
Dead and Awake,"Stars,Ian Alexander,Luke Argles,Mike Bennett,,","Alexander Fodor,","Alexander Fodor,","Drama,Thriller,",Not Rated,"December 15, 2014 (United Kingdom)","United Kingdom,","English,","Dark Moon Filmworks,Zed Resistor Company,",,,1h 31min,Color,,,4.5/10,15,1,,
Thomas Mao,"Stars,Ye Feng,Thomas Rohdewald,Mao Yan,,","Kate Zhu,","Kate Zhu,","Comedy,Fantasy,Sci-Fi,",,"October 25, 2010 (United Kingdom)","China,","Chinese,English,",,,,1h 17min,Color,,,5.7/10,16,1,5,
Ke Trôm Chó,"Stars,Tiet Cuong,Hua Minh Dat,Phi Dieu,,","Nguy Minh Khang,","Nguy Minh Khang,","Drama,Romance,",,"October 6, 2017 (Vietnam)","Vietnam,","Vietnamese,",,,,1h 36min,Color,,,,,,,
Athiradi,"Mansoor Ali Khan,Moumita Choudhury,Radha Ravi,","Balu Ananth,","Mansoor Ali Khan,","Action,Comedy,",,"October 16, 2015 (India)","India,","Tamil,","Rajkennedy Films,",,,,Color,,,5.8/10,6,,,
Starzinger III,"Stars,Jason Barker,G. Larry Butler,David Gerrold,,","Yugo Serikawa,William Winckler,","Leiji Matsumoto,William Winckler,","Animation,",Not Rated,"March 2, 2011 (Japan)","Japan,","English,","KR13 Productions,Toei Animation,William Winckler Productions,",,"$1,500,000 (estimated)",2h,Color,,,8.1/10,40,,,
Lección debida,"Stars,Ruth Armas,Txema Blasco,María Castillo,,","Ivan Ruiz Flores,","Ivan Ruiz Flores,","Thriller,",,"June 18, 2011 (Italy)","Spain,","Spanish,","AniuR Creativos Audiovisuales,",,,,Color,,,,,1,,
Vesartî,"Sakine Tunç,Ali Kemal Çinar,","Ali Kemal Çinar,","Ali Kemal Çinar,","Drama,",,2016 (Turkey),"Turkey,","Kurdish,","Layen Film Reklam Yapim Limited,",,,1h 10min,Black and White,,,6.4/10,28,1,,
Manigances: Notice Rouge,"Stars,Maxim Martin,Lucie Laurier,Pierre Curzi,,","Isabel Dréan,","Ghislain O'Prêtre,","Drama,Mystery,Thriller,",Not Rated,"November 5, 2013 (Canada)","Canada,","French,","Production Kebweb,",,,1h 11min,Color,,,6.4/10,10,,,
Expect the Unexpected,"Stars,Delilah Alvares,Jan Bostock,Nalisha Carrasco,,","Milroy Goes,",,"Thriller,",,,"India,","English,",,,,48min,Color,,16:9 HD,,,,,
Su Karisu,"Kishore Bhanushali,Rittesh Mobh,Bhakti Rathod,","Haresh S. Pandya,","Haresh S. Pandya,","Drama,",,"April 22, 2016 (India)","India,","Gujarati,",,,,2h 10min,Color,,,,,,,
Naya Pata,"Stars,Shaad Ahmed,Abhishek Sharma,Yashwardhan Singh,,","Pawan k Shrivastava,","Pawan k Shrivastava,","Drama,Family,",,"June 27, 2014 (India)","India,","Bhojpuri,","Nayaab Vision entertainment,",,"₹800,000 (estimated)",1h 37min,Color,,,5.4/10,37,2,1,
