title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Between the Darkness,"Stars,Lew Temple,Danielle Harris,Nicole Moorea Sherman,,","Andres Rovira,","Andres Rovira,","Horror,Thriller,",,"August 20, 2019 (United States)",,,"Miller/Datri Pictures,",,,1h 36min,,,,4.3/10,167,10,21,
Kill Game,"Stars,Laura Ashley Samuels,Joe Adler,Pierson Fode,,","Robert Mearns,","Robert Mearns,","Horror,",Not Rated,"January 19, 2018 (United States)","United States,","English,","Full Throttle Pictures,",,"$5,000,000 (estimated)",1h 42min,Color,,1.78 : 1 / (high definition),4.0/10,724,19,11,
Secondhand Hearts,"Stars,Ben Isaacs,Mallory Corinne,Allie Rae Treharne,,","Austin Everett,","Austin Everett,","Drama,Romance,",TV-14,"April 6, 2017 (United States)","United States,Japan,","English,","HI Integrated Productions,SHH Productions,Second Sky Studios,",,,1h 33min,Color,"Dolby Digital,",2.35 : 1,4.9/10,111,12,,
Natali,"Stars,Kim Ji-hoon,Ki-yeon Kim,Seong-jae Lee,,","Kyung-jung Joo,","Kyung-jung Joo,","Mystery,Romance,",,"October 28, 2010 (South Korea)","South Korea,","Korean,",,"$1,159,749",,1h 30min,Color,,,4.6/10,481,1,,
Ee. Ma. Yau,"Stars,Chemban Vinod Jose,Vinayakan,Dileesh Pothan,,","Lijo Jose Pellissery,","P.F. Mathews,","Comedy,Drama,",,"May 4, 2018 (India)","India,","Malayalam,","RGK Cinema,","$46,209",,2h,Color,,,8.4/10,3.3K,32,5,
Điệp Vụ Tam Giác Vàng,"Stars,Hanyu Zhang,Eddie Peng,Baoguo Chen,,","Dante Lam,","Writers,Dante Lam,Kang-Kei Chu,Siu-Kwan Lau,,","Action,Adventure,Crime,Drama,History,Thriller,",Not Rated,"October 14, 2016 (Vietnam)","China,Hong Kong,","Mandarin,Cantonese,English,Thai,Burmese,","Bona Film Group,Bona Entertainment,Huaxia Film Distribution,","$173,839,072","$30,200,000 (estimated)",2h 4min,Color,"Dolby Atmos,",2.39 : 1,6.6/10,4.5K,26,36,
R... Rajkumar,"Stars,Shahid Kapoor,Sonakshi Sinha,Sonu Sood,,","Prabhu Deva,","Writers,Prabhu Deva,Sunil Kumar Agrawal,Ravi S. Sundaram,,","Action,Comedy,Romance,",Not Rated,"December 6, 2013 (India)","India,","Hindi,","Eros Worldwide,Next Gen Films,","$410,495","₹400,000,000 (estimated)",2h 26min,Color,,2.35 : 1,5.2/10,5.8K,31,13,
Imaikkaa Nodigal,"Stars,Nayanthara,Atharvaa Murali,Anurag Kashyap,,","R. Ajay Gnanamuthu,","R. Ajay Gnanamuthu,Pattukottai Prabhakar,","Action,Crime,Drama,Thriller,",Not Rated,"August 29, 2018 (United States)","India,","Tamil,","Cameo Films India,Drumsticks Productions,","$231,368",,2h 50min,,"Dolby Atmos,",,7.4/10,5.1K,75,5,
Peep World,"Stars,Michael C. Hall,Sarah Silverman,Rainn Wilson,,","Barry W. Blaustein,","Peter Himmelstein,","Comedy,Drama,",Rated R for language and sexual content,"March 25, 2011 (United States)","United States,","English,","Occupant Entertainment,","$14,351",,1h 19min,Color,,2.35 : 1,5.6/10,3.7K,20,33,27
The Letter,"Stars,Winona Ryder,Josh Hamilton,Marin Ireland,,","Jay Anania,","Jay Anania,","Drama,Thriller,",Rated R for sexuality and language,"June 27, 2013 (Russia)","United States,","English,","RabbitBandini Productions,Waterstone Entertainment,",,"$10,000,000 (estimated)",1h 32min,Color,,,3.6/10,1.6K,21,6,
