title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Não Vamos Pagar Nada,"Stars,Flavio Bauraqui,Fernando Caruso,Criolo,,","João Fonseca,","Renato Fagundes,","Comedy,",,"October 15, 2020 (Brazil)","Brazil,","Portuguese,","A Fabrica,",,"R$4,000,000 (estimated)",1h 27min,Color,,1.85 : 1,5.4/10,115,,,
Shiawase no pan,"Stars,Tomoyo Harada,Yô Ôizumi,Ken Mitsuishi,,","Yukiko Mishima,","Yukiko Mishima,","Comedy,Drama,",,"January 28, 2012 (Japan)","Japan,","Japanese,","Creative Office Cue,Asmik Ace Entertainment,Amuse,","$1,659,800",,1h 54min,Color,,,6.6/10,445,1,3,
Troubles,"Stars,Désirée Deboës,Chloé Imbroglio,Luna Labelle,,","Robin Entreinger,","Robin Entreinger,","Thriller,",,"January 10, 2020 (France)","France,","French,","Seven Light,",,,2h 8min,Color,"D-Cinema 48kHz 5.1,",1.85 : 1,,,,,
La nouvelle vie de Paul Sneijder,"Stars,Thierry Lhermitte,Géraldine Pailhas,Pierre Curzi,,","Thomas Vincent,","Yaël Cojot-Goldberg,Jean-Paul Dubois,Thomas Vincent,","Drama,",,"June 8, 2016 (France)","Canada,France,","French,","Cine Nomine,Caramel Film,SND Films,","$953,024",,1h 54min,Color,,,6.7/10,466,2,2,
Thayige thakka maga,"Stars,P.D. Sathish Chandra,Achyuth Kumar,Bhajarangi Loki,,","Shashank Taalya,","Shashank,","Drama,",,"November 16, 2018 (India)","India,","Kannada,","Shashank Cinemass,",,,2h 27min,Color,,2.35 : 1,6.0/10,21,,,
Abandoned,"Stars,Beauty Gonzalez,Seth Fedelin,Allan De Paz,,","Kip Oebanda,","Kip Oebanda,","Horror,",,"August 28, 2019 (Philippines)","Philippines,","Tagalog,Filipino,","Dreamscape Entertainment,Quantum Films,",,,1h 16min,Color,,,6.1/10,19,,,
Ing-too-gi,"Stars,Tae-goo Eom,Joon-bae Kim,Hye-young Ryu,,","Tae-hwa Eom,","Tae-hwa Eom,Seul-yeah Jo,","Action,Drama,",PG-13,"November 14, 2013 (South Korea)","South Korea,","Korean,","CJ Entertainment,KAFA Films,",,,1h 38min,Color,,,6.6/10,41,1,,
Hounds of Zaroff,"Stars,Rachel Schrey,Devin Schmidt,Timo Schrey,,","Ryan Prince,","Ryan Prince,Devin Schmidt,Richard Connell,","Action,Drama,Thriller,",Not Rated,June 2018 (United States),"United States,","English,Russian,","Lucky 70 Films,Smith Brothers Productions,World Productions,",,$600 (estimated),1h 47min,Color,,,7.8/10,25,2,,
Nae kkangpae gateun aein,"Stars,Gwi-hwa Choi,Won-tae Choi,In-gi Jeong,,","Kwang-shik Kim,","Kwang-shik Kim,","Comedy,",,"May 20, 2010 (South Korea)","South Korea,","Korean,","JK FILMS,",,"₩900,000,000 (estimated)",1h 45min,Color,,2.35 : 1,6.8/10,439,5,8,
The 5th Dimension,"Stars,Mike Allen,Sylvia Ruth Anderson,Tiffany Cole,,","George Roberson,","George Roberson,","Horror,Sci-Fi,",,,"United States,","English,",,,,1h 27min,Color,,,6.4/10,24,1,,
The Last Case of August T. Harrison,"Stars,Jerry Lacy,Nathan Wilson,Maggie Wagner,,","Ansel Faraj,","Ansel Faraj,H.P. Lovecraft,","Drama,Horror,Mystery,Thriller,",,"November 13, 2015 (United States)","United States,","English,","Hollinsworth Productions,",,,1h 6min,Color,"Dolby Digital,",2.35 : 1,7.2/10,63,1,1,
Chopping Block,"Stars,Jasper Sams,Haley Madison,Michael Malone,,","Joshua Hull,","Joshua Hull,","Comedy,Horror,",,"August 30, 2016 (United States)","United States,","English,","G & G Motion Pictures,Retro Rad Productions,",,"$50,000 (estimated)",1h 22min,Color,,,4.4/10,125,5,10,
The Aspern Papers,"Stars,Brooke Smith,Felix D'Alviella,Joan Juliet Buck,,","Mariana Hellmund,","Mariana Hellmund,Isabel Barton,Henry James,","Drama,",Not Rated,"October 23, 2010 (United States)","United States,","English,","Lazulita Films,Factor RH Producciones,Arcana Pictures,",,,1h 25min,Color,,,8.4/10,48,,,
Gelateria,"Writers,Christian Serritiello,Arthur Patching,Shane Starling,,Stars,Carrie Getman,Tomas Spencer,Christian Serritiello,,","Arthur Patching,Christian Serritiello,","Writers,Christian Serritiello,Arthur Patching,Shane Starling,,","Drama,",,"July 5, 2019 (Russia)","Germany,",,"Tropical Grey Pictures,",,,1h 2min,,,1.85 : 1,8.2/10,17,18,,
Den kæmpestore bjørn,"Stars,Markus Rygaard,Alberte Blichfeldt,Flemming Quist Møller,,","Esben Toft Jacobsen,","Jannik Tai Mosholt,Esben Toft Jacobsen,","Animation,Adventure,Family,Fantasy,",Rated PG for mild violence and peril,"February 10, 2011 (Denmark)","Denmark,","Danish,","Copenhagen Bombay,Copenhagen Bombay,Film i Väst,","$1,094,104",,1h 15min,Color,"Dolby Digital,Dolby SR,",1.85 : 1,5.5/10,587,10,17,
Double DI Trouble,"Stars,Dharmendra,Gippy Grewal,Poonam Dhillon,,","Smeep Kang,","Writers,Smeep Kang,Naresh Kathooria,Manoj Sabharwal,,","Comedy,",,"August 29, 2014 (India)","India,","Punjabi,","Mudra Arts,Mukta Arts,","$225,110",,1h 48min,Color,,,6.1/10,282,4,,
The Blackout,"Stars,Derrick Mckenzie,Roger Azar,Charles Kassatly,,","Charles Kassatly,Rico Shay,","Rico Shay,Charles Kassatly,","Drama,Thriller,",,"November 6, 2019 (United States)","Lebanon,United States,","English,Arabic,","Equipoise Pictures,",,"$200,000 (estimated)",2h,Color,,,5.6/10,12,,,
Arnaud fait son 2e film,"Stars,Arnaud Viard,Irène Jacob,Louise Coldefy,,","Arnaud Viard,","Arnaud Viard,","Comedy,",,"April 1, 2015 (France)","France,","French,","Les 1001 Marches,Reborn Production,",,,1h 20min,Color,,2.39 : 1,5.7/10,111,7,,
Dark Waves,"Stars,Giovanni Andriuoli,Angelo Campus,Luca Canonici,,","Domiziano Cristopharo,","Andrea Cavaletto,","Fantasy,Horror,",R,"August 9, 2016 (United States)","Italy,","Italian,",,,"€100,000 (estimated)",1h 26min,,"Stereo,",2.35 : 1,4.7/10,137,1,2,
Isa pang bahaghari,"Stars,Nora Aunor,Phillip Salvador,Michael De Mesa,,","Joel Lamangan,","Joel Lamangan,Enrique Ramos,","Drama,",,"December 25, 2020 (Philippines)","Philippines,","Tagalog,Filipino,","Heaven's Best Entertainment,",,,2h,Color,,,7.4/10,10,1,,
Victimes,"Stars,Valentin Bonhomme,Jerôme Palfroy,Héloïse Leveau,,","Robin Entreinger,","Robin Entreinger,","Thriller,",,"September 19, 2018 (France)","France,","French,","2017 Films,Seven Light,",,,1h 25min,Color,"Stereo,",,6.3/10,23,1,,
Ragini IPS,"Stars,Ragini Dwivedi,Avinash,Bhavya,,","Anand P. Raju,","Gururaj M. Desai,","Thriller,",,"March 28, 2014 (India)","India,","Kannada,","K Manju Cinemaas,",,,,Color,,,4.9/10,21,1,,
Appa Ani Bappa,"Stars,Subodh Bhave,Sanjay Choudhary,Tushar Dalvi,,","Garima Dhir,Jalaj Dhir,","Ashwani Dhir,Arvind Jagtap,","Comedy,",,"October 11, 2019 (India)","India,","Marathi,","Garima Productions,",,,2h 17min,Color,,,7.5/10,67,5,,
Remember Amnesia,"Stars,Tovah Feldshuh,Lisa Ann Walter,James Harrison Jr.,,","Ravi Godse,","Ravi Godse,","Comedy,",Rated PG-13 for brief thematic content/images.,"June 14, 2019 (United States)","United States,India,","English,Marathi,Hindi,","Godse-Thaker Productions,",,,1h 28min,Color,,,8.0/10,33,15,1,
Amanet,"Stars,Ljubomir Bulajic,Milena Zivanovic,Danica Maksimovic,,","Nemanja Cipranic,","Sara Radojkovic,","Drama,Thriller,",,"October 14, 2015 (Serbia)","Serbia,","Serbian,","Spotlight production,Pink Films International,",,,,Color,"Dolby,",,5.8/10,153,1,4,
Bang jia zhe,"Stars,Baihe Bai,Stanley Huang,Ming-Dow,,","Jinglei Xu,","Jinglei Xu,Yishu Yang,","Action,Crime,Thriller,",,"April 1, 2017 (China)","China,","Mandarin,",,"$13,887,720",,1h 35min,Color,,,5.2/10,154,1,1,
Anaganaga O Premakatha,"Viraj Ashwin,Riddhi Kumar,","Pratap Tatamsetti,","Pratap Tatamsetti,","Drama,",,2018 (India),"India,","Telugu,","Thousand Lights Media,",,,2h 5min,Color,,,5.6/10,59,1,,
Rising Stars,"Stars,Fisher Stevens,Barry Corbin,Catherine Mary Stewart,,","Daniel Millican,","Daniel Millican,","Drama,Family,",Rated PG for some mild thematic material,"October 22, 2010 (United States)","United States,","English,","Doberman Entertainment,",,,1h 30min,Color,,,4.3/10,219,3,,
Importinis jaunikis,"Stars,Mindaugas Capas,Gabriele Martirosian,Felipe Gabriel Xavier,,","Simonas Askelavicius,","Augustinas Gricius,Mykola Kutsyk,Oleksii Prykhodko,","Comedy,Romance,",,"January 31, 2020 (United Kingdom)","Lithuania,","Lithuanian,","UAB ACME Film,","$819,278",,1h 37min,Color,,,4.1/10,219,,,
Behesht-e gomshodeh,"Stars,Faramarz Gharibian,Afshin Hashemi,Afsaneh Pakroo,,","Hamid Salimian,","Hamidreza Salimi,Hamid Salimian,","Drama,Family,",,"February 27, 2019 (Iran)","Iran,","Persian,Armenian,","Documentary & Experimental Film Center,",,,1h 18min,Color,"Dolby Digital,",1.85 : 1,7.7/10,31,3,,
JK erejî,"Stars,Ryôhei Abe,Haruka Imô,Hiroki Ino,,","Genta Matsugami,","Yoshitaka Kasui,Genta Matsugami,","Drama,",,"August 9, 2019 (Japan)","Japan,","Japanese,",,,,1h 28min,Color,,,5.8/10,38,7,,
Café com Canela,"Stars,Valdinéia Soriano,Aline Brunne,Babu Santana,,","Glenda Nicácio,Ary Rosa,",,"Drama,",,"August 23, 2018 (Brazil)","Brazil,","Portuguese,","Rosza Filmes Produções,",,,1h 42min,Color,,,7.3/10,247,1,1,
Lanka,"Stars,Manoj Bajpayee,Arjan Bajwa,Tia Bajpai,,","Maqbool Khan,","Shashank Dabral,","Action,Crime,Drama,Thriller,",Not Rated,"December 9, 2011 (India)","India,","Hindi,Rajasthani,English,","ASA Production & Enterprises,BVG Films,",,,1h 47min,Color,"Dolby Digital,",,5.8/10,214,2,8,
