title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Ek Baar Mazaa Lijiye,"Stars,Rehan Khan,Aman Khan,Riya Sharma,,","Shashi Shekhar,","Risuddin Ansari,","Romance,",,"July 14, 2010 (India)","India,","Hindi,",,,,1h 19min,Color,,,,,,,
Cambridge United vs Manchester United,,,,,,"January 23, 2015 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
6 gatsu 6 ka,"Stars,Joe Bryan Baker,Ayako Fujita,Nobuko Hirakawa,,","Directors,Takahito Hara,Hajime Ishida,Yoshikazu Ishii,,","Writers,Yuki Andô,Hajime Ishida,Keisuke Kanayama,,","Comedy,Sci-Fi,",,February 2013 (Japan),"Japan,","Japanese,",,,,1h 50min,Color,,,,,1,,
CD Leganés vs Atlético Madrid,,,,"Action,",,"August 27, 2016 (Spain)","Spain,","Spanish,",,,,,Color,,,,,,,
Vanishing,"Stars,Allen Ai,Sohn Ji Won,Kim Seung Hyun,,","Yusuke Hayamizu,","Yusuke Hayamizu,","Drama,Mystery,Romance,",,,"Japan,South Korea,","Korean,",,,,,Color,,,,,,,
Real Betis vs Las Palmas,,,,"Sport,",,"August 7, 2019 (Spain)","Spain,","Spanish,",,,,1h 30min,Color,,,,,,,
National Husband Bring Home SS2,,,,"Animation,",,"May 3, 2019 (China)","China,","Mandarin,","Tencent,",,"$5,000 (estimated)",,Color,,,,,,,
Mumi mushuuna ningentachi e,,,,,,"August 25, 2017 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
Mahi,,"Jassi Maan,",,"Family,",,"July 19, 2017 (India)","India,","Punjabi,",,,"₹500,000 (estimated)",,Color,,,,,,,
Go Sister,,,,,,"March 1, 2018 (China)","China,","English,",,"$11,347",,,Color,,,,,,,
The Tolpuddle Martyrs,"Stars,Chris Gallarus,Sean Pogmore,Callum West,,","Megan Miller,",,"History,",,"March 30, 2015 (United Kingdom)","United Kingdom,","English,",,,"£38,000 (estimated)",,Color,,,,,,,
NorseMedia Presents: We Are Scientists,"Chris Cain,Keith Murray,","Stephanie Mathena,","Stephanie Mathena,","Music,",,"November 15, 2010 (United States)","United States,","English,","NorseMedia,",,,,Color,,,,,,,
Swansea City vs Manchester United,,,,"Sport,",,"August 30, 2015 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Wimbledon Rematch 1980,"Björn Borg,Emily Gray,Ethan Lang,",,,"Sport,",,2019 (United Kingdom),"United Kingdom,","English,",,,,,Color,,,,,,,
Je regrette ne pas avoir tenu un journal vídeo,"Marília De Souza Contini,","Lais Gurjao,",,,,,,,,,,,,,,,,,,
Manchester City F.C. vs Southampton Football Club,,,,"Sport,",,"August 19, 2012 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Bo yi la,,"Ebusi,",,"Drama,",,2020 (China),"China,","Chinese,",,,,,Color,,,,,,,
Nel segno dell'aquila,"Stars,Antonio Pelliccia,Rosa Pelliccia,Raffaele Pelliccia,,","Claudio Costa,","Paolo Monti,","History,",,"March 28, 2015 (Italy)","Italy,","Italian,","Ronin Film Production,",,"€50,000 (estimated)",1h 4min,Color,,1.85 : 1,,,,,
Sea Guard,,,,,,"June 30, 2017 (China)","China,","English,",,"$35,625",,,Color,,,,,,,
Awakening from the Dream,"Stars,Shi Chen,Jing Cheng,Enhui Du,,",,,"Drama,",,"November 17, 2016 (Taiwan)","Taiwan,","English,",,,,,,,,,,,,
Lack-purgatory,,"Stefano Odoardi,",,"Drama,Sci-Fi,",,,"Italy,Netherlands,","Italian,",,,,1h 23min,Color,,,,,1,,
Wolfy's Journey,"Rima Fand,Abigail Wright,","Leat Klingman,","Leat Klingman,","Animation,Adventure,Fantasy,Musical,",,,"United States,","English,",,,,1h,Color,,,5.7/10,10,1,,
