title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Etazh No. 6,"Stars,Natalya Alexandrova,Sergey Grabovskiy,Anton Kutynov,,","Dmitriy Lednev,","Dmitriy Lednev,Konstantin Mushustin,","Horror,Thriller,",,"November 29, 2013 (Russia)","Russia,","Russian,","New space prodiction,",,"RUR 10,000 (estimated)",50min,Color,,,7.2/10,33,1,,
Vaman,,"Manish Vaidya,",,"Drama,Family,",,June 2017 (India),"India,","Gujarati,",,,,2h 7min,Color,,,,,,,
Hariye Jaai,"Shankar Chakraborty,Abhishek Chatterjee,Gargi Roy Chowdhury,","Joy Mukherjee,","Anjana Das,","Drama,",,"March 16, 2012 (India)","India,","Bengali,",,,,,Color,,,,,,,
Am seidenen Faden,"Stars,Katja Buschmann,Robert Carlo Ceder,Reinhardt Großmann,,","Stephan Taubert,","Stephan Taubert,","Thriller,",,"April 9, 2011 (Germany)","Germany,","German,",,,"€200,000 (estimated)",1h 20min,Color,,1.85 : 1,6.4/10,27,,,
Qui pro quo,"Stars,Ulrich Jungblut,Heike Zwetz,Michael Kinzer,,","Niko Kühnel,","Niko Kühnel,","Crime,",,"June 20, 2012 (Germany)","Germany,","German,","Khartoum Productions,",,"€1,000 (estimated)",1h 15min,Color,"Stereo,",16:9 HD,3.8/10,8,,,
La noche al revés,"Chema Coloma,Fátima Sayyad,","Miguel Angel Barroso Garcia,",,"Drama,",,"September 10, 2014 (Spain)","Spain,","Spanish,",,,"€15,000 (estimated)",,Black and White,,,,,,,
Since it's not late,"Nikolay Azarov,Victoria Belyakova,Irina Brazgovka,","Anna Tagirova,","Alexander Volodin,","Drama,",,"February 14, 2015 (Russia)","Russia,","Russian,","Russian State Insitute of Cinema (VGIK),",,"$1,000 (estimated)",,Color,,,,,,,
Fried: The Autobiography of Louie B. Mayer,"Stars,Andy Goldenberg,Zach Kanner,Megan Stogner,,","Daniel Bernstein,","Daniel Bernstein,","Comedy,",,"January 26, 2014 (United States)","United States,","English,",,,,1h 13min,Color,,,,,,,
Sevimli Emojiler 2,"Tony Cascio,Cathy Chang,Nicole DeMaria,",,,"Animation,",,"June 29, 2018 (Turkey)","Turkey,","Turkish,","Özen Film,",,,1h 20min,Color,,,,,,,
Actressing,"Anna Chazelle,",,,"Comedy,Drama,",,,"United States,","English,",,,,1h 11min,Color,,,,,,,
Hypnoesis,,"Mick Ankri,",,"Fantasy,Mystery,",,"December 17, 2012 (United Kingdom)","United Kingdom,","English,","Neo-Centaurus Production,",,"£4,000 (estimated)",1h 28min,,,1.33 : 1(original ratio),,,1,,
Fast Life,"Stars,Module Adeyeye,Blake Baff,Deanne Baff,,","Creeper Crisis,Emma Malyszczuk,",,"Drama,",,,"United Kingdom,","English,",,,,,Color,,,,,,,
Mesthri,"Sangeetha Shetty,Tharanga Vishwa,","S. Rajkiran,",,"Romance,",,"August 31, 2018 (India)","India,","Kannada,","Sun Light Pictures,",,,,Color,,,,,,,
Haneul e hwanggeummacha,"Stars,Suk-bum Moon,Dong-ho Kim,Jung-won Yang,,","Meul O,","Meul O,","Drama,",,"July 10, 2014 (Czech Republic)","South Korea,","Korean,","National Human Rights Commission of Korea,Japari Film,",,,1h 24min,Color,,,6.6/10,10,,,
The Bishop's School Every 15 Minutes 2011,,,,"Drama,",,"July 13, 2011 (United States)","United States,","English,","6360 Productions,",,,1h,Color,,,,,,,
Between the black and the red land,"Stars,Vera Nakoskina,Katerina Moiseyeva,Dmitriy Ogorodnikov,,","Igor Korablev,Galina Krasnoborova,","Igor Korablev,","Action,Drama,",,,"Russia,Czech Republic,",,,,,1h 18min,Color,,,,,,,
