title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Ishqaa,"Stars,Nav Bajwa,Payal Rajput,Aman Singh Deep,,","Nav Bajwa,","Kumar Ajay,Baldev Ghuman,","Thriller,",,"January 4, 2019 (India)","India,","Punjabi,","Nav Bajwa Films,Turbanater Entertainment,",,,2h 7min,Color,,,4.0/10,22,1,,
Shakespeare Tong Tai,"Stars,Pisarn Pattanapeeradej,Pisarn Pattanapeeradej,Fiona Tarini Graham,,","Ing K.,","Ing K.,","Drama,Horror,",,2012 (Thailand),"Thailand,","Thai,",,,,2h 52min,Color,,,7.1/10,14,,,
Sebastians Verden,"Stars,Andreas Wilson,Christian Strand,Charles Wojnicki,,","Knut Møller-Lien,","Knut Møller-Lien,","Action,Drama,",,"March 19, 2010 (Norway)","Norway,","Norwegian,","Hvidsten Productions,Penny Films,",,,1h 34min,Color,"Dolby Digital,",1.78 : 1,4.2/10,99,1,5,
Highway Ek Selfie Aarpar,"Stars,Satish Alekar,Mukta Barve,Sunil Barve,,","Umesh Vinayak Kulkarni,","Girish Kulkarni,","Comedy,Drama,",,"August 28, 2015 (India)","India,","Marathi,","Arbhaat Films Pvt. Ltd,Arbhaat Films,Kharapoos Films,",,"₹20,000,000 (estimated)",2h 17min,Color,,,7.7/10,116,1,3,
Being Venice,"Stars,Alice McConnell,Garry McDonald,Simon Stone,,","Miro Bilbrough,","Miro Bilbrough,","Drama,Romance,",,2012 (Australia),"Australia,","English,","Dragonet Films,","$2,492","A$3,000,000 (estimated)",1h 29min,Color,,,4.9/10,67,1,4,
Trench,"Stars,Samantha E. Hill,Perri Cummings,David Lamb,,","Paul Anthony Nelson,","Perri Cummings,Paul Anthony Nelson,","Comedy,Thriller,",,"April 27, 2018 (Australia)","Australia,","English,","Cinema Viscera,",,"A$27,363 (estimated)",1h 30min,Black and White,,4:3,6.1/10,37,,,
Kenneyville,"Stars,Dany Gehshan,Vanessa Broze,Michael Murray Scratch,,","Brooks Hunter,","Brooks Hunter,Vincent Galvez,Geoff Heintzman,","Thriller,",Not Rated,"August 19, 2011 (Canada)","Canada,","English,","Robanzo Pictures,",,,1h 25min,Color,,,4.2/10,119,3,6,
Sergei: Unplugged Cinema by Shailendra Singh,"Sergei Polunin,Shailendra Singh,","Shailendra Singh,","Shailendra Singh,","Drama,",,"August 23, 2020 (India)","India,","English,","Boss India Entertainment,",,,,Color,,,7.8/10,7,,,
Tsuma yo bara no yô ni: Kazoku wa tsuraiyo III,"Stars,Isao Hashizume,Kazuko Yoshiyuki,Masahiko Nishimura,,","Yôji Yamada,","Yôji Yamada,Emiko Hiramatsu,","Comedy,Drama,",,"May 25, 2018 (Japan)","Japan,","Japanese,","Shochiku,","$6,474,589",,2h 3min,Color,"Dolby Digital,",2.35 : 1,6.6/10,405,1,3,
Drona,"Stars,Iniya,Ravi Kishan,Rangayana Raghu,,","Pramod Chakravarthi,",,"Drama,",,"March 6, 2020 (India)","India,","Kannada,","Dolphin Media House,",,,2h 37min,Color,,,7.0/10,25,1,,
Veneer,"Stars,Bill Collins,Logan Diemert,Anna Lindstrom,,","Max Aguiar,","Max Aguiar,Logan Diemert,","Comedy,Mystery,Sci-Fi,",,"December 24, 2020 (United States)","United States,","English,","Janky Jank Productions,",,"$1,500 (estimated)",1h 26min,Color,,16 : 9,8.4/10,15,10,5,
Gathbandhan Pyar Ke,"Chotu Chhaliya,Rinku Ghosh,Pawan Singh,","Vishnu Shankar Belu,",,"Romance,",,2010 (India),"India,","Bhojpuri,","Akshat Films International,",,"₹15,000,000 (estimated)",,Color,,,,,,,
The Reluctant Crime,"Stars,Dharmendra Ahir,Awanish Kotnal,Rakhi Mansha,,","Arvind Pratap,","Arvind Pratap,","Drama,",,"October 22, 2020 (Turkey)","India,","Hindi,",,,"₹5,000,000 (estimated)",1h 53min,Color,"Dolby Digital,",2.39,9.0/10,22,,,
Chauranga,"Stars,Sanjay Suri,Tannishtha Chatterjee,Riddhi Sen,,","Bikas Ranjan Mishra,","Bikas Ranjan Mishra,","Drama,",,"January 8, 2016 (India)","India,","Hindi,","Anticlock Films,Boundscript,Drishyam Films,",,,1h 28min,Color,,,6.5/10,309,5,15,
Into the Alternate,"Vincent Parfitt,Amy Reid,","Arden Cvitanovic,","Emily Clements,Arden Cvitanovic,","Sci-Fi,",,"November 15, 2018 (Australia)","Australia,","English,",,,"A$6,750 (estimated)",1h 18min,Black and White,,,,,,,
Nocturnal,"Stars,Lashonda Jones,Travis Cure,Rodney L. Johnson,,",,"John Brown,","Thriller,",,,"United States,","English,","Hillside Pictures,Overlook Pictures,",,"$15,000 (estimated)",,,,,6.1/10,12,,,
Mud Man,"Stars,Mark Alan,Brian Carlton,Josh Emerson,,","Marko Sanginetto,","Brian Carlton,","Drama,",,"March 3, 2017 (United States)","United States,","English,","Blackjack Pictures,",,"$400,000 (estimated)",,Color,,1.85 : 1,,,,,
7X - lika barn leka bäst,"Stars,Tom Ljungman,Christopher Mhina,Hanna Ardéhn,,","Emil Jonsvik,","André Sebastie,","Drama,",,"August 13, 2010 (Sweden)","Sweden,","Swedish,","First Edition Pictures,","$18,948",,1h 38min,Color,,,4.6/10,105,1,,
3 Dara,"Stars,Tora Sudiro,Adipati Dolken,Tanta Ginting,,","Ardy Octaviand,","Nataya Bagya,Ardy Octaviand,","Comedy,Drama,Fantasy,",,"September 23, 2015 (Indonesia)","Indonesia,","Indonesian,","MNC Pictures,",,,1h 26min,Color,,,6.3/10,12,,,
Unnoticed Monster,"Stars,Lester Greene,Eugene N. Walker,Justine J. Hall,,","Antoine Allen,","Antoine Allen,Drica Armstrong,","Horror,",,"September 8, 2018 (United States)","United States,",,,,,,,,,,,,,
The Bloody Indulgent,"Stars,Kevin Scott Richardson,Brandon Heitkamp,Brian Gaskill,,","Ken Roht,","Ken Roht,","Comedy,Horror,Musical,Thriller,",TV-MA,"August 9, 2014 (United States)","United States,","English,","Trees of Shade,",,"$2,812,500 (estimated)",1h 20min,Color,,,4.8/10,72,3,1,
