title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Jar,"Stars,Anna Boriskina,Lubov Kabanova,Edward Kowzan,,","Edward Kowzan,","Edward Kowzan,","Drama,Mystery,",,"November 10, 2020 (Russia)","Russia,","Russian,","Lipetsk Film Studio,",,"$1,000 (estimated)",1h 3min,,,,,,,,
Aha Naa Pellanta,"Stars,Allari Naresh,Ritu Barmecha,Brahmanandam,,","Veerabhadram,","Sreedhar Seepana,Veerabhadram,","Comedy,",,"March 2, 2011 (India)","India,","Telugu,","A.K. Entertainments India,AK Entertainments,",,,2h 22min,Color,"DTS,",2.35 : 1,5.5/10,131,1,,
The Disappearance of Lenka Wood,"Stars,Mark O'Neal,Petra Bryant,Tom Benedict Knight,,","Paul Tanter,","Paul Tanter,","Crime,",,"May 15, 2014 (United States)","United Kingdom,","English,","Runaway Features,",,"$1,500,000 (estimated)",1h 13min,,,,3.0/10,294,10,2,
Por amor en el caserio,"Stars,Anoushka Medina,Xavier Antonio Morales,Carlos Calderon,,","Luis Enrique Rodríguez,","Antonio Morales,","Action,Drama,Romance,",TV-MA,"September 26, 2014 (Puerto Rico)","Puerto Rico,","Spanish,","Cine Coop,",,"$1,000,000 (estimated)",1h 40min,Color,"Stereo,",16:9 HD,7.8/10,63,2,,
Philippino Story,"Stars,Mark Gil,Junjun Quintana,Nor Domingo,,","Benji Garcia,","Benji Garcia,Raquel Villavicencio,Zig Madamba Dulay,","Drama,",,"November 12, 2013 (Philippines)","Philippines,","Filipino,Tagalog,","Cinema One Originals,",,,1h 31min,Color,,,4.2/10,13,,,
Bhale Manchi Chowka Beram,"Stars,Yamini Bhaskar,Naveed,Parvateesam,,","Murali Krishna Mudidani,","Maruthi Dasari,Ravi Varma Namburi,","Comedy,Drama,Thriller,",,"October 5, 2018 (India)","India,","Telugu,","Arolla Group,Good Cinema Group,Sri Sathya Sai Arts,",,,2h 14min,Color,,,6.2/10,83,1,,
When the Bough Breaks,"Lynndi Maddox,David Lachmann,",,,,TV-14,March 2017 (United States),,,,,,1h 33min,,,,7.1/10,11,,,
La mujer que soñaba con números,"Stars,Javier Aranda,Minerva Arbués,Francisco Javier Bruna,,","Mirella R. Abrisqueta,","Mirella R. Abrisqueta,",,,2019 (Spain),"Spain,","Spanish,","Sintregua Comunicación,",,,,Color,,,,,,,
Social Norm,"Stars,Dillon Vibbart,J'aime Spezzano,Matt Kohler,,","Dillon Vibbart,","Joshua Guthrie,Dillon Vibbart,","Comedy,Drama,Family,Romance,Thriller,",TV-14,2016 (United States),"United States,","English,","Cuz Productions,Silver Hero Entertainment,",,"$60,000 (estimated)",1h 39min,Color,,2.35 : 1,7.5/10,12,,,
Os Jovens Baumann,,"Bruna Carvalho Almeida,",,"Family,",,September 2018 (Brazil),"Brazil,","Portuguese,",,,,1h 10min,Color,,,6.3/10,57,3,,
Amateurs,"Stars,Christian Coulson,Neal Bledsoe,Margot White,,","Eric Tao,","Eric Tao,","Comedy,Drama,Romance,",,2013 (United States),"United States,","English,",,,,1h 20min,Color,,,,,,,
Fogg,"Stars,Ryan Wotherspoon,Jeremy Childs,Hayden Blane,,","Elvis Wilson,","Elvis Wilson,","Thriller,",,"August 21, 2018 (United States)","United States,","English,","Movie City Films,Secret Studio,",,"$150,000 (estimated)",1h 35min,,,,4.8/10,43,3,,
Suo,"Stars,Emilia Ahola,Maria Fadeecheva,Sara Holkeri,,","Erkki Perkiömäki,","Erkki Perkiömäki,","Drama,",,"June 12, 2020 (Finland)","Finland,","Finnish,",,,,,Color,,,8.0/10,10,,,
Last Dance,"Stars,Julia Blake,Danielle Carter,Nicole Chamoun,,","David Pulbrook,","Terence Hammond,David Pulbrook,","Drama,Thriller,",,"June 30, 2012 (Australia)","Australia,","English,","F.G. Film Productions,Horizon Films,Ulah Pty Ltd,",,"A$1,500,000 (estimated)",1h 28min,Color,,1.78 : 1,6.3/10,254,2,15,
Wonderful Life,"Stars,Atiqah Hasiholan,Sinyo Riza,Lydia Kandou,,","Agus Makkie,","Jenny Jusuf,Amalia Prabowo,","Drama,",,"October 13, 2016 (Indonesia)","Indonesia,","Indonesian,","Creative & Co,",,,1h 19min,Color,,,6.7/10,8,,,
Foster Home Seance,"Stars,Frank Powers,Michelle Martinez,Gonzalo Robles,,","Frank Powers,","Gonzalo Robles,","Horror,",,"October 31, 2018 (United States)","United States,","English,","Del La pour Media and Films,",,,1h 20min,,,16 : 9,2.6/10,68,3,,
Urban Fears,"Stars,Alexis Beacher,Brian Jacobs,Christian Jacobs,,","Nicholas Michael Jacobs,","Nicholas Michael Jacobs,","Comedy,Horror,",Not Rated,"November 1, 2019 (United States)","United States,","English,",,,"$1,000 (estimated)",1h 10min,Color,,1.78 : 1,3.4/10,522,5,17,
