title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bartok,"Péter Bartók,Péter Rudolf,","József Sipos,László Kriskó,","József Sipos,","Biography,",,"September 14, 2017 (Hungary)","Hungary,","Hungarian,","FilmNet,PCN Film Produkció,","$31,690","$200,000 (estimated)",1h 10min,Color,,,8.8/10,9,,,
The Lawmen,"Stars,Nathaniel Barber,Matthew Barber,Chad Hendrick,,","Matthew Barber,Nathaniel Barber,","Matthew Barber,Nathaniel Barber,","Action,Adventure,Western,",,"December 29, 2011 (United States)","United States,","English,","Barber Motion Pictures,",,"$8,000 (estimated)",1h 32min,Color,,,6.2/10,40,4,,
Crawl,"Stars,Swann Arlaud,Anne Marivin,Nina Meurisse,,","Hervé Lasgouttes,","Loïc Delafoulhouse,Hervé Lasgouttes,","Drama,",,"January 30, 2013 (France)","France,","French,","Sensito Films,Neon Productions,Centre national du cinéma et de l'image animée (CNC),",,,1h 35min,Color,,2.39 : 1,5.9/10,59,5,,
Busines of Betrayal,"Stars,Ana-Maria Ciubara,Natalia Borowsky,Evgeniya Aleshagina,,","Andrei Sporea,","Read MacGuirtose,Alex Rodzinek,Andrei Sporea,","Action,Thriller,",,"November 1, 2020 (United States)","United States,","English,","Mafiotto Films,",,"$25,000 (estimated)",,Color,"Stereo,",,,,,,
Sprawiedliwy,"Stars,Jacek Braciak,Aleksandra Hamkalo,Urszula Grabowska,,","Michal Szczerbic,","Michal Szczerbic,","Drama,",,"February 19, 2016 (Poland)","Poland,","Polish,German,","Monolith Films,Polish Film Institute,",,,1h 35min,Color,,,6.5/10,85,,,
Những Người Viết Huyền Thoại,"Stars,Tuan Vu Dinh,Hoang Hai,Bao Quyen Tang,,","Bui Tuan Dung,","Nguyen Anh Dung,","Action,History,War,",,"January 10, 2013 (Vietnam)","Vietnam,","Vietnamese,","Vietnam Feature Film Studio,",,,1h 40min,Color,,,6.2/10,36,1,,
Angela Markado,"Andi Eigenmann,Bret Jackson,Jeffrey Quizon,","Carlo J. Caparas,",,"Action,Crime,Drama,Mystery,Thriller,",R,"December 2, 2015 (Philippines)","Philippines,","Filipino,Tagalog,","Viva Films,",,,1h 45min,Color,,,1.8/10,31,1,,
A Night of Nightmares,"Stars,Marc Senter,Elissa Dowling,Richard Portnow,,","Buddy Giovinazzo,","Greg Chandler,Buddy Giovinazzo,","Thriller,",,"July 26, 2012 (Canada)","United States,","English,","S&B Worldwide,",,"$1,000,000 (estimated)",1h 24min,Color,,,6.7/10,32,13,,
Huling halik,"Stars,Kenjie Garcia,Joeffrey Javier,Jayjay Jimenez,,","Zig Madamba Dulay,","Zig Madamba Dulay,","Drama,",,"March 7, 2012 (Philippines)","Philippines,","Filipino,Tagalog,",,,,1h 22min,Color,,1.78 : 1,3.8/10,8,,,
Tal día hizo un año,"Stars,Melanie Straub,Jon Bader,Ole Bader,,","Salka Tiziana,","Salka Tiziana,","Drama,",Not Rated,"January 22, 2020 (Brazil)","Germany,Spain,Switzerland,","Spanish,German,English,","Anchois Films,",,,1h 11min,Color,"Dolby SR,",1.66 : 1,4.8/10,113,1,1,
