title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Mukherjee Dar Bou,"Stars,Aparajita Adhya,Koneenica Banerjee,Biswanath Basu,,","Pritha Chakraborty,",,"Drama,Family,",,"March 8, 2019 (India)","India,","Bengali,","Windows Production House,",,,2h 7min,,,,8.0/10,474,11,,
Khaad,"Stars,Ardhendu Banerjee,Lily Chakravarty,Pallavi Chatterjee,,","Kaushik Ganguly,",,"Adventure,",Not Rated,"November 7, 2014 (India)","India,","Bengali,","SVF Entertainment,Sri Venkateswara Art Films,Surinder Films,",,,2h 20min,Color,,1.85 : 1,7.3/10,757,7,1,
Hannan xia ri,"Stars,Beibi Gong,Tian Huang,Xinyuan Zhang,,","Shuai Han,","Shuai Han,","Drama,",,"April 7, 2021 (Hong Kong)","China,","Mandarin,","Factory Gate Films,",,,1h 28min,Color,,,6.8/10,26,4,,
The Last Astronaut,"Stars,Eva Igo,Darrin Dewitt Henson,Derek H. Potts,,","Shawn Welling,","Writers,Claire Elizabeth,Miriam Esther Goldman,Nathan Carliner Goldman,,","Sci-Fi,",,"April 7, 2019 (United States)","United States,","English,","Deep Water Productions Motion Picture Group,Welling Films,",,,1h 15min,Color,,,7.5/10,94,5,,
"Jesus, the Total Douchebag","Stars,Dave Brockie,Bill Zebub,Tara Tied,,","Bill Zebub,",,"Comedy,",,"February 21, 2012 (United States)","United States,","English,","Bill Zebub Productions,",,"$5,000 (estimated)",1h 42min,Color,,,2.8/10,206,2,2,
Barrymore,"Christopher Plummer,John Plumpis,","Erik Canuel,","Erik Canuel,William Luce,","Drama,",Not Rated,"August 25, 2012 (Australia)","Canada,","English,",,"$59,495","CA$3,000,000 (estimated)",1h 23min,,,,7.2/10,376,9,14,61
Siargao,"Stars,Jericho Rosales,Erich Gonzales,Jasmine Curtis-Smith,,","Paul Soriano,","Anjeli Pessumal,","Drama,Romance,",,"December 25, 2017 (Philippines)","Philippines,","Filipino,Tagalog,","Ten17P,",,,1h 50min,Color,,,5.7/10,143,2,1,
The Sniper,"Jinpeng Lei,Zhaoyong Wu,Shengye Yang,","Xiefang Nie,",,"Action,",,"April 26, 2020 (China)","China,","Chinese,","Shenzhen Tencent Computer Systems,",,,,Color,,,6.3/10,66,,,
Kadin Isi Banka Soygunu,"Stars,Meltem Cumbul,Filiz Ahmet,Ozge Ulusoy,,","A. Taner Elhan,","Sahin Alparslan,","Comedy,Drama,",,"January 17, 2014 (Turkey)","Turkey,","Turkish,","Fono Film,TAFF Pictures,","$428,217",,1h 44min,Color,,,4.2/10,927,2,,
When Death Calls,"Stars,Suzi Lorraine,Tina Krause,Nathalie Bryant,,","Jim Haggerty,","Jim Haggerty,","Horror,",,"April 28, 2012 (United States)","United States,","English,","Yellow Ape Productions,",,,1h 31min,Color,,1.78 : 1,5.1/10,96,7,5,
It Never Sleeps,"Stars,Laura Swift,Fabrizio Santino,Cassandra Orhan,,","Matt Mitchell,","Matt Mitchell,Taliesyn Mitchell,","Horror,Thriller,",,2014 (United Kingdom),"United Kingdom,","English,","Lost Eye Films,Strong Oak Pictures,",,"£52,031 (estimated)",1h 24min,Color,,2.35 : 1,3.9/10,69,4,1,
