title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Budak Pailang,"Stars,Aeril Zafrel,Wawa Zainal,Khaty Azean,,","Hashim Rejab,","Tommy Loh,","Action,",,"November 1, 2012 (Malaysia)","Malaysia,","Malay,","Metrowealth Movies Production,",,,1h 30min,Color,,,5.0/10,42,,,
PlayBoy (and the Gang of Cherry),"Stars,Karit Chutimakornkul,Steven Foorer,Oompon Kitikamara,,","Oompon Kitikamara,","Oompon Kitikamara,","Action,Crime,Drama,Thriller,",,"August 31, 2017 (Thailand)","Thailand,Germany,","Thai,","Dirt Film,",,,1h 58min,Color,,2.35 : 1,6.0/10,61,3,,
Sniper,"Stars,Tianye Ren,Zhi Shi,Zhang Dong,,","Zhaosheng Huang,","Kun Huang,Zhaosheng Huang,","Action,",,"March 5, 2020 (China)","China,","Chinese,",,,,1h 25min,Color,,,6.6/10,19,2,,
Après mai,"Stars,Clément Métayer,André Marcon,Lola Créton,,","Olivier Assayas,","Olivier Assayas,","Drama,",Not Rated,"November 14, 2012 (France)","France,","French,English,Italian,","MK2 Productions,France 3 Cinéma,Vortex Sutra,","$1,305,473",,2h 2min,Color,"Dolby Digital,",1.85 : 1,6.4/10,4.3K,20,136,76
Fearless Faith,"Stars,Jason Burkey,Deborah Tucker,Erin Bethea,,","Kevin Rushing,","Mark E. McCann,Kevin Rushing,","Drama,Family,",,"December 1, 2020 (United States)","United States,","English,","Bleu Bayou Pictures,Green Apple Productions,",,,1h 32min,Color,,,6.3/10,108,6,1,
The Condo,"Stars,Baron Jay,Trae Ireland,Michael Joseph,,","James Cullen Bressack,","Bill Dumas,Bill Morroni,","Comedy,Romance,",TV-MA,2015 (United States),"United States,","English,","Baron Jay Film Group,Platinum Star Media Group,",,,1h 25min,Color,,,2.0/10,158,4,4,
Ek Ladki Ko Dekha Toh Aisa Laga,"Stars,Sonam Kapoor,Anil Kapoor,Rajkummar Rao,,","Shelly Chopra Dhar,","Shelly Chopra Dhar,Gazal Dhaliwal,P.G. Wodehouse,","Comedy,Drama,Romance,",,"February 1, 2019 (India)","India,","Hindi,","Fox STAR Studios,Rajkumar Hirani Films,Vinod Chopra Productions,","$3,531,837",,2h,Color,"Dolby Atmos,",2.35 : 1,5.5/10,4.1K,111,18,
Un bonheur n'arrive jamais seul,"Stars,Gad Elmaleh,Sophie Marceau,Maurice Barthélémy,,","James Huth,","James Huth,Sonja Shillito,","Comedy,Romance,",IIA,"November 29, 2012 (Hong Kong)","France,","French,English,","Eskwad,Pathé,TF1 Films Production,","$16,840,841","€15,000,000 (estimated)",1h 50min,Color,,1.66 : 1,6.5/10,5.1K,6,43,
Smolensk,"Stars,Beata Fido,Maciej Póltorak,Aldona Struzik,,","Antoni Krauze,","Writers,Antoni Krauze,Tomasz Lysiak,Maciej Pawlicki,,","Drama,Thriller,",,"September 9, 2016 (Poland)","Poland,","Polish,English,","Fundacja 'Smolensk 2010',Fundacja Smolensk 2010,","$2,336,032","$3,000,000 (estimated)",2h,Color,"DTS,Dolby Digital,Dolby SR,",1.78 : 1,1.2/10,38K,308,1,
Strah,"Stars,Svetlana Yancheva,Michael Flemming,Kristina Yaneva,,","Ivaylo Hristov,","Ivaylo Hristov,","Drama,Romance,",,"September 2, 2020 (Bulgaria)","Bulgaria,","Bulgarian,","Profilm,",,,1h 40min,Black and White,,,7.1/10,79,5,,
ABCD (Any Body Can Dance),"Stars,Prabhu Deva,Ganesh Acharya,Kay Kay Menon,,","Remo D'Souza,","Writers,Amit Aryan,Remo D'Souza,Tushar Hiranandani,,","Drama,Music,",IIA,"February 8, 2013 (India)","India,","Hindi,","UTV Spotboy,","$7,610,738",,2h 40min,Color,"Dolby Atmos,",,6.3/10,6.7K,41,15,
Kóblic,"Stars,Ricardo Darín,Oscar Martínez,Inma Cuesta,,","Sebastián Borensztein,","Sebastián Borensztein,Alejandro Ocon,","Crime,Drama,Thriller,",R,"April 14, 2016 (Argentina)","Argentina,Spain,","Spanish,","Antena 3,Atresmedia Cine,Gloriamundi Producciones,","$1,839,313",,1h 32min,Color,"Dolby Digital,",,6.4/10,2K,11,19,
Bear,"Stars,Brendan Michael Coughlin,Patrick Scott Lewis,Katie Lowes,,","Roel Reiné,","Roel Reiné,Ethan Wiley,","Action,Adventure,Drama,Horror,Thriller,","Rated R for language, some bloody images and brief sexual content","June 4, 2010 (United States)","United States,","English,","Rebel Entertainment,Rebel Film BV,Wiseacre Films,",,"$100,000 (estimated)",1h 18min,Color,,2.35 : 1,2.8/10,1.2K,49,15,
Santa Paws 2: The Santa Pups,"Stars,Cheryl Ladd,George Newbern,Danny Woodburn,,","Robert Vince,","Writers,Philip Fracassi,Anna McRoberts,Paul Tamasy,,","Adventure,Family,",G,"November 20, 2012 (United States)","United States,","English,",,,,1h 28min,Color,"Dolby Digital,",1.78 : 1,4.9/10,1.3K,7,11,
Alien Outbreak,"Stars,Katherine Drake,Ritchie Crane,Philip Alexander Baker,,","Neil Rowe,","Neil Rowe,","Sci-Fi,",,"February 11, 2020 (United States)","United Kingdom,","English,","Rendered Pictures,",,,1h 24min,Color,,2.39:1,3.4/10,605,46,21,
D'Ardennen,"Stars,Kevin Janssens,Jeroen Perceval,Veerle Baetens,,","Robin Pront,","Jeroen Perceval,Robin Pront,","Drama,",Unrated,"October 14, 2015 (Belgium)","Belgium,","Flemish,French,Dutch,","Savage Film,Bastide Films,PRPL,","$1,366,879","€2,200,000 (estimated)",1h 36min,Color,,2.35 : 1,6.8/10,5K,22,80,47
Chashme Baddoor,"Stars,Ali Zafar,Siddharth,Divyendu Sharma,,","David Dhawan,","Writers,David Dhawan,Renuka Kunzru,Sai Paranjape,,","Comedy,Drama,",Not Rated,"April 5, 2013 (India)","India,","Hindi,","Viacom18 Motion Pictures,","$170,764","₹400,000,000 (estimated)",2h 1min,Color,,,5.4/10,5.1K,29,9,
