title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Hollyshorts Pannel Seattle Is a New Hollywood,,"Konstantin Frolov,",,,,"October 11, 2015 (United States)","United States,","English,",,,"$1,000 (estimated)",,,,,,,,,
Return of the Killer Shades,,"Allan Harvey,Wade Lodewyk,","Allan Harvey,Wade Lodewyk,Michael A. Villegas,","Horror,",,2017 (United States),"United States,","English,",,,"$60,000 (estimated)",,Color,,,,,,,
Parêdo,,,,,,"October 31, 2010 (Taiwan)",,,,"$1,788",,,,,,,,,,
Fight Dance Sing,"Moreno Brown,Kamal Robinson,Brigid Turner,","Kamal Robinson,","Kamal Robinson,","Action,Comedy,Drama,",,September 2013 (United States),"United States,","English,",,,,1h 47min,Color,,,,,,,
Eskimo,"Stars,Gregg Blake,Samuel J. Joseph,Genevieve Myers,,","Gregg Blake,","Gregg Blake,","Comedy,Drama,Romance,",,,"United States,","English,",,,,1h 5min,Color,,,,,,,
World Peace and a Pony,"Stars,Mikaela Franco,Matt McLennan,Amanda West,,","Amanda West,","Amanda West,","Comedy,",,"April 30, 2015 (Australia)","Australia,","English,","Rocketcat Productions,",,"A$10,000 (estimated)",,Color,,,,,,,
Ankuram,"Master Adwaidh,Bibin Emily,","Deepesh T,","Valsalam-Vathussery,","Drama,",,,"India,","Malayalam,",,,"₹300,000 (estimated)",,Color,,2.35 : 1,,,,,
Dirty Face Angels,"Stars,Alessia Alciati,Federico Ivan Biagioli,Jacopo Francesco Cavallaro,,","Puhl David,","Puhl David,","Drama,",,"October 10, 2015 (Italy)","Italy,","Italian,","Puhl Production,",,"€3,000 (estimated)",2h,Color,,16:9 HD,,,,,
The Wilderness Woman - The Movie,"Stars,Joshua Alvarado,Evan Beebe,Waldo Chavez,,","Christina Vasquez,","Brandon Manderson,Angela Vasquez,Christina Vasquez,","Comedy,",,"June 30, 2019 (United States)","United States,","English,","Let's Get Rolling Films,",,"$10,000 (estimated)",,,,,,,,,
Crazy Normal,"Stars,Miranda Barbara,Liz Beckett,Rose M. Kim,,","Constance Nam,","Constance Nam,","Drama,Family,Romance,",,,"United States,","English,",,,,1h 16min,Color,,,,,,,
La Lampara,"Valentina Carlone,André Figueiredo,","Damián Pissarra,","Antonio Hildebrando,Jordi Tobajas,","Drama,",,,"Spain,","Spanish,","Activa Films,",,"€450,000 (estimated)",,Color,,,,,,,
Kadhal Solla Aasai,"Ashok,Ashok Kumar Balakrishnan,","Thamizh Seenu,",,"Family,",,"February 28, 2014 (India)","India,","Tamil,",,,,2h 12min,Color,,,4.4/10,6,,,
Loop,"Lee Soon Won,","Park Gwang Bok,Park Jung Kwon,","Park Gwang Bok,Park Jung Kwon,","Drama,",,,"South Korea,","Korean,",,,,1h 20min,Color,,,,,,,
Fates of Ambition,"Stars,Danielle Barzilai,Gaelle Beaublanc,Robine Beaublanc,,","Wister Gaetan,","Wister Gaetan,","Drama,",,"November 1, 2015 (United States)","United States,","English,",,,,,Color,,,,,,,
Not I,"Deniz Demirer,Lorena Feijóo,Manuel Nikel-Zueger,","Deniz Demirer,","Deniz Demirer,","Drama,",,,"United States,","English,",,,,1h 30min,Color,,,,,,,
Austad,"Stars,Manik Das,Rina Mitra,Kaushiki Mukherjee,,","Pratim Chatterjee,",,"Drama,",,"January 11, 2019 (India)","India,","Bengali,",,,,1h 32min,Color,,,,,,,
Second Last Land,"Stars,Katrine Bach,Flora Berkeley,Ronny Ellefsen,,","Thomas Nerling,","Thomas Nerling,","Drama,",,,"United Kingdom,Norway,","English,",,,,1h 29min,Color,,,,,,,
From Yesterday,,"Jace Kuntz,","Jace Kuntz,","Sci-Fi,",,2017 (United States),"United States,","English,",,,"$7,000 (estimated)",,Color,,,,,,,
Invulnerabile,"Stars,Giovanni Bodini,Mimma Carfagna,Lucia Corsi,,","Luigi Pesce,William Mussini,","Stefano Carta,William Mussini,Luigi Pesce,","Drama,",,"March 30, 2016 (Italy)","Italy,","Italian,","Centro Salute Mentale di Termoli,",,"€10,000 (estimated)",,Color,,,,,,,
Shattered Flames: Three Tales of Deadly Romance,"Stars,Licha Chavez,Marla Ford,Damian Hayes,,","Ian Pugh,","Writers,Kevin Buckley,Damian Hayes,Diana Pugh,,","Horror,",,"October 31, 2012 (United States)","United States,","English,","YouTube,",,"$1,000 (estimated)",55min,Color,,,,,,,
Vacation,"Stars,Anand Abhyankar,Shrikant Desai,Ashwini Ekbote,,","Deepak Sadashiv Tarker,",,"Drama,",,2010 (India),"India,","Marathi,",,,,,Color,,,,,,,
The Great Crusader,"Stars,Suzy Jackson,Sweet Van Loan,Peyton Jackson,,","Annita Milovich,","Michael Rodriguez,Sweet Van Loan,","Family,",,,"United States,","English,","Van Loan Productions,",,"$20,000 (estimated)",,Color,,,,,,,
Wave Upon Wave,,"Cristina Bocchialini,Ayman El Gazwy,","Cristina Bocchialini,Ayman El Gazwy,",,,"October 22, 2014 (Qatar)","United States,","English,Arabic,Italian,","Boga Films,",,,,Color,,,,,,,
Kay Sera Sera,"Vipul Chanda,Sushant Sudhakaran,","Sushant Sudhakaran,","Sushant Sudhakarn,","Action,",,,"India,","Hindi,",,,"₹100,000 (estimated)",1h,Color,"Stereo,",,,,,,
Demo Project,,,,,,,,,,,,55min,,,,,,,,
Posledniy,"Stars,Rena Akhadzada,Fariza Babayeva,Basat Gorchu,,","Teymur Daimi,","Teymur Daimi,","Mystery,",,"June 3, 2011 (Azerbaijan)","Azerbaijan,","Russian,","Buta Film,",,"AZM 80,000 (estimated)",1h 21min,Color,"Stereo,",,,,,,
Introspective,"Stars,Lou Bianchino,Brandon Carrillo,Adan Castillo Jr.,,","Alex Dever,","Alex Dever,","Drama,",,"November 15, 2019 (United States)","United States,","English,",,,,1h 10min,Color,,,,,,,
That One Night,"Stars,Andrew Dudin,Darren Henwood,Mike Meo,,","Leonardo Nieto-Montenegro,","Andrew Dudin,Mike Meo,Pantelis,","Comedy,",,"December 2, 2013 (United States)","Canada,","English,","4H Productions,Studio103,",,"CA$1,500 (estimated)",1h 14min,Color,,,,,,,
Forget Me Not (Faithess Romance),,"Cici Zhu,","Cici Zhu,","Drama,",,"January 1, 2017 (United States)","United States,","English,","Cal Coast Entertainment,",,"$2,100,000 (estimated)",,,,,,,,,
Coincidental Killer,,,,"Comedy,Drama,Musical,",,October 2015 (United States),"United States,",,,,,1h 29min,Color,,,,,,,
Richard Lindsay,"M.J. Dionne,Emily Richardson,Henry Hawkes,","Chris Oliver,","Chris Oliver,","Drama,",,,"Canada,","English,",,,,1h 37min,Color,,,,,,,
Daghe fogo,"Fabio Damuggia,Martina Vupora,","Luka Nreka,Fabio Damuggia,","Luka Nreka,","Comedy,Drama,",,,"Croatia,",,,,,1h 20min,,,16 : 9,8.1/10,28,,,
I della sua vita children,,,,,,"April 24, 2011 (Italy)",,,,"$7,025",,,,,,,,,,
The Fable of Shannon Cable,"Stars,Robyn Bondeson,Graham Carroll,Zane LaRue Dickinson,,","Vinnie Hogan,","Vinnie Hogan,","Comedy,Horror,Musical,",,"October 29, 2013 (United States)","United States,","English,",,,,1h 9min,Color,,,,,,,
Jake,"Stars,Paul T.T. Easter,Zoe Harder,Sonia Moydra,,","Paul T.T. Easter,","Paul T.T. Easter,","Horror,",,"September 22, 2017 (United Kingdom)","United Kingdom,","English,","F.M. Films,",,£100 (estimated),1h 28min,Color,,,3.4/10,78,,,
À l'écart,,"Victoria Darves-Bornoz,",,,,"August 21, 2015 (France)","France,","French,","Abacaris Films,",,,49min,Color,,,,,,,
Dhamachakari,"Stars,Hasmukhlal,Janak,Sapna,,","Chander Bhel,",,"Drama,",,,"India,","Gujarati,","Maverick Productions,",,,,Color,,,,,,,
Adrià Puntí,"Albert de la Torre,Adrià Puntí,","Raimon Fransoy,Xavier Puig,",,"Biography,",,"October 30, 2012 (Spain)","Spain,","Catalan,","Elsabeth Produccions,Granollers Audiovisual,Institut Català de les Empreses Culturals (ICEC),",,,1h 19min,,,,7.6/10,7,,,
Alice: A True Story,"Stars,Kollam Ajith,Rahul Madhav,Prathap Pothen,,","Anil Das,Anil Das,","Anil Das,","Drama,",,"February 21, 2014 (India)","India,","Malayalam,","Continental Star,",,,,Color,,,,,,,
Through the Same Lens,"Stars,Thomas Freismuth II,Mathew Gale,Mairi Chanel McPherson,,","Andrew Santos,","Andrew Santos,","Drama,Thriller,",Not Rated,"June 11, 2012 (United States)","United States,","English,",,,,1h 16min,Color,,,,,,,
Dilapidation,,"Ciren Wu,",,"Crime,Drama,",,,"China,","Chinese,",,,,1h 41min,Color,,,,,,,
...Vanités...,"Stars,Isabelle Ader-Lartigue,Maud Beraudy,Loran Chourrau,,","Erik Damiano,","Erik Damiano,","Comedy,Drama,Mystery,",,,"France,","French,","Le Petit Cowboy,Le Gros Indien,",,,1h 1min,Color,,,8.1/10,98,,,
Socio,"Stars,Bypola,Josh Hammond,Quintin Khaliff,,","Qadir Muhammad,","Jasmine Goode,Qadir Muhammad,","Thriller,",TV-MA,2018 (United States),"United States,","English,","Goode Productions,",,,1h 5min,Color,,,4.4/10,5,,,
Heroes of the Dark,"Stars,Sydney',Emmanuel Collet,Anthony Fraiture,,","Guillaume Bouiges,","Guillaume Bouiges,","Fantasy,",,"May 16, 2014 (France)","France,","French,","G&B Films,",,,,Color,,,,,,,
The Election List,"Stars,Nico DiBiasio,Joe Krock,Anthony Lang,,","Joe Loszack,","Joe Loszack,","Comedy,",,"May 22, 2016 (United States)","United States,","English,","Holy Name High School,",,$100 (estimated),1h 40min,Color,,,,,,,
Die Schwärmer,"Stars,Anna Daria Fontane,Laurent Hervé,Rainer Sievert,,","Johanna Pauline Maier,","Johanna Pauline Maier,Robert Musil,","Drama,",,"November 2, 2013 (Austria)","Germany,France,","German,French,","Hochschule für Fernsehen und Film München (HFF),",,,1h 21min,Color,,,,,,,
I'll Catch You,"Stars,Remi Barron,E.C. Burke,Duncan Calladine,,","Miguel A. Ceja,","Miguel A. Ceja,","Comedy,Drama,",,"July 30, 2011 (United States)","United States,","English,","MPV Films,",,,,Color,,,,,2,,
Mobbing: La Intimidacion,"Stars,Carolina Caro,Macarena Desimone,Dana Espinoza,,","Silvio Gómez,","Silvio Gómez,Carlos Oliva Antúnez,",,,October 2015 (Argentina),"Argentina,","Spanish,",,,,1h 3min,Color,,,,,,,
Last Cry,"Mahdi Hosseiniya,Nilufar Parmun,","Ali Tohidparasst,","Ali Tohidparasst,",,,"April 5, 2015 (Iran)","Iran,","Persian,",,,$300 (estimated),1h 40min,Color,,16 : 9,,,,,
Impetuous,"Charisse Washington,","Toy Styles,","Toy Styles,","Thriller,",,"March 24, 2018 (United States)","United States,","English,","Cartel Urban Cinema,",,"$500,000 (estimated)",,Color,,,,,,,
Pass It On,,"Jacole Fletcher,","Jacole Fletcher,","Horror,",,"July 24, 2017 (United States)","United States,","English,","Elocaj Production,",,"$50,000 (estimated)",,Color,,,,,,,
The 3 Sisters,"Stars,Jeffrey C. Barnett,Evolet M. Casanova,Blanca Cavassa,,","Rolando Gil,","Rolando Gil,Ciarra Thompson,","Horror,",,"July 31, 2013 (United States)","United States,","English,",,,"$2,000 (estimated)",,Color,,,,,,,
"Gangsters, Goons & Psychopaths","Stars,Sandeep Bharj,Glen Hannah,Najma Haque,,","Ranjeet S. Marwa,","Writers,David Lamont,Lawrence Larkin,Ranjeet S. Marwa,,","Comedy,Crime,",,"September 18, 2013 (United Kingdom)","United Kingdom,","English,","Empire Motion Pictures,",,,,Color,,2.35 : 1,,,,,
Rumi: Connecting with the Beloved,,,,,Not Rated,August 2013 (United States),,,,,,1h 42min,,,,,,,,
Greedy Seagulls,"Stars,Odd Magnus Ferkingstad,Karl Johan Gundersen,Helge Haaland,,","Cato Manuel Lizaraso Ekrene,","Helge Hammersland,Svein Sjøen,","Music,",,"November 6, 2016 (Norway)","Norway,","English,","Manuelfilm,Slogmåkane Records,",,"NOK 600,000 (estimated)",1h 10min,Color,"Dolby Digital,",,,,,,
Twillerama 2,"Elliot Cowan,Joe Garden,Morgan Miller,","Morgan Miller,","Morgan Miller,","Animation,",,"August 29, 2015 (United States)","United States,","English,",,,,1h 11min,Color,,,,,2,,
Ibqa Qabilni,"Stars,Maha Ahmed,Sad Al-Saghir,Suliman Eid,,","Ismail Farouk,",,"Comedy,",,,"Egypt,","Arabic,",,,,1h 26min,Color,,,2.0/10,44,,,
"Itoshi no Nora, shiawase no meguriai","Stars,Kyôko Hayami,Miwako Kaji,Shôko Kudô,,","Yûji Tajiri,","Hyakken Uchida,Futoshi Nakano,Ryûta Kawasaki,","Drama,",,"November 18, 2017 (Japan)","Japan,","Japanese,","Japan Sky Way,Kokuei Company,",,,1h 22min,Color,,,,,,,
