title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Pok-ryuk-eui Ssi-at,"Stars,Lee Gasub,Jae Yoon Jung,Soy,,","Taegue Lim,","Gwang-Baek Moon,","Drama,",,"November 2, 2017 (South Korea)","South Korea,","Korean,","Tiger Cinema,",,,1h 22min,Color,,,5.5/10,24,2,,
"Nome de Guerra, a Viagem de Junqueiro","Stars,Eunice Muñoz,Ruy de Carvalho,Manoel de Oliveira,,","Henrique Manuel S. Pereira,","Henrique Manuel S. Pereira,","Biography,",,,"Portugal,","Portuguese,","Universidade Católica Portuguesa - Escola das Artes,",,"€5,000 (estimated)",1h 30min,Color,,,,,,,
Patria,"Francesco Pannofino,Roberto Citran,Carlo Giuseppe Gabardini,","Felice Farina,","Writers,Luca D'Ascanio,Enrico Deaglio,Felice Farina,,","Drama,History,",,"September 5, 2014 (Italy)","Italy,","Italian,","Nina Film,",,"€500,000 (estimated)",1h 28min,Color,,2.35 : 1,6.0/10,31,2,,
Prarthona,"Stars,Tauquir Ahmed,Ejazul Islam,Shahriar Nazim Joy,,","Shahriar Nazim Joy,","Shahriar Nazim Joy,","Drama,",,"September 25, 2015 (Bangladesh)","Bangladesh,","Bengali,","Impress Telefilm,",,,,Color,,,7.5/10,12,,,
Boichek,"Stars,Chandra Shekhar Dutta,Sugandha Garg,Brijendra Kala,,","Santosh Sivan,","Writers,Georg Büchner,Puneet Sharma,Punit Sharma,,","Drama,Thriller,",,"May 16, 2017 (India)","India,","Hindi,","CinePlay Digital,",,,1h 25min,Color,,,6.6/10,26,,,
Ifrit'in Diyeti: Cinnia,"Stars,Özgür Özberk,Gulsah Comoglu,Fahri Öztezcan,,","Sahin Yigit,Özgür Özberk,","Ibrahim Hakki Öztürk,","Horror,",,"May 6, 2016 (Turkey)","Turkey,","Turkish,","Özgür Yapimlar,","$32,922",,1h 37min,Color,,,4.3/10,110,,,
The Company We Keep,"Stars,Nefetari Spencer,Shelli Boone,Stephen Bishop,,","Roy Campanella II,",,"Comedy,Romance,",Unrated,"October 15, 2010 (United States)","United States,","English,",,,,1h 30min,Color,,,6.2/10,54,1,,
Bitterzoet Concert Film,"Eefje de Visser,","Jaan Stevens,Michiel Venmans,",,"Music,",,"July 3, 2020 (Netherlands)","Belgium,","Dutch,","Musickness,",,,1h 28min,Color,,16:9 HD,8.1/10,18,1,,
Smokes and Jokes,"Stars,Boog the Bandit,Sam Muniz,Prince Robinson,,","Energy Robinson,",,"Comedy,",,"July 3, 2020 (United States)","United States,","English,",,,"$20,000 (estimated)",,Color,,,,,,,
Criminal Behavior,"Stars,Usman Sharif,Verina Banks,Sharrieff Pugh,,","Warren Pemberton,","Warren Pemberton,","Drama,",,"June 5, 2013 (United States)","United States,","English,","N.A.N.D.I. Thru Film,Soul Rebel Entertainment,",,,1h 29min,Color,,,7.0/10,11,1,,
Let's Go!,"Stars,Juno Mak,Stephy Tang,Ka Tung Lam,,","Ching-Po Wong,","Simon Lai,Pak-Wing Yan,","Action,Comedy,",,"November 10, 2011 (Hong Kong)","Hong Kong,","Cantonese,","Grand Fame Creation,Kudos Films,Kudos Films,","$24,902",,1h 36min,Color,"Dolby Digital,",2.35 : 1,4.4/10,139,1,5,
Jelly Roll,,,,"Drama,",,,"United States,",,"Creative Projects Group,Waldo Lee Productions,",,,,,,,,,,,
Bhagat Singh Di Udeek,"Stars,Gurpreet Bhangu,Arsh Chawla,Gurmeet Daman,,","Shivam Sharma,","Gill Babbar,","Drama,",,"February 2, 2018 (India)","India,","Punjabi,",,,"₹3,500,000 (estimated)",1h 36min,Color,,,6.4/10,19,,,
Sweetheart,"Stars,Joanna Alexandra,Ayu Azhari,Marcel Chandrawinata,,","Hanny Saputra,","Cassandra,","Drama,",,"September 30, 2010 (Indonesia)","Indonesia,","Indonesian,","Virgo Putra Film,",,,,Color,,,6.0/10,8,,,
Poda Mundam,"Ramar,","Mani Ram,",,"Comedy,",,July 2020 (India),"India,","Tamil,",,,,,Color,,,,,,,
Third Eye,"Stars,Kambiz Banan,Payam Dehkordi,Hamidreza Farahani,,","Reza Dadoie,",,"Action,",,2020 (Iran),"Iran,","Persian,",,,"IRR 10,000,000 (estimated)",,Color,,,,,,,
Half,"Yong-Jun An,Yoo-Seok Jeong,","Se-Yeon Kim,","Se-Yeon Kim,","Drama,",,,"South Korea,","Korean,",,,,1h 51min,Color,,,,,1,,
