title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Tas,"Stars,Jale Arikan,Muhammet Uzuner,Beste Kökdemir,,","Orhan Eskiköy,","Orhan Eskiköy,","Drama,Mystery,",,"October 13, 2017 (Turkey)","Turkey,","Turkish,","Perisan Film,",,,1h 30min,Black and White,,,5.0/10,89,2,,
Un Cuento de Circo & A Love Song,"Stars,Demián Bichir,Stefanie Sherk,Arcelia Ramírez,,","Demián Bichir,","Demián Bichir,","Drama,Romance,",,2016 (United States),"Mexico,","Spanish,English,","Itaca Films,Producciones Escarabajo,Total Entertainment,",,,1h 54min,Color,,1.85 : 1,5.7/10,50,,,
"Yahari ore no seishun rabu kome wa machigatte iru. Bangai-hen dakara, karera no matsuri wa owaranai",,,"Wataru Watari,","Animation,",,2013 (Japan),"Japan,","Japanese,",,,,24min,Color,,,,,,,
Midori-ko,"Stars,Sayaka Suzuki,Rina Yuki,Chicapan,,","Keita Kurosaka,","Keita Kurosaka,","Animation,Horror,Sci-Fi,",,"October 21, 2010 (Canada)","Japan,","Japanese,","Mistral Japan,Bunka Geijutsu Shinkô,",,,55min,Color,,1.33 : 1,6.2/10,116,1,9,
Hét kis véletlen,"Stars,Blanka Mészáros,Máté Mészáros,Börcsök Olivér Benjámin,,","Péter Gothár,","Gábor Németh,Bognár Péter,","Drama,",,"May 20, 2021 (Hungary)","Hungary,","Hungarian,","Filmpartners,Sparks,",,,1h 45min,Color,"D-Cinema 48kHz 5.1,",1.55:1,4.3/10,44,1,,
47 Dhansukh Bhawan,"Stars,Jay Bhatt,Vyas Hemang,Shyam Nair,,","Naitik Raval,","Naitik Raval,","Thriller,",,"July 26, 2019 (India)","India,","Gujarati,","Gallops Talkies,Zee Music Company,",,,1h 45min,Color,,,5.2/10,39,6,,
The Sentimental Engine Slayer,"Stars,Omar Rodriguez-Lopez,Tatiana Velazquez,Nomar Rizo,,","Omar Rodriguez-Lopez,","Omar Rodriguez-Lopez,","Drama,",,"February 4, 2010 (Netherlands)","United States,","English,Spanish,","Rodriguez Lopez Productions,",,,1h 37min,Color,,2.35 : 1,6.7/10,174,2,9,
The Onyx of Wall Street,"Stars,Eric Lloyd,Kevin Navayne,Patricia Rivera,,","Ismael Nichols,","Ida Frank,Don Harmon,Camille Hines,","Drama,",,,"United States,",,"A KB Toy Production,",,"$15,000,000 (estimated)",1h 48min,,,,,,,,
Gangster Ka: African,"Stars,Hynek Cermák,Predrag Bjelac,Filip Capka,,","Jan Pachl,","Jaroslav Kmenta,Jan Pachl,","Crime,Drama,Thriller,",R,"November 26, 2015 (Czech Republic)","Czech Republic,","Czech,English,Zulu,",,"$549,448",,1h 36min,Color,"Dolby,",,6.6/10,150,2,,
The CEO,"Stars,Angélique Kidjo,Nico Panagio,Jimmy Jean-Louis,,","Kunle Afolayan,","Tunde Babalola,","Drama,Mystery,Thriller,",PG-13,"May 4, 2016 (Nigeria)","Nigeria,","English,French,Arabic,Yoruba,Swahili,Chinese,","Golden Effects,",,,1h 45min,Color,,,5.9/10,117,3,1,
Dark Metropolis,"Stars,Bailey Chase,Eric Scott Woods,Virginia Agcayab,,","Stewart St. John,","Stewart St. John,","Fantasy,Sci-Fi,",Not Rated,"December 14, 2010 (United States)","United States,","English,","StewdioMedia Entertainment,",,,1h 37min,Color,,,2.2/10,358,8,2,
Nothing in Los Angeles,"Stars,Alexander Tovar,Marguerite Gioia Insolia,Daniel Halden,,","Rob Herring,Alexander Tovar,","Alexander Tovar,","Comedy,Drama,Romance,",Not Rated,"January 1, 2016 (United States)","United States,","English,",,,"$20,000 (estimated)",1h 30min,Color,"Dolby Digital,",16:9 HD,6.4/10,49,3,3,
Port,"Stars,Yuriy Borisov,Mariya Borovicheva,Vladimir Daraganov,,","Aleksandra Strelyanaya,","Aleksandra Strelyanaya,","Drama,",,"November 19, 2019 (France)","Russia,","Russian,","Kinokompaniya 'Invada Film',",,,1h 28min,Color,,,3.3/10,35,,,
Mi Angelito Favorito,"Stars,Irvin Alberti,Carolyn Aquino,Freddyn Beras Goico,,","Alfonso Rodríguez,","Alfonso Rodríguez,","Comedy,",PG-13,"September 12, 2013 (Dominican Republic)","Dominican Republic,","Spanish,","Kaluana Films,",,,1h 30min,Color,,,5.0/10,22,,,
Landline,"Stars,Matthew Aaron,Khalid Abour,Tom Arnold,,","Matthew Aaron,","Matthew Aaron,","Comedy,",TV-14,"April 4, 2017 (United States)","United States,","English,","1837 Productions,",,"$250,000 (estimated)",1h 43min,,,,6.2/10,42,1,,
Mala,"Stars,Florencia Raggi,Rafael Ferro,Ana Celentano,,","Israel Adrián Caetano,","Israel Adrián Caetano,Bruno Hernandez,Luciana Piantanida,","Crime,Thriller,",,"February 14, 2013 (Argentina)","Argentina,Mexico,France,","Spanish,","Animal de Luz Films,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),La Expresión del Deseo,","$90,124","€1,500,000 (estimated)",1h 33min,Color,"Dolby Digital,",,3.5/10,138,2,,
Yao ling ling,"Stars,Sandra Kwan Yue Ng,Francis Ng,Yi Zhang,,","Sandra Kwan Yue Ng,","Muchun Cha,Yee-Hing Wong,Yunhai Zhou,","Comedy,Fantasy,",,"December 29, 2017 (China)","China,Hong Kong,","Cantonese,Mandarin,","J. Q. Pictures,Beijing Fun Age Pictures,One Cool Film Production,","$57,628,292",,1h 29min,Color,"Dolby Atmos,",2.35 : 1,4.2/10,238,3,5,
The Meeting,"Allan Keating,Kevin McCormack,Terry O'Neill,","Alan Gilsenan,","Alan Gilsenan,","Drama,",,"September 28, 2018 (Ireland)","Ireland,","English,","Parzival Productions,","$5,594",,1h 36min,Color,,,7.6/10,21,,,
The Tragedy of King Richard the Second,"Stars,Simon Russell Beale,Leo Bill,Martins Imhangbe,,","Joe Hill-Gibbins,Tony Grech-Smith,","William Shakespeare,","Drama,History,",,"January 15, 2019 (United Kingdom)","United Kingdom,","English,",,"$23,748",,2h 30min,Color,,,7.0/10,35,2,,
Hera Pheri,"Binnu Dhillon,Gurpreet Ghuggi,","Smeep Kang,",,"Drama,",,"April 24, 2020 (India)","India,","Punjabi,",,,,2h 2min,Color,,,,,,,
The Mastermind: Jinda Sukha,"Stars,Nav Bajwa,Sonpreet Jawanda,Guggu Gill,,","Sukhjinder Shera,",,"Action,Biography,History,",,"September 11, 2015 (United States)","India,","Punjabi,","Singh Brothers Production,",,,,Color,,,7.1/10,7,,,
