title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
No Remorse,"Stars,Adio Bowen,Darrell Brawner,Gary Briggs,,","Bruce Odams,","Bruce Odams,","Drama,Horror,Thriller,",,,"United States,","English,",,,,1h 21min,Color,,,,,,,
Artificial Ignorance,"Sasha Srbulj,","Michael Kirby Smith,","Sasha Srbulj,","Comedy,",TV-MA,"July 25, 2019 (United States)","United States,","English,","Vera Nostra,",,"$30,000 (estimated)",1h 1min,,,,,,,,
Dharma,"Stars,Saroj Kant Baliyarsingh,Chunga,Saroj Das,,","Dilip Panda,","Nizam,Dilip Panda,Prabhat Kumar Pradhan,","Action,Crime,Drama,",,"September 6, 2013 (India)","India,","Oriya,","Aanjaneya Media,",,,2h 55min,Color,,,,,,,
Let Your Heart Beat Again,"Stars,Gabriel Copper,Clemetia Darus,Angela Strong,,",,,"Drama,",,"November 22, 2019 (United States)",,"English,",,,,1h 28min,Color,,,,,,,
Un Tal Eduardo,,"Aldo Garay,",,,,"August 30, 2018 (Uruguay)","Uruguay,","English,",,"$1,379",,,Color,,,,,,,
Phantom Islands,"Daniel Fawcett,Clara Pais,","Rouzbeh Rashidi,",,"Drama,",,2018 (Ireland),"Ireland,","English,",,,,1h 26min,Color,,,6.7/10,10,1,,
Azhal,"Stars,Karna,Arvind Naidu,Ajay Ramanathan,,","S. Saravannan,",,"Action,",,"November 3, 2017 (Singapore)","Singapore,","Tamil,",,,"SGD 50,000 (estimated)",,Color,,,,,,,
Car 24,"Stars,Matías Desiderio,Salvatore di Costanzo,Cody Renee Cameron,,","Matías Desiderio,","Salvatore di Costanzo,Matías Desiderio,","Action,Crime,Drama,",,,"United States,","English,","Car 24,",,"$300,000 (estimated)",,Color,,,,,,,
Accession,"Pethro Themba Mbole,Vusumuzi Ndumo,","Michael J. Rix,","Michael J. Rix,","Drama,",,"July 26, 2012 (South Africa)","South Africa,","Zulu,","Mirror Mountain Pictures,",,"$500,000 (estimated)",1h 20min,,,1.78 : 1,7.2/10,23,10,,
Gogol. Blizhayshiy,"Stars,Aleksey Bogdanovich,Oksana Borbat,Nikolay Burlyaev,,","Natalya Bondarchuk,","Natalya Bondarchuk,","Drama,",,"February 24, 2011 (Russia)","Russia,","Russian,",,,,,Color,,,6.8/10,23,,,
Zitta!,"Stars,Raffaella Afeltra,Gianni Andrei,Susanna Mollica,,","Directors,Massimiliano Boldrini,Claudio Cirri,Cristiano Gazzarrini,,","Writers,Massimiliano Boldrini,Claudio Cirri,Cristiano Gazzarrini,,","Drama,",,"November 25, 2018 (Italy)","Italy,","Italian,",,,"€15,000 (estimated)",1h 23min,,,,,,,,
Bay Park,"Stars,Michael Bonini,Matt Curti,Bodhi Foster,,",,"Justin Ciccotelli,",,,,,,,,,,,,,,,,,
Paikutty,"Pradeep Nalanda,","Nandhu Varavoor,",,"Drama,",,"May 25, 2018 (India)","India,","Malayalam,","IFAR International,",,,2h 5min,Color,,,,,,,
The Girl Who Stole Your Smile,"Stars,Connie Jo Bennett,Ben Bergthold,Samantha Callison,,","Jonathan Dziuk,","Jonathan Dziuk,","Romance,",,2020 (United States),"United States,","English,","Screw Loose Films,",,,1h,Color,,,,,,,
Nimki,"Stars,Ashrumochan Mohanty,Varsha Priyadarshini,Trupti Sinha,,","Sushant Mani,",,"Drama,",,,"India,","Oriya,","Zee Music,",,,,Color,,,,,,,
Josie: And the Way She Eats My Brains,"Stars,Jamie Binnion,Nick Dellicastelli,Jared Hargreaves,,","Jared Hargreaves,","Jared Hargreaves,","Drama,Thriller,",,"February 24, 2016 (Australia)","Australia,","English,","King of the Hill Production's,",,"A$1,000 (estimated)",1h 9min,Color,,16:9 HD,7.3/10,11,1,,
Podhu Nalan Karudhi,"Stars,Adith Arun,Leesha Eclairs,Karunakaran,,","Zion,",,"Action,Comedy,Drama,Musical,",,"February 7, 2019 (India)","India,","Tamil,","AVR Production,",,,1h 59min,Color,,,4.3/10,27,2,,
Adventurados,"Stars,Stephen Patrick Hanna,Ryan James,Jerry Lentz,,","Berton Pierce,","Berton Pierce,","Adventure,Comedy,Sci-Fi,",,"February 12, 2015 (Germany)","Germany,","English,",,,"€50,000 (estimated)",1h 26min,Color,,2.35 : 1,6.0/10,55,2,,
O Atirador,"Sabrina D. Marques,Rui Pelejão,","Mário Fernandes,José Oliveira,Marta Ramos,","Mário Fernandes,José Oliveira,Marta Ramos,","Adventure,",,"March 28, 2013 (Portugal)","Portugal,","Portuguese,",,,,1h 38min,,,,8.0/10,7,,,
Apparition of Evil,"Stars,Keiron Hollett,Shannon Curran,Cain Harrip,,","Brel Offkel,","Writers,Brel Offkel,Cain Harrip,Dion Cavallaro,,","Crime,Horror,Mystery,",R,"October 7, 2014 (United States)","United Kingdom,","English,","Apparition Pictures,Sector 5 Films,",,"£1,000 (estimated)",1h 14min,,,,3.8/10,86,4,1,
Neerthirai,"Stars,Ashwin Kakumanu,Nassar,Bala Singh,,","P.S. Dharan,",,"Drama,",,"March 22, 2019 (India)","India,","Tamil,",,,,,Color,,,,,,,
Massé,"Stars,Johnny Alonso,Gabriel F. Bellotti,Rick Jermain,,","Jay Taylor,","Courtney Shumway,Jay Taylor,","Action,Drama,Thriller,",Not Rated,"October 13, 2015 (United States)","United States,","English,","Bad Ferret Films,",,"$100,000 (estimated)",1h 33min,Color,,,8.0/10,33,3,1,
"Taste of Fear, Savage Mercy",,"Michael Flores,","Michael Flores,","Western,",,"September 20, 2020 (United States)","United States,","English,","Cazador Productions,",,"$100,000 (estimated)",,Color,,,,,,,
