title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Ice Cubes for Eskimos,"Michael Saquella,","Michael Saquella,","Michael Saquella,","Comedy,",,"October 18, 2019 (United States)","United States,","English,","Cactus Blue Entertainment,",,,,Color,,,,,,,
La casa en la colina,"Stars,Marisol Marques,Aniez,Carmen Marcos,,","Manuel de la Prada,","Manuel de la Prada,","Comedy,",,"June 6, 2014 (Spain)","Spain,","Spanish,","Gente Corriente,",,,,Color,,,,,,,
Forge,"Stars,Luke Clements,Alexander Mendeluk,Jeffree Newman,,","Jason Windsor,","Colin O'Neill,","Drama,Family,Sci-Fi,Thriller,",,"September 9, 2010 (Ireland)","United States,","English,",,,,1h 27min,Color,,,7.3/10,16,,,
ArchDemons: When the Devil Comes to Town,,,,,,,,,,,,,,,,,,,,
Strangers When We Meet,"Kikujirô Honda,Masahiro Kobayashi,Yûko Nakamura,","Masahiro Kobayashi,","Masahiro Kobayashi,","Drama,",,"April 26, 2013 (South Korea)","South Korea,Japan,","Japanese,","Monkey Town Productions,",,,45min,Color,,,,,,,
Salvación,"Stars,Marina Botí,Laura Yuste,Ricard Balada,,","Denise Castro,","Denise Castro,Lluís Segura,Laia Soler,","Drama,Fantasy,Horror,",,"October 11, 2016 (Spain)","Spain,","Spanish,","ESCAC Films,",,"€100,000 (estimated)",1h 20min,Color,,2.39 : 1,5.6/10,60,5,,
Black Men: Naked Truth,"Devin Robinson X,","Devin Robinson X,","Devin Robinson X,","Comedy,Drama,",,,"United States,","English,",,,,1h 17min,Color,,,,,,,
Hômukamingu,"Stars,Junji Takada,Keiko Takahashi,Reina,,","Toshihiro Iijima,",,"Comedy,",,"February 2, 2011 (Singapore)","Japan,","Japanese,","King Records,The Klockworx,",,"$20,000 (estimated)",1h 33min,Color,"Dolby Digital,",1.85 : 1,6.3/10,8,1,,
Minutos Atrás,"Vladimir Brichta,Paulinho Moska,Otávio Müller,","Caio Sóh,","Caio Sóh,","Comedy,Drama,Fantasy,",,October 2013 (Brazil),"Brazil,","Portuguese,","Maria Farinha Filmes,Sinceramente Cínicos,",,,1h 39min,Color,,,6.9/10,42,,,
Saalaiyoram,"Stars,Lollusabha Manohar,Karai Natrajan,R. Pandiaraajan,,","K. MoorthyKannan,","K. MoorthyKannan,","Drama,",,"April 29, 2016 (India)","India,","Tamil,",,,,2h 5min,Color,,,7.2/10,29,,,
Lacchi,"Tej Dilip,Jayathi,Dhanraj Sukhram,","Eeswar,",,"Drama,",,"December 15, 2017 (India)","India,","Telugu,","J9 4 Shows,",,,,Color,,,7.1/10,7,,,
Time Stands Still,"Stars,Kristin Nunes,Peter Burke,Julia Margaret Stratton,,","Niles Gilcrest,","Niles Gilcrest,","Drama,",,2017 (United States),"United States,","English,","Time Stops Now Productions,",,,,Color,,,,,,,
Planting Vines,"Ronald g Hebert,Christopher Lawrence-Menard,Amy Rivard,","Nicholas Shields,","Nicholas Shields,","Drama,",,,"Canada,","English,","Suede Productions,",,,,Color,,2.35 : 1,8.5/10,12,,,
Liverpool vs Chelsea,,,,"Sport,",,"July 22, 2020 (United Kingdom)","United Kingdom,","English,",,,,1h 39min,Color,,,,,,,
