title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Vaya,"Stars,Warren Masemola,Emmanuel Nkosinathi Gweva,Sihle Xaba,,","Akin Omotoso,","Writers,Craig Freimond,Tshabalira Lebakeng,Antony Mafela,,","Drama,",TV-MA,"October 27, 2017 (South Africa)","South Africa,","Zulu,","Rififi Pictures,","$33,246",,1h 55min,Color,,2.35 : 1,7.1/10,110,3,2,
La Liga de los 5,"Stars,Vale Barberi,Regina Blandón,Daniel Del Roble,,","Marvick Núñez,","Writers,Acán Coen,Andrew Foley,David Israel Hernández,,","Animation,Action,Comedy,",TV-PG,"January 10, 2020 (Mexico)","Mexico,","Spanish,","Anima Estudios,","$244,743",,1h 29min,Color,,,6.8/10,124,3,,
Mithila Makhaan,"Anurita Jha,Kranti Prakash Jha,Pankaj Jha,","Nitin Chandra,",,"Drama,",,"February 8, 2019 (India)","India,","Maithili,","Champaran Talkies,",,,2h 11min,Color,,2.35 : 1,9.2/10,276,23,,
Beware of Dog,"Stars,Buddy Duress,Kevin Iso,Paula Knüpling,,","Nadia Bedzhanova,","Nadia Bedzhanova,","Drama,",,"January 26, 2020 (United States)","Germany,Russia,United States,","German,Russian,English,",,,,1h 28min,Color,,,5.4/10,108,4,,
Anh có thích nuoc My khong?,"Stars,Mark Chao,Geng Han,Zishan Yang,,","Wei Zhao,","Qiang Li,Yiwu Xin,","Drama,Romance,",,"April 26, 2013 (China)","China,","Mandarin,English,","Beijing Enlight Pictures,Beijing Max Times Cultural Development,Beijing Ruyi Xinxin Film Investment,","$114,926,694","CN¥20,000,000 (estimated)",2h 11min,Color,"Dolby Digital,",2.35 : 1,6.3/10,2.1K,10,8,
"Tbilisi, I Love You","Stars,Malcolm McDowell,Ron Perlman,George Finn,,","Directors,Nika Agiashvili,Irakli Chkhikvadze,Levan Glonti,,","Writers,Nika Agiashvili,Emmanuel Benbihy,Irakli Chkhikvadze,,","Drama,Romance,",,"February 20, 2014 (Georgia)","United States,Georgia,","Georgian,English,","Storyman Pictures,Credo Cinema,Ever So Close,",,"$1,500,000 (estimated)",1h 33min,Color,,,6.7/10,204,1,,
Showing Roots,"Stars,Carol Sutton,Maggie Grace,Adam Brody,,","Michael Wilson,","Susan Batten,","Comedy,Drama,",Not Rated,"April 23, 2016 (United States)","United States,","English,","Michael Mailer Films,Upload Films,",,,1h 40min,Color,,,5.6/10,136,1,4,
Jump,"Stars,Nichola Burley,Martin McCann,Richard Dormer,,","Kieron J. Walsh,","Steve Brookes,Kieron J. Walsh,","Drama,",PG-13,"June 8, 2012 (United Kingdom)","United Kingdom,Ireland,","English,","Blinder Films,Cyprus Avenue Films,Screen Ireland,",,"£1,300,000 (estimated)",1h 21min,Color,,,6.3/10,401,4,16,
Sakaling maging tayo,"Stars,McCoy De Leon,Elisse Joson,Bembol Roco,,","Jaime Habac Jr.,","Jaime Habac Jr.,Kristin Parreño Barrameda,","Comedy,Romance,",,"January 16, 2019 (Philippines)","Philippines,","Tagalog,Filipino,","Black Sheep,Quantum Films,",,,1h 30min,Color,,,7.0/10,67,1,,
Connect,"Stars,Kevin Guthrie,Siobhan Reilly,Stephen McCole,,","Marilyn Edmond,","Marilyn Edmond,","Drama,Romance,",,"October 25, 2019 (United Kingdom)","United Kingdom,","English,","Angel Face Productions,","$2,511",,1h 44min,Color,,,5.9/10,161,13,6,
New World Order,"Stars,Mario Ferrara,Marzio Honorato,Enzo Iacchetti,,","Fabio Ferrara,Marco Ferrara,","Fabio Ferrara,Marco Ferrara,","Action,Crime,Drama,",Not Rated,February 2015 (Italy),"Italy,","Italian,","Centro Teatro Studi,Ferrara Brothers Film,","$20,205","€5,000,000 (estimated)",1h 58min,Color,,,3.1/10,59,,,
BKO: Bangkok Knockout,"Stars,Sorapong Chatree,Kerttisak Udomnak,Krittiya Lardphanna,,","Panna Rittikrai,","Dojit Hongthong,Panna Rittikrai,Jonathon Siminoe,","Action,",Rated R for violence and strong martial arts action and some language,"December 16, 2010 (Thailand)","Thailand,","Thai,English,","Na Film,Sahamongkolfilm Co.,","$244,992",,1h 46min,Color,"Dolby Digital EX,",1.85 : 1,5.5/10,1.5K,16,38,
Naturaleza muerta,"Stars,Mercedes Oviedo,Luz Cipriota,Esther Santini,,","Gabriel Grieco,","Gabriel Grieco,","Horror,Mystery,Thriller,",,"March 5, 2015 (Argentina)","Argentina,","Spanish,","Estudios CREPUSCULUM,Yomka Pictures,",,,1h 37min,Color,,,5.8/10,381,6,17,
Abracadabra,"Stars,Reza Rahadian,Butet Kertaradjasa,Salvita Decorte,,","Faozan Rizal,","Faozan Rizal,","Comedy,Drama,",,"January 9, 2020 (Indonesia)","Indonesia,","Indonesian,","Fourcoulours Films,Hooq,Ideosource Entertainment,",,,1h 26min,Color,,,6.1/10,54,5,8,
American Bistro,"Stars,Arthur De Larroche,Marcel Diennet,Bill Watterson,,","Arthur De Larroche,","Arthur De Larroche,","Adventure,Comedy,Drama,",TV-MA,"August 13, 2019 (United States)","United States,","English,","Diennet Productions,",,,1h 34min,Color,,,5.6/10,1.8K,20,3,
Pulse,"Stars,Caroline Brazier,Daniel Monks,Scott Lee,,","Stevie Cruz-Martin,","Daniel Monks,","Drama,Fantasy,Horror,Sci-Fi,",TV-MA,"June 14, 2017 (Australia)","Australia,","English,",,,,1h 24min,Color,,,5.4/10,142,3,9,
Sui yuet san tau,"Stars,Simon Yam,Sandra Kwan Yue Ng,Aarif Rahman,,","Alex Law,","Alex Law,","Comedy,Drama,Romance,",Not Rated,"March 11, 2010 (Hong Kong)","Hong Kong,","Cantonese,Mandarin,English,Shanghainese,French,","BIG Pictures,Dadi Entertainment,Film Development Fund of Hong Kong,","$3,106,414",,1h 57min,Color,"Dolby Digital,",1.85 : 1,7.4/10,1.9K,11,16,
Beautiful Devils,"Stars,Greg Wise,Iain Glen,Rachel Hurd-Wood,,","James Marquand,","Sacha Bennett,Jennifer Majka,","Drama,",,"March 22, 2017 (United Kingdom)","United Kingdom,","English,","Aquarium Studios,Ascension Productions,",,"£400,000 (estimated)",1h 59min,Color,,,5.9/10,165,3,,
Char Man,"Stars,Kurt Ela,Kipp Tribble,Nick Greco,,","Kurt Ela,Kipp Tribble,","Kurt Ela,Kipp Tribble,","Comedy,Drama,Horror,Mystery,Thriller,",,"January 22, 2019 (United States)","United States,",,"MRP Entertainment,GK & K Productions,",,,1h 25min,,,1.78 : 1,3.8/10,544,63,8,
Pain,"Stars,Daniel Girace,David Francis Calderazzo,Kim Parshley,,","Steve Rahaman,","Steve Rahaman,","Action,",Unrated,"April 24, 2015 (United States)","United States,","English,","Rahaman Studios,",,"$88,000 (estimated)",1h 38min,Color,"Dolby Digital,",1.78 : 1 / (high definition),8.0/10,27,4,,
Framed,"Stars,Joe Manjón,Daniel Horvath,Enric Auquer,,","Marc Martínez Jordán,","Jaume Cuspinera,Marc Martínez Jordán,","Horror,",Not Rated,"August 23, 2019 (Turkey)","Spain,","Spanish,","Creatures of the Dark,","$39,071",,1h 20min,Color,,2.35 : 1,4.8/10,386,8,39,
Anina,"Stars,Federica Lacaño,María Mendive,César Troncoso,,","Alfredo Soderguit,","Writers,Federico Ivanier,Sergio López Suárez,Alfredo Soderguit,,","Animation,Adventure,Family,",Not Rated,"April 19, 2013 (Uruguay)","Uruguay,Colombia,","Spanish,","Rain Dogs Cine,Palermo Estudio,Antorcha Films,","$169,159",,1h 20min,Color,,,7.1/10,853,6,14,
Nihon no ichiban nagai hi ketteiban,"Stars,Kôji Yakusho,Masahiro Motoki,Tsutomu Yamazaki,,","Masato Harada,","Kazutoshi Handô,Masato Harada,","Drama,History,",,"August 8, 2015 (Japan)","Japan,","Japanese,","Shochiku,Asmik Ace Entertainment,TV Asahi,","$10,032,914",,2h 15min,Color,"Dolby Digital,",2.35 : 1,6.5/10,612,4,9,
Naanu Matthu Gunda,"Govinde Gowda,Samyuktha Hornadu,Shivaraj K.R. Pete,","Srinivas Thimmaiah,",,"Drama,",,"January 24, 2020 (India)","India,","Kannada,","Poem Pictures Productions,",,,2h 19min,Color,,,7.7/10,63,9,1,
Meanwhile,"Stars,D.J. Mendel,Danielle Meyer,Pallavi Sastry,,","Hal Hartley,","Hal Hartley,","Drama,",Not Rated,"January 25, 2014 (Japan)","United States,","English,","Possible Films,",,,59min,Color,,,6.7/10,442,5,8,
Memphis the Musical,"Stars,Gregory Haney,Todrick Hall,James Monroe Iglehart,,","Don Roy King,","Joe DiPietro,","Musical,",Not Rated,"April 28, 2011 (United States)","United States,","English,","Broadway Worldwide,",,,2h 45min,Color,,16:9 HD,7.8/10,251,4,,
Villavan: The Vigilante,"Stars,Vinod Mohana Sundaram,Sangeeta Krishnasamy,Mathialagan,,","Vassan,","Vassan,","Action,Drama,Thriller,",,"April 19, 2018 (Malaysia)","Malaysia,","Tamil,Malay,","GVKM Elephant Pictures,",,"MYR 1,900,000 (estimated)",2h,,,,6.2/10,11,1,,
Chaappa Kurish,"Stars,Fahadh Faasil,Vineeth Sreenivasan,Ramya Nambeeshan,,","Sameer Thahir,","Jai Krishna,Unni R.,Sameer Thahir,","Drama,",,"July 28, 2011 (Kuwait)","India,","Malayalam,","Magic Frames,",,,2h 3min,Color,"DTS,",,7.1/10,1.3K,5,1,
