title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Celeste,"Krishnapriya Menon,Nirjana Jayakrishnan,Sreebala Pottakkat,","Nandakumar Palliyil,","Nandakumar Palliyil,","Drama,",,,"India,","English,",,,,48min,Color,,,,,,,
Invisible Cuffs,"Stars,Mutebi Farooq,Mageye Hassan,Tania Shakirah Kankindi,,","Mageye Hassan,",,"Drama,",,"February 21, 2016 (Uganda)","Uganda,","English,","New Cinema Productions,Sanyuka Films,",,,,Color,,,,,,,
Jumeli,"Stars,Debashree Chakrobarty,Soumitra Chatterjee,Sankar Debnath,,","Anumita Dasgupta,","Partha Banerjee,Anumita Dasgupta,Kanai Kundu,","Drama,",,"August 5, 2013 (India)","India,","Bengali,","A Flying Steps Films Production,",,,1h 30min,Color,,,,,1,,
Juan Solo - Capítulo 1,"Juan Solo,","Antonio Roma,",,"Musical,",,"August 31, 2017 (Mexico)","Mexico,","Spanish,","Beatamina Music,La Catrina Films,",,"MX$1,000,000 (estimated)",1h 17min,Color,,,,,,,
De facto,"Michal Kaleta,Dariusz Milejczak,Jakub Papuga,","Mathias Mezler,","Mathias Mezler,","Drama,",,"September 12, 2013 (Poland)","Poland,","Polish,",,,,,Color,,,,,,,
Kolekcja sukienek,"Stars,Adrianna Biedrzynska,Katarzyna Bujakiewicz,Iwona Katarzyna Pawlak,,","Marzena Wiecek,","Jacek Kasprzycki,Marzena Wiecek,","Drama,",,"December 9, 2016 (Poland)","Poland,","Polish,","Akademia Tworczych Poszukiwan,",,,1h 24min,Color,,2:39:1,6.6/10,24,1,,
Camelia La Noche Mas Obscura,"Stars,Dagma Ayala,Steven Borges,Lakshmi Fernandez,,","Efrain Rosa,","Efrain Rosa,","Drama,",,"March 15, 2014 (Puerto Rico)","Puerto Rico,","Spanish,","Act 3,",,"$20,000 (estimated)",,,,,,,,,
Gaariwala,"Stars,Rokeya Prachy,Raisul Islam Asad,Masum Aziz,,","Ashraf Shishir,","Ashraf Shishir,","Drama,Family,",,October 2014 (United Arab Emirates),"Bangladesh,","Bengali,","Impress Telefilm,",,,1h 25min,Color,,,7.4/10,50,,,
Aston Villa vs Manchester United,,,,"Sport,",,"August 14, 2015 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
The Man and the Murdered,"Stars,Logan Link,Tony Park,Jake Dunn,,","Jeremy Galloway,","Jake Dunn,Jeremy Galloway,","Crime,Drama,Thriller,",,"June 30, 2011 (United States)","United States,","English,",,,,48min,Color,,,,,,,
