title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Breakdown Lane,"Stars,Whitney Moore,Kevin Tye,Clint James,,","Bob Schultz,Robert Conway,","Robert Conway,Bob Schultz,","Action,Drama,Horror,",,"January 5, 2017 (United States)","Canada,","English,","Twilight Pictures,",,,1h 16min,Color,,2.35 : 1,2.8/10,441,12,7,
Wolf Town,"Stars,Alicia Ziegler,Levi Fiehler,Max Adler,,","Roel Reiné,","Paul Hart-Wilden,Asabi Lee,Roel Reiné,","Horror,Thriller,",Rated R for language and some bloody images,"September 7, 2011 (France)","United States,","English,","Rebel Entertainment,Rebel Film BV,",,,1h 30min,Color,,2.35 : 1,3.0/10,848,17,8,
Story Game,"Stars,Alberto Rosende,Greer Grammer,Mari Yamamoto,,","Jason K. Lau,","Jason K. Lau,","Thriller,",,"November 5, 2020 (United States)","Japan,United States,","English,Japanese,","TalkStory Productions,Geek Pictures,Hyperspective Studios,",,,1h 37min,Color,,,,,,,
There's Always Woodstock,"Stars,Allison Miller,James Wolk,Rumer Willis,,","Rita Merson,","Rita Merson,","Comedy,Music,Romance,",TV-14,"November 14, 2014 (United States)","United States,","English,","Primary Wave Entertainment,Sunrise Films (II),",,"$2,400,000 (estimated)",1h 37min,Color,"Dolby Digital,",,5.3/10,766,13,5,30
Nezné vlny,"Stars,Tatiana Pauhofová,Hynek Cermák,Robert Cejnar,,","Jirí Vejdelek,","Jirí Vejdelek,","Comedy,Romance,",,"January 9, 2014 (Czech Republic)","Czech Republic,","Czech,","Infinity,","$1,639,927",,1h 36min,Color,,,6.4/10,297,27,,
Moo-seo-woon I-ya-gi,"Stars,Soo-bin Bae,Jung Won Cha,Yoon-young Choi,,","Directors,Ji-Yeong Hong,Beom-sik Jeong,Gok Kim,,","Writers,Hye-joo Byun,Beom-sik Jeong,Gok Kim,,","Horror,",,"July 25, 2012 (South Korea)","South Korea,","Korean,","Daisy-Cinergy Entertainment,Soo Film,","$2,155,362",,1h 48min,Color,,,5.7/10,614,3,17,
Adults,"Stars,Sammy Smedley,Tyler Ankenman,Emily Ryan Reed,,","Nicholas Molinari,","Nicholas Molinari,","Comedy,Musical,Romance,",,"August 5, 2017 (United States)","United States,","English,",,,,1h 52min,Color,,1.85 : 1,8.2/10,18,,,
In Montauk,"Stars,Nina Kaczorowski,Lukas Hassel,George Katt,,","Kim Cummings,","Kim Cummings,","Drama,Romance,",Not Rated,"June 21, 2012 (United States)","United States,","English,","Siren's Tale Productions,",,,1h 9min,Color,,1.78 : 1,8.3/10,5K,2,5,
Rock the Casbah,"Stars,Morjana Alaoui,Nadine Labaki,Hiam Abbass,,","Laïla Marrakchi,","Laïla Marrakchi,","Comedy,Drama,",G,"September 11, 2013 (France)","France,Morocco,","French,Arabic,English,","Estrella Productions,Pathé,Agora Films,","$288,128",,1h 40min,Color,,2.35 : 1,6.5/10,976,7,14,
Department,"Stars,Sanjay Dutt,Rana Daggubati,Lakshmi Manchu,,","Ram Gopal Varma,","Nilesh Girkar,","Action,Crime,Thriller,",Not Rated,"May 18, 2012 (India)","India,","Hindi,","Dreamforce Enterprise,Viacom18 Motion Pictures,","$27,351",,2h 21min,Color,,,3.1/10,1K,21,19,
Wiener Dog Internationals,"Stars,Morgan Fairchild,Jason London,Bryan Batt,,","Kevan Peterson,","Kevan Peterson,","Family,",G,"March 3, 2017 (United States)","United States,",,"Fromage Pictures,Decipher Entertainment,Red Rover Films,",,,1h 32min,,,,4.4/10,179,2,4,
Who You Know,"Stars,Dylan Everett,Niamh Wilson,Stephen Joffe,,","Jake Horowitz,","Jake Horowitz,","Comedy,",,"May 12, 2020 (United States)","Canada,","English,","Monkeys & Parrots,Sideways Dog Productions,",,,1h 51min,Color,,,4.6/10,193,11,5,
Mane Maratakkide,"Stars,Neenasam Ashwath,Chikkanna,Ravishankar Gowda,,","Manju Swaraj,",,"Drama,",,"November 15, 2019 (India)","India,","Kannada,","S.V.Productions,",,,2h 20min,Color,,2.39 : 1,7.4/10,51,1,,
