title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Aami Ashbo Phirey,"Stars,Anjan Dutt,Swastika Mukherjee,Koushik Sen,,","Anjan Dutt,","Anjan Dutt,Rohini Ghosh,","Musical,",Not Rated,"April 13, 2018 (India)","India,","Bengali,","SVF Entertainment,",,"$500,000 (estimated)",2h,Color,,2.35 : 1,6.9/10,243,3,,
Fuku man fujin: Nettori netorare,"Stars,Ryû Enami,Tomoka Akari,Miori Hara,,","Kazuyoshi Sekine,","Kazuyoshi Sekine,","Drama,",,"May 4, 2018 (Japan)","Japan,","Japanese,","Sekine Production,",,,,Color,"Mono,",,,,,,
Quel che conta è il pensiero,"Stars,Luciano Baldan,Gianfranco Boattini,Matteo Celli,,","Luca Zambianchi,","Luca Zambianchi,","Comedy,Drama,",,2020 (Italy),"Italy,","Italian,",,,"€6,000 (estimated)",1h 28min,Color,,1.85 : 1,,,,,
Pati Parameshwar,"Bobby Chakraborty,Rajatabha Dutta,Rituparna Sengupta,","Jayasree Bhattacharyya,","Shubhranil Biswas,","Comedy,",,"November 7, 2014 (India)","India,","Bengali,","HBTK Productions,",,,2h 11min,Color,,,4.6/10,19,,,
Puranzetto,"Stars,Greg Ayres,Luci Christian,Tiffany Grant,,","Jun Awazu,","Jun Awazu,","Animation,Action,Sci-Fi,",TV-14,"May 22, 2010 (Japan)","Japan,","Japanese,","CoMix Wave,Media Factory,",,,53min,Color,,,4.7/10,330,1,7,
Thank You,"Stars,Aby,P. Balachandran,Jubil Rajan P. Dev,,","V.K. Prakash,","Arunlal Ramachandran,","Crime,",,"May 24, 2013 (India)","India,","Malayalam,",,,,,Color,,,5.3/10,83,1,,
National Parks Exploration Series: Yellowstone,,,,,Not Rated,December 2011 (United States),"United States,","English,",,,,1h 9min,Color,,,7.2/10,21,,,
Antidote,"Stars,Kate Flanagan,Michael Izquierdo,Matthew Rauch,,","Craig DiFolco,Pete DiFolco,","Craig DiFolco,Pete DiFolco,","Drama,Horror,Thriller,",Not Rated,"December 2, 2014 (United States)","United States,","English,","Sunnyside Films,",,"$100,000 (estimated)",1h 20min,Color,"D-Cinema 48kHz 5.1,Stereo,",,3.4/10,162,8,1,
La presencia,"Stars,Emilio de Cos,Isabel Garzo,Rebeca Medina,,","Óscar Parra de Carrizosa,","Óscar Parra de Carrizosa,Gema Gonzalez Regal,","Horror,",,"October 19, 2012 (Spain)","Spain,","Spanish,","Delamancha Films,",,,1h 15min,Color,,,4.4/10,26,1,,
Meena,"Stars,Almaas,Tannishtha Chatterjee,Sparsh Khanchandani,,","Colin K. Gray,Lucy Liu,Megan Raney,","Colin K. Gray,Megan Raney,","Drama,",,"June 26, 2014 (United States)","United States,","Hindi,","Fugitive Films,",,,,Color,,,7.9/10,22,1,1,
East,"Nancy Boo Orchis-Evans,Greg Patmore,Leonora Lim-Moore,","Leonora Lim-Moore,","Leonora Lim-Moore,","Drama,",,,"United Kingdom,","English,","Dogsdinner Productions,Kupe Pictures,",,,1h 26min,Color,,,7.4/10,26,2,,
Instalatér z Tuchlovic,"Stars,Jakub Kohák,Eva Holubová,Petra Spalková,,","Tomás Vorel,","Tomás Vorel,","Comedy,",,"October 6, 2016 (Czech Republic)","Czech Republic,","Czech,",,"$483,687",,1h 22min,Color,,,5.7/10,170,1,6,
Dasi Mannan Naldeul,"Stars,Isaac Hong,Haeun Jang,Seo Young-jae,,","Chanyang Shim,",,"Drama,Music,",,"September 24, 2020 (South Korea)","South Korea,","Korean,",,,,1h 40min,Color,,,7.2/10,16,2,5,
Moonlight Sonata,"Stars,Melissa Amlin,David Bruce Bridgeo,Andrew Dixon,,","Ken Amlin,","Ken Amlin,Kory Bessette,","Action,Horror,Thriller,",,,"Canada,","English,","Smog Town Films,",,,1h 20min,Color,,,3.5/10,25,1,,
Kiki ile Miki Alatura,"Stars,Osman Ovali,Onursal Özokçu,Durmus Unal,,","Falcon,",,"Comedy,",,"July 21, 2017 (Turkey)",,"Turkish,","Filmod Production,","$6,629",,1h 30min,Color,,,4.7/10,27,,,
Conspiracy X,"Stars,Al Thompson,Rob Morgan,Lily Amella,,","Shawn Baker,","Shawn Baker,Timothy L. Pretty,Timothy Lance Pretty,","Crime,Drama,",,2010 (United States),"United States,","English,","Clawtown Productions,Freelance Entertainment,Lock City Filmworks,",,,52min,Color,,1.78 : 1 / (high definition),,,,,
Bruising for Besos,"Stars,Adelina Anthony,D'Lo,Carolyn Zeller,,","Adelina Anthony,","Adelina Anthony,","Drama,",,"June 19, 2016 (United States)","United States,","English,",,,,1h 30min,Color,,,6.4/10,9,1,,
Fong Sai-yuk the Beginning,"Stars,Narisu Bai,Norman Chu,Jiaolong Sun,,",,,"Adventure,Comedy,",,"May 17, 2020 (China)","China,","Mandarin,",,,,,Color,,,,,1,,
Polar Adventure,,"Lucas Qiao,","Jeffrey Hylton,Fang Wen,","Animation,Adventure,Comedy,Family,",,"October 1, 2015 (China)",,"English,","Ori Animation,3Beep,","$193,764",,1h 34min,Color,,,4.5/10,29,,,
Reversed,"Stars,Eirik Bar,Scott Bradley,Cengiz Dervis,,","Vince D'Amato,","Vince D'Amato,","Horror,",,"September 1, 2013 (United Kingdom)","Canada,","English,Italian,German,","Brivido Giallo,",,,1h 4min,Color,,,5.6/10,13,1,,
The Sunset Six,"Stars,Greg Stone,Jamie Mcdonald,Kiki Courtidis,,","Jeremy Stanford,","Max Dann,Jeremy Stanford,","Drama,Music,",Not Rated,"August 27, 2015 (United States)","Australia,","English,",,,,1h 25min,Color,,,6.9/10,29,4,,
Killerhertz,"Stars,Hayley Osborne,Gino Wilson,Luke Dempsey,,","Colin Bishop,","Colin Bishop,","Horror,Sci-Fi,Thriller,",,"February 15, 2020 (United Kingdom)","United Kingdom,","English,","Strangelight Motion Pictures,",,"£3,000 (estimated)",1h 20min,Color,"D-Cinema 48kHz 5.1,",2.35 : 1,3.0/10,58,1,1,
Kathmandu,"Stars,Akash Adhikari,Ben-Nabin Adhikari,Prapti Ghimire,,","Akash Adhikari,","Akash Adhikari,Suraj Subba,","Family,",,,"Nepal,","Nepali,","The Sky Movies,",,"$250,000 (estimated)",,,,,6.7/10,21,,,
A Music Story,"Stars,Claes Malmberg,Jan Malmsjö,Vikoria Ronnefall,,","Anna Maria Jóakimsdóttir Hutri,Roger Westberg,Anders Widmark,",,"Family,Musical,",,"June 14, 2019 (Sweden)","Sweden,","Swedish,English,","Fundament Film,",,,1h 20min,Color,,,3.8/10,8,1,,
No Comment,"Stars,Stefanie Grabner,Michael Hase,Vera Hempel,,","Artyom Temnikov,",,"Adventure,",,"December 17, 2015 (Russia)","Russia,","Russian,German,","Faktura Film,Rome #3 Studio,Studio Third Rome,","$2,975",,2h,Color,,,6.4/10,117,,,
