title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Chris Maddock: Country Music Legend,"Chris Maddock,","Ian Rans,","Chris Maddock,","Comedy,",,"October 2, 2020 (United States)","United States,","English,","Stand Up! Records,",,,1h 13min,Color,,,,,,,
Mishing (The Apparition),"Stars,Mala Goswami,Tsering Dorjee Khrimey,Rajib Kro,,","Bobby Sarma Baruah,","Bobby Sarma Baruah,","Drama,Mystery,Thriller,",,2018 (India),"India,",,"BB Entertainment Trade Private,",,"₹5,000,000 (estimated)",1h 15min,Color,"6-Track Stereo,",2.35 : 1,7.0/10,6,4,,
Dark Day and Night,"Stars,Julien Durant,Rowan Jang,John Murphy,,","Henry Corbet,","Henry Corbet,","Drama,",,2017 (Canada),"Canada,","English,","MiTribe Media,",,,,Color,,,,,,,
Psychedelhi,"Vipin Bharadwaj,","Surya Shankar,","Surya Shankar,","Drama,",,,"India,","Hindi,","Revolucinema,",,,2h 15min,Color,,,,,,,
Transformación,"Stars,Charlie Desidney,Hilda Lizarazu,Ricardo Mollo,,","Iván Wolovik,",,,,"October 20, 2016 (Argentina)","Argentina,","Spanish,",,,,1h 9min,Color,,,,,1,,
Torment,"Stars,Amanda Mariani,Jessica Vani,Nicole Viens,,","Christopher Kiley,","Christopher Kiley,","Mystery,",,"November 6, 2010 (Canada)","Canada,","English,","Resurgent Studios,",,"CA$12,000 (estimated)",1h 4min,Color,,,,,,,
A Million Dollar Delivery Guy,"Maggie Qin,Guo Sui,","Pan Qin,","Pan Qin,Pan Ye,","Comedy,",,"September 1, 2018 (China)","China,","Chinese,","Qin Sisters,",,"$5,000,000 (estimated)",,,,,,,,,
ZERØ,"Stars,Irene J. García,Carla Martínez,Jon Urchegui,,","Marcos Callejo,","Carla Martínez,","Sci-Fi,",,"January 26, 2017 (Spain)","Spain,","Spanish,","Street Ho Productions,",,,,,,,,,,,
Spring Thaw,"Mike Stanley,Veronica Stanley,Alivia Watko,","Mike Stanley,","Mike Stanley,","Horror,",Not Rated,"September 18, 2015 (United States)","United States,","English,","Filmlab Showcase Pictures,",,,45min,Color,,,,,1,,
Poor my dad (Minii muu aav),,,"O. Erdene,",,,,,,,,,,,,,,,,,
Attack of the Moon Beasts,"Ervin Oneal,","Ervin Oneal,","Ervin Oneal,","Animation,Adventure,Fantasy,",Not Rated,"October 15, 2013 (United States)","United States,","English,",,,,51min,Color,,,,,1,,
The Real Video: Since Day One,"Stars,Antoine Asselin,Jt Aultz,Justin Brock,,",,,,Not Rated,April 2011 (United States),,,"Real Skateboards,",,,1h 12min,,,,6.8/10,10,,,
Onst Gewëssen: Wat dir net packt geet an Afrika,"Stars,Fabrice Bernard,Frédérique Colling,Mirka Costanzi,,",,"Writers,Tessie Jakobs,Lara Mack,Jacques Schiltz,,","Comedy,",,"March 30, 2013 (Luxembourg)","Luxembourg,","Luxembourgish,","Richtung22 (r22),",,"€5,000 (estimated)",1h 10min,Color,,,9.2/10,6,,,
Demolition Dreaming,"Jill Underwood,","John Akre,",,"Animation,Drama,",,,"United States,","English,",,,,53min,Color,,,,,,,
Pretentiousness,"John Tyler,","John Tyler,","John Tyler,",,,"March 7, 2014 (United States)","United States,","English,",,,,1h 7min,Black and White,,,,,,,
Oru Santhippil,,"A. Sreedhar,",,"Drama,",,2011 (India),"India,","Tamil,",,,,,Color,,,,,,,
Celler,"Emily Kathleen,Laura Penn,","Emily Kathleen,",,"Drama,",,"August 4, 2015 (United States)","United States,","English,","Emily Kathleen Productions,",,"$10,000 (estimated)",,Color,,,,,,,
Sôgen no isu,"Stars,Kôichi Satô,Masahiko Nishimura,Michiko Kichise,,","Izuru Narushima,","Writers,Teru Miyamoto,Masato Kato,Satoko Okudera,,","Drama,",,"February 23, 2013 (Japan)","Japan,","Japanese,","Fields,Hakuhodo DY Media Partners,Hakuhodo,","$1,488,461",,,Color,"Dolby Digital,",1.85 : 1,6.6/10,43,,,
The Wanderer,,"Laure Prouvost,","Rory Macbeth,","Drama,",,July 2013 (United Kingdom),"United Kingdom,","English,","Film London,",,"£40,000 (estimated)",1h 25min,Color,,16:9 HD,,,,,
Alienography,"Stars,Michael Tolbert,Christian Manganelli,Andrew Gajadhar,,","Faith Creech,Michael Tolbert,","Faith Creech,Michael Tolbert,","Horror,",,"October 13, 2017 (United States)","United States,","English,",,,"$20,000 (estimated)",,Color,,,,,,,
Hridoye Lekho Naam,"Rita Koiral,Arpita Mukherjee,Mrinal Mukherjee,","Dayal Acharya,",,"Drama,",,"May 11, 2012 (India)","India,","Bengali,",,,,2h 15min,Color,,,,,,,
The last nanji child,"Stars,Heiko Blome,Ekaterina Chapandze,Billy Ficht,,","Arno Gross,",,"Thriller,",,"April 6, 2014 (Germany)","Germany,","German,","Reart Film Entertainment,",,,,,,,,,,,
Merryland,"Shouvik Ramgir,","Mayur Ramgir,","Mayur Ramgir,Shayan Sengupta,","Fantasy,",,"December 31, 2018 (United States)","United States,","English,","Mayur Ramgir Production,",,"$300,000 (estimated)",,,,,,,,,
Lenin en Maracaibo,"Carlos Rivas,Yaritza Suarez,Lenin Velazquez,","Rodrigo Vázquez,",,"Drama,Romance,",,,"United Kingdom,Argentina,Venezuela,","Spanish,",,,,1h 37min,Color,,,,,,,
El Motero,"Stars,Luis Huizar,Jesus Heredia,Vianey Huizar,,","Alonso O. Lara,","Pablo Pichardo,Luis Huizar,","Action,Crime,Drama,",TV-14,"July 1, 2018 (United States)","Mexico,","Spanish,","Producciones Huizar,",,,1h 55min,Color,,2.35 : 1,7.9/10,7,,,
The Killer Knocks Twice,"Stars,Kent Gregory,Valerie Halsey,Rob Richmond,,","Shawnee Mercer,","Shawnee Mercer,","Horror,Mystery,Thriller,",,,"United States,","English,","MercerS Productions,",,"$500,000 (estimated)",,Color,,2.35 : 1,,,,,
"Hit Em Hard, the Story of Zaina Juliette","Stars,Zaina Juliette,Opetaia Babakobau,Tina Lynn Turner,,","Zaina Juliette,","Zaina Juliette,","Biography,Music,",PG-13,"July 12, 2014 (United States)","United States,","English,","Z-Traxx,",,"$50,000 (estimated)",1h 26min,,"Stereo,",16:9 HD,8.5/10,16,,,
Autorretrato,"Delgado Eduardo,Thompson Luzi,","Aldo Laurel Fernández,","Aldo Laurel Fernández,Natalia Ramirez,","Drama,",,,"Mexico,","Spanish,",,,"MX$8,000 (estimated)",,Black and White,,16:9 HD,,,,,
Together Forever,"Teng Mao,Ningjing Pan,Jiayi Wang,",,,"Musical,",,"September 29, 2015 (China)","China,","Chinese,","Anhui Radio & TV Station,",,,,Color,,,,,,,
The Shadow's Edge,"Stars,Brandi Facholas,Austin Learned,Jon Marshall,,","Jeremy Lubash,","Jeremy Lubash,","Horror,",,"October 30, 2014 (United States)","United States,","English,",,,,1h 10min,Color,,,,,,,
Garden,,"Eiki Taminato,",,,,"November 11, 2016 (Japan)","Japan,","Japanese,",,,,1h 2min,Color,,,,,,,
Watasareta baton - sayonara genpatsu,"Stars,Hidemi Aoki,Junichiro Yamashita,Kai Shishido,,","Hiroo Ikeda,","James Miki,","Drama,",,"March 23, 2014 (Japan)","Japan,","Japanese,","Indies Co.,",,,,Color,,,,,,,
Broken Ledge,"Stars,Sara Aliman,Sam Camara,Andy Demetrio,,","Joe Lawrence,","Alec Boyadiyan,Shaun Fletcher,","Drama,",,"December 28, 2012 (United States)","United States,","English,","Clybourn Films,",,"$2,000,000 (estimated)",1h 30min,Color,,,,,,,
Samsaaradalli Golmaal,"Stars,Sadhu Kokila,Sai Kumar,Anu Prabhakar,,","Om Sai Prakash,",,"Drama,",,"November 30, 2012 (India)","India,","Kannada,",,,,,Color,,,,,,,
Kanawanu koi,,"Kenzo Matsumura,",,,,"April 3, 2016 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
Hopeful Scriptures,,,,"Family,",Not Rated,2015 (United States),"United States,","English,","T.M.S DreamMakers,",,,1h 11min,Color,,,,,,,
Cronicas Del Ring - La Figura,"Stars,Carmelo Canizales,La Figura,Ruben Ricardo Hernandez,,","Adrian Contreras,","Adrian Contreras,","Action,",,,"Mexico,","Spanish,",,,,,Color,,,,,,,
DJ Stan Da Man: Final,,"Mathew Fisher,",,"Comedy,Drama,",,June 2015 (United States),"United States,","English,",,,,1h 36min,Color,,,,,,,
Tholi sandhya velalo,"Stars,Koushik Babu,Sekhar,Ashwini,,","Mohan Deekshith,","Mohan Deekshith,","Drama,Family,",,,"India,","Telugu,","sri jagruthi films,",,"₹20,000,000 (estimated)",,Color,,,,,,,
Brief von Alex,"Stars,Nicola Melissian,Prince Abdulahad,Peter Brownbill,,","Anna Migge,","Anna Migge,","Drama,Mystery,",,"January 31, 2013 (Germany)","Germany,","German,","F.A.M.E. Film & Medien Entertainment,",,"€120,000 (estimated)",1h 14min,,"Stereo,",,8.2/10,12,,,
"The Best of India, Late at Night","Stars,Hannah Aslesen,Avery Breyne-Cartwright,Adam Glatz,,","Aswar Rahman,","Aswar Rahman,",,,,"United States,","English,",,,,,Black and White,,,,,,,
