title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Pea Shooter,"Stars,Brennon Olsen,Hannah Trauscht,Isaiah Stratton,,","Joseph T. Spence,","David Parrett,Joseph T. Spence,","Drama,",,"November 25, 2017 (United States)","United States,","English,","Longfellow Films,",,,1h,Color,,1.85 : 1,6.7/10,14,,,
El-Mahraja,"Zeyad Burji,Julya Qassar,","Fadi Haddad,",,"Comedy,Romance,",,"January 17, 2019 (Kuwait)","Lebanon,","Arabic,",,,,1h 58min,Color,,,5.3/10,15,,,
Apenstreken,"Stars,Tygo Bussemakers,Lars Henckens,Loek Peters,,","Johan Nijenhuis,","Lars Boom,Maarten Lebens,","Family,",,"June 10, 2015 (Netherlands)",,"Dutch,","Johan Nijenhuis & Co,Farmhouse Film & TV,Mollywood,","$718,881",,1h 27min,Color,,,5.8/10,137,2,,
Highschool in Less Than 54 Hours,"Stars,Karl Baker,Ioana Blaj,Claudiu Bleont,,","Adrian Popovici,","Pascal Ilie Virgil,Adrian Popovici,George Sovu,","Action,",,"October 9, 2011 (Romania)","Romania,","Romanian,","Artis Film Romania,",,,1h 48min,Color(original version),,1.85 : 1,5.3/10,21,,,
Mugworth,"Stars,John Waters,Darren Smith,Eilis Cahill,,","Marc Fernandez,","Marc Fernandez,","Animation,Fantasy,Horror,",,"November 7, 2018 (Spain)",,"Catalan,English,",,,"$50,000 (estimated)",1h 10min,Color,,1.78 : 1,5.5/10,13,1,,
Rabid,"Brian Lawrence,Don Macnab-Stark,Rhys Wyn Trenhaile,Stars,Anton Narinskiy,Ann Marie Lamphier,Jennifer Masty,,","Brian Lawrence,","Brian Lawrence,Don Macnab-Stark,Rhys Wyn Trenhaile,","Action,Drama,",,"August 15, 2013 (United States)","United States,","English,","Mindstream Film Fund,Planet Four Films,Probity Productions,",,,,Color,,,,,,,
Henrietta and Her Dismal Display of Affection,"Stars,Christopher Paul Cardoza,Justin Conway,Sam Foster,,","Jeffrey Garcia,","Jeffrey Garcia,","Comedy,",,2020 (United States),"United States,","English,",,,"$1,118 (estimated)",1h 13min,Color,,,,,1,,
Family Tour,"Stars,Núria Gago,Noé Blancafort,Marçal Cebrian,,","Liliana Torres,","Liliana Torres,","Comedy,Drama,Family,",,October 2013 (South Korea),"Spain,","Spanish,Catalan,","Family Tour SCP,Escándalo Films,",,"€35,000 (estimated)",1h 28min,Color,,,5.2/10,124,5,,
Natalie_Net,"Stars,Víctor Benjumea,Dani Codina,Julius Cotter,,","Chico Morera,","Chico Morera,Chico Morera,","Sci-Fi,Thriller,",,"June 10, 2014 (Spain)","Spain,","Spanish,","El Dedo en el Ojo,",,"€8,000 (estimated)",1h 23min,Color,,,5.5/10,32,,,
Shoebox Memories,"Stars,Gemma Keenan,Brendan Sheehan,Dylan McDonough,,","Jason Branagan,","Jason Branagan,","Comedy,Drama,Romance,",,"March 18, 2016 (Ireland)","Ireland,","English,","Plain Sailing Films,",,,1h 15min,Color,,,9.2/10,14,,,
