title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
De Fabeltjeskrant & De Grote Dierenbos-spelen,"Stars,Joost Claes,Wiebe-Pierre Cnossen,Huub Dikstaal,,","Jens Møller,Freek Quartier,","Sandy Volckaert,","Animation,Family,",,"December 20, 2018 (Netherlands)","Netherlands,Belgium,","Dutch,","Grid Animation,Rubinstein Media,","$728,944",,,Color,,1.78 : 1,6.0/10,24,,,
Patatje Oorlog,"Stars,Lucas Adriaanse,Pippa Allen,Kes Blans,,","Nicole van Kilsdonk,","Marjolijn Hof,Lotte Tabbers,","Drama,Family,",,"October 12, 2011 (Netherlands)","Netherlands,Belgium,","Dutch,","Lemming Film,Nederlandse Christelijke Radio-Vereniging (NCRV),A Private View,","$398,821","€1,300,000 (estimated)",1h 26min,Color,"Mono,",,6.2/10,218,1,1,
Les Apaches,"Stars,François-Joseph Cullioli,Aziz El Hadachi,Hamza Meziani,,","Thierry de Peretti,","Benjamin Baroche,Thierry de Peretti,","Drama,",Unrated,"August 14, 2013 (France)","France,","French,Arabic,","Ferris & Brockman,Stanley White,Centre national du cinéma et de l'image animée (CNC),",,,1h 22min,Color,,1.33 : 1,5.8/10,322,3,21,
Gelo,"Stars,Jaspinder Cheema,Raj Dhaliwal,Pawan Malhotra,,","Manbhavan Singh,Manbhavan Singh,","Manbhavan Singh,","Drama,",,"August 5, 2016 (India)","India,","Punjabi,","Celebration Studioz,Sonark Solutions,",,"₹3,000,000 (estimated)",1h 58min,Color,,,7.0/10,71,2,,
Badmaash Bubbly,"Priya Tiwari,","Raj,",,"Thriller,",,January 2019 (India),"India,","Hindi,",,,,1h 7min,Color,,,,,,,
Sana dati,"Stars,Lovi Poe,Paulo Avelino,TJ Trinidad,,","Jerrold Tarog,","Jerrold Tarog,","Drama,Romance,",TV-PG,"September 25, 2013 (Philippines)","Philippines,","Filipino,Tagalog,","Cinemalaya Foundation,Metric Films,",,,1h 40min,Color,,,7.2/10,121,2,14,
Bagahe,"Stars,Angeli Bayani,Boots Anson-Roa,Shamaine Buencamino,,","Zig Madamba Dulay,","Zig Madamba Dulay,","Drama,",,"October 27, 2018 (Vietnam)","Philippines,","Filipino,Tagalog,","Universal Harvester,",,,1h 30min,Color,,,6.4/10,29,3,,
Lovemilla,"Stars,Milka Suonpää,Joel Hirvonen,Teemu Nieminen,,","Teemu Nikki,","Teemu Nikki,Jani Pösö,","Comedy,Romance,Sci-Fi,",,"February 6, 2015 (Finland)","Finland,","Finnish,","It's Alive Films,",,"€760,000 (estimated)",1h 35min,Color,,,5.6/10,258,3,5,
Fame-ish,"Stars,Lex Lang,Nikki Boyer,Brian Donovan,,","Jeff Nimoy,","Jeff Nimoy,","Comedy,",Not Rated,"May 11, 2020 (United States)","United States,","English,","The Stoop Productions,",,,1h 34min,,,,4.9/10,71,4,4,
Invoking 4,"Stars,Keith Dowell,Carolyn Fields,Charlotte Hunter,,","Adam O'Brien,","Writers,Marcus Montano,Adam O'Brien,Ed Pope,,","Horror,",,"October 17, 2017 (United States)","United States,","English,","Parade Deck Films,",,,1h 15min,Color,,,6.0/10,1.6K,1,,
L'année prochaine,"Stars,Constance Rousseau,Jenna Thiam,Julien Boisselier,,","Vania Leturcq,","Vania Leturcq,Christophe Morand,","Drama,",,"April 22, 2015 (Belgium)","France,Belgium,","French,","Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Hélicotronc,Offshore,",,"€1,200,000 (estimated)",1h 45min,Color,,,5.8/10,84,1,6,
Single AF,"Stars,P.J. Brescia,Jason Donnalley,Chris Farah,,","Dex Franco,",,"Horror,Thriller,",,"May 14, 2018 (United States)","United States,","English,","Prince Mafia,",,"$10,000 (estimated)",54min,Color,,,2.4/10,96,,,
