title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Beguiled,"Stars,Bea W. Bliss,Troy Bland,Coty Galloway,,","John Brown,","Jamie Brannon,John Brown,","Drama,",,"September 1, 2012 (United States)","United States,","English,","Kings Men Films,",,,,Color,,,,,,,
Family Party,"Stars,Vishal Vaidya,Jaya Prasad,Jai Ahuja,,","Pari Mathur,","Pari Mathur,","Comedy,Drama,Family,Romance,",Unrated,,"United States,","English,","Silk Road Films,",,"$95,000 (estimated)",52min,Color,,,5.4/10,35,,,
The Shadows of Ants,"Stars,Matthew Alan,Nicholas Ashe Bateman,Keith Blaser,,","Paul Thomas Davis,","Paul Thomas Davis,","Drama,Horror,Romance,",,,"United States,","English,",,,,1h 45min,Color,,,,,1,,
19th January,"Stars,Mumtaz Ahmed,Bidita Bag,Madhuri Bhatia,,","Sanjay Amar,","Sanjay Amar,","Drama,",,,"India,","Hindi,","Amar chand Motion Pictures,Blueberry Entertainment,",,,,Color,,,7.7/10,19,,,
From This Day,"Stars,Tim Seyfert,Alexander Guiney,Fergus Rees,,","Rick Roberts,","Dominic Coddington,Rick Roberts,","War,",,"February 12, 2012 (United Kingdom)","United Kingdom,","English,","Fire in the Hole Productions,",,,1h,Color,,,7.7/10,15,,,
Parey Hut Love Official,"Stars,Zara Noor Abbas,Maya Ali,Frieha Altaf,,","Asim Raza,",,"Comedy,Drama,Romance,",,"August 8, 2019 (United Arab Emirates)","Pakistan,","Urdu,English,","The Vision Factory Films,",,,,Color,,,6.8/10,14,,,
Welcome to Lebanon,"Stars,Shirin Abul-Izz,Vivianne Antonios,Ramy Ayach,,","Saif Shaikh Najib,","Mohammad Saoudi,","Comedy,",,"April 14, 2016 (Lebanon)","Lebanon,","Arabic,","Falcon Films,",,"$3,000,000 (estimated)",1h 50min,,,16:9 HD,6.0/10,29,,,
LuvUTurn,"Stars,Ruslaan Mumtaz,Adhvik Mahajan,Purva Rana,,","Harish Raut,","Param Kalra,Archana Sharma,","Romance,",,"November 29, 2019 (India)","India,","Hindi,","The One World International Films,",,,2h 4min,Color,,,7.0/10,10,,,
Cabin of Errors,"Stars,Isaac Platizky,Laura Chaneski,Dan Gregory,,","Sean Feuer,","Isaac Platizky,","Comedy,Romance,",,"April 5, 2016 (United States)","United States,","English,","Narrow Bridge Films,Narrow Bridge Productions,",,,1h 16min,Color,,,5.9/10,47,1,,
Yo,"Stars,Raúl Silva Gómez,Elizabeth Mendoza,Ignacio Rojas Nieto,,","Matias Meyer,","Alexandre Auger,Jean-Marie Gustave Le Clézio,Matias Meyer,","Drama,",,"October 23, 2015 (Mexico)","Mexico,Canada,Netherlands,Dominican Republic,Switzerland,","Spanish,","Axolote Cine,LUC La Película S. de R.L.,Aurora Dominicana,",,"$400,000 (estimated)",1h 19min,Color,,,6.2/10,79,5,,
An Idle Mind Is the Devil's Playground,"Stars,Ben Lokey,Michael Jason Allen,Raymond Scott,,","Michael Jason Allen,","Michael Jason Allen,","Horror,Mystery,Thriller,",,"April 7, 2016 (United States)","United States,","English,","He Said She Said Productions,",,,1h 1min,Black and White,,16:9 HD,7.3/10,25,4,,
Pink,"Pablo Cheng,Charly López,Roberto Palazuelos,","Paco del Toro,",,"Comedy,Drama,",,"March 4, 2016 (Mexico)","Mexico,","Spanish,","Armagedon Films,",,,1h 40min,Color,,,1.5/10,147,3,,
