title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Verna,"Stars,Mahira Khan,Haroon Shahid,Zarrar Khan,,","Shoaib Mansoor,","Shoaib Mansoor,","Crime,Drama,Thriller,",,"November 17, 2017 (Pakistan)","Pakistan,","Urdu,Pashtu,","Shoman Production,","$168,552","PKR 20,000,000 (estimated)",2h 38min,Color,"6-Track Stereo,",1.85 : 1,7.1/10,591,23,6,
Un etaj mai jos,"Stars,Teodor Corban,Iulian Postelnicu,Oxana Moravec,,","Radu Muntean,","Alexandru Baciu,Radu Muntean,Razvan Radulescu,","Drama,",,"September 18, 2015 (Romania)","Romania,France,Sweden,Germany,","Romanian,","BLECK FILM & TV AB,Centre national du cinéma et de l'image animée (CNC),Chimney,","$35,595","€1,000,000 (estimated)",1h 33min,Color,,2.35 : 1,6.4/10,885,2,51,66
Isha,"Margret Antony,Kishore Satya,Abhishek Vinod,","Jose Thomas,","Jose Thomas,","Drama,Horror,",,"February 28, 2020 (India)","India,","Malayalam,","Visual Dreams Production,",,"₹22,000,000 (estimated)",1h 58min,Color,,,8.0/10,464,17,,
Light Up Night,"Stars,Dean Cain,Katherine Elise Shaw,Kathy Patterson,,","Jason Campbell,","Jason Campbell,","Drama,",,"December 24, 2020 (United States)","United States,","English,","JC Films,",,"$20,000 (estimated)",1h 19min,Color,,,5.9/10,45,,,
Al Mallu,"Stars,Namitha Pramod,Anoop Majeed,Siddique,,","Boban Samuel,","Jayan Naduvathazhath,Rajath,Boban Samuel,","Drama,Romance,Thriller,",,"January 17, 2020 (India)","India,","Malayalam,","Mehfil Productions,","$4,279",,2h 8min,Color,,,4.0/10,93,8,,
Yan'an,"Stars,Heo Sung-tae,Oh Man-seok,Dae-han Ji,,","Kai Chen,","Kai Chen,","Biography,Drama,History,",,December 2019 (China),"Australia,China,South Korea,","Chinese,Korean,Mandarin,English,","9tails Films,New House Cinema,PNK Pictures & Media,",,,,Color,,,,,,,
Hanna's Gold,"Stars,Morissa O'Mara,Alana O'Mara,Daniel Benson,,","Joel Souza,","Joel Souza,Jim Valdez,","Adventure,Family,","Rated PG for language, some peril and brief teen partying",2010 (United States),"United States,","English,","Visualeyes Productions,",,,1h 32min,Color,,,5.2/10,220,2,1,
Comment c'est loin,"Stars,Orelsan,Gringe,Seydou Doucouré,,","Christophe Offenstein,Orelsan,","Orelsan,Stéphanie Murat,Christophe Offenstein,","Comedy,Drama,Music,",,"December 9, 2015 (France)","France,","French,","Nolita Cinema,Les Canards Sauvages,Cinéfrance Plus,","$1,001,196",,1h 30min,Color,,2.35 : 1,7.0/10,1.7K,6,,
Unfriend,"Stars,Angelo Ilagan,Boots Anson-Roa,Shamaine Buencamino,,","Joselito Altarejos,","Zig Madamba Dulay,","Crime,Drama,Romance,",,"February 26, 2014 (Philippines)","Philippines,","Filipino,","Centerstage Productions,Solar Entertainment,",,,1h 33min,Color,,,5.1/10,139,1,5,
Googly,"Stars,Soham Chakraborty,Srabanti Chatterjee,Aritra Dutta Banik,,","Abhimanyu Mukherjee,","Abhimanyu Mukherjee,","Comedy,Family,Romance,",,"March 29, 2019 (India)","India,","Bengali,","Surinder Films,",,,2h 13min,Color,,,7.3/10,15,,,
The Big I Am,"Stars,Leo Gregory,Vincent Regan,Beatrice Rosen,,","Nic Auerbach,","Tim Cunningham,Jack Iandoli,","Action,Crime,","Rated R for strong bloody violence, pervasive language, sexuality, nudity and drug content","April 8, 2010 (United Kingdom)","United Kingdom,","English,","Cinematic Productions,Imperial Artists Agency,Robert Fucilla Company,",,"$5,000,000 (estimated)",1h 45min,Color,"Dolby,",1.85 : 1,5.2/10,1.3K,13,3,
Terror at Bigfoot Pond,"Stars,Emerald Fowler,Marcus DeVries,Shoshanah Gilbert,,","David Rambaldi,",,"Thriller,",TV-MA,"September 10, 2020 (United States)","United States,","English,","The Hollywood Connection,",,"$280,000 (estimated)",1h 22min,Color,,1.78 : 1,1.5/10,102,16,3,
The Fat Boy Chronicles,"Stars,Christopher Rivera,Kelly Washington,Chris Bert,,","Jason Winn,","Michael Buchanan,Diane Lang,","Drama,",Not Rated,"November 21, 2010 (United States)","United States,","English,","Tin Roof Films,ECG Productions,Through a Glass Productions,",,"$500,000 (estimated)",1h 18min,Color,,,6.0/10,849,15,8,
Visage,"Stars,Caleb Mann,Logan La Cross,Peter Dach,,","Tata Michaelangelo,Mike Wickman,","Tata Michaelangelo,","Drama,Thriller,","Rated R for violence and grisly images, sexual content, nudity, pervasive language and some drug use","September 14, 2017 (United States)","United States,","English,","Wickman Studios,",,,1h 49min,Color,,,7.0/10,16,2,,
Kavalthurai Ungal Nanban,"Stars,Mime Gopi,Raveena Ravi,Suresh Ravi,,","Rdm,","Rdm,","Drama,",,"November 27, 2020 (India)","India,","Tamil,","BR Talkies,Creative Entertainers & Distributors,Grass Root Film Company,",$476,,2h 2min,Color,,,7.5/10,356,13,2,
