title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Cielo Oscuro,"Stars,Sofia Humala,Lucho Cáceres,Pold Gastello,,","Joel Calero,","Joel Calero,","Drama,Romance,",Not Rated,"August 23, 2012 (Peru)","Peru,","Spanish,",,"$99,720",,1h 15min,Color,,1.85 : 1,6.2/10,51,1,,
Mrs.,"Stars,Elizabeth Oropesa,Lotlot De Leon,Anita Linda,,","Adolfo Alix Jr.,","Ralston Jover,","Drama,",,"April 22, 2016 (Philippines)","Philippines,","Filipino,Tagalog,","Centerstage Productions,Phoenix Features,Sinag Maynila,",,,,Color,,,,,1,,
Delta Boys,"Stars,Seung-hwan Baek,Choong-gil Kim,Woong-bin Lee,,","Bong Soo Ko,","Bong Soo Ko,","Musical,",,"June 8, 2017 (South Korea)","South Korea,","Korean,",,"$23,464",,2h,Color,,,7.6/10,25,1,,
Coffee Please,"Stars,Joy Chonticha,Anna Chuancheun,Akkaphan Namart,,","Genwaii Thongdenok,",,"Romance,",,"October 17, 2013 (Thailand)","Thailand,","Thai,","Five Stars Production Company,",,,1h 45min,Color,,,5.9/10,13,,,
Kingfisher,"Stars,Bianca Bai,Enson Chang,En-Feng Chen,,","Sheng Kuang,","Shih-Keng Chien,Pin-Chuan Kao,Hsin-Ying Yang,","Drama,",,"September 3, 2010 (Taiwan)",,,"Skyfilms Entertainment,","$2,208",,1h 38min,,,,,,,,
Eat to Live,"Stars,Felisha Barnes,Mike Vaughn,Michael E. Bell,,","Dume Forwan,","Dume Forwan,","Crime,",,"November 15, 2019 (United States)","United States,","English,","Low Gravity Films,",,"$200,000 (estimated)",,,"Stereo,",,,,,,
Intervention,"Stars,Tianna Nori,Harry Attwell,Neil Webster,,","Richard Perry,","Vincent Befi,","Thriller,",,2018 (United Kingdom),"United States,","English,","Perry Pictures,",,,45min,Color,,,,,,,
Leviathan,"Stars,Éric Berger,Morgane Buissière,Philippe Canales,,","Pierre-Benoist Varoclier,","J.M. Barrie,Pierre-Benoist Varoclier,","Drama,",,"May 14, 2012 (France)","France,","French,","Atelier V,",,"€14,000 (estimated)",1h 12min,Color,,,8.2/10,10,,,
Ornamento e Crime,"Stars,Vítor Correia,Tânia Dinis,Djin Sganzerla,,","Rodrigo Areias,","Rodrigo Areias,Pedro Bastos,","Crime,Drama,",,"March 23, 2017 (Portugal)","Portugal,Brazil,","Portuguese,","Bando à Parte,Mutuca Filmes,","$3,244",,1h 30min,Black and White,,,5.9/10,52,1,,
Moan,"Phillip Sangma,","Dominic Sangma,",,"Drama,",,"October 26, 2018 (India)","India,",,,,,2h 4min,Color,,1.85 : 1,,,,,
Drift,"Stars,Constantin Cojocaru,Vlad Gliga,Dirk Hendrikx,,","Benny Vandendriessche,","Benny Vandendriessche,","Drama,",,"April 23, 2014 (Belgium)","Belgium,Romania,","Dutch,Romanian,","Inti Films,Revolver Amsterdam,",,,1h 23min,Color,"SDDS,",1.85 : 1,7.0/10,64,11,,
4Reality,"Stars,Sebastian Jessen,Jesper Lohmann,Mathilde Norholt,,","Jacqueline Landau,","Jacqueline Landau,","Crime,Drama,Thriller,",,"January 31, 2013 (Denmark)","Denmark,","Danish,","Nordisk Film,Zentropa Productions,",,"DKK 500,000 (estimated)",50min,Color,"Stereo,Dolby SR,",,6.5/10,14,,,
Myatnyy pryanik,"Stars,Oleg Almazov,Oleg Bainazarov,Inna Churikova,,","Andrei Karasov,","Writers,Andrei Karasov,Aleksei Tyurikov,Svetlana Komarova,,","Drama,",,,"Russia,","Russian,","Nord Film,Kinopolis,Triiks Media,",,,1h 37min,Color,"Dolby Digital,",2.39 : 1,,,,,
Animalium,"Stars,Sam Stinson,Brian Bogart,J. Alan Nelson,,","Fatima Hye,","Fatima Hye,","Drama,",,"August 1, 2017 (United States)","United States,","English,","Black Revel Productions,",,"$3,000 (estimated)",48min,Color,,,7.2/10,11,4,,
