title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Padhe Padhe,"Stars,Tarun Chandra,Akhila Kishore,Mrudula Sathe,,","Peenya Nagaraj,",,"Romance,",Unrated,"February 15, 2013 (India)","India,","Kannada,","Nihal Movies,",,,2h 8min,Color,,,,,,,
Teenage Slumber Party Nightmare,"Stars,Kaitlyn Yurkiw,Lauren Richardson,Hillary Kaplan,,","Richard Mogg,","Richard Mogg,","Comedy,Horror,Thriller,",Not Rated,"July 12, 2015 (United States)","Canada,","English,","RickMoe Productions,",,$100 (estimated),1h 14min,Color,"Stereo,",,3.0/10,72,4,2,
Global Caper-A Self Taped Movie,"Stars,Aleida Torrent,Hada Vanessa,Steve Richard Harris,,","Josh Hooks,","Writers,Karah Donovan,Russell Duncan,Josh Hooks,,","Adventure,",,"May 31, 2020 (United States)","United States,","Spanish,English,French,","J C Hooks,",,,1h 33min,Black and White,,,,,1,,
Sinterklaas & Diego: Het geheim van de ring,"Stars,Peter Faber,Harold Verwoert,Ron Boszhard,,","Roy Poortmans,","Writers,Dick Bouquet,Roy Poortmans,Harold Verwoert,,","Family,",,"October 8, 2014 (Netherlands)","Netherlands,","Dutch,","Image Movers Film & TV,Nickelodeon,","$585,901",,,Color,"Dolby Digital,",2.35 : 1,4.2/10,26,2,,
The Substitute Spy,"Stars,Jasmine Guy,Claudia Jordan,Jackson Geach,,","Greg Galloway,","Greg Galloway,Azure Steel Waters,","Comedy,Family,",,"October 27, 2016 (United States)","United States,","English,","2-G Multi-Media,G Street Cinema,",,"$317,296 (estimated)",,Color,,2.35 : 1,6.3/10,30,2,,
Kandidát,"Stars,Marek Majeský,Monika Hilmerová,Michal Kubovcík,,","Jonás Karásek,","Michal Havran,Maros Hecko,","Comedy,Thriller,",,October 2013 (Slovakia),"Slovakia,Czech Republic,","Slovak,Czech,","Azyl Production,B Digital,","$593,437",,1h 46min,Color,,,6.9/10,524,6,,
Maria Mafiosi,"Stars,Antonella Attili,Michele Cuciuffo,Barbara de Koy,,","Jule Ronstedt,","Jule Ronstedt,","Comedy,Crime,",,"June 15, 2017 (Germany)","Germany,","German,","ARD Degeto Film,Goldkind Filmproduktion,Mythos Film,",,,1h 32min,Color,,,5.5/10,103,1,8,
Cobra,"Stars,Lalu Alex,Babu Antony,Kaniha,,","Lal,","Lal,","Comedy,Family,",,"April 12, 2012 (India)","India,","Malayalam,","Emperor Cinema,",,,1h 31min,Color,,,2.7/10,362,2,,
Lud 4 lud,"Stars,Pakorn Chadborirak,Ananda Everingham,Jenjira Jamniansri,,","Directors,Kongkiat Khomsiri,Nasorn Panungkasiri,Chookiat Sakveerakul,,",,"Horror,",,"January 20, 2011 (Thailand)","Thailand,","Thai,","Sahamongkol Film International,","$439,134",,,Color,,,5.2/10,43,1,,
Scream Machine,"Stars,Tara Carlton,Brian Carr,Brutus Carr,,","Scarlet Fry,","Scarlet Fry,Paul C. Hemmes,","Horror,",TV-MA,"September 29, 2015 (United States)","United States,","English,",,,"$15,000 (estimated)",1h 11min,Color,,,4.2/10,74,5,6,
