title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Time To Retaliate: MASOOM,"Stars,Alia Khan Dar,Ritesh Raghuvanshi,Vriddhi Patwa,,","Kumaar Aadarsh,",,"Crime,",,"July 5, 2019 (India)","India,","Hindi,","Dadasaheb Phalke Icon Award Films (DPIAF),Standalone Film Festival and Awards,UV Talkies,",,"₹10,000,000 (estimated)",1h 53min,Color,"D-Cinema 48kHz 5.1,Stereo,",,5.5/10,23,2,,
Jayammana Maga,"Stars,Duniya Vijay,Bharathi,Rangayana Raghu,,","Vikas,",,"Drama,",,"August 15, 2013 (India)","India,","Kannada,","Duniya Talkies,Vijay Enterprises,",,,2h 19min,Color,,,7.0/10,30,1,,
Mtm 548,"Stars,Sergio Denti,Pietro Pace,James Jesus Angleton,,","Claudio Costa,","Claudio Costa,","Animation,Biography,History,",,"September 1, 2010 (Italy)","Italy,","Italian,","Ronin Film Production,",,,52min,Color,,1.85 : 1,8.5/10,10,,,
Paranoia Tapes: Greatest Hits,"Stars,Jack Saint Hunter,Nicola Fiore,Jennifer Nangle,,","Jack Saint Hunter,",,"Horror,",,2020 (United States),"United States,","English,","Southern Sykos Productions,",,,2h 10min,Color,,,,,,,
She Is King,"Stars,Gugu Zulu,Khabonina Qubeka,Aubrey Poo,,","Gersh Kgamedi,","Nicola Rauch,Gersh Kgamedi,","Musical,",,"December 1, 2017 (South Africa)","South Africa,","English,",,"$64,106",,1h 32min,Color,,,6.4/10,14,1,,
Deranged High,"Stars,Johnny Skreli,Josh Hyman,Luke Marco,,","Vincent Shkreli,","Luke Marco,Vincent Shkreli,","Comedy,",Not Rated,"March 28, 2010 (United States)","United States,","English,","Manhattan Project Films,",,,1h 32min,Color,,,8.3/10,22,,,
Virt. Igra ne po-detski,"Stars,Roman Chora,Dmitriy Gudochkin,Andrey Lavrov,,","Dmitri Panchenko,",,"Drama,Romance,Thriller,",,"May 1, 2014 (Russia)","Russia,","Russian,","DomMedia,",,,1h 58min,Color,,,2.8/10,11,,,
Catatonia,"Stars,Kim Kleemichen,Tom Petrone,Vinny Bernardo,,","Frank S Petrilli,","Writers,Jason Chester,Kim Kleemichen,Vincent Kulish,,","Crime,Drama,Thriller,",,,"United States,","English,","Alliance Video and Post,D E R E L I C T Films,Hurricane Development,",,,1h 18min,Color,,,3.5/10,60,2,6,
The Day I Met Her,"Stars,Bennett Duckworth,Bekah Beran,Brandon Ingram,,","Jimmy Humphrey,","Jimmy Humphrey,","Comedy,Romance,Sci-Fi,",,"March 20, 2017 (United States)","United States,","English,",,,"$2,000 (estimated)",2h,Color,,,8.1/10,8,,,
6 Nonsmokers,"Stars,Bridgetta Tomarchio,Greg Thompson,Jim Murphy,,","Francis Abbey,","Francis Abbey,Jenna St. John,","Comedy,",Not Rated,"January 20, 2013 (United States)","United States,","English,","Ciscovaras Pictures,57 Pictures,J65 Productions,",,"$100,000 (estimated)",1h 37min,Color,,,7.0/10,52,1,,
Rumku Jhumana,"Stars,Bhumika,Priya Choudhury,Bikash Das,,","Tapas Sargharia,","Harihara Mahapatra,Tapas Sargharia,","Romance,",,"April 19, 2013 (India)","India,","Oriya,","Green Return Entertainment,",,,,Color,,,7.6/10,12,,,
Blijf Van Mijn Kind,"Stars,Sanneke Bos,Mark van Eeuwen,Yes-R,,","Paul Ruven,","Marian Batavier,Paul Ruven,","Thriller,",,"February 18, 2018 (Germany)","Netherlands,","Dutch,","Talent United Film & TV,",,"€1,200,000 (estimated)",1h 30min,,"Dolby Surround 7.1,",,3.4/10,9,,,
