title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Divine Enmity,"Stars,Tara Elizabeth O'Brien,Don Gough,Peter Sawka,,","Peter Sawka,","Peter Sawka,","Crime,Drama,",,,"Canada,","English,",,,,1h 42min,Color,,,,,,,
Ei Mon Tomake Dilam,"Kalyan Chattopadhyay,Pamela,Raju Saha,","Tapas Dutta,",,"Drama,",,"January 15, 2010 (India)","India,","Bengali,",,,,,Color,,,,,,,
Virus,,,,"Action,Crime,Drama,Mystery,Thriller,",R,,"India,","Tamil,",,,,1h 38min,Color,,,,,,,
Mystery in the Woods,"Lucas Barros,Bryan Flores,Hugo Martinez,","Lucas Barros,","Lucas Barros,","Horror,",,"February 18, 2017 (United States)","United States,","English,","Inner Frequency,",,,45min,Color,,,,,,,
Youthful Journeys of the World,"Stars,Lauren Behrle,Julia Blauvelt,Antonio Blint,,","Andy Harvey,","Andy Harvey,","Drama,",,2011 (United States),"United States,","English,","Andy Harvey Enterprises,Andy Harvey Studios,",,"$60,000 (estimated)",,Color,,,,,,,
SupaDupa,"Elijah Starr,Elijah Starr,Stars,Bérénice Achille,Suhayl Azan,Darcia Boston,,","Elijah Starr,","Elijah Starr,","Adventure,Comedy,Drama,",,"August 17, 2013 (United States)","United States,","English,",,,,1h,Color,,,,,,,
Meno male che c'è il mare,"Stars,Alfredo Navarra,Melina Spano,Giuseppe Di Leo,,","Carlo Stragapede,",,"Comedy,",,2018 (Italy),"Italy,","Italian,",,,,,Color,,,,,,,
Tig Hug,"Stars,Takahiro Hirano,Takamitsu Nonaka,Ryo Ono,,","Yoshiko Watanabe,","Yoshiko Watanabe,","Drama,Family,Fantasy,",,"February 26, 2017 (Japan)","Japan,","Japanese,",,,,1h 40min,Color,,,,,,,
Atacada: la teoría del dolor,,,,,,"March 8, 2015 (Peru)",,,,"$388,076",,,,,,,,,,
The Lake of Simon,"Stars,Kate Farrell,Neal Desrochers,Devon Lachapelle,,","Neal Desrochers,","Neal Desrochers,","Crime,",,"May 16, 2015 (United States)","United States,","English,","Neal Desrochers Productions,",,"$1,300 (estimated)",,,,,,,,,
Love History,,,,"Drama,",,"September 14, 2012 (India)","India,","Bengali,",,,,,Color,,,,,,,
Birds on a Wire,"Paddy Dean,Magdalena Dolna,Anna M. Janiszewska,","Michael Higgins,",,"Adventure,",,"June 1, 2011 (Ireland)","Ireland,","English,","Fivesixteen Films,",,"€4,000 (estimated)",,,,16:9 HD,,,,,
The Wolfes,"Stars,Allaica Beatrice,Sixto Berreto,Hannah Cockman,,","Nicholas Hogle,","Nicholas Hogle,","Drama,",,"August 15, 2017 (United States)","United States,","English,","Valley Pines Production,",,"$25,000 (estimated)",,Color,,,,,,,
"My Story, My Pain","Stars,Elvira Diaz,Christian Arroyo,Aurora Boles,,","Xiomara Rodriguez,","Xiomara Rodriguez,","Drama,",,,"United States,","Spanish,",,,,48min,Color,,,,,,,
Video,"Stars,Stephen Moore,Amanda Burnett,Carmel Alexus,,","Stephen Moore,Greg Van Cott,","Stephen Moore,Greg Van Cott,","Thriller,",,"August 28, 2014 (United States)","United States,","English,","Dark Water Productions,VCIS,",,,1h 15min,Color,,,,,,,
