title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Unpredictable Journey,"Kevin Bob,","Uxtin Chase,","Kevin Bob,","Drama,",,"May 24, 2015 (Netherlands)","Netherlands,","English,","Stichtng S.k.bob & U-Cap films,",,,2h 25min,Color,,,,,,,
The Uncoded,"Stars,Cuyle Carvin,Kat Bartlett,Ashley Bates,,","Aaron Vnuk,","Michael O'Connor,","Drama,",,2010 (United States),"United States,","English,","Legion Films LLC,",,"$750,000 (estimated)",,Color,,,,,,,
Vietnam in Retrospect: The Untold Story,,"Mark Bedrosian,","Mark Bedrosian,","History,",,"December 30, 2013 (United States)","United States,","English,","Medusa Films,",,"$175,000 (estimated)",1h 30min,Color,,1.85 : 1,,,,,
El corazón de nuestro territorio,,"Fabricio Feduchy,","Olga Caceres,","Sci-Fi,",,"February 2, 2012 (Mexico)","Mexico,","Spanish,","Oceanos Films,m31 Medios,",,,,Color,,,,,,,
Jonathan Duffy: Not Quite Live From Reykjavík,"Stars,Anton Ameneiro-Álvarez,Nino DiGa,Jonathan Duffy,,","Jonathan Duffy,","Nazar Davidoff,Jonathan Duffy,Þórhallur Þórhallsson,","Comedy,",,"February 3, 2016 (Australia)","Iceland,","English,",,,"A$4,000 (estimated)",1h,Color,,16:9 HD,,,,,
Magdalena,,"Mateusz Znaniecki,","Mateusz Znaniecki,","Drama,",,"June 26, 2013 (Poland)","Poland,","Polish,","Fundacja Isyrius,",,,1h 3min,Color,,,,,,,
Signal Lost: Dark Days,"Stars,Emily Ann Cecil,Jake Cannet,Travis Cecil,,","Tim Gallagher,","Carolynn Acierno,","Horror,",,"October 21, 2016 (United States)","United States,","English,","Infiniti Films of Central Florida,",,"$5,000 (estimated)",1h 20min,Color,,,,,,,
37.5% Inhuman,,"Chen Sha,","Chen Sha,","Action,Crime,Drama,Sci-Fi,",,,"China,","Chinese,",,,,1h 5min,Color,,,,,,,
The Box of Sergius,"Stars,Paul Darling,Matt Fleck,Steve Fleck,,","Joe Blodgett,","Joe Blodgett,Bryan Fleck,Steve Fleck,","Action,Fantasy,Sci-Fi,",,,"United States,","English,","JB Productions,",,$800 (estimated),1h 22min,Color,,,,,,,
Anu the Queen (Anu Khatan),"Altangerel G.,",,,,,,,,,,,,,,,,,,,
Let It Go,"Stars,Josh Kidd,Maria McIndoo,Andrew Leland Rogers,,","Tom Wilton,","Maria McIndoo,Tom Wilton,","Comedy,",,"September 23, 2014 (United States)","United States,","English,","MacCanDo Productions,Project Bootleg,",,"$10,000 (estimated)",1h 22min,Black and White,,,6.5/10,11,2,,
The Story of James the Just,"John Chism,John-Peter Cruz,Nishi Rajan,","John Chism,","John Chism,","Drama,",,"March 1, 2019 (United States)","United States,","English,",,,"$5,000 (estimated)",,Color,,,,,,,
Seule... mais pas trop!,"Stars,Denise Dodé,Alexandra Robert,Jean-Michel Dubourg,,","Alexandra Robert,","Alexandra Robert,",,,"February 22, 2017 (France)","France,","French,","Vent d'Ouest Distribution,",,,1h 22min,Color,,,,,,,
Xun huan zuo le,,"Dayong Zhao,","Dayong Zhao,","Drama,",,"November 26, 2010 (France)","China,","Mandarin,Cantonese,","Lantern Films China Company,",,,1h 33min,Color,,,5.2/10,14,1,3,
Where the Truth Lies,"Stars,Amaliah-Monet,Lisa B. Whitfield,Rickey Colbert,,","Rickey Colbert,","Rickey Colbert,","Drama,",,"August 15, 2011 (United States)","United States,","English,","Ajcent Filmz,Just Cause Entertainment,",,"$20,000 (estimated)",,Color,,,,,,,
