title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Venice 70: Future Reloaded,"Stars,Jessica Alexander,Bernardo Bertolucci,Lola Créton,,","Directors,Hala Abdallah,John Akomfrah,Catherine Breillat,,","Writers,Gabriela Amaral,Guy Debord,Haile Gerima,,","Drama,",,"August 31, 2013 (Italy)","Italy,United States,Ethiopia,Samoa,United Kingdom,Iran,China,Israel,Austria,Russia,Germany,Algeria,Thailand,Japan,Belgium,Greece,India,Spain,Hong Kong,","English,French,Spanish,Mandarin,Russian,Italian,German,","Avventurosa,Dream Film,IbiscusMedia,",,$500 (estimated),2h,,,2.35 : 1,6.0/10,320,2,,
Phata Poster Nikhla Hero,"Stars,Shahid Kapoor,Ileana D'Cruz,Padmini Kolhapure,,","Rajkumar Santoshi,","Rajkumar Santoshi,","Action,Comedy,Crime,Drama,",Not Rated,"September 20, 2013 (India)","India,","Hindi,","Tips Industries,","$669,070",,2h 26min,Color,,,4.8/10,4.7K,27,10,
Vanjagar Ulagam,"Stars,Anisha Ambrose,Cibi Bhuvana Chandran,Hareesh Peradi,,","Manoj Beedha,","Manoj Beedha,V. Vinayak,","Action,Crime,Drama,Thriller,",,"September 7, 2018 (India)","India,","Tamil,","Labyrinth Films,",,"₹40,000,000 (estimated)",2h 41min,Color,,,6.1/10,235,4,2,
Hospitality,"Stars,Emmanuelle Chriqui,Sam Trammell,JR Bourne,,","Nick Chakwin,David Guglielmo,","Nick Chakwin,David Guglielmo,","Crime,Drama,Thriller,",Not Rated,"December 7, 2018 (Canada)","United States,","English,","Kandoo Films,",,,1h 20min,Color,,,4.9/10,313,7,5,
Winter War,"Stars,Manuel Gonçalves,Laurent Guiot,Laurent Cerulli,,","David Aboucaya,","David Aboucaya,","War,",,"January 17, 2018 (France)","France,","French,",,,,2h 20min,Color,,2.35 : 1,3.9/10,250,10,,
Drama Drama,"Stars,Cheri Oteri,Cinta Laura Kiehl,Hunter Sansone,,","Martin Guigui,","Martin Guigui,Brian Lukow,","Comedy,Family,Musical,",Rated PG-13 for some suggestive references and language,"June 1, 2021 (United States)","United States,","English,","All For One Productions,Sprockefeller Pictures,Sunset Pictures,",,,1h 43min,Color,,,7.3/10,104,,,
Donne-moi des ailes,"Stars,Jean-Paul Rouve,Mélanie Doutey,Louis Vazquez,,","Nicolas Vanier,","Writers,Lilou Fogli,Christian Moullec,Matthieu Petit,,","Drama,Family,",,"August 26, 2019 (France)","France,Norway,","French,English,Norwegian,","Radar Films,SND Groupe M6,Canopée Production,","$12,339,376",,1h 53min,,,2.35 : 1,7.3/10,2K,12,19,
Bhoomi,"Stars,Sunny Leone,Aditi Rao Hydari,Sanjay Dutt,,","Omung Kumar,","Writers,Atul Kumar,Sandeep Singh,Raaj Shaandilyaa,,","Action,Crime,Drama,",Not Rated,"September 22, 2017 (India)","India,","Hindi,","Legend Global Studio,T-Series,White Turtle Studios,","$339,925","₹220,000,000 (estimated)",2h 16min,Color,,2.35 : 1,5.3/10,1.8K,26,11,
Family History,"Stars,Michael V.,Dawn Zulueta,Miguel Tanfelix,,","Michael V.,",,"Drama,",PG,"July 24, 2019 (Philippines)","Philippines,","Tagalog,Filipino,","GMA Films,Mic Test Entertainment,",,,2h 5min,Color,,,7.9/10,81,6,,
Waga haha no ki,"Stars,Kôji Yakusho,Kirin Kiki,Aoi Miyazaki,,","Masato Harada,","Yasushi Inoue,Masato Harada,","Drama,",,"April 28, 2012 (Japan)","Japan,","Japanese,","King Records,Dentsu,Eisei Gekijo,","$13,575,636",,1h 48min,Color,,,7.0/10,407,1,5,
Pleasure Island,"Stars,Ian Sharp,Gina Bramhill,Rick Warden,,","Mike Doxford,","Mike Doxford,Simon Richardson,Ian Sharp,","Crime,Drama,Thriller,",,"August 14, 2015 (United Kingdom)","United Kingdom,","English,","Achilles Entertainments,Sharp House,",,"$1,160,000 (estimated)",1h 47min,Color,,,5.0/10,125,1,6,
Yang tai shang,"Qiang Wang,Dongyu Zhou,Liqun Zhu,","Meng Zhang,","Ya Liu,Xiaowen Ren,","Drama,Romance,",,"March 15, 2019 (China)","China,","Chinese,",,"$577,923",,1h 40min,Color,,1.85 : 1,5.5/10,82,2,1,
Dead Ringer,"Stars,Tom Sizemore,Luke White,Amar Adatia,,","Richard Colton,",,"Action,",,"September 17, 2018 (United Kingdom)","United Kingdom,","English,","Amarich Productions,Teamworks Films,",,,1h 36min,Color,,2.35 : 1,4.6/10,440,9,,
A Rose in Winter,"Stars,Zana Marjanovic,Christian Cooke,Ken Duken,,","Joshua Sinclair,","Joshua Sinclair,","Drama,",,"May 7, 2019 (United Kingdom)","United Kingdom,","English,","A Rose in Winter,",,,2h 15min,Color,,,5.9/10,45,1,2,
William Kelly's War,"Stars,Maureen Alford,Peter Berzanskis,Marie-Therese Bjornerud,,","Geoff Davis,","Mat Davis,Josh Davis,Geoff Davis,","Drama,War,",,"October 30, 2014 (Australia)","Australia,","English,","Avalon Films,",,,1h 34min,,,,6.4/10,523,20,1,
Krishna Gaadi Veera Prema Gaadha,"Stars,Nani,Mehreen Pirzada,Murli Sharma,,","Hanu Raghavapudi,","Hanu Raghavapudi,","Action,Comedy,Romance,Thriller,",Not Rated,"February 12, 2016 (India)","India,","Telugu,","14 Reels Entertainment,",,"₹300,000,000 (estimated)",2h 28min,Color,,,7.5/10,2.3K,6,2,
24 Kisses,"Stars,Hebah Patel,Adith Arun,Abban,,","Ayodhyakumar Krishnamsetty,","Ayodhyakumar Krishnamsetty,Harishankar Tamminana,","Romance,",,"November 23, 2018 (India)","India,","Telugu,","Respect Creations,Silly Monks Entertainment,",,,2h 20min,Color,,2.35 : 1,4.7/10,153,3,1,
Zulfiqar,"Stars,Prasenjit Chatterjee,Koushik Sen,Jisshu Sengupta,,","Srijit Mukherji,","Srijit Mukherji,","Crime,Drama,Thriller,",Not Rated,"October 7, 2016 (India)","India,","Bengali,","SVF Entertainment,",,,2h 19min,Color,,2.35 : 1,5.7/10,1.3K,10,1,
Forever Not Maybe,"Stars,Mandahla Rose,Marie Gibeault,Roxanne Alexia Sinclair,,","Christie Conochalla,","Christie Conochalla,","Drama,Romance,",,"October 12, 2020 (United Kingdom)","United States,","English,","Carpe Vinum Productions,",,,1h 24min,Color,,,6.0/10,34,,,
Road Wars,"Stars,Chloe Farnworth,Cole Parker,John Freeman,,","Mark Atkins,","Mark Atkins,","Action,Sci-Fi,",Not Rated,"May 5, 2015 (United States)","United States,","English,","The Asylum,",,"$1,000,000 (estimated)",1h 30min,Color,"Dolby Digital,",1.78 : 1 / (high definition),2.9/10,756,16,14,
Valley of the Sasquatch,"Stars,Bill Oberst Jr.,Miles Joris-Peyrafitte,Jason Vail,,","John Portanova,","John Portanova,","Action,Horror,Thriller,",,"February 7, 2017 (United States)","United States,","English,","The October People,Votiv Films,",,,1h 32min,Color,,1.78 : 1,3.7/10,629,20,76,
Kissing Darkness,"Stars,Nick Airus,Allusia Alusia,Sean Benedict,,","James Townsend,","James Townsend,","Comedy,Horror,Thriller,",,"April 6, 2014 (Belgium)","United States,","English,","In the Pink Productions,Kerwi,Kissing Darkness,",,"$30,000 (estimated)",1h 27min,Color,,1.78 : 1,3.6/10,256,6,5,
National Theatre Live: Small Island,"Stars,Amy Forrest,Leah Harvey,Sandra James-Young,,","Rufus Norris,Tony Grech-Smith,","Helen Edmundson,Andrea Levy,","Drama,",,"June 27, 2019 (United Kingdom)","United Kingdom,","English,",,"$1,180,303",,3h 30min,Color,,,8.6/10,273,1,,
Bir Avuç Deniz,"Stars,Engin Altan Düzyatan,Berrak Tüzünataç,Ayda Aksel,,","Leyla Yilmaz,","Leyla Yilmaz,","Drama,",,"March 11, 2011 (Turkey)","Turkey,","Turkish,","FGS Film,","$560,622",,1h 49min,Color,,1.85 : 1,4.4/10,1K,10,2,
Jora: The Second Chapter,"Stars,Japji Khaira,Guggu Gill,Mahie Gill,,","Amardeep Singh Gill,","Amardeep Singh Gill,","Action,Drama,",,"March 6, 2020 (India)","India,","Punjabi,Haryanvi,","Bathinda Wale Bai Films,","$34,944",,2h 1min,Color,,,7.8/10,73,9,,
Charlotte's Song,"Stars,Iwan Rheon,Katelyn Mager,Brendan Taylor,,","Nicholas Humphries,","Writers,Jessica Leigh Clark-Bojin,Bob Woolsey,Meagan Hotz,,","Drama,Fantasy,Horror,",,September 2015 (Canada),"Canada,","English,","Done Four Productions,Tilt 9 Entertainment,",,"CA$2,000,000 (estimated)",1h 28min,Color,,,4.6/10,348,12,38,
PSV Garuda Vega,"Stars,Rajasekhar,Pooja Kumar,Adith Arun,,","Praveen Sattaru,","Niranjan Ramireddy,Praveen Sattaru,","Action,Drama,",Not Rated,"November 3, 2017 (India)","India,","Telugu,","JyoStar Enterprises,India Shoots,Manoj Srivastava Media Corps,","$8,849","$5,000,000 (estimated)",2h 30min,Color,,,7.8/10,1.2K,9,4,
