title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Tenor,"Stars,Yoo Ji-Tae,Yûsuke Iseya,Ye-ryeon Cha,,","Sang Man Kim,","Sang Man Kim,","Biography,Drama,Music,",IIA,"October 11, 2014 (Japan)","South Korea,Serbia,Japan,","Japanese,English,Korean,","Basara Pictures,Morein Group,Social Capital Production,",,"$7,000,000 (estimated)",2h 1min,Color,,,6.9/10,137,1,,
911: Officer Down,"Stars,Javier Badillo,Enigo Bain,Devon Bree Baker,,","Christoph Kositza,","Christoph Kositza,","Action,Crime,Thriller,",,"January 16, 2018 (United States)","Canada,United States,","English,","KRM Films,",,,1h 25min,Color,,,4.8/10,41,,,
Girlfriend Kontrak,"Stars,Risteena Munim,Nas Ahmad,Razak Ahmad,,","Virginia Kennedy,","Virginia Kennedy,","Drama,Romance,",,"September 24, 2015 (Malaysia)","Malaysia,","Malay,","Independent Pictures,",,,1h 40min,,,1.85 : 1,7.5/10,18,,,
Red de libertad,"Stars,Assumpta Serna,Ainhoa Aldanondo,Marian Arahuetes,,","Pablo Moreno,Pablo Moreno,","Pablo Moreno,","Drama,",,"October 20, 2017 (Spain)","Spain,","Spanish,","Contracorriente Producciones SLU,","$180,584",,2h 5min,Color,,1.78 : 1 / (high definition),6.1/10,72,1,16,
Lilin's Brood,"Stars,Martin Sensmeier,Maxine Goynes,Melinda Miamor,,","P.W. Simon,Artii Smith,","Artii Smith,P.W. Simon,","Thriller,",Unrated,"February 5, 2016 (United States)","United States,","English,","Arthouse Stories,Some Sirius Ship Productions,",,,1h 20min,Color,,16:9 HD,4.6/10,91,3,8,
Curral,"Stars,Thomas Aquino,José Dumont,Rodrigo García,,","Marcelo Brennand,","Marcelo Brennand,Fernando Honesko,","Drama,",,"October 22, 2020 (Brazil)","Brazil,","Portuguese,","Querosene Filmes,Zefiro,",,,1h 27min,Color,,2.35 : 1,7.9/10,31,2,,
Brahmalokam to Yamalokam Via Bhoolokam,"Stars,Rajendra Prasad,Sivaji,Sonia,,","G. Nageswara Rao,","Waseem Amrohi,G. Nageswara Rao,","Comedy,",,"July 29, 2010 (India)","India,","Telugu,","Lucky Media,",,,,Color,,,6.7/10,33,,,
Retour à Ithaque,"Stars,Jorge Perugorría,Isabel Santos,Néstor Jiménez,,","Laurent Cantet,","Writers,Laurent Cantet,François Crozade,Lucia Lopez Coll,,","Drama,",,"December 3, 2014 (France)","France,Belgium,","Spanish,","Full House,Orange Studio,Haut et Court,","$402,058",,1h 32min,Color,,2.35 : 1,6.5/10,787,2,42,65
Huppa Huiyya,"Stars,Mangesh Desai,Mangesh Desai,Siddarth Jadhav,,","Anil Surve,",,"Family,",,"March 26, 2010 (India)","India,","Marathi,","Samit Kakkad Films,",,"₹20,000,000 (estimated)",2h,Color,"Dolby Digital,",1.85 : 1,6.2/10,21,,,
Mandharam,"Stars,Asif Ali,Arjun Asokan,Varsha Bollamma,,","Vijesh Vijay,","M. Sajas,Vijesh Vijay,","Drama,Romance,",,"October 5, 2018 (India)","India,","Malayalam,","Magic Mountain Cinemas,","$7,115",,2h 17min,Color,,,4.0/10,142,4,2,
Bob's New Suit,"Stars,Hayley DuMond,Jenny Shimizu,Shay Astar,,","Alan R. Howard,","Alan R. Howard,","Drama,",Not Rated,"June 22, 2011 (United States)","United States,","English,","Rowan Pictures,",,"$1,000,000 (estimated)",1h 35min,Color,,,4.9/10,125,1,6,
Phantom of the Opera,"Stars,Raphaelle Beauchamp,Charline Cleaver,Matt Davis,,","Anthony D.P. Mann,","Bill Bossert,Anthony D.P. Mann,","Horror,",Not Rated,"October 8, 2014 (United States)","Canada,","English,","Reality Entertainment (RE),",,"CA$1,000,000 (estimated)",1h 36min,Color,,16:9 HD,3.1/10,31,3,1,
Emma,"Stars,Kelli Barrett,Caitlin Brooke,Lauren Cohn,,","Tim Kashani,Kent Nicholson,","Jane Austen,Paul Gordon,","Musical,",,"October 3, 2018 (United States)","United States,","English,","Apples and Oranges Productions,Streaming Musicals,Triptyk Studios,",,,1h 59min,Color,"Stereo,",1.78 : 1 / (high definition),7.8/10,33,,,
Dirizhyor,"Stars,Vladas Bagdonas,Inga Strelkova-Oboldina,Karen Badalov,,","Pavel Lungin,","Pavel Lungin,Valery Pecheykin,","Drama,",,"March 29, 2012 (Russia)","Russia,","Russian,Hebrew,","Pavel Lungin Studio,","$372,944",,1h 26min,Color,,,6.4/10,402,2,6,
Mokalik (Mechanic),"Stars,Tooni Afolayan,Simi Ogunleye,Femi Adebayo,,","Kunle Afolayan,","Tunde Babalola,","Comedy,Drama,",,"May 31, 2019 (Nigeria)","Nigeria,","English,Yoruba,","Golden Effects,",,,1h 40min,,,16:9 HD,6.3/10,139,7,2,
Zhen xiang jin qu,"Stars,Simon Yam,Wallace Huo,Jang Hyuk,,","Gary Wing-Lun Mak,",,"Crime,Thriller,",,"January 22, 2016 (China)","China,","Chinese,",,"$6,323,457",,,Color,,,6.1/10,80,1,,
Les affamés,"Stars,Louane Emera,François Deblock,Nina Melo,,","Léa Frédeval,","Léa Frédeval,Bastien Daret,","Comedy,",,"June 27, 2018 (France)","France,","French,","Les Films du Clan,StudioCanal,France 2 Cinéma,","$820,361",,1h 35min,Color,,2.35 : 1,4.2/10,124,2,3,
Miszmasz czyli Kogel Mogel 3,"Stars,Grazyna Blecka-Kolska,Zdzislaw Wardejn,Ewa Kasprzyk,,","Kordian Piwowarski,","Ilona Lepkowska,","Comedy,Romance,",,"January 25, 2019 (Poland)","Poland,","Polish,","MTL Maxfilm,Telewizja Polska (TVP),","$13,168,337",,1h 35min,Color,,,3.6/10,526,1,,
Landrauschen,"Stars,Kathi Wolf,Nadine Sauter,Heidi Walcher,,","Lisa Miller,","Lisa Miller,","Drama,",,"July 19, 2018 (Germany)","Germany,","German,English,","Miller&Müller Film,mundART,",,,1h 42min,Color,,,6.5/10,78,2,10,
Avant qu'on explose,"Stars,Étienne Galloy,Amadou Madani Tall,William Monette,,","Rémi St-Michel,","Eric K. Boulianne,","Comedy,",,"February 28, 2019 (Canada)","Canada,","French,","Christal Films,","$119,894","CA$3,850,000 (estimated)",1h 48min,Color,,,6.6/10,118,2,,
Second Show,"Stars,Ajmal Ameer,Vidya Pradeep,Pallavi Subhash Shirke,,","A.T. Gnanam,",,"Horror,Thriller,",,2020 (India),"India,","Tamil,Sinhala,","Dark Room Creations,",,,,Color,,,,,,,
Once Upon a Time: The Rock Opera,"Stars,Erin Stegeman,Ace Marrero,Amiee Conn,,","Erin Stegeman,","Erin Stegeman,","Adventure,Comedy,Fantasy,Musical,Sci-Fi,",,"September 25, 2015 (United States)","United States,","English,","Dork & Dame,Swim with the Fish Productions,Crude Humor Studios,",,,,Color,,,8.8/10,17,,,
