title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Tsuma ga koishita natsu,"Stars,Yui Gotô,Akio Hirose,Honoka Ishibashi,,","Shinji Imaoka,","Shinji Imaoka,","Drama,",,"October 11, 2014 (Japan)","Japan,","Japanese,",,,,1h 28min,Color,,,,,,,
Rant Queens,"Stars,Tana Adelana,Kunle Coker,Daniel K. Daniel,,","Lancelot Oduwa Imasuen,","Patrick Nnamani,","Drama,",,"July 12, 2019 (Nigeria)","Nigeria,","English,","Genesis Deluxe Cinemas,",,"NGN 15,000,000 (estimated)",1h 44min,Color,"Dolby Digital,",,,,,,
Vishka,"Ravee Farooq,Rishmy Rameez,Ahmed Saeed,","Ravee Farooq,","Mahdi Ahmed,Abdulla Visham,","Crime,Drama,Romance,",,"March 8, 2017 (Maldives)","Maldives,","Divehi,","Yaaraa Production,",,,,Color,,,,,,,
Swayam: Selfless,"Stars,Lakshmipriya K,Madhu,Nandu,,","R. Sarath,","Sajeev Pazhoor,R. Sarath,","Drama,",,"February 17, 2017 (India)","India,Germany,","Malayalam,",,,,1h 43min,Color,,,,,,,
Kafra,"Stars,Raheela Agha,Shafqat Cheema,Shahid Hameed,,","Saleem Murad,","Saleem Murad,","Drama,",,"November 6, 2011 (Pakistan)","Pakistan,","Punjabi,",,,"PKR 4,000,000 (estimated)",2h 11min,Color,,,,,,,
Writer's Block,"Stars,Jeff Rose,Keith Brooks,Alpha Trivette,,","Richard Tavernaro,","Richard Tavernaro,","Comedy,",,"August 9, 2018 (United States)","United States,","English,","Film Racing,Long Shot Productions,Mad Roman Media,",,,1h 11min,Color,,,,,,,
Helden van de zee,"Stars,Dempsey Hendrickx,Nicolas Vanhole,Maureen Vanherberghen,,","Diederd Esseldeurs,","Geerard Van de Walle,","Comedy,Family,",,"January 30, 2016 (Belgium)","Belgium,","Dutch,","Hotel Hungaria,VRT / Ketnet,","$833,722","€750,000 (estimated)",1h 28min,Color,"Dolby SR,",2.39:1,6.7/10,51,,,
Shaket Dabous,,,,,,"April 10, 2016 (United Arab Emirates)",,,,"$20,385",,,,,,4.0/10,5,,,
Manja,"Stars,Asokan,Balachandran Chullikadu,Vijayan Karanthoor,,","Bijoy Urmise,","Bijoy Urmise,","Comedy,Drama,",,"February 28, 2014 (India)","India,","Malayalam,","M-Talkie Cinema,",,,1h 50min,Color,,2.35 : 1,5.1/10,12,,,
AmarJyoti AkkaMahadevi,"Stars,Rajashri Thalange,Pournima Tadalgi,Amruta Thalange,,","Shankar Bijapur,","Gangadhar Thalange,Rajashri Thalange,","Biography,",,"January 17, 2020 (India)","India,","Kannada,","RutuRaj Production,",,,2h 17min,,,,8.6/10,17,10,1,
Les Lions de Cannes 2019: Les meilleures publicités au monde,,"Various,","Various,",,,"November 21, 2019 (Canada)","France,","English,French,",,,,1h 40min,Color,,,,,1,,
