title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Little Drops of Happy,"Stars,Mercy Aigbe,Ayobami Ajayi,Motunrayo Ajayi,,","Grace Edwin-Okon,",,"Drama,",,"November 18, 2017 (Nigeria)","Nigeria,","English,","Derwin Productions,Pinnacle Medical Services,",,"NGN 5,000,000 (estimated)",,Color,,,,,,,
Happy Journey,"Stars,Julian Bond,Joe Lemieux,Swagata Naik,,","Joe Lemieux,",,"Adventure,",,"January 1, 2018 (United States)","United States,","English,",,,"$150,000 (estimated)",,Color,,,,,,,
Approach to Love II,"Mingyuan Ma,Liu Liu,","Ming Ye,",,"Comedy,Drama,Romance,",,,"China,","Mandarin,",,,,1h 54min,Color,,,6.8/10,6,1,,
Cruel as a Wound or (Prone),"Kevin Lucero Less,","Kevin Lucero Less,","Kevin Lucero Less,","Drama,Mystery,Thriller,",,"March 3, 2018 (United States)","United States,United Kingdom,","English,","Halo One Productions,DystopiaScope Films,",,"$20,000 (estimated)",1h 12min,Color,,2.35 : 1,,,,,
AD Alcorcón vs Sporting Gijón,,,,"Sport,",,"August 19, 2017 (Spain)","Spain,","Spanish,",,,,,Color,,,,,,,
Institution,"Stars,Kristoffer Anderson,John Anthony,Ken Ashe,,","Marynell Maloney,","Marynell Maloney,","Comedy,Drama,Romance,",,"June 20, 2011 (United States)","Russia,United States,France,Costa Rica,","English,",,,,1h 18min,Color,,,,,,,
Milodya el-Morfin,"Stars,Zakaria Atifi,Hasan Badidah,Hesham Bahlool,,","Hesham Amal,","Hesham Amal,","Drama,",,"December 3, 2020 (Egypt)","Morocco,","Arabic,",,,,,Color,,,,,,,
Harbitual Harmony with Nora Sophia,"Tony Boldi,Nora Sophia,","Nora Sophia,","Tony Boldi,Nora Sophia,","Talk-Show,",Approved,,"United States,","English,",,,"$100,000 (estimated)",1h,Color,,,,,,,
Where is the Township,,,,,,"June 30, 2017 (China)","China,","English,",,"$313,957",,,Color,,,,,,,
There Was Once a Bitter Bastard,"Stars,Ryan Bulis,Jared Flores,Nick Loewen,,","Tristan Newcomb,","Tristan Newcomb,","Comedy,Drama,",,"June 10, 2012 (United States)","United States,","English,",,,,1h 29min,Color,,,,,1,,
Paranormal Chasers Soul of the Angelfire,"Stars,Santiago Cirilo,Kevin R. Sexton,David Chandler,,","Kevin R. Sexton,","Kevin R. Sexton,","Adventure,",,"June 11, 2016 (United States)","United States,","English,","Sexton Creations,",,"$10,000 (estimated)",,,,,,,,,
Bulli a metà,"Stars,Davide Mogna,Lorenzo Rebufatti,Virginia Riolfo,,","Davide Mogna,","Davide Mogna,","Comedy,",,"February 3, 2017 (Italy)","Italy,","Italian,",,,"ITL 3,000 (estimated)",1h 8min,Color,,2.35 : 1,6.8/10,5,,,
The Road Home,,"Hsiang Chienn,",,"Drama,",,,"Taiwan,","Mandarin,",,,,1h 19min,Color,,,,,,,
Heinrich Neuy - life and aspiration,,"Klaus Uhlenbrock,","Writers,Jacob Alexander,Wenker Erik,Klaus Uhlenbrock,,","Biography,",,"September 1, 2019 (Germany)","Germany,","German,",,,,,Color,,,,,,,
Baile en el Sindicato,"Stars,Javi Alaiza,Nerea Aldazabal,Sergio Balchada,,","Fran Longoria,","Sergio Balchada,","War,",,"October 9, 2016 (Spain)","Spain,","Spanish,",,,"€10,000 (estimated)",,Color,,,6.4/10,6,,,
GH Shaolin,,,,,,2014 (Ghana),"Ghana,",,"Aa Production,",,,,Color,,,,,,,
Echo Restless,"Elliot Chidwick,Harry Harris,","Francis Newall,","Francis Newall,",,,"March 3, 2014 (United Kingdom)",,"English,","Moral Hangover,",,"£1,500 (estimated)",,,,,,,,,
Puissance De La Foi,"Stars,Saintanor S. Camilus,Adeline Julceus,Hubermann Saintil,,","Saintanor S. Camilus,","Saintanor S. Camilus,Rodly Madeus,","Drama,",,"March 29, 2014 (United States)","United States,","English,Haitian,","Saint Mic Productions,",,"$15,000 (estimated)",1h 30min,Color,,,,,,,
Harjot,"Surjit Khan,Malkeet Rauni,Pooja Thakur,","Minar Malhotra,",,,,"May 25, 2018 (India)","India,","Punjabi,","Alamgir Entertainers,",,,,Color,,,,,,,
CD Leganés vs Athletic Bilbao,,,,"Action,",,"October 22, 2017 (Spain)","Spain,","Spanish,",,,,,Color,,,,,,,
"DCI 2019: Big, Loud & Live 16",,,,,,"August 8, 2019 (United States)",,,,"$546,060",,,,,,,,,,
Aku,,"Tolgobek Koichumanov,","Tolgobek Koichumanov,","Animation,",,"June 20, 2014 (Kyrgyzstan)","Kyrgyzstan,","Russian,Kyrgyz,","Aitysh Film,",,"KGS 3,000,000 (estimated)",1h,Color,,,6.9/10,8,,,
Wang Pikul,"Kraisorn Narkpoo,","Boonsong Nakphoo,","Boonsong Nakphoo,","Drama,",,"May 8, 2014 (Thailand)","Thailand,",,"Pla Pen Wai Thuan Nam Studio,",,,,Black and White,,,6.8/10,15,,,
Die zehn größten Aufreger Berlins,,"Thomas Balzer,",,,,"March 15, 2016 (Germany)","Germany,","German,",,,,,Color,,,,,,,
Pattathari,,"A.R. Sankara Pandi,",,"Romance,",,"June 7, 2016 (India)","India,","Tamil,","GES Movies,",,"₹500,000 (estimated)",,Color,,,,,,,
Huan su,"Stars,Hui Huang,Qianyi Li,Endian Qiu,,","Yixiang Zhai,","Yixiang Zhai,","Drama,",,"October 2, 2015 (Germany)","China,","Chinese,","Blackfin Beijing Culture&Media Co,",,,1h 35min,Color,,,,,,,
Bhadra,"Stars,Prajwal Devaraj,Mico Nagaraj,Sampath Raj,,","Mahesh Rao,","Mahesh Rao,","Drama,",,"August 12, 2011 (India)","India,","Kannada,","M. N. K. Films,",,,2h 28min,Color,,,,,,,
Kaistinen,"Stars,Linda Alanen,Björn Backman,Jonas Bergqvist,,","Guy Rosenholm,","Matias Norrgrann,Guy Rosenholm,","Comedy,",,"October 25, 2014 (Finland)","Finland,","Swedish,","Film i Österbotten,",,"€9,000 (estimated)",55min,Color,"Dolby,",2.35 : 1,,,,,
Hiding Sword,"Ning Ji,Blanca Rosa Rasmussen,Ben Hubley,","Jun Xie,",,"Action,Drama,War,",,"August 4, 2016 (United States)","China,","Chinese,","Maeya Culture Exchange Group,",,"$1,750,000 (estimated)",1h 30min,Color,,,,,,,
Should the Wife Confess?,"Hilbren Buys,Sofia Caessa,","Bernardo Camisão,","Sofia Caessa,","Comedy,",,May 2011 (France),"Belgium,Portugal,","English,","Crafted Films,Alive Pictures,Violeta Lab,",,,,Color,,2.35 : 1,5.8/10,16,,,
