title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
On the Verge,"Stars,Mark Greensmith,Steph Haigh,Jonny Hirst,,","Jonny Hirst,","Jonny Hirst,","Drama,",,"September 1, 2016 (United Kingdom)","United Kingdom,","English,",,,"£1,000 (estimated)",,Black and White,,,,,,,
A Girl Named Grace,"Stars,Louisa Giese,Pascale Giese,Annie Oberholz,,",,,"Horror,Thriller,",,"December 21, 2012 (Germany)","Germany,","German,",,,,45min,Color,,,5.6/10,15,,,
Toba Dreams,"Stars,Vino G. Bastian,Boris Bokir,Vinessa Inez,,","Benni Setiawan,","Benni Setiawan,","Drama,",,"April 30, 2015 (Indonesia)","Indonesia,","Indonesian,","Semesta Productions,TB Silalahi Center,",,,,Color,,,7.7/10,54,,,
El Hatk,"Stars,Abdullah Elmasry,Öznur Mohamed,Amr Mosad,,","Mohamed El Bahrawy,","Mohamed El Bahrawy,","Drama,Thriller,",,"January 10, 2020 (Egypt)","Egypt,Turkey,","English,German,Turkish,French,Arabic,",,,,1h 31min,,,,,,,,
Gekijôban Kamen Raidâ Gôsuto: Hyaku no Eyecon to Gôsuto unmei no toki,"Stars,Shun Nishime,Hikaru Ohsawa,Ryôsuke Yamamoto,,","Satoshi Morota,","Takuro Fukuda,","Action,Adventure,Fantasy,",,"August 6, 2016 (Japan)","Japan,","Japanese,","Toei Company,","$7,897,263",,55min,Color,,,6.9/10,25,,,
The King of Crimes,"Stars,Marcel P. Ames,J. Shawn Durham,Robin Robertson,,","Michael Duni,","David L. Robbins,","History,",,"April 9, 2019 (United States)","United States,","English,","The John Marshall Foundation,WCVE-TV,",,,,Color,,,,,,,
Zombie TV,"Stars,Maki Mizui,Takashi Nishina,Tomoya Maeno,,","Maelie Makuno,Yoshihiro Nishimura,Naoya Tashiro,","Maelie Makuno,Yoshihiro Nishimura,Naoya Tashiro,","Action,Comedy,Horror,",,"November 25, 2013 (Australia)","Japan,","Japanese,","Nishimura Motion Picture Model Makers Group,Pony Canyon,","$287,737",,1h 17min,Color,,,4.5/10,32,1,5,
That Wasn't Supposed to Happen,"Stars,Daniel Roebuck,Suzy Brack,Richard Pryor Jr.,,","Tonia L. Carrier Hicks,","Isiah Barnes,","Comedy,",,"August 1, 2019 (United States)","United States,","English,",,,"$15,000 (estimated)",,Color,,,,,,,
Hikiko-san vs. Kuchisake onna,"Stars,Mai Fujiya,Nako Jouzuka,Shun Kitagawa,,","Hisaaki Nagaoka,","Hisaaki Nagaoka,Yûta Takahashi,","Horror,",,"August 5, 2011 (Japan)","Japan,","Japanese,",,,,1h 30min,Color,,,,,,,
N'Kara,"Stars,Erin Rettig,Clint Mauro,Benjamin Benally,,","Erin Miles,","Dawn McHone,Erin Miles,","Drama,",,,"United States,","English,",,,"$15,000 (estimated)",46min,Color,,,,,,,
