title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Devil's Woods,"Stars,Stephen Cromwell,Aidan O'Sullivan,Aoife King,,","Anthony White,","Stephen Cromwell,Anthony White,","Drama,Horror,Mystery,",Not Rated,"October 24, 2015 (Ireland)","Ireland,","English,","Whitewashed Films,",,€800 (estimated),1h 13min,Color,,16:9 HD,3.1/10,267,10,20,
Power of the Air,"Stars,Nicholas X. Parsons,Patty Duke,Michael Gross,,","Dave Christiano,","Dave Christiano,","Drama,",,"October 2, 2018 (United States)","United States,","English,","Dave Christiano Films,",,,1h 30min,Color,,,6.5/10,60,4,1,
Cuidado con lo que deseas,"Stars,Fernanda Castillo,Valery Sais,Juan Ríos,,","Agustín Tapia,","Agustín Tapia,","Horror,Thriller,",,"August 20, 2020 (Mexico)","Mexico,","Spanish,","PlanetAudio,","$430,620",,1h 31min,Color,,,4.2/10,308,9,1,
SuperGrid,"Stars,Leo Fafard,Marshall Williams,Natalie Krill,,","Lowell Dean,","T.R. McCauley,Justin Ludwig,","Action,Fantasy,Sci-Fi,",,"December 14, 2018 (Canada)","Canada,","English,","Echolands Creative Group,",,"CA$1,200,000 (estimated)",1h 20min,Color,,,3.7/10,317,5,16,
Child Eater,"Stars,Cait Bliss,Colin Critchley,Jason Martin,,","Erlingur Thoroddsen,","Erlingur Thoroddsen,","Horror,",,"October 28, 2016 (Iceland)","United States,Iceland,","English,","Wheelhouse Creative,","$4,422",,1h 22min,Color,,2.39:1,4.4/10,1K,20,30,
Când se lasa seara peste Bucuresti sau Metabolism,"Stars,Bogdan Dumitrache,Diana Avramut,Mihaela Sirbu,,","Corneliu Porumboiu,","Corneliu Porumboiu,","Drama,",Not Rated,"September 20, 2013 (Romania)","Romania,France,","Romanian,","42 Km Film,Les Films du Worso,",,,1h 29min,Color,"Dolby Digital,",2.35 : 1,6.1/10,1.1K,5,31,67
Ice 2,"Stars,Adeliya Abdulova,Aleksey Antonov,Mariya Aronova,,","Zhora Kryzhovnikov,","Zhora Kryzhovnikov,Andrey Zolotarev,","Drama,Romance,Sport,",,"February 14, 2020 (Russia)","Russia,","Russian,","Art Pictures Studio,Vodorod,","$19,788,995",,2h 9min,Color,,,6.5/10,625,5,2,
Teraa Surroor,"Stars,Himesh Reshammiya,Farah Karimaee,Naseeruddin Shah,,","Shawn Arranha,","Namrata Ramsay,Himesh Reshammiya,","Action,Drama,Romance,",Not Rated,"March 11, 2016 (India)","India,","English,Hindi,","Dark Window Media,H.R. Musik,Picture Perfect,",,"$1,600,000 (estimated)",1h 46min,Color,,,2.6/10,873,9,15,
Ya Sonra?,"Stars,Özcan Deniz,Deniz Çakir,Baris Falay,,","Özcan Deniz,","Özcan Deniz,","Comedy,Drama,Romance,",,"February 25, 2011 (Turkey)","Turkey,","Turkish,","Demtas Film,Dnz Film,Renkli Filmler,","$4,686,857","$5,000,000 (estimated)",1h 45min,Color,,1.85 : 1,5.1/10,2.5K,3,,
Devil's Night: Dawn of the Nain Rouge,"Stars,Jesi Jensen,Nathan Mathers,Sam Logan Khaleghi,,","Sam Logan Khaleghi,","Sam Logan Khaleghi,Aaron Russman,","Action,Crime,Horror,Mystery,Thriller,",Not Rated,"June 23, 2020 (United States)","United States,","English,","Kyyba Films,SLK Media Group,",,,1h 36min,,,2.39:1,3.1/10,187,9,4,
Jue sheng shi ke,"Stars,Guoqiang Tang,Jin Liu,Ted Duran,,","Jianxin Huang,Haiqiang Ning,","Jiping He,Jianxin Huang,Qingwei Wang,","Biography,Drama,History,Thriller,War,",,"September 20, 2019 (China)","China,","Chinese,English,","Bona Film Group,","$1,701,951",,2h 20min,Color,,,6.7/10,452,2,,
ReVisitant,"Stars,Lisa Enos Smith,Tracy Wiu,Sallie Glaner,,","Jon Binkowski,","Jon Binkowski,Stephen DeWoody,","Horror,",,"August 1, 2019 (United States)","United States,","English,","Renaissance Entertainment (II),",,,1h 40min,Color,,1.78 : 1,3.8/10,84,7,5,
365,"Stars,Olaia Pazos,Gloria Albalate,Alejandro Cano,,","Mario Jara,","Mario Jara,","Drama,",,"November 15, 2019 (Spain)","Spain,","Spanish,","Sala46,",,,,Black and White,"Stereo,",,3.8/10,23,,,
Dancin': It's On!,"Stars,Comfort Fedoke,Gary Daniels,David Winters,,","David Winters,","David A. Prior,David Winters,","Family,Musical,Romance,",Rated PG for some suggestive material,"October 30, 2015 (United States)","United States,","English,","East Side Story,Hannover House,",,"$12,000,000 (estimated)",1h 29min,Color,,,2.7/10,1.1K,13,5,
Majic,"Stars,Paula Brancati,Richard Fitzpatrick,Marc Hickox,,","Erin Berry,","Erin Berry,David Pluscauskas,","Mystery,Sci-Fi,",,"May 19, 2019 (United Kingdom)","Canada,","English,","Banned For Life Productions,",,,1h 22min,Color,,,7.5/10,37,4,15,
Daana Paani,"Stars,Jimmy Sheirgill,Simi Chahal,Gurpreet Ghuggi,,","Tarnvir Singh Jagpal,","Jass Grewal,","Family,",,"May 4, 2018 (India)","India,","Punjabi,","Cam Art Films,GK Entertainment,Nanokey Studios,","$279,681",,1h 45min,Color,,,7.9/10,586,24,,
