title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Elu Hammasratastel,"Kait Kall,Liisu Krass,Veljo Reinik,","Henrik Normann,","Henrik Normann,","Comedy,",,"November 23, 2018 (Estonia)","Estonia,","Estonian,","Memory Pictures,",,"€100,000 (estimated)",,Color,,,2.4/10,18,,,
Recoil,,,,,,"March 16, 2014 (United Arab Emirates)",,,,"$125,912",,,,,,,,,,
Hagader,"Stars,Roni Dotan,Ayelet Kurtz,Dina Limon,,","Tali Avrahami,","Tali Avrahami,","Drama,",,2011 (Israel),"Israel,","Hebrew,","Haruach Hachaya Productions,",,,2h,Color,,,,,,,
Il viaggio di Malombra,"Stars,Nando Bagnasco,Luigi Maria Burruano,Gaspare Giurlando,,","Rino Marino,","Rino Marino,","Drama,",,"April 16, 2012 (Italy)","Italy,","Italian,","Sicilia Film Commission,Sukakaifa,",,,,Color,,,,,,,
Kala Xristougenna kyrie skroutz,"Stars,Zano Danias,Filitsa Kalogerakou,Dimitris Protogerakis,,",,,,,,,,,,,,,,,,,,,
Dog Hot,,,,"Drama,",,June 2014 (Czech Republic),"Czech Republic,","Czech,",,,"CZK 2,000,000 (estimated)",,,,,,,,,
Secrets Till Death,"Randy Hardaway,Ron Taylor,","Daniel Ransom,","Daniel Ransom,","Drama,",,"December 15, 2012 (United States)","United States,","English,",,,"$10,000 (estimated)",49min,,,,,,,,
la capsule,"Michaël Estarque,Eliot Steiler,Justine Thibaudat,","Antoine Besson,","Michaël Estarque,Eliot Steiler,",,,,,,,,,,,,,,,,,
The Tower,"Stars,Joanna Cortes,Nina Czerkies,Roman Holc,,","Karolina Bregula,","Karolina Bregula,","Musical,",,July 2016 (France),"Poland,","Polish,","Fundacja Witryna,Ministerstwo Kultury i Dziedzictwa Narodowego,Urzad Miasta Stolecznego Warszawy,",,,1h 12min,Color,,,,,,,
Pyungyangsung,,,,,,"January 30, 2011 (South Korea)",,,,"$11,427,627",,,,,,,,,,
The Art of Theatrical Ushery,"Stars,C. Thaddeus Banks,Natasha Baptiste,Ed McKeever,,","C. Thaddeus Banks,","C. Thaddeus Banks,","Comedy,",,"January 1, 2013 (United States)","United States,","English,",,,"$12,000 (estimated)",1h 10min,Color,,,,,,,
Hop on the School Bug,"Siobhan Lumsden,Justin J. Wheeler,","Zhe Hou,","Zhe Hou,Bin Wu,","Animation,",,2019 (United States),"United States,","English,","Fantawild Animation,",,,1h 26min,Color,,,,,,,
Tae-eo-na-seo mi-an-hae,"Lim Chae-sun,Sang-ho Kim,Jun-sik Lim,","Young-seok Choi,",,"Drama,",,"March 8, 2012 (South Korea)","South Korea,","Korean,","Korean Academy of Film Arts,",,,1h 20min,Color,,,,,,,
Thou kyrie oi forofygades,"Stars,Eva Laskari,Yorgos Makris,Evagelia Samiotaki,,",,,,,,,,,,,,,,,,,,,
Shen yong tou dan shou,"Youwei Da,Han Jiang,Rong Sun,","Liqiang Gao,","Liu Hai,Yuying Zhao,","Drama,",,2012 (China),"China,","Chinese,",,,,,Color,,,,,,,
El Ultimo Puertorriqueño,"Carlos Barnat,","Jacobo Concepción Cardona,","Luis Cardona,","Comedy,Drama,",,"April 19, 2015 (Puerto Rico)","Puerto Rico,","Spanish,",,,,50min,Color,,,,,,,
Black Out,"Molly Kruger,","Richard Kruger,",,,Not Rated,July 2011 (United States),"United States,","English,",,,,1h,,,,,,,,
Bread,"Lawrence Berry,Fahar Faizaan,","Fahar Faizaan,","Fahar Faizaan,","Drama,Thriller,",,,"United Kingdom,","English,",,,,1h 12min,Color,,,,,,,
Test Title VP,"Vandana Pillai,","Vandana Pillai,","Vandana Pillai,Andrew Zhang,","Adventure,",,"April 1, 2015 (India)","India,","Malayalam,",,,"₹10,000 (estimated)",1h 15min,Color,,,,,,,
3 Cats and a Man,"Stars,George Lee Clark,Robert Hatch,Daniel Hirsh,,","Parthiban Shanmugam,","Parthiban Shanmugam,","Drama,",,"May 17, 2012 (France)","United States,","English,","Vennila Films,",,,1h 20min,Color,,,,,,,
The B**** Next Door,"Alain Gratious,Liana Hay,","Alain Gratious,","Aled Denton,Alain Gratious,","Comedy,",,2013 (Australia),"Australia,","English,",,,,,Color,,,,,,,
