title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Nullarbor Nymph,"Stars,Douglas Feary,Paul Hayman,Jessica Sterling,,","Mathew J. Wilkinson,","Mathew J. Wilkinson,","Comedy,Horror,",,"March 3, 2012 (Australia)","Australia,","English,","Robwil Productions,",,"A$20,000 (estimated)",1h 6min,Color,,1.78 : 1,5.8/10,79,4,1,
Jyothi Lakshmi,"Stars,Sampoornesh Babu,Brahmanandam,Satyadev Kancharana,,","Puri Jagannadh,","Puri Jagannadh,","Drama,",,"June 12, 2015 (India)","India,","Telugu,","CK Entertainments,Sree Subha Swetha Films,",,,2h 15min,Color,,,5.6/10,92,1,1,
Jigariyaa,"Stars,Harshvardhan Deo,Cherry Mardia,Deepak Chaddha,,","Raj Purohit,","Vinod Bachchan,Apratim Khare,Raj Purohit,","Drama,",,"October 10, 2014 (India)","India,","Hindi,","Wave Cinemas,",,,2h 22min,Color,,,5.1/10,308,4,5,
Battle B-Boy,"Stars,Jae Phan,Alison Dahlstrom,Ricky Cole,,","Frank Lin,","Frank Lin,","Action,Comedy,Sport,",Not Rated,"December 18, 2016 (United States)","United States,","English,",,,"$1,850,000 (estimated)",1h 29min,Color,,,3.1/10,132,4,6,
Ivan Tsarevich i Seryy Volk 2,"Stars,Mikhail Boyarskiy,Tatyana Bunina,Nikita Efremov,,","Vladimir Toropchin,","Vladimir Toropchin,","Animation,Family,",Not Rated,"December 26, 2013 (Russia)","Russia,","Russian,","Galaxy Vision,",,,1h 25min,Color,,,5.3/10,511,,,
Sevgili Komsum,"Stars,Selin Sekerci,Sezin Akbasogullari,Selim Bayraktar,,","A. Taner Elhan,","Ali Ömür Ulusoy,Selcan Özgür,Onur Ünlü,","Comedy,Drama,",,"October 19, 2018 (Turkey)","Turkey,",,"TN Yapim,","$51,260",,1h 30min,Color,"Stereo,",,4.8/10,77,1,,
Chasing Yesterday,"Stars,Eric Nelsen,Courtney Baxter,Josh Flitter,,","Joseph Pernice,","Joseph Pernice,Muhammad Omar Faruk,","Comedy,Drama,Family,Romance,",Not Rated,"June 3, 2016 (United States)","United States,","English,","Marineo Pictures,",,,1h 31min,Color,,,8.5/10,40,4,,
Purpose,"Stars,Randall Aldana,James Konczyk,Ruby Moosavi,,","Steve Avon,","Ralph Yajama,","Action,Fantasy,Thriller,",,,"United States,","English,","Open JAR Films,",,,1h 15min,Color,,,7.1/10,8,,,
Brick Madness,"Stars,Richard Speight Jr.,Tristian Eggerling,Jadon Sand,,","Justin McAleece,","Ian McAleece,Justin McAleece,Nicole L. Osborne,","Comedy,",,"August 13, 2017 (United States)","United States,","English,","Purpose Pictures,Blare Media Production,",,"$250,000 (estimated)",1h 39min,Color,"Dolby Digital,",1.78 : 1,8.8/10,43,12,2,
The Slayers,"Stars,Darren McAree,Matthew Sandland,George Newton,,","John Williams,","John Williams,","Comedy,Horror,",,2016 (United Kingdom),"United Kingdom,","English,",,,"£100,000 (estimated)",1h 41min,Color,,,5.5/10,128,14,13,
Angadi Theru,"Stars,Mahesh,Anjali,A. Venkatesh,,","Vasanthabalan,","Vasanthabalan,","Drama,",,"March 26, 2010 (India)","India,","Tamil,","Ayngaran International,","$18,350",,2h 31min,Color,"DTS,",2.35 : 1,7.6/10,1.3K,4,2,
Justified,"Stars,Sarah Akokhia,Kamal Daniels,Osa Edeki,,","Ndu Anike,","Ndu Anike,Kanayo Omo,","Thriller,",,"April 11, 2018 (Nigeria)","United Kingdom,","English,","Blackwing,Tigerandmoon,",,"£150,000 (estimated)",1h 35min,Color,,1.78 : 1,,,,,
Blood Freaks,"Génesis Arista,Agustín Elizondo,Andrea Juarez,","Omar Jacobo,",,"Drama,",,"May 1, 2020 (United States)","Mexico,","Spanish,","Madre Foca! Producciones,",,"$80,000 (estimated)",1h 11min,Color,,,4.8/10,20,1,1,
Geunomida,"Stars,Joo Won,Hae-Jin Yoo,Yoo-Young Lee,,","Yoon Joon-Hyeong,","Yoon Joon-Hyeong,","Thriller,",,"October 28, 2015 (South Korea)","South Korea,","Korean,","Sangsang Film,","$697,826",,1h 49min,Color,,2.35 : 1,5.8/10,395,4,4,
