title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Mormon Dog Story,"Stars,Ole Becker,Vicki Broach,Ross Durand,,","Paul Hendry,Bob Hasse,","Bob Hasse,Paul Hendry,","Comedy,",,"April 26, 2017 (United States)","United States,","English,",,,,1h 11min,Color,,,,,,,
Multistorii,,,,,,"June 28, 2018 (Ukraine)","Ukraine,","English,",,"$2,324",,,Color,,,,,,,
Xue zhan Tong Luo Wan 3,"Stars,Jason Chu,Wong Chun,Lili Feng,,","Bowie Lau,","Bowie Lau,Na Zhu,","Action,",,"September 16, 2017 (China)","China,","Cantonese,Mandarin,",,,,1h 26min,Color,,,,,,,
An Appointment with Mr. Vield,"Stars,Keri Barker,Simone Leorin,Geni Hawkins,,","Keri Barker,Jennifer Foreman,","Keri Barker,Jennifer Foreman,","Drama,Thriller,",,"March 17, 2017 (United States)","United States,","English,","Zetoist Productions,",,"$2,500 (estimated)",1h 11min,Color,,,6.5/10,17,3,,
The Value of Your Personal Data,,,,,,,,,,,,,,,,,,,,
Swansea City AFC vs Liverpool Football Club,,,,"Sport,",,"November 25, 2012 (United Kingdom)","United Kingdom,","English,",,,,1h 30min,Color,,,,,,,
Love Live! Sunshine!! Hakodate Unit Carnival,"Stars,Rikako Aida,Ai Furihata,Anju Inami,,",,,"Music,",,"May 17, 2018 (New Zealand)","New Zealand,","English,",,"$1,772",,,Color,,,,,,,
Yeouido,,"Jung-Woo Song,",,"Drama,Thriller,",R,"December 2, 2010 (South Korea)","South Korea,","Korean,",,,,1h 28min,Color,,,3.8/10,6,,,
Aazhakadal,"Stars,Kalabhavan Mani,Sruthi Lakshmi,Saikumar,,","Shaan,","Subodh Cherthala,T.A. Razak,","Drama,",,"June 2, 2011 (India)","India,","Malayalam,","Pooja Films,",,,2h 33min,Color,,2.35 : 1,,,,,
Plác svatého Sebestiána,"Stars,Pavla Dostálová,Kamila Janovicová,Borek Joura,,","Milan Cyron,Tomas Uher,","Milan Cyron,Tomas Uher,","Drama,History,",,"October 5, 2019 (Czech Republic)","Czech Republic,","Czech,",,,,,Black and White,,,,,,,
Aakhri Pal,"Stars,Samudra Das Gupta,Anika Zaman,Vivek Sharma,,","Samudra Das Gupta,","Samudra Das Gupta,","Drama,",,"August 15, 2015 (India)","United Kingdom,","Hindi,","7 Billion Productions,",,"£2,000 (estimated)",1h 33min,Color,,16 : 9,,,1,,
Sustefest 2018,,"Sandra Becerril,","Sandra Becerril,","Horror,",,"October 26, 2018 (Mexico)","Mexico,","Spanish,",,,,,Color,,,,,,,
Emiti Bi Prema Hue,"Stars,Banamali,Choudhury Jayaprakash Das,Mihir Das,,","Nishikant Dalabehera,","Nishikant Dalabehera,Asit Das Mahapatra,","Action,Romance,",,"February 12, 2012 (India)","India,","Oriya,","Shiny Creations,",,,2h 23min,Color,"Dolby Digital,",,,,,,
Paj Ntaub - The Rose Cloth,"Stars,Steve Moua,Nancy Vang,Gideon Xiong,,","Seng Yang,","Gideon Xiong,Seng Yang,","Romance,",,"November 14, 2015 (United States)","United States,","Hmong,English,","Toj Siab Entertainment,",,"$40,000 (estimated)",,Color,,,8.6/10,8,,,
RB Leipzig vs Atletico Madrid,,,,"Action,",,"August 13, 2020 (Portugal)","Portugal,","English,",,,,1h 42min,Color,,,,,,,
Queens,"Stars,Catherine Robbe-Grillet,Helmut B.,Hervina,,","Catherine Corringer,","Catherine Corringer,","Fantasy,",,"October 13, 2012 (France)","France,","English,",,,,1h 15min,Color,,,,,,,
Die Kraft die bleibt,"Johannes Heinrichs,Corinna Pohlmann,Anna Schimrigk,","Chris Miera,","Philipp Österle,",,,,"Germany,","German,","Filmuniversität Babelsberg Konrad Wolf,",,,45min,Color,,2.39:1,,,,,
L'ultimo giorno dello scorpione,"Stars,Beatrice Ferrari,Rita Lovato,Wanda Danuta Murach,,","Ferdinando de Laurentis,","Linda Stocco,Ferdinando de Laurentis,","Drama,",,"August 25, 2015 (Italy)","Italy,","Italian,","Tpo,",,"€30,000 (estimated)",1h 47min,Color,,16:9 HD,,,,,
The Nightmare of My Choice,"Stars,Louise Butler,Stephen Cromwell,Johnny Elliott,,","Matthew J. Keats,Van Poynton,","Matthew J. Keats,Van Poynton,","Comedy,Crime,Thriller,",,,"Ireland,","English,","The Executive Branch,",,,1h 20min,Black and White,,1.66 : 1,,,2,,
The Good Man,"Stars,Éva Bandor,Géza Benkõ,Mátyás Dráfi,,","Csaba Molnár,","Csaba Molnár,","Comedy,",,2013 (Slovakia),"Slovakia,","Slovak,","Film a TV Faculty Academy of Performing Arts Bratislava (FTF VSMU),",,"€10,000 (estimated)",1h 2min,Color,,,,,,,
