title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Volviendo a Casa,"Stars,Nacho D'Onofrio,Andrea Boass,Facundo Serrano,,","Juanjo Martínez,","Juanjo Martínez,","Drama,",,"November 1, 2016 (Argentina)","Argentina,","Spanish,","Karivera Producciones,",,,1h 1min,Color,,16 : 9,,,,,
Afraid of Sunrise,"Stars,Jill Bednarcik,Ann Marie Boska,Ivan Calderon,,","Justin R. Romine,","Andy Schatner,","Horror,",,"September 25, 2011 (United States)","United States,","English,","Fathead Films,",,"$50,000 (estimated)",56min,Color,,,4.6/10,11,,,
A Knock at the Door,"Stars,Tim Earle,Rachel Thompson,Tucker Johnson,,","Scout Tafoya,","Writers,Tim Earle,Tucker Johnson,Scout Tafoya,,","Drama,",,"October 14, 2010 (United States)","United States,","English,","Honors Zombie Films,",,$50 (estimated),1h 10min,Color,,,,,,,
Actorholic,"Stars,Vaneshran Arumugam,Adam Neill,Tyrel Meyer,,","Oliver Rodger,",,"Comedy,Drama,",,"July 20, 2013 (South Africa)","South Africa,","English,","OC Productions,",,,1h 16min,Color,,,,,,,
The Big Dipper,,,,,,,,,,"$2,759",,,,,,,,,,
No hay nadie allá afuera,"Stars,Manuel Malacara,Melissa García,José Antonio Espina,,","Haroldo Fajardo,","Haroldo Fajardo,","Drama,Music,",,"May 28, 2012 (Mexico)","Mexico,","Spanish,","alContrario Cine,",,,1h 2min,Black and White,,,4.4/10,18,,,
Semana Capital,"Stars,Luis Aguirre,Natalia Alvarenga,Paola Amaini,,","Hugo Cataldo,","Hugo Cataldo,","Comedy,Drama,",,,"Paraguay,","Spanish,",,,,1h 37min,Color,,,7.2/10,11,,,
Supercopa de Espana Final 2020,,,,"Reality-TV,",,"January 12, 2020 (Saudi Arabia)","Spain,","Spanish,",,,,,Color,,,,,,,
The Brighton Mob,"Stars,Ray d James,Max Day,Georgia Bone,,","Christian J. Hearn,","Christian Hearn,Christian J. Hearn,","Crime,Drama,Thriller,",,"July 13, 2015 (United Kingdom)","United Kingdom,","English,","Jump Start Productions,",,"£30,000 (estimated)",1h 45min,Color,,,5.2/10,99,3,,
El Cielo Rojo 2,"Stars,Boris Alonso,Mauricio Dapena,Olger Ignacio Gonzalez Espinosa,,","Miguel Alejandro Gomez,","Miguel Alejandro Gomez,","Comedy,",,"October 1, 2015 (Costa Rica)","Costa Rica,","Spanish,","Atomica Films,",,,1h 35min,Color,,,,,,,
Hard boiled,"Paul 'Maxx' Rinehart,Toni Thompson,Justin J. Wheeler,","Leon Ding,","Bo Jiang,","Animation,",,2018 (United States),"China,","English,","Fantawild Animation,",,,1h 22min,Color,,,,,,,
Coppia normalissima alla prima esperienza,"Stars,Elena Arvigo,Alessandro Averone,Francesca Faiella,,","Luca Mazzieri,","Luca Mazzieri,","Comedy,",,"May 5, 2011 (Italy)","Italy,","Italian,",,,,,Color,,,,,,,
KHATA-Kaash Humse Na Hoti,,"Ajay Shukla,","Arun Kumar,Virendra Singh Patyal,","Crime,",,"August 14, 2018 (India)","India,","Hindi,","Star Cast Pictures,",,"₹40,000,000 (estimated)",1h 40min,Color,,,8.2/10,5,,,
Mediterra by Allstars U.S.A Entertainment,"Stars,Dahmane Abishaba,Rosalia Alvarez,Maria Belova,,","Yakut Rubin Tarman,M. Onur Yazicibasioglu,","Yakut Rubin Tarman,M. Onur Yazicibasioglu,","Family,Fantasy,Musical,",,"May 3, 2019 (Turkey)","United States,","English,","Allstars USA Entertainment,",,"€4,000,000 (estimated)",1h,Color,,16:9 HD,,,,,
Departure,"Stars,Diana Sanchez,Michael B. Fisher,Holly Payne-Strange,,","Keith LaFountaine,","Keith LaFountaine,","Drama,Romance,",R,,"United States,","English,",,,$500 (estimated),1h 26min,Color,,,,,,,
Kingdom Come,"John Daugherty,Rob Goodman,","Ryan Stafford,",,"Adventure,",,"April 8, 2020 (United States)","United States,","English,","Foolish Media,",,,1h 30min,Color,,2.39 : 1,,,,,
Kilimanjaro wa tôku,"Stars,Naomi Hase,Atsumi Ishihara,Ryûji Katagiri,,","Hiroshi Kashiwabara,","Ryô Fujiwara,","Drama,",,"October 29, 2016 (Japan)","Japan,","Japanese,",,,,1h 27min,Color,,,,,,,
Beneath Disheveled Stars,"Stars,Kevin Baggott,Danny Gilfeather,Vic Martino,,","Kevin Baggott,","Kevin Baggott,","Comedy,",,2014 (Ireland),"United States,","English,","Mangu Productions,",,"$50,000 (estimated)",1h 55min,Color,,,4.7/10,18,1,1,
Grown Up,,,,,,"December 13, 2018 (South Korea)","South Korea,","English,",,"$27,150",,,Color,,,,,,,
Heavy Objects,"Stars,Theodore Bouloukos,Victoria Guthrie,Zack Gafin,,","Fletcher Crossman,","Fletcher Crossman,","Crime,Drama,Mystery,Thriller,",,2015 (United States),"United States,","English,","Berlin Dreggs,",,"$10,000 (estimated)",59min,Color,,,,,,,
