title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Thakur 420,"Nargis,Moamer Rana,Iftikhar Thakur,",,,,,2011 (Pakistan),"Pakistan,","Punjabi,",,,,,Color,,,,,,,
The Wonders of Alice,"Stars,Swaylee Loughnane,Rene Costa,Minouche Kaftel,,","Reece Manigan,","Reece Manigan,","Comedy,",,"April 2, 2019 (United Kingdom)","United Kingdom,","English,",,,"£2,500 (estimated)",,Color,,,,,,,
Sum-ba-kok-jil,"Stars,Yun-Jeong Hwang,Kang-Kuk Sohn,Anna Yu,,","Hanuk Lee,","Hanuk Lee,","Crime,Drama,Thriller,",,"May 18, 2013 (United States)","South Korea,","Korean,",,,,49min,Color,,,5.8/10,10,,,
Not All There,"Stars,Matthew Nicholls,Louis Binns,Dan Rutter,,","Directors,Louis Binns,Jesus Cruz,Rick Myling,,","Writers,Louis Binns,Jesus Cruz,Rick Myling,,",,,"December 27, 2014 (United Kingdom)","United Kingdom,","English,","MeatGrinder Bros.,Rutnutproductions,",,,1h 15min,Color,,,8.4/10,6,,,
The Year I Broke My Voice,"Stars,Andrew Brown,Aj Jennings,Elias Krell,,","Angelo Madsen Minax,","Angelo Madsen Minax,","Drama,",,,"United States,","English,",,,,47min,Color,,,,,1,,
M.D.M.A.,"Stars,Gionata Chellini,Claudio Francardi,Mac Gheri,,","Mac Gheri,","Mac Gheri,","Adventure,Musical,",,,"Italy,","Italian,English,","Small Room Production,",,"€1,000 (estimated)",1h 13min,Color,"Dolby Digital,",1.78 : 1 / (high definition),,,,,
Aleister,"Stars,Ian Lyons,Nathaniel Sylva,Johnny Alicea,,","Mark Anthony Del Negro,","Mark Anthony Del Negro,","Thriller,",,"October 23, 2015 (United States)","United States,","English,","Mad Chaos Productions,",,"$200,000 (estimated)",1h 12min,Color,,,4.8/10,21,2,,
Rabbi,"Stars,Bidita Bag,Brijendra Kala,Furqan Merchant,,","Rahat Kazmi,","Sanjay Amar,Mujeeb Ul Hassan,Jitesh Kumar Parida,","Musical,",,"September 15, 2017 (India)","India,","Hindi,","Amar chand Motion Pictures,Jitesh Kumar Films,Rahat Kazmi Films,",,"₹2,000,000 (estimated)",,Color,,,,,1,,
Pistoia 1944 - Una storia partigiana,"Stars,Federico Antonello,Matteo Avanzati,Lorenzo Bartolini,,","Gaia Cappelli,","Matteo Cerchiai,","History,",,"September 8, 2019 (Italy)","Italy,","Italian,","Ars44,",,"€20,000 (estimated)",1h 58min,,,,,,1,,
Abram's Hand,"Stars,Mark McCarver,Ashley Serrao,Stephanie Dunbar,,","James Christopher,","James Christopher,","Crime,Horror,Thriller,",,,"United States,","English,","Ambassador Global Group,",,,1h 30min,Color,,,5.4/10,31,1,,
Aspromonte,"Stars,Ulrich Anschütz,Franco Barbero,Massimo Barresi,,","Hedy Krissane,","Writers,Pier Maria Cecchini,Gero Giglio,Hedy Krissane,,","Comedy,",,"January 31, 2013 (Italy)","Italy,","Italian,","Publiglobe,",,,,Color,,,3.6/10,36,,,
Help,"Stars,Amandine Anelli,Alain Cerulli,Frédéric Cerulli,,","Frédéric Cerulli,","Frédéric Cerulli,","Thriller,",,"September 26, 2018 (France)","France,","French,","Les Films à Fleur de Peau,",,,1h 50min,Color,,,,,,,
Anonymous,"Stars,Brock Brazda,Landen James,Gabriel Michael,,","Brock Brazda,","G.M. Whiting,","Action,Comedy,Mystery,Thriller,",,"October 26, 2017 (United States)","United States,","English,","Cool82 Productions,",,,1h,Color,,16:9 HD,,,,,
Kharabath,"Stars,Balaram Babu,Ashwini Chandru,M.S. Ravindra,,","M.S. Ravindra,","M.S. Ravindra,","Drama,",,"November 10, 2017 (India)","India,","Kannada,","Colors Creations,",,,1h 44min,Color,,2.35 : 1,,,,,
Huesos Rotos,"Stars,Luis Dubó,Alejandro Trejo,Daniel Antivilo,,","Ricardo Mahnke,","Ricardo Mahnke,","Drama,Thriller,",,"February 15, 2014 (Chile)","Chile,","Spanish,","PencopolitaniA Films,",,,1h 31min,Color,,,,,,,
Bostrom,"Stars,Nick Borelli,Miriam Cubstead,Sammy Haines,,","Nick Borelli,Ben Crocker,","Nick Borelli,Owen Pickette,","Action,Crime,Mystery,Sci-Fi,Thriller,",,,"United States,","English,","Nobody Reads Studios,",,,1h 31min,Color,,,5.0/10,8,,,
