title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Hola Venky!,"Stars,Roger Narayan,Sonia Balcazar,Giju John,,","Sandeep Mohan,","Sandeep Mohan,","Comedy,Drama,Romance,",Not Rated,"January 25, 2014 (United States)","United States,India,","English,","Tiranga Productions,",,"$20,000 (estimated)",1h 28min,Color(original version),,1.85 : 1(original ratio),7.5/10,30,1,1,
Laadli Laila,"Stars,Raghuvir Yadav,Sheila Naidu,Saurab Gharipurikar,,","Murali Nair,","Writers,Asad Hussain,Murali Nair,Jonathan Page,,","Comedy,",,"January 29, 2011 (India)","India,","Hindi,",,,,1h 27min,Color,,,5.9/10,62,2,1,
Bihari Gumchhawala,"Shiva Chauhan,","Rnjit Rajpoot,",,"Family,",,"November 3, 2020 (India)","India,","Bhojpuri,","Virat Films Intertainment,",,"₹5,000,000 (estimated)",,Color,,,,,,,
The Kink - Horror Film,"Stars,Rajesh Chandaliya,Pratiksha Garude,Akkshay Gunaawat,,","Sagar Gujarathi,","Sagar Gujarathi,","Horror,",,"April 21, 2019 (India)","India,","Hindi,",,,"₹3,000,000 (estimated)",17min,Color,,2.35 : 1,,,,,
Raat Jaga Tara,"Stars,Nabakumar Banererjee,Sankhadeb Barman,Plaban Basu,,","Animesh Mukherjee,","Animesh Mukherjee,","Drama,",,"October 9, 2020 (India)","India,","Bengali,","AMS Motion Pictures,",,"₹3,500,000 (estimated)",1h 53min,,,,8.9/10,8,2,1,
Shine Bright,"Stars,Tyler Cole,Holger Moncada Jr.,Gioya Tuma-Waku,,","James Avelar,","James Avelar,","Drama,",,2018 (United States),"United States,","English,",,,,,Color,,,8.3/10,8,,,
El Sueño Americano,"Stars,Javier Flores,Manelly Zepeda,Yvonne Guerrero,,","Alex Serlof,","Alex Serlof,","Drama,",,"August 28, 2017 (United States)","United States,","Spanish,English,",,,"$2,000 (estimated)",,Color,,,,,,,
Poison,"Stars,Azezz Awobona,Rolake Balogun,Joseph Benjamin,,","Bayo Alawiye,","Joseph Jaiyeoba,Patrick Nnamani,","Comedy,",,"November 15, 2018 (United States)","United States,","English,","USA,",,"$25,000 (estimated)",,Color,,,,,,,
Waraqat Gamiyyah,"Stars,Mohamed Adel,Abed Anani,Ibrahim El Samman,,","Ahmad El-Babli,","Muhammad Gamal Taha,","Drama,",,"July 9, 2020 (United Arab Emirates)","Egypt,","Arabic,",,,,,Color,,,,,,,
Desperate Housegirls,"Stars,Ini Edo,Mary Lazarus,Kenneth Okolie,,","Desmond Elliot,","Uduak Isong Oguamanam,","Drama,",,"July 24, 2013 (Nigeria)","Nigeria,","English,","Royal Arts Academy,",,,,Color,,,,,,,
Maria no chibusa,"Stars,Kokone Sasaki,Shima Ohnishi,Tomori Abe,,","Takahisa Zeze,","Takahisa Zeze,","Crime,",,"June 14, 2014 (Japan)","Japan,","Japanese,",,,,1h 25min,Color,,,5.5/10,12,,,
Main Hoon Akela,"Arjun Sarja,Haripriya,Ashish Vidyarthi,","A. Venkatesh,",,"Action,",Not Rated,"June 27, 2011 (India)","India,","Hindi,","Wide Angle Media,",,,2h 9min,Color,"Dolby Digital,",2.35 : 1,,,,,
The Real Founder,"Richard McDonald,","Scott Sobel,",,"Biography,",,2018 (United States),"United States,","English,","Film Chest Media Group,",,,,Color,,,,,,,
My Neighbor Wants Me Dead,"Scott Mitchell,Eric Willis,","Nick Gatsby,","Nick Gatsby,","Comedy,Fantasy,Horror,",,"March 9, 2019 (United States)","United States,","English,",,,,51min,Color,,3.00 : 1,5.9/10,17,16,,
Never Feed the Troll,"Stars,Libby Seymour,Patrick G. Keenan,Sharrin Edwards,,","Jet Eller,","Jet Eller,","Thriller,",Not Rated,"November 13, 2010 (United States)","United States,","English,",,,"$50,000 (estimated)",1h 17min,,,,7.9/10,29,4,4,
Mama daragaya!,"Stars,Dmitriy Averin,Nina Loshchinina,Kseniya Rappoport,,","Yaroslav Chevazhevskiy,","Yaroslav Chevazhevskiy,","Comedy,",,"April 16, 2015 (Russia)","Russia,","Russian,","Atlantik,","$202,336","$1,100,000 (estimated)",1h 30min,Color,,,4.5/10,47,,,
Good Head,,,"Theresa Navarro,","Drama,",,March 2012 (United States),"United States,","English,",,,,1h 17min,Color,,,,,,,
Once in a Lifetime Sessions with Nile Rodgers,"Nile Rodgers,","Charlie Lightening,",,"Music,",,"January 1, 2019 (United States)","United Kingdom,","English,","Common People Films,",,"£150,000 (estimated)",1h 10min,Color,,,7.7/10,9,,,
Shriek of the Sasquatch!,"Stars,Sarah French,Donny Versiga,Todd Cockroft,,","Steve Sessions,","Steve Sessions,","Horror,",,,"United States,","English,","This Is Not a Dream Productions,",,,1h 30min,Color,,16:9 widescreen,3.3/10,81,3,2,
Dead Wedding,"Stars,Christina Bach,Daniel Baldock,Nikoma DeMitro,,","Jaime Velez Soto,","Tammy Bennett,","Horror,",,2016 (United States),"United States,","English,","3:16 Productions,Abyssmal Entertainment,ReelDreams Productions,",,,1h 30min,Color,,,6.2/10,20,,,
Gate 38,"Stars,Liam Walsh,Kirstie Handley,George Jones,,","Martin Tempest,",,"Adventure,",,"October 29, 2011 (United States)","United Kingdom,","English,","Image Productions,",,"£13,000 (estimated)",52min,Color,,,,,,,
"Saraba seishun, saredo seishun","Stars,Yoshimi Ashikawa,Mark Chinnery,Greg Dale,,","Hiroshi Akabane,",,"Drama,",,2018 (Japan),"Japan,","Japanese,",,"$3,762,474",,1h 54min,Color,,,,,,,
Eine königliche Affäre - Das riskante Leben des Leibarztes Johann Friedrich Struensee,"Stars,Markus Boysen,Emily Cox,Marek Harloff,,","Wilfried Hauke,",,"History,",,"March 3, 2012 (Germany)","Germany,","German,",,,"€200,000 (estimated)",1h 35min,,,,7.8/10,11,,,
The Artist Within,"Mamta Bhatia,Sunil Prem Vyas,","Sunil Prem Vyas,","Sunil Prem Vyas,","Drama,Thriller,",,,"India,","Hindi,",,,"₹10,000,000 (estimated)",1h 41min,,,,,,,,
Road Hell,"Stars,Jaclyn Marfuggi,Jim Hazelton,John Link,,","Draven Gonzalez,Pete Jacelone,Alex Pucci,","Benjamin Akaezuwa,Pete Jacelone,Trevor Wright,","Comedy,Horror,Thriller,",,"July 6, 2011 (United States)","United States,","English,",,,,1h 25min,Color,,,2.9/10,47,1,6,
Future Frames at KVIFF,,"Directors,Michal Duris,Ondrej Hudecek,Klara Kochanska,,","Writers,Kasper Bajon,Ondrej Hudecek,Klara Kochanska,,","Comedy,Drama,",,"June 6, 2020 (Czech Republic)","Czech Republic,Austria,Germany,Slovakia,Poland,",,"Karlovy Vary International Film Festival,",,,1h 51min,Color,,,,,,,
