title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Further Back Slightly,"Stars,Sasha Bauer,Jannette Bloom,Kathleen Burke,,","Brian James McGuire,","Brian James McGuire,","Drama,",,"September 1, 2016 (United States)","United States,","English,","Tanglewood Pictures International,",,,,,,,,,,,
Fast Money,"Shuntez Smith,Laurita Wilson,","Jessie Cleaves,","Jessie Cleaves,Laurita Wilson,","Crime,",,2010 (United States),"United States,","English,","Maija Soundz Entertainment,",,"$2,500 (estimated)",,Color,,,,,,,
Hasored,"Stars,Moshe Ivgy,Luca Shaked,Neta-li Soker,,","Shimon Shai,","Shimon Shai,","Comedy,Crime,Drama,",,"August 15, 2013 (Israel)","Israel,","Hebrew,","Carusela Productions,",,,45min,Color,,,7.1/10,9,,,
Pencil Knife Baton,"Stars,Dimitris Abatzis,Hara Antzoulatou,Haris Asimakopoulos,,","Konstantinos Kakogiannis,","Konstantinos Kakogiannis,","Comedy,Drama,",,"November 1, 2019 (Greece)","Germany,France,Greece,","German,Greek,","Atopia,Elliptik Produktion,WeThePeople,",,"€80,000 (estimated)",1h 35min,Color,,,,,,,
Actors Studio,"Stars,Pardis Ahmadieh,Kooshan Bahrami,Ali Davoudnejad,,","Alireza Davoudnejad,","Alireza Davoudnejad,","Comedy,Drama,Family,",,"September 16, 2013 (Iran)","Iran,","Persian,","Line and Wave,",,,1h 36min,,"Mono,",,6.3/10,103,13,,
The Night Slasher,,,,,,"August 8, 2017 (United States)",,,,,,,,,,,,,,
Aiyoku reijo: Shiofuki inma,"Stars,Shizuka Kitatani,Yuzu Hoshino,Riko Matsui,,","Daisuke Gotô,","Daisuke Gotô,",,,"August 2, 2013 (Japan)","Japan,","Japanese,","Cement Match,",,,1h,Color,,,,,,,
Titan the Urban Samurai,"Stars,Chamar Tools,Keith Illidge,Aimee Cassada,,","Johnnie Baker Jr.,","Johnnie Baker Jr.,","Action,Adventure,Drama,",,,"United States,","English,",,,,1h 39min,Color,,,,,,,
El recuento de los daños,"Stars,Eva Bianco,Santiago Gobernori,Marcelo D'Andrea,,","Inés de Oliveira Cézar,","Ana Inés Berard,Inés de Oliveira Cézar,","Drama,",,"July 1, 2010 (Afghanistan)","Argentina,","Spanish,","Ajimolido Films,Cassandra Films,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),","$1,880",,1h 19min,Color,"Ultra Stereo,",1.85 : 1,5.5/10,29,1,3,
Burf,"Stars,Sukhi Bal,Nirbhay Dhaliwal,Raj Dhaliwal,,","Shubh Karman,","Sukhjeet,","Drama,",,"May 25, 2015 (India)","India,","Punjabi,","PWE,",,,,Color,,,,,,,
Nathuram,"Kishore Kumar G.,Anant Nag,","Vinu Balanja,",,"Action,",,"October 16, 2019 (India)","India,","Kannada,",,,,,Color,,,,,,,
Dhadpad,"Stars,Urmila Amar,Ajay Gaikwad,Shakti Kapoor,,","Pavan Bansode,",,"Comedy,",,"February 8, 2019 (India)","India,","Marathi,",,,,2h 20min,Color,,2.35 : 1,,,,,
Phin,"Stars,Brandon Stacy,Eric Frentzel,Keith Black,,","Patrick Chapman,Keith Black,","Timothy Chapman,","Comedy,Drama,Family,",,"March 30, 2013 (United States)","United States,","English,",,,,1h 30min,Color,,,8.3/10,7,2,,
Tierras solares,"Beatriz Arjona,Néstor Barea,Pedro Casablanc,","Laura Hojman,","Laura Hojman,",,,"October 23, 2018 (Spain)","Spain,","Spanish,","Canal Sur Televisión,Filmoteca de Andalucia,Fundación SGAE,",,"€137,000 (estimated)",1h 22min,Color,"Dolby Digital,",1.85 : 1,,,,,
Gurmukh - The Eyewitness,"Stars,Kuljinder Singh Sidhu,Sara Gurpal,Sardar Sohi,,","Pali Bhupinder Singh,","Pali Bhupinder Singh,","Drama,",,,"India,","Punjabi,","Rana Ahluwalia Productions,",,"₹30,000,000 (estimated)",2h 20min,Color,,,,,,,
Punjab Online,"Stars,Jass Brar,Bharti Dutt,Harmeet Gill,,","Kudrat Pal,","Kudrat Pal,","Action,",,,"India,","Punjabi,",,,"₹5,000,000 (estimated)",,Color,,,,,,,
Laila and the Dragon,,"Zeinab Ghareeb,","Zeinab Ghareeb,","Thriller,",,2020 (Egypt),"Egypt,","Arabic,",,,"$33,000 (estimated)",,Color,,,,,,,
Kong Hong: Lost in Love,"Stars,Benedict Garrett,Sarika Choy,Chia-Hui Liu,,","Guy Orlebar,","Guy Orlebar,","Drama,",IIA,"January 1, 2010 (United States)","Hong Kong,","English,","Agog Films Productions,Cine-Century Entertainment,",,"HK$1,000,000 (estimated)",1h 31min,Color,,1.78 : 1,7.3/10,12,2,,
Near,"Stars,Ashley Anne Allender,David Brooke,Kaylie Paustian,,","Mashti Allan,",,"Drama,Fantasy,Horror,Mystery,",,"October 7, 2017 (United States)","United States,","English,",,,"$10,000 (estimated)",1h 46min,Color,,,8.0/10,5,,,
Le sang de la haine,"Stars,Christelle Dumas,Rémi Lucas,July Morel,,","Sylvain Jouannet,","Tiphaine Sintes,","Crime,Drama,",,"December 21, 2016 (France)","France,","French,","Breizh Film Fund,Hartley Film Productions,",,"€2,000,000 (estimated)",1h 15min,Color,,2.39 : 1,7.7/10,6,,,
Knock Out,"Stars,9ice,Toyin Abraham,Odunlade Adekola,,","Patience Oghre,",,"Comedy,Thriller,",,"April 19, 2019 (Nigeria)","Nigeria,","English,","Wale Adenuga Production,",,,,Color,,,,,,,
El Show de Willi,"Stars,Alexander Da Silva,Daniela Alvarado,Verónica Jaspeado,,","Fernando Venturini,",,"Comedy,",,"December 23, 2016 (Venezuela)","Venezuela,","Spanish,",,,,1h 30min,,,,,,,,
Gallero De Corazon,"Stars,Chuy Valencia El Cotija,Chuy Chavez,Luis Huizar,,","Alonso O. Lara,","Eden Echeverria,Chuy Valencia El Cotija,","Adventure,Drama,",,"July 1, 2018 (United States)","Mexico,","Spanish,","Cotija Films,",,,1h 48min,Color,,2.35 : 1,7.4/10,7,,,
Texas Terror Tales,"Stars,David Carbajal,Kellen List,Paulina Manseau,,","Directors,Elijahwan Butler,David Carbajal,Mike Ettnie,,","Writers,Elijahwan Butler,David Carbajal,Mike Ettnie,,","Horror,",,"October 30, 2017 (United States)","United States,","English,","Butler Films,Ruly Crescent Filmwork,",,,1h 17min,Color,,,2.9/10,17,,,
Gohiner Gaan,"Stars,Asif Akbar,Tanjika Amin,Syed Hasan Imam,,","Sadat Hossain,","Sadat Hossain,","Musical,",,"December 20, 2019 (Bangladesh)","Bangladesh,","Bengali,","Bangladhol.,",,,1h 44min,Color,,,8.4/10,19,,,
Kalbi Dalili,"Stars,Hasan Abdulfattah,Husain Abu-Haggag,Ahlam Al Greetly,,","Ismail Farouk,","Sayyed El-Subki,","Comedy,",,"August 7, 2013 (Egypt)","Egypt,","Arabic,",,,,1h 39min,Color,"Dolby Digital,",,3.2/10,66,,,
Mr. America,"Stars,Luca di Cecilia,Marco Cocci,Gabriele De Luca,,","Leonardo Ferrari Carissimi,","Leonardo Ferrari Carissimi,Fabio Morgan,","Thriller,",,"November 6, 2013 (Italy)","Italy,","English,Italian,","Velvet Movie,",,,1h 33min,Color,,2.35 : 1,6.3/10,11,1,,
Castles Made of Sand,"Stars,Daniel O'Meara,Chloe Rose Packer,Peter Thorburn,,","Mungo Benson,","Mungo Benson,","Drama,",,"November 20, 2013 (United Kingdom)","United Kingdom,","English,",,,,1h 15min,Color,,,8.1/10,7,,,
La Boheme,"Stars,Holly Ashcroft,Mark Beesley,Amanda Buckland,,","Bronek Pomorski,",,"Music,",,June 2011 (United Kingdom),"United Kingdom,","English,","Gielgud Films,",,"£1,200 (estimated)",,Color,,,,,,,
New York. Exterior - Day,,"Alfonso S. Suárez,","Alfonso S. Suárez,",,,"November 18, 2019 (Spain)",,"English,",,,,,Color,,,,,,,
The Confession of a Black Man,"Stars,Bricine Brown,Linda Denman,Tobie Famusipe,,","Mclean Tracey,","Tracey Mclean,","Drama,",,"January 7, 2017 (United States)","United States,","English,","Royalty Film,",,"$2,500 (estimated)",,Color,,,,,,,
O-Edo no kyandî 2: Rowazô du paradi hen,"Stars,Louis Kurihara,Yoshihiko Aramaki,Tom Fujita,,","Leona Hirota,",,"Comedy,",,"June 24, 2017 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
Elliot,"Stars,Kelsey Darkow,Travis Darkow,Chris Isaacson,,","Travis Darkow,","Travis Darkow,","Crime,Horror,Thriller,",,"January 31, 2020 (United States)","United States,","English,","The Thing in the Basement Productions,",,$50 (estimated),50min,Color,,,,,1,,
Urban Shakedown,"Stars,David Matranga,Wayne Dehart,Alex West,,","Travis Ammons,","Todd McCammon,","Comedy,",,2018 (United States),"United States,","English,","Warped Bros.,",,"$1,000,000 (estimated)",,Color,,,,,,,
The Feather The Agatha Tiegel Hanson Story,"Stars,Adyson Acton,Adam Anderson,Shali M. Anousheh,,","Gary Brooks,","Gary Brooks,Glenn J. Devlin,","Drama,History,",,"September 10, 2020 (United States)","United States,","American Sign Language,","Gallaudet University,",,,1h 30min,Color,,,,,,,
The Reunion,"Stars,Kirk Ponton,Michael Markiewicz,Aaron Ronnie Almani,,","Jeff Stewart,","C.B. Kaczor,Jeff Stewart,","Crime,Horror,",,"April 22, 2011 (United States)","United States,","English,","A Different Path Films,ADP Films,",,"$35,000 (estimated)",,Color,,,6.7/10,43,,,
Game Night,"Stars,Paul Dooley,James Giordano,Tony DeCarlo,,",,"Adam Dooley,","Comedy,",,"August 25, 2012 (United States)","United States,","English,",,,,,Color,,,,,,,
Umi,"Stars,Della McCall Fischer,Mister Fischer,Christopher Muhammad,,","Jamal Hall,","Jamal Hall,","Drama,",Not Rated,"February 2, 2011 (United States)","United States,","English,",,,"$50,000 (estimated)",1h 45min,Color,"Stereo,",,,,,,
El nuevo comienzo de Scrooge,"Stars,Juan José Videgain,Juan Burgaleta,Lázaro Cerezo,,","Juan José Videgain,","Juan José Videgain,","Comedy,Fantasy,",,"January 12, 2020 (Spain)","Spain,","Spanish,",,,"€1,500 (estimated)",1h 19min,,"Dolby Digital,",,4.0/10,7,,,
Ricco Da Great: B-Town's Finest,"Winsor Alston III,","Justin Johnson,",,"Comedy,",PG-13,"June 13, 2017 (United States)","United States,","English,","AlDroDigital,",,"$20,000 (estimated)",52min,Color,,,7.4/10,10,,,
Escape to Entrapment,"Stars,Gabriel Enslin,Haylee Jaeger,Mark Kuilenburg,,","Carolyn Harris,","Carolyn Harris,","Drama,Mystery,",TV-MA,January 2014 (United States),"Australia,","English,",,,,1h 28min,Color,,,4.6/10,21,,,
Une île,"Stars,Thierry Levaret,Caroline Ducey,Christine Nadreau,,","Anne Alix,","Anne Alix,","Drama,",,"April 7, 2011 (France)","France,","French,","Bathysphere Productions,",,,59min,Color,,,,,,,
It's Just a Game,"Stars,Evangeline Young,Shane Troxell,Bailey Fatool,,","Wilder Troxell,","Wilder Troxell,","Action,",,"January 1, 2019 (United States)","United States,","English,",,,"$20,000 (estimated)",1h 10min,,"Stereo,",,,,,,
The Final Base,"Stars,Adesoji Adedoja,Modupe Adedoja,Emmanuel Okoro,,",,,"Family,",,"February 8, 2020 (United States)","United States,","English,",,,,2h 1min,Color,,,,,,,
Tanuma ryokan no kiseki,"Stars,Natsuna,Kumiko Endô,Ryûji Akiyama,,","Hisashi Ide,","Hayashi Mori,","Comedy,",,"December 5, 2015 (Japan)","Japan,","Japanese,","Foolenlarge,Katsu-Do,Office H,",,,1h 6min,Color,,,,,,,
A Morass,"Stars,Vincent van Ommen,Alessandro Giuggioli,Margherita Murolo,,","Shane James Bordas,","Shane James Bordas,","Thriller,",,"March 22, 2011 (United Kingdom)","United Kingdom,","English,","Paradyll Productions,",,,1h 10min,Black and White,,,6.3/10,33,2,,
Mushroomhead: Vol. III,"Stars,Ryan Farrell,Ron George,Jeff Hatrix,,","Steve Felton,",,,Not Rated,"August 17, 2018 (United States)",,,,,,1h 41min,,,,,,,,
My Name is Kadi,"Stars,Femi Afolabi,Ivy Blessing Agbo,Preach Bassey,,","Bright Wonder Obasi,","Aisha Mohamed,","Drama,",,"March 19, 2016 (Nigeria)","Nigeria,","English,","Tisha Productions,",,,,Color,,,,,,,
The Ghost of Tacande,"Stars,Alba Carbajal,Joel Angelino,Liala Pastorello,,","Antonio Manuel Fernandez Lorenzo,","Tenerife,","Drama,",,"March 29, 2019 (Spain)","Spain,","Spanish,","Islaimagen,",,"€250,000 (estimated)",1h 45min,,,16:9 HD,,,,,
Red Paws,"Stars,Nsamba Bashir,Mugaya Faisal,Ninsiima Heavenz,,","Geofrey King,","Nakyeyune Judith,","Action,",,"November 1, 2020 (Uganda)","Uganda,","English,","Entebbe Productions,",,"$4,000 (estimated)",1h 12min,Color,,16:9 HD,,,,,
"Carnies, Clowns and Cocaine",,,,,,,,,,,,,,,,,,,,
Preacher Man,"Stars,C.L. Woodson III,Anita Nicole Brown,Lemmon Harris,,","C.L. Woodson III,","C.L. Woodson III,","Drama,",,2015 (United States),"United States,","English,","Woodson Films,",,"$85,000 (estimated)",2h 2min,Color,,16:9 HD,,,,,
Heroes Crossing,"Stars,Sophie Callea,Marc Chavet,Shaun Connell,,","Adom Carter,","Adom Carter,James Harkness,","Adventure,",,"December 7, 2010 (Australia)","Australia,","English,",,,,1h 50min,Color,,1.33 : 1,8.5/10,46,,,
Turo turo,"Stars,AJ Dee,Albert Silos,Enchong Dee,,","Ray An Dulay,",,"Drama,",,"December 17, 2015 (Philippines)","Philippines,","Filipino,Tagalog,",,,,,Color,,,,,,,
Periscópio,"Jean-Claude Bernardet,João Miguel,","Kiko Goifman,","Jean-Claude Bernardet,Kiko Goifman,","Drama,",,"August 27, 2015 (Brazil)","Brazil,","Portuguese,","Paleo TV,",,,1h 25min,Color,,,5.7/10,39,1,,
F4L: Friends 4 Life,"Stars,Kristian Hanson,Sarah Hensleigh,Fernanda Lins Hanson,,","Kristian Hanson,John B Sovie II,","Kristian Hanson,","Comedy,Thriller,",Not Rated,,"United States,","English,","Craptastically Horrific Productions,",,,1h 31min,Color,,2.35 : 1,6.0/10,10,,,
Kondor,"Keith Carlisle,Wojciech Kasprowicz,Haris Pamuk,","Gus M. Hile,","Gus M. Hile,","Crime,",,"March 22, 2020 (Australia)","Bosnia and Herzegovina,","English,Russian,","Mahala Films,",,"BAM 2,000 (estimated)",1h 21min,Black and White,,4:3,,,,,
Caracremada,"Stars,Lluís Soler,Domènec Bautista,Carles Garcia,,","Lluís Galter,","Lluís Galter,","Drama,History,",,"December 10, 2010 (Spain)","Spain,","Catalan,Spanish,French,","Mallerich Films,Cromosoma TV produccions,Associació Cultural Passos Llargs,","$20,735","€240,000 (estimated)",1h 38min,Color,,1.77 : 1,5.6/10,85,2,5,
Summer League,"Stars,Danielle Evon Ploeger,Kelsey Thomas,Gabriel Peña,,","Phillip Lybrand,","Kelli Horan,Phillip Lybrand,","Comedy,Drama,Sport,",Unrated,"March 8, 2013 (United States)","United States,","English,","Greenless Studios,",,,1h 35min,Color,,,6.3/10,412,3,5,
Área de descanso,"Stars,Jaroslaw Bielski,Emma Suárez,Ewa Kasprzyk,,","Michael Aguiló,","Michael Aguiló,","Adventure,Drama,Thriller,",Not Rated,"October 24, 2011 (France)","Spain,","Spanish,Polish,","El Álamo Producciones Cinematográficas S.L.,Globalstone RV Films,Jose Manuel Quiroga Rodríguez,",,,1h 37min,Color,"Dolby Digital,",2.35 : 1,4.7/10,31,,,
Kaorak thi kaoli Sorry saranghaeyo,"Ratchanont Sukpragawp,Kachapa Toncharoen,","Poj Arnon,",,"Drama,Romance,",,"July 8, 2010 (Thailand)","Thailand,","Thai,","Pranakorn Films,","$176,810",,1h 49min,Color,,,4.6/10,13,,,
Erotic Tantra for Lovers,"Patti Britton,","Pierre Roshan,",,,,"May 15, 2017 (United States)",,,,,,,Color,,,,,,,
Cleeve Concerts - Kim Cypher,"Stars,Chris Cobbson,Kim Cypher,Mike Cypher,,","Kim Cypher,",,"Music,",,"March 8, 2019 (United Kingdom)","United Kingdom,","English,","Skooch Media,",,"£4,000 (estimated)",1h 30min,Color,,16:9 HD,9.1/10,11,,,
Cooking for Two,"Stars,Pei-Pei Cheng,Rick Lau,Jennifer Yuan Martin,,","Harry Yuan,","Jennifer Yuan Martin,Harry Yuan,","Comedy,Music,Musical,",,"November 7, 2016 (United States)","China,Hong Kong,United States,","English,",,,,1h 12min,Color,,,,,,,
Long Road Home,"Stars,Peter A Kelly,Dylan Lepre,Michael Lepre,,","Anthony Picone,","M. Anthony,Anthony Picone,","Drama,",Not Rated,,"United States,","English,",,,,1h 30min,Color,,,,,,,
Takim: Vatan sana canim feda,"Stars,Sinan Albayrak,Arif Biliski,Tardu Flordun,,","Sami Güçlü,","Sami Güçlü,","Action,Drama,Thriller,",,"December 30, 2011 (Turkey)","Turkey,","Turkish,","Görsel Film,",,,,Color,,,5.1/10,16,,,
La última mirada,"Stars,Eugeni Roig,Victoria Almeida,Arturo Bonín,,","Víctor Jorge Ruiz,","Víctor Jorge Ruiz,","Thriller,",,"December 22, 2011 (Argentina)","Argentina,Spain,","Spanish,","Cinemagroup,ABS Production,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),","$133,290","$2,000,000 (estimated)",1h 50min,Color,"Dolby Digital,",1.85 : 1,,,,,
Deewana Deewani,"Stars,Babusan,Madhumita Chakraborty,Mihir Das,,","Ashok Pati,","Ashok Pati,Rajani Ranjan,Pramod Kumar Swain,","Romance,",,"March 24, 2013 (India)","India,","Oriya,","Mahadev Films,",,,,Color,,,,,,,
Pahadi Moina,"Stars,Suhasini Bagchi,Dilip Chakraborty,Chandrakola,,","Ramnath Roy,",,"Drama,Romance,",,,"India,","Bengali,","Angel Digital.,",,,,Color,,,,,,,
Dios Local,"Gabriela Freire,Mariana Olivera,Agustín Urrutia,","Gustavo Hernández,","Writers,Gustavo Hernández,Oscar Estévez,Federico Capra,,","Horror,",,"May 14, 2015 (Uruguay)","Uruguay,","Spanish,","Mother Superior,Alvarado 44 Films,","$36,982","$550,000 (estimated)",1h 30min,Color,,,5.6/10,92,1,1,
