title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Schmucklos,"Stars,Stefan Fent,Thomas Schwendemann,Stefanie Mendoni,,","Thomas Schwendemann,","Stefan Fent,Thomas Schwendemann,","Comedy,",,"November 21, 2019 (Germany)","Germany,","German,","Zenofilm,",,"€250,000 (estimated)",1h 49min,Color,,,4.9/10,18,6,,
Naomi Campbel,"Stars,Paula Dinamarca,Ingrid Mancilla,Josefina Ramírez,,","Camila José Donoso,Nicolas Videla,","Camila José Donoso,Nicolas Videla,","Drama,",,"October 9, 2013 (Chile)","Chile,","Spanish,","Mimbre Films,Universidad Mayor,",,,1h 23min,Color,,,6.8/10,68,8,,
Bei jing shi jian,"Stars,Baotian Li,Yuan Ma,Joe Chen,,","Zhanjun An,","Writers,Mantang Gao,Zhou Li,Chao Xu,,","Drama,",,"December 11, 2015 (China)","China,",,"Beijing Gallop Horse Film & TV Production,Beijing Gehua CATV Network,Beijing Media Network,","$4,428,450",,1h 37min,Color,,,7.4/10,12,,,
Dark Passenger: Volume 1,"Stars,Dennis Blackmen,Tationna Bosier,Maryellen Brito,,","Nyle Cavazos Garcia,","Nyle Cavazos Garcia,Randall L. Frame,Frank Kyazze,","Drama,Horror,Thriller,",Not Rated,"December 31, 2015 (United States)","United States,","English,","Small Town Pictures,",,,1h 40min,Color,"Stereo,",16 : 9,5.1/10,12,,,
The Cocks of the Walk,"Stars,David Weinheimer,Chris Caccioppoli,Michael Tow,,","Chris Caccioppoli,Ben Donnellon,","Chris Caccioppoli,","Comedy,Sport,",,,"United States,","English,","Chimera Entertainment,",,"$400,000 (estimated)",1h 32min,Color,,,,,,,
Noorondu Nenapu,"Stars,Chethan Kumar,Meghana Raj,Raja Varadhan,,","Kumaresh M.,","Late Mr. Suhas Shirwalkar,Praveen Sutar,","Drama,Romance,",,"June 9, 2017 (India)","India,","Kannada,","3 Lion Productions,",,,2h 9min,Color,,2.35 : 1,5.5/10,14,,,
The Late Night Double Feature,"Stars,Michael Cook,Shane Donahue,Cherie Gallinati,,","Christopher R. Mihm,","Christopher R. Mihm,","Horror,Sci-Fi,",Unrated,"April 26, 2014 (United States)","United States,","Esperanto,English,","All For George Productions,",,"$10,000 (estimated)",1h 30min,Black and White,"Stereo,",16:9 HD,6.3/10,75,2,3,
Maria's Tale,"Stars,Eoin Connolly,Zachary Chase,Michael Ciesla,,","Robert A. Trezza,Zachary Chase,","Zachary Chase,Eoin Connolly,Robert A. Trezza,","Horror,",,"November 12, 2018 (United States)","United States,","English,","Vicious Apple Productions,",,,1h 30min,,,,4.2/10,24,7,,
Rufescent,"Stars,Brianne Buishas,Javier Lindo,Adam Mendoza,,","Jason F. Holmes,","Jason F. Holmes,","Action,",Unrated,"December 11, 2020 (United States)","United States,","English,","Holmes Studios,",,"$3,800,000 (estimated)",1h 38min,Color,"Stereo,",16 : 9,,,,,
En apatía,"Stars,Álvaro Díaz Rodríguez,Christian Casas,Lucía Ramos,,","Joel Arellanes Duran,","Joel Arellanes Duran,","Drama,",,"May 9, 2014 (Spain)","Spain,","Spanish,",,"$8,516",,1h 22min,Color,,,6.3/10,72,12,,
Execution,"Stars,Michael Edmonds-Osetek,Brandon Hitson,Jennifer Scibetta,,","Robinawitz Demi,","Robinawitz Demi,","Drama,",,"September 1, 2019 (United States)","United States,","English,","Kanari Storm Productions,",,,,Color,,,,,,,
Dobogó kövek,"Stars,Martin Csaba,Kala Czupi,Péter Harna,,","Martin Csaba,","Martin Csaba,","Comedy,",,"October 28, 2010 (Hungary)","Hungary,","Hungarian,","Drastique Pictures,",,,1h 42min,Color,,2.35 : 1,4.3/10,345,5,1,
Bidari-e Royaha,"Stars,Mehri Al Agha,Amirhossein Arman,Hamid Reza Azarang,,","Mohammad Ali Bashe Ahangar,",,"Drama,War,",,February 2010 (Iran),"Iran,","Persian,Arabic,","Hozeh Honari Tehran,",,,,,,,5.6/10,97,,,
Crna Zorica,"Stars,Branislav Trifunovic,Ljuma Penov,Mirjana Karanovic,,","Hristina Hatziharalabous,Radoslav Pavkovic,","Hristina Hatziharalabous,Goran Mojsin,","Comedy,",,"March 20, 2012 (Serbia)","Serbia,Greece,Cyprus,Poland,","Serbian,","Federico Film,Frame By Frame Images,Pan Entertainment,","$37,160",,1h 20min,Color,,,4.6/10,386,3,12,
Capa Caída,"Stars,Juanjo Pardo,Rafa Delacroix,Josep Seguí,,","Santiago Alvarado Ilarri,","Santiago Alvarado Ilarri,Ramón Salas,","Comedy,Drama,",,"October 13, 2013 (Spain)","Spain,","Spanish,","Magno Entertainment,",,,1h 32min,Color,"D-Cinema 48kHz 5.1,",1.78 : 1,7.0/10,52,1,,
Backstabber,"Stars,Lorenzo Lamas,Tammy Barr,Jared Doreck,,","Chuck Walker,","Naveen Ramineni,","Horror,",,"June 1, 2011 (United States)","United States,","English,",,,,1h 30min,Color,"Mono,",,5.5/10,72,,,
Mali ljubavni bog,"Stars,Nikola Ristanovski,Svetlana Bojkovic,Ksenija Dzaferovic,,","Zeljko Sosic,","Zeljko Sosic,","Drama,",,"August 4, 2011 (Montenegro)","Montenegro,Republic of Macedonia,Slovenia,","Serbian,","Dogma Studio,Goraton,Kaval Film,",,"€300,000 (estimated)",1h 30min,Color,,1.85 : 1,6.1/10,24,,,
