title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Beyond Acceptance,"Stars,Larry Bowron,Trent Garnaat,Traci Bowron,,","Leslie Naugle,","Writers,Philip Bolzman,Peter Johnson,Leslie Naugle,,","Drama,",Not Rated,"August 4, 2011 (United States)","United States,","English,","Golden Vision Films,",,,1h 30min,Color,,,6.2/10,65,4,1,
Hatch,"Stars,Lisandro Boccacci,Kobi Davis,Bobby C. Dodd,,","Lisandro Boccacci,","Lisandro Boccacci,Miles Roper,","Drama,Mystery,Thriller,",,April 2010 (United States),"United States,","English,","Fighting Lion,",,,1h 47min,Color,,,8.3/10,19,1,,
Hương Ga,"Stars,Truong Ngoc Anh,Chi Bao,Harry Lu,,","Cuong Ngo,","Dinh Tu Nguyen,Minh Ngoc Nguyen,","Action,Crime,Drama,Thriller,",C16,"October 31, 2014 (Vietnam)","Vietnam,","Vietnamese,",,"$1,187,034",,1h 40min,Color,,,6.0/10,104,3,1,
The Colossal Failure of the Modern Relationship,"Stars,Enrico Colantoni,Krista Bridges,David Cubitt,,","Sergio Navarretta,","Alessandra Piccione,","Comedy,Drama,",Not Rated,"June 23, 2017 (Canada)","Canada,","English,French,Italian,Hebrew,","S.N.A.P. Films,",,,1h 42min,Color,,,5.8/10,112,4,8,
Extraction,"Stars,Medalion Rahimi,Caitlin Custer,Brian Majestic,,","Tim Kirkpatrick,","Tim Kirkpatrick,","Action,Crime,Thriller,",,"December 31, 2015 (United States)","United States,","English,",,,"$25,000 (estimated)",,Color,,,4.4/10,26,,,
El Hijo Perdido,"Stars,Chucho Avellanet,Daniel A. Colón,Noelia Crespo,,","Eduardo Ortíz,","Gilberto Irizarry,Jesus M. Rivera,Erik Rodriguez,","Comedy,",TV-14,"January 24, 2019 (Puerto Rico)","Puerto Rico,","Spanish,","BDPR,",,,1h 30min,Color,,16:9 HD,6.4/10,21,1,,
Hidden Peaks,"Stars,Tamara Guo,Laurent Boiteux,Jonathan Lee Jones,,","Adrian Castro,","Laurent Boiteux,","Action,Adventure,Drama,Horror,Sci-Fi,Thriller,",,"April 4, 2018 (Japan)","Australia,","English,","Fideo Films,Jusmedia,",,,1h 47min,,"Dolby Digital,",2.35 : 1,3.7/10,77,4,,
Kintsugi,"Stars,Yasuhiro Arita,Aryan Krynn Maclang Fajardo,Kazuo Hashimoto,,","Lawrence Fajardo,","Herlyn Alegre,Lawrence Fajardo,Brillante Mendoza,","Drama,",,"November 20, 2020 (Philippines)","Philippines,","Japanese,","Pelikulaw,Solar Pictures,",,,,Color,,,7.3/10,6,,,
"522. Un gato, un chino y mi padre","Stars,Natalia de Molina,Alberto Jo Lee,Miguel Borges,,","Paco R. Baños,","Paco R. Baños,","Drama,",,"March 19, 2019 (Spain)","Spain,Portugal,","Spanish,Portuguese,","Tarkemoto,Ukbar Filmes,",,,1h 34min,Color,,,6.0/10,1.3K,2,,
Providence Island,"Stars,Vivica A. Fox,Demetria McKinney,Lisa Wu,,","Roger M. Bobb,","Clarice Kulah,","Drama,History,Romance,",,2017 (United States),"United States,Liberia,","English,","Bobbcat Films,Divine Ent.Intl,",,,1h 45min,Color,,,,,,,
