title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Peurizeun,"Stars,Rae-won Kim,Han Suk-kyu,Se-ho Ahn,,","Hyeon Na,","Hyeon Na,","Action,Crime,",Not Rated,"March 23, 2017 (South Korea)","South Korea,","Korean,","Curoholdings,","$21,205,329",,2h 5min,Color,,2.35 : 1,6.6/10,1.8K,7,19,
Rocky,"Stars,Mimoh Chakraborty,Puja Banerjee,Poulomi Das,,","Sujit Mondal,",,"Action,Comedy,Drama,Romance,",Not Rated,"April 26, 2013 (India)","India,","Bengali,","ODU Movies,SVF Entertainment,Surinder Films,",,,2h 16min,Color,,2.35 : 1,5.4/10,91,,,
The Bad Nun,"Stars,Becca Hirani,Lucy Chappell,Chris Kaye,,","Scott Jeffrey,","Scott Jeffrey,","Horror,Mystery,Thriller,",,"November 30, 2018 (Turkey)","United Kingdom,","English,","Proportion Productions,","$4,594",,1h 37min,Color,,,3.9/10,2K,29,8,
Reipu zonbi: Lust of the dead 2,"Stars,Hayato Abe,Yui Aikawa,Maki Aoyama,,","Naoyuki Tomomatsu,","Yûko Momochi,Naoyuki Tomomatsu,","Horror,",Not Rated,"March 23, 2013 (Japan)","Japan,","Japanese,","Gensou haikyuu-sha Ltd.,Laughter,New Select (I),",,,1h 7min,Color,,1.78 : 1,3.6/10,383,7,5,
Bruno Manser - Die Stimme des Regenwaldes,"Stars,Sven Schelker,Charlotte Heinimann,Daniel Ludwig,,","Niklaus Hilber,","David Clemens,Niklaus Hilber,Patrick Tönz,","Adventure,Biography,Drama,",,"October 22, 2020 (Germany)","Switzerland,Austria,","English,Swiss German,German,","A Film Company,",,,2h 22min,Color,,2.35 : 1,7.5/10,315,5,11,
The Rack Pack,"Stars,Dennis Taylor,Steve Davis,Alex Higgins,,","Brian Welsh,","Mark Chappell,Alan Connor,Shaun Pye,","Comedy,Drama,Sport,",TV-G,"January 17, 2016 (United Kingdom)","United States,United Kingdom,","English,","Black Gate Pictures,Leo Daniels Entertainment,Zeppotron,",,"$100,000 (estimated)",1h 27min,Color,,2.35 : 1,7.1/10,1.2K,15,5,
The President,"Stars,Mikheil Gomiashvili,Dachi Orvelashvili,Ia Sukhitashvili,,","Mohsen Makhmalbaf,","Mohsen Makhmalbaf,Marzieh Makhmalbaf,","Drama,",,"March 18, 2015 (France)","Georgia,France,United Kingdom,Germany,","Georgian,","20 Steps Productions,Bac Film Production,Brummer & Herzog Filmproduktion,","$15,338",,1h 59min,Color,"Dolby Digital,",1.85 : 1,7.3/10,1.6K,11,35,67
The Savant,"Stars,Martin Kove,Robert Loggia,Eric Roberts,,","Sherri Kauk,","Ken Del Vecchio,","Action,Drama,Sport,",,"May 1, 2019 (United States)","United States,","English,","Justice for All Productions,",,"$2,000,000 (estimated)",1h 25min,Color,,1.78 : 1,4.4/10,44,,,
Qin ai de,"Stars,Wei Zhao,Bo Huang,Dawei Tong,,","Peter Ho-Sun Chan,","Ji Zhang,","Drama,",,"September 25, 2014 (China)","China,Hong Kong,","Mandarin,Cantonese,","J.Q. Pictures,Alibaba Pictures Group,Stellar Mega Films,","$50,206,306",,2h 8min,Color,,,7.6/10,2.2K,17,19,
La cueva,"Stars,Marcos Ortiz,Marta Castellote,Eva García-Vacas,,","Alfredo Montero,","Alfredo Montero,Javier Gullón,","Horror,Thriller,",Not Rated,"July 11, 2014 (Spain)","Spain,","Spanish,","Filmax International,Morena Films,","$221,858",,1h 20min,Color,,1.78 : 1,5.7/10,2.1K,13,41,
Uzly a pomerance,"Stars,Tomás Dalecký,Emilie Neumeister,Stanislav Majer,,","Ivan Pokorný,","Iva Procházková,","Drama,Family,Romance,",,"May 30, 2019 (Germany)","Czech Republic,Germany,Slovakia,","Czech,German,Slovak,","Daniel Severa Production,Kinderfilm,Trigon Production,","$41,827","€1,350,000 (estimated)",1h 32min,Color,"Dolby Digital,",1.78 : 1,6.0/10,45,10,,
Dreams Awake,"Stars,Erin Gray,Gary Graham,Tim O'Connor,,","Jerry Alden Deal,","Jerry Alden Deal,","Drama,",,"January 11, 2011 (United States)","United States,","English,","Susan Johnston Casting,Way To Go Media,",,"$500,000 (estimated)",1h 50min,Color,,,4.1/10,362,16,,
Kill the Monsters,"Stars,Jack Ball,Laura Brocca,Julia Campanelli,,","Ryan Lonergan,","Ryan Lonergan,","Comedy,Drama,",Unrated,"June 23, 2018 (United States)","United States,","English,","Against the Barrel Productions,",,,1h 17min,Black and White,,2.35 : 1,5.8/10,103,1,8,
Reisen til julestjernen,"Stars,Vilde Zeiner,Anders Baasmo Christiansen,Agnes Kittelsen,,","Nils Gaup,","Kamilla Krogsveen,","Adventure,Family,Fantasy,",G,"November 9, 2012 (Norway)","Norway,","Norwegian,","Film Fund FUZZ,Moskus Film,Storm Rosenberg,","$7,419,431","NOK 28,000,000 (estimated)",1h 20min,Color,,,5.8/10,1.4K,9,20,
Altar,"Stars,Olivia Williams,Matthew Modine,Antonia Clarke,,","Nick Willing,","Nick Willing,","Horror,Mystery,",Not Rated,"December 27, 2014 (United Kingdom)","United Kingdom,","English,","Content Media,Pygmalion Productions,Sandover Productions,",,,1h 34min,Color,,1.78 : 1,5.1/10,6.1K,47,18,
Le fils de Jean,"Stars,Pierre Deladonchamps,Gabriel Arcand,Catherine De Léan,,","Philippe Lioret,","Writers,Dominique Baumard,Natalie Carter,Jean-Paul Dubois,,","Drama,",,"August 31, 2016 (France)","France,Canada,","French,English,","Fin Août Productions,France 3 Cinéma,Item 7,","$2,922,126",,1h 38min,Color,,2.35 : 1,7.2/10,1.6K,10,41,
Highway to Hellas,"Stars,Christoph Maria Herbst,Adam Bousdoukos,Akilas Karazisis,,","Aron Lehmann,","Arnd Schimkat,Moses Wolff,Aron Lehmann,","Comedy,",,"November 26, 2015 (Germany)","Germany,Greece,","German,Greek,English,","Pantaleon Films,2K Films,","$811,296",,1h 28min,Color,,2.35 : 1,5.6/10,1.2K,5,17,
Frisky,"Stars,Claudia Pickering,Monica Ammerman,Brandon Wardle,,","Claudia Pickering,","Claudia Pickering,","Comedy,Drama,",TV-MA,"March 14, 2017 (United States)","United States,Australia,","English,","Cliff House Productions,Brass Razoo Collective,",,"$5,000 (estimated)",1h 39min,Color,,2.35 : 1,5.1/10,129,6,1,
Rokto,"Stars,Pori Moni,Ziaul Roshan,Amit Hasan,,","Sumon,","Faruk Hossian,Abdullah Zahir Babu,Pele Chatterjee,","Action,",,"September 13, 2016 (Bangladesh)","Bangladesh,","Bengali,English,","Jaaz Multimedia,",,,2h 15min,,"Dolby Digital,",,5.8/10,87,1,1,
Bad Behavior,"Stars,Hallee Hirsh,Austin Rogers,Linda Hamilton,,","Nicholas David Brandt,Lisa Hamil,","Nicholas David Brandt,Lisa Hamil,","Thriller,",TV-14,"October 22, 2013 (United States)","United States,","English,","Beautiful Lie Pictures,Right Next Door Movie,Right Next Door,",,,1h 23min,Color,,,4.5/10,473,18,2,
Amen,"Stars,Fahadh Faasil,Indrajith Sukumaran,Kalabhavan Mani,,","Lijo Jose Pellissery,","P.S. Rafeeque,Lijo Jose Pellissery,","Drama,Romance,",,"March 22, 2013 (India)","India,","Malayalam,","Whitesands Media House,",,,2h 45min,Color,,,7.8/10,3K,11,3,
The Storyteller,"Stars,Constance Towers,Kristina Wagner,Eden Espinosa,,","Joe Crump,","Joe Crump,Rachel Noll James,","Drama,Family,Fantasy,Music,",G,"September 21, 2018 (United States)","United States,","English,","Dancing Spirit Productions,Goff Productions,",,,1h 30min,Color,,,6.9/10,593,16,3,
Agramon's Gate,"Stars,Laurene Landon,Yan Birch,Calhoun Koenig,,","Harley Wallen,","Harley Wallen,","Horror,Mystery,Thriller,",,"February 11, 2020 (United States)","United States,",,"Painted Creek Productions,Auburn Moon Productions,Carribean Fury Productions,",,,1h 50min,,,2.50:1,4.2/10,2.5K,45,11,
Yat nim mou ming,"Stars,Shawn Yue,Eric Tsang,Elaine Jin,,","Chun Wong,","Florence Chan,","Drama,",,"March 30, 2017 (Hong Kong)","Hong Kong,","Cantonese,",,"$1,322,500","$257,000 (estimated)",1h 41min,Color,"Dolby Digital,",2.35 : 1,7.2/10,1.8K,13,14,
Ricordi?,"Stars,Luca Marinelli,Linda Caridi,Giovanni Anzaldo,,","Valerio Mieli,","Valerio Mieli,","Drama,Romance,",PG,"March 21, 2019 (Italy)","Italy,France,","Italian,","BiBi Film,Les Films d'Ici,Cattleya,","$486,046",,1h 46min,Color,,1.85 : 1,6.6/10,992,8,57,
Road to Red,"Stars,Sean Gray,Chris Blasman,Renee Dorian,,","Tito da Costa,","Larry Leahy,Tito da Costa,","Action,Adventure,Horror,Thriller,",,"January 3, 2020 (United States)","United States,Portugal,","English,","Worldwide Artists,",,"$3,000,000 (estimated)",2h,Color,,2.35 : 1,3.9/10,633,11,2,
