title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Trên Đỉnh Núi Phía Tây,"Kieu Thang,Thu Vân,","Tuan Vu Dinh,","Trinh Luu Dieu Thuy,","Drama,Romance,",,"December 1, 2015 (Vietnam)","Vietnam,","Vietnamese,","Saa Productions,",,,1h 40min,Color,,,,,,,
Astittwa,"Stars,Durgashri Borah,Rohit Choudhury,Dinesh Das,,","Mirza Arif Hazarika,","Mirza Arif Hazarika,","Drama,",,"November 8, 2019 (India)","India,","Assamese,",,,,2h 25min,,,,8.3/10,8,3,,
Bisile,"Stars,Diganth,B.S. Dwarakish,Jai Jagdeesh,,","Sandeep s Gowda,","Sandeep s Gowda,","Comedy,Drama,",,"November 26, 2010 (India)","India,","Kannada,","Bisile Creations,",,,2h 8min,,,,6.0/10,12,,,
October,"Stars,Stephen Ang,George Capacete,Kimberly Cashner,,","Stephen Ang,","Stephen Ang,","Horror,",,"January 11, 2016 (United States)","United States,","English,","Angcinema Films,Angcinema Films,MovieQuest Productions,",,$200 (estimated),1h,Color,,,8.0/10,9,,,
The Liq,,"Benson Bey,",,"Adventure,Crime,Drama,",,,"United States,",,,,,1h 10min,Color,,,,,,,
Suburban Zero,"Stars,Nicholas Wightman,Carter Doyle,Nathan Hill,,","Nicholas Wightman,","Nicholas Wightman,","Mystery,",Not Rated,,"Australia,","English,",,,"$100,000 (estimated)",1h 15min,Black and White,,,8.1/10,13,1,,
Mini Special Forces X,,,,,,"March 22, 2018 (South Korea)","South Korea,","English,",,"$691,040",,,Color,,,,,,,
Wolverhampton Wanderers vs West Bromwich Albion,,,,"Sport,",,"February 12, 2012 (United Kingdom)","United Kingdom,","English,",,,,,Color,,,,,,,
Manchester United vs Queens Park Rangers,,,,"Sport,",,"November 24, 2012 (United Kingdom)","United Kingdom,","English,",,,,1h 32min,Color,,,,,,,
Hell!,"Stars,Jamie Milliken,Erma Kyriakos,Aviva Siegel,,","Richard Something,George Sukara,","Writers,Riah Gouvea,Jamie Milliken,Richard Something,,","Comedy,Musical,",,"August 5, 2017 (United States)","United States,","English,",,,,1h 38min,Color,,,,,,,
Postac Fikcyjna,,"Barnaba Bonati,","Barnaba Bonati,",,,"November 21, 2017 (Italy)","Poland,","Polish,","PWSFTviT,",,,,Color,,,,,,,
Il Po di Ferrara,,"Gianfranco Anzini,",,"Reality-TV,",,"May 10, 2016 (Italy)","Italy,","Italian,","RAI Radiotelevisione Italiana,",,"€30,000 (estimated)",50min,,,16 : 9,,,,,
287th Hour,,"Jeremy Isbell,",,"Thriller,",,"November 3, 2010 (United States)","United States,","English,","Central Film Company (II),",,"$1,000,000 (estimated)",1h 34min,Color,,,,,,,
The Body of Real Things,"Stars,Kara Davidson,D.J. Gierhart,Sondra Glynn,,","Jaclyn Nott,","Jaclyn Nott,","Comedy,Drama,",,,"United States,","English,",,,,1h 35min,Color,,,,,,,
Dissection of an Olive,"Stars,Kaelynn Hong,Christopher Clarke,Kimberley Bouchard,,","Summer Dorr,","Summer Dorr,","Drama,",,"October 24, 2011 (United States)","United States,","English,",,,,1h 9min,Color,,,,,1,,
La banda di Bryan Damasco,,"Cristian Prester,",,"Action,",,"January 8, 2017 (Italy)","Italy,","Italian,",,,€100 (estimated),,Color,,,,,,,
The Jezabels Live at the Hordern,,"Luke Graham,",,"Music,",,"November 23, 2012 (Australia)","Australia,","English,","Scope Red,",,"A$85,000 (estimated)",,Color,"Dolby SR,",,9.0/10,10,1,1,
The Wind,"Stars,Seun Akindele,Uti Nwachukwu,Princess Okah,,","Fortune Ejim Kezi,",,"Drama,",,,"Nigeria,","English,","Kezi Pix,",,,2h,,,,,,,,
Spices of Liberty,"Stars,Ajay Kumar,Suhasini,Prakash Patil,,","Gowri Goli,Pothuganti Chandra Aditya,Supriya Goli,","Writers,Chandan Dash,Gowri Goli,Ezhilarasan Irulappan,,","Drama,Family,Romance,",Rated PG for some thematic elements and suggestive material,"October 21, 2016 (United States)","United States,","English,","Priya Creations,","$13,463",,1h 55min,Color,,,5.8/10,41,5,7,
Love or Quest,,,,,,,,,,"$2,167",,,,,,,,,,
Mahasangram,"Stars,Rajender Kashyap,Uttar Kumar,Divya Seth Shah,,","Avnish Kumar Singh,","Avnish Kumar Singh,","Thriller,",,"December 19, 2018 (India)","India,","Hindi,",,,,1h 48min,Color,,16:9 HD,,,,,
Emâ,"Raphaël Mathon,Violette Thouzeau,","Léo Boucry,","Léo Boucry,","Comedy,",,,"France,","French,",,,€700 (estimated),,Color,,,,,,,
The Pardoner's Tale,"Veen Viscal Mahdavi,Adam McLean,Jonah Zimmerberg-Helms,","Adam McLean,Consuelo Althouse,Jonah Zimmerberg-Helms,","Adam McLean,Jonah Zimmerberg-Helms,","Drama,Thriller,",,2012 (United States),"Canada,United States,","English,",,,,1h 45min,Black and White,,,6.9/10,7,,,
Akaboshi,"Stars,Allen,Kaori Fujii,Kinako Kobayashi,,","Ryûhei Yoshino,","Ryûhei Yoshino,","Drama,",,"October 23, 2012 (Japan)","Japan,","Japanese,",,,,2h 20min,Color,,,,,1,1,
Postarica Ruza,"Stars,Antonio Jakupcevic,Vjekoslav Jankovic,Petra Kraljev,,","Vjekoslav Jankovic,",,"Comedy,",,"March 1, 2016 (Croatia)","Croatia,","Croatian,",,,,,Color,,,,,,,
Blood Ivy,"Stars,Elora Braden,Laura Burke*,Candice-May Davies,,","Manny Mahal,","Manny Mahal,","Crime,Drama,Mystery,",,2015 (Canada),"Canada,","English,",,,,1h 22min,Black and White,,2.35 : 1,,,,,
As Needed,,,,,,"January 18, 2019 (Norway)","Norway,","English,",,"$19,751",,,Color,,,,,,,
El Golpe de Pepi T.,"Stars,Isabel Gómez,Juan Camacho,Irene Rey,,","Francis Villacañas,","Francisco J. López,","Comedy,",,"July 12, 2019 (Spain)","Spain,","Spanish,","Cero Culture,",,"€2,000 (estimated)",,,"Stereo,",16:9 HD,,,,,
"Love, Approximately","Stars,Mariam Barry,Evan Frayne,Meegin Pye,,","Tom Scholte,","Writers,Stefanie Bartlett,Noah Cohen,Keltie Forsyth,,","Comedy,",,"February 1, 2016 (Canada)","Canada,","English,","UBC Department of Theatre & Film,",,,,Color,,,,,,,
The Suspect Said,"Bixia Wen,Weide Huang,Xiangjing Liu,","Jianhua Liu,","Xia Liu,","Crime,Drama,",,,"China,","Chinese,",,,,1h 44min,Color,,,,,,,
Binding Destiny,,,,,,"November 16, 2018 (China)","China,","English,",,"$26,941",,,Color,,,,,,,
Liverpool Football Club vs Arsenal Football Club,,,,"Sport,",,"September 2, 2012 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
FC Red Bull Salzburg versus Liverpool FC,,,,"Action,",,"December 10, 2019 (Austria)","Austria,","English,","UEFA Champions League,",,,1h 33min,Color,,,5.6/10,6,,,
Her Second Coming,"Michael Cherrie,Crystal Felix,Gillian Moor,","Robert Kenneth Ramesar,","Robert Kenneth Ramesar,","Drama,Fantasy,",,,"Trinidad and Tobago,","English,",,,,1h 7min,Color,,,,,,,
"Liv, Jack & Berry","Stars,Rick Castro,Gene Connelly,Ryan Crepack,,","Adam Romanchik,","Adam Romanchik,","Drama,",,"February 10, 2017 (United States)","United States,","English,",,,,1h 30min,Color,,,,,,,
Ibaraki keibitai,,"Takashi Iizuka,",,,,"September 22, 2015 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
La ballata del sacco di Prato,"Stars,Stefania Stefanin,Bill Gilliam,Francesco Ciampi,,","Mirco Rocchi,","Mirco Rocchi,Stefania Stefanin,","Drama,History,",,"April 16, 2014 (Italy)","Italy,","Italian,","Dirty Poet Films,Mediateca Regionale Toscana,Prato Film Commission,",,,1h 5min,Color,,,,,,,
Naalu Per Naalu Vidhama Pesuvaanga,"Stars,R. Balasaraswathi,Indrajith,Krishnaveni,,","L. Madhavan,",,"Drama,",,"January 29, 2016 (India)","India,","Tamil,","Sri Krishna Talkies,",,,2h 11min,Color,,,,,,,
Jack Boiz the Movie,,"William J Nelson,","William J Nelson,","Drama,",Not Rated,"January 8, 2018 (United States)","United States,","English,","Dreamteam Productions,",,"$5,000 (estimated)",1h 26min,Color,"Stereo,",16:9 HD,,,,,
Death & Life,"Stars,Michael Ionescu Bailey,Jon-Marc MacDonald,Jan Major,,","Eric Norcross,","Michael Ionescu Bailey,Jan Major,Eric Norcross,",,,,"United States,","English,",,,,1h 8min,Black and White,"Stereo,",1.85 : 1,,,,,
Liverpool vs West Ham United,"West Ham United F.C.,",,,"Sport,",,"January 31, 2015 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Oul de cuc,"Stars,Bogdan Dumitrache,Rudy Rosenfeld,Gabriel Spahiu,,","Ioan Cãrmãzan,","Titi Popescu,","Action,",,"December 3, 2010 (Romania)","Romania,","Romanian,","Filmex,",,,1h 30min,Color,,,6.3/10,34,,,
