title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
And Then I Was French,"Stars,Joanna Vanderham,Lewis Rainer,Tom Forbes,,","Claire Leona Apps,","Claire Leona Apps,","Thriller,",,"June 20, 2018 (United Kingdom)","United Kingdom,","English,","Dog Eared Films,",,,1h 46min,Color,,,5.5/10,88,2,4,
Addio fottuti musi verdi,"Stars,Ciro Priello,Fabio Balsamo,Beatrice Arnera,,","Francesco Capaldo,","Writers,Francesco Capaldo,Alfredo Felco,Simone Russo,,","Action,Comedy,Sci-Fi,",,"November 9, 2017 (Italy)","Italy,","Italian,","Cattleya,Rai Cinema,The Jackal,","$822,764",,1h 33min,Color,,,5.5/10,1K,5,4,
One-line,"Stars,Se-ha Ahn,Sin Dong-ryeok,Jin Goo,,","Kyung-Mo Yang,","Kyung-Mo Yang,","Crime,Drama,",PG-13,"March 29, 2017 (South Korea)","South Korea,","Korean,","Contents Panda,KWAK Pictures,Miin Pictures,","$2,890,969",,2h 11min,Color,,,6.1/10,192,2,,
The Portal,"Stars,Jenna Colby,Michael Muhney,Michael Madsen,,","Serge Rodnunsky,","Serge Rodnunsky,","Horror,",,2010 (United States),"United States,","English,","Rojak Films,Tiger Entertainment,",,"$3,500,000 (estimated)",1h 26min,Color,"Dolby,",1.85 : 1,3.6/10,472,10,,
Painless,"Stars,Joey Klein,Evalena Marie,Kip Gilman,,","Jordan Horowitz,","Jordan Horowitz,","Drama,Thriller,",Not Rated,"October 2, 2018 (United States)","United States,","English,","Blue Bus Productions,Ambrosino / Delmenico,","$7,082",,1h 21min,Color,,1.85 : 1,5.4/10,1.3K,15,12,
Tilt,"Stars,Yavor Baharov,Radina Kardjilova,Ovanes Torosian,,","Viktor Chouchkov,","Borislav Chouchkov,Viktor Chouchkov,","Drama,Romance,",,"February 11, 2011 (Bulgaria)","Bulgaria,Germany,","Bulgarian,","Chouchkov Brothers,Ostlicht Filmproduktion,Bulgarian National Television,","$681,419","€1,188,541 (estimated)",1h 34min,Color,"Dolby Digital,",2.35 : 1,7.5/10,3.5K,11,6,
Don't Forget Me,"Stars,Nitai Gvirtz,Moon Shavit,Eilam Wolman,,","Ram Nehari,","Nitai Gvirtz,","Drama,",,"January 30, 2019 (France)","Israel,France,Germany,","Hebrew,","Yif'at Prestelnik Films,Tabo Tabo Films,Film Five,","$40,939",,1h 27min,,,2.35 : 1,6.7/10,65,4,,
Garota da Moto,"Stars,Roberto Birindelli,Maria Casadevall,Naruna Costa,,","Luis Pinheiro,","David França Mendes,","Action,",,December 2020 (Brazil),"Brazil,","Portuguese,","Mixer Films,",,,,Color,,,5.4/10,5,,,
Captain Webb,"Stars,Warren Brown,Steve Oram,Georgia Maguire,,","Justin Hardy,","Jemma Kennedy,","Drama,",Not Rated,"August 14, 2015 (United Kingdom)","United Kingdom,","English,","Marathon Films,",,"£400,000 (estimated)",1h 27min,Color,,,5.6/10,112,1,4,
The Noise,"Stars,Adrian Teh,Lenna Lim,Sawyer Leong,,","Adrian Teh,","Siew-Hoong Ang,Chaing-Ming Lai,","Horror,",,"August 20, 2015 (Malaysia)","Malaysia,","Chinese,","Asia Tropical Films,",,,1h 36min,Color,,,5.7/10,74,3,2,
