title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Laika,"Sae Miyajima,Ksenya Alistratova,","Akiyoshi Imazeki,","Akira Ishikawa,","Drama,",,2017 (Japan),"Japan,","Japanese,Russian,","Is.Field,",,,1h 34min,Color,,,5.6/10,10,,,
The Lashman,"Stars,Stacey Dixon,Shawn C. Phillips,David Vaughn,,","Cameron McCasland,","Cameron McCasland,","Action,Drama,Horror,Mystery,Thriller,",,"April 19, 2014 (United States)","United States,","English,","Red Headed Revolution Pictures,",,,1h 24min,Color,,,6.4/10,36,1,16,
RiffTrax Live: House on Haunted Hill,"Stars,Bill Corbett,Kevin Murphy,Michael J. Nelson,,",,"Conor Lastowka,Sean Thomason,","Comedy,Horror,",,"October 28, 2010 (United States)","United States,","English,","Rifftrax,",,,1h 56min,Color,,,5.5/10,285,,,
From Beneath,"Stars,Lauren Watson,Jamie Temple,Blake Retter,,","David Doucette,","David Doucette,","Thriller,",Not Rated,"August 10, 2012 (United States)","Canada,","English,","Retaliation Films,","$144,123",,1h 22min,,,1.78 : 1,3.4/10,1.9K,15,4,
Guerrilla,"Stars,Jaya Ahsan,Ferdous Ahmed,Shampa Reza,,","Nasiruddin Yousuff,","Syed Shamsul Haque,Nasiruddin Yousuff,Ebadur Rahman,","Drama,History,War,",,"April 14, 2011 (Bangladesh)","Bangladesh,","Bengali,Urdu,English,","Impress Telefilm,",,"BDT 30,000,000 (estimated)",2h 20min,Color,,,8.2/10,2.7K,13,4,
Gutta Mamis: Money Bag Tales,"Stars,Santosha Nicole,Porsha Hall,Sophia Knolton,,","Arthur Muhammad,","Briana Cole,N'Tyse,","Crime,Drama,",,"November 3, 2020 (United States)","United States,","English,","Boss Magnet Media,AM Film Studios,,",,,1h 23min,Color,,,8.0/10,24,2,,
Death of a Fool,"Stars,Mario Ernesto Sánchez,Benji Leon,Gene Gabriel,,","Ismael Gomez III,","Ismael Gomez III,Joe Leone,","Adventure,Fantasy,Mystery,",PG-13,"February 20, 2020 (United States)","United States,","English,","Fuacata Films,Rabbit Hole Pictures,",,,1h 24min,Color,,1.78 : 1,5.6/10,272,12,,
Nenjil Thunivirundhal,"Stars,Sundeep Kishan,Mehreen Pirzada,Satya,,","Suseenthiran,","Suseenthiran,","Action,Drama,",,"November 10, 2017 (India)","India,","Tamil,","Annai Film Factorie,Lakshmi Narasimha Entertainments,","$4,013",,2h 13min,Color,,2.39 : 1,5.5/10,217,2,2,
Kayamai Kadakka,"Vatsan M. Natarajan,Masanth Natarajan,Nagarajan Kannan,","R. Kiran,","R. Kiran,","Action,Drama,Thriller,",,2021 (India),"India,","Tamil,","Independent Mind Films,",,,1h 44min,Color,,2.35 : 1,8.3/10,8,2,,
Bath Salt Zombies,"Stars,Brandon Salkil,Erin R. Ryan,Ethan Holey,,","Dustin Mills,","Dustin Mills,Clint Weiler,","Horror,",Not Rated,"February 19, 2013 (United States)","United States,","English,","Dustin Mills Productions,",,"$5,000 (estimated)",1h 10min,Color,,16:9 HD,3.0/10,353,11,19,
Club Life,"Stars,Jessica Szohr,Robert Davi,Jerry Ferrara,,","Fabrizio Conte,","Danny A. Abeckaser,Ryan O'Nan,Ryan Vallan,","Drama,","Rated R for pervasive language, sexual content, and brief drug use","November 26, 2015 (Italy)","United States,","English,","2B Films,Radar Pictures,","$219,229",,1h 27min,Color,,,4.8/10,531,5,1,32
Social Media Murder Society,"Jason Wilder,Sana Saeed,Warwick Young,","Abhishek Shukla,","Abhishek Shukla,","Drama,Thriller,",,"January 27, 2019 (Australia)","Australia,","English,","Glocalized Errands,",,"A$500,000 (estimated)",1h 34min,Color,"D-Cinema 96kHz 5.1,",2.35 : 1,5.4/10,5,,,
P-Chan Busting Into America,"Stars,Fuuko,Cely Alicea,Jef Kolman,,","Ryan Suits,",,"Biography,",,"February 14, 2017 (United States)","United States,","English,","Atomic Cheesecake Productions,",,,1h 12min,Color,"Stereo,",1.78 : 1,,,,,
The Radicalization of Jeff Boyd,"Stars,Uwe Schwarzwalder,Yessica Sanchez Thurnherr,Zarina Tadjibaeva,,","Uwe Schwarzwalder,","Uwe Schwarzwalder,","Crime,Drama,Thriller,",,"November 5, 2017 (Bulgaria)","Switzerland,","English,Russian,German,","KUSmagic Productions,Light Flash Productions,True Art Films,",,"$25,000 (estimated)",1h 57min,Color,,2.39:1,6.3/10,24,3,2,
Kajraare,"Stars,Himesh Reshammiya,Sara Loren,Amrita Singh,,","Pooja Bhatt,","Mahesh Bhatt,Shagufta Rafique,Sameer,","Crime,Drama,Romance,Thriller,",Not Rated,"October 15, 2010 (India)","India,","Hindi,Urdu,English,Arabic,","Super Cassettes Industries Limited (T-Series),",,,1h 52min,Color,"Dolby Digital,",,2.7/10,419,4,1,
Wretched Things,"Stars,Adam Ayadi,Tommy Vilés,Warren Godman,,","Gage Oxley,","Gage Oxley,","Drama,",,2018 (United Kingdom),"United Kingdom,","English,","Oxygen Films,",,"£5,000 (estimated)",1h 20min,Color,,,6.4/10,43,2,2,
King Naresuan: Part Three,"Nopachai Chaiyanam,Wanchana Sawatdee,","Chatrichalerm Yukol,","Chatrichalerm Yukol,","History,",,"March 31, 2011 (Thailand)","Thailand,","Thai,","Prommitr International Production,","$6,790,191","THB 750,000,000 (estimated)",2h 30min,Color,,,6.2/10,166,1,,
Göçebe,"Stars,Berke Üzrek,Arda Aranat,Levent Özdilek,,","Emir Mavitan,","Atasay Koç,Emir Mavitan,","Drama,",,"August 1, 2017 (Canada)","Turkey,","Turkish,English,","Mug production,Mantra Film,",,,1h 52min,Color,,,6.4/10,78,,,
Kendasampige,"Stars,Vikky Varun,Manvita Kamath,Rajesh Nataranga,,","Soori,","Rajesh Nataranga,Soori,Surendranath,","Romance,Thriller,",Not Rated,"September 11, 2015 (India)","India,","Kannada,","Parimala Film Factory,",,,1h 39min,Color,,,8.3/10,2K,16,2,
Rosa,"Stars,Boris Cavazza,Branko Djuric,Maurizio Fanin,,","Katja Colja,","Angelo Carbone,Katja Colja,","Drama,",,"September 18, 2019 (Italy)","Slovenia,Italy,","Slovenian,Italian,","Casablanca Film Production,Minimum Fax Media,RTV Slovenija,","$11,923",,1h 20min,Color,,,6.2/10,27,2,,
Mark of the Beast,"Stars,Ellen Muth,Debbie Rochon,Margaret Rose Champagne,,","Jonathan Gorman,Thomas Edward Seymour,","Rudyard Kipling,Sheri Lynn,Thomas Edward Seymour,","Horror,",,"October 23, 2012 (United States)","United States,","English,","Blood Bath Pictures,New York Cine Productions,",,,1h 10min,Color,,,5.4/10,41,1,31,
God Father,"Stars,Ananya,Ashwanth Ashokkumar,Lal,,","Jegan Rajshekar,","Jegan Rajshekar,","Action,Drama,Thriller,",,"February 21, 2020 (United Arab Emirates)","India,","Tamil,","First Clap Entertainment,",,,2h 20min,Color,,,5.7/10,157,8,1,
Outside the Box,"Stars,Volker Bruch,Stefan Konarske,Vicky Krieps,,","Philip Koch,","Philip Koch,Anna Katrin Schneider,","Action,Comedy,Thriller,",,"May 26, 2016 (Germany)","Germany,","German,Italian,English,","Walker Worm Film,Das Kleine Fernsehspiel (ZDF),ARTE,",,,1h 19min,Color,,2.35 : 1,5.4/10,280,5,17,
Jamaica,"Stars,Spiros Papadopoulos,Fanis Mouratidis,Anna-Maria Papaharalambous,,","Andreas Morfonios,","Yiorgos Feidas,","Comedy,",,"December 21, 2017 (Greece)","Greece,","Greek,","View Master Films,","$441,928",,1h 38min,Color,"Dolby Digital,",1.78 : 1,7.3/10,791,3,,
Homunculus,"Stars,Arkady Davidovich,Konstantin Stupin,Dmitry Gan,,","Roman Dmitriev,Kirill Saveliev,","Roman Dmitriev,Kirill Saveliev,","Drama,Fantasy,Thriller,",,"January 1, 2016 (Russia)","Russia,","Russian,",,,"RUR 3,000 (estimated)",1h 19min,,,,6.5/10,26,,,
La Visita,"Stars,Daniela Vega,Rosa Ramírez,Claudia Cantero,,","Mauricio López Fernández,","Mauricio López Fernández,","Drama,",Not Rated,"December 18, 2014 (Chile)","Chile,Argentina,","Spanish,","Pinda Producciones,Le Tiro Cine,",,,1h 22min,Color,,2.35 : 1,6.1/10,83,4,,
Terror Toons 3,"Stars,Herschell Gordon Lewis,Beverly Lynne,Lizzy Borden,,","Joe Castro,","Joe Castro,Steven J. Escobar,","Comedy,Fantasy,Horror,Thriller,",Unrated,"August 26, 2016 (United States)","United States,","English,","Cinema Factory,Double Power Studios,VFX Fantastique,",,"$50,000 (estimated)",1h 11min,Color,"Dolby Digital,Stereo,",16:9 HD,4.7/10,91,2,9,
Decision,"Stars,Natalie Grant,Billy Dean,Mikey Rosenbaum,,","Thomas Makowski,","Kevan Otto,","Drama,Family,",Not Rated,"December 18, 2012 (Argentina)","United States,","English,","All Entertainment,KKO Productions (II),",,,1h 30min,Color,"Dolby Digital,",1.78 : 1,5.5/10,70,4,1,
Yesterday Today Tomorrow,"Stars,Maricel Soriano,Gabby Concepcion,Jericho Rosales,,","Jun Lana,","Jun Lana,Denoy Navarro-Punio,","Drama,Romance,",,"December 25, 2011 (Philippines)","Philippines,","Filipino,Tagalog,English,","Regal Films,Regal Multimedia,Studio 5,",,,2h,Color,,,6.1/10,36,1,6,
Face,"Stars,Scott Alin,Ashley Alva,Max Aria,,","Taka Arai,Norith Soth,","Mikal Britt,Norith Soth,","Horror,Thriller,",Not Rated,,"United States,","English,",,,,1h 15min,Color,,,4.5/10,48,1,1,
25 Kille,"Stars,Vikram Singh,Guggu Gill,Yograj Singh,,","Simranjit Singh Hundal,","Simranjit Singh Hundal,Surmeet Maavi,","Comedy,Drama,",,"August 25, 2016 (India)","India,","Punjabi,","Running Horses Films,Color 9 Productions,","$9,817","₹60,000,000 (estimated)",2h 21min,Color,,,5.8/10,96,1,,
Crackula Goes to Hollywood,"Stars,Jamal Mixon,Jerod Mixon,Monica Leon,,","Freddie Rhone,","Freddie Rhone,","Comedy,Romance,Thriller,",Not Rated,,"United States,","English,","Ruff-Face Entertainment,",,,1h 41min,Color,,,7.0/10,18,,,
Die Die Delta Pi,"Stars,Aaron J. Nelson,Krystal Pixie Adams,Andrea Alfonso,,","Sean Donohue,Christopher Leto,","Arturo Portillo,","Comedy,Horror,",Unrated,"June 21, 2013 (United States)","United States,","English,","Gatorblade Films,",,"$7,000 (estimated)",1h 18min,Color,,1.78 : 1,3.6/10,192,5,17,
