title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Night Gamers: A Tale of LARP,"Scott Lynch,","Juliah Rueckert,",,,,"September 21, 2011 (United States)","United States,","English,","Fop Productions,",,"$12,000 (estimated)",,Color,,,,,,,
Jordan Jackson: So Simple,"Jordan Jackson,Kiera-Lorelle Rhomes,","Cristiano Guerreiro,",,"Music,",,"May 21, 2015 (United Kingdom)","United Kingdom,","English,",,,,,Color,,16:9 HD,,,,,
"Moi, Léa","Stars,Inès Bignonnet,Capucine Carloz,Anaïs Duclos,,","Inès Bignonnet,Aurélien Quillet,","Inès Bignonnet,Marine Sobel,",,,"November 21, 2020 (France)","France,","French,",,,,,Color,,,,,,,
A Club After Dinner,,,,,,"September 15, 2013 (Hong Kong)",,,,"$115,665",,,,,,,,,,
Huang ke gong an jian,"Stars,Taishen Cheng,Kai Wang,Haibing Huang,,","Fang Fang Wang,","Xingdong Wang,Zhang Zhiqiang,","History,",,"December 4, 2014 (China)","China,","Mandarin,","Beijing Booming Success Cultural Media,Beijing Bright Seasons Cultural Media,Beijing Municipal Film,",,"CN¥1,000,000 (estimated)",1h 32min,Color,,,7.2/10,87,,,
American Leafblower,,"Bill Jeffries,",,"Drama,History,",,,"Canada,","English,",,,,1h 26min,Color,,,,,,,
Jodugar,"Stars,Dilbar Abdulazizova,Yayra Abdullaeva,Ulugbek Kadyrov,,","Bahrom Yaqubov,","Bahrom Yaqubov,","Drama,",,"January 11, 2012 (Uzbekistan)","Uzbekistan,",,"Shayxontohur film,",,,,Color,,,,,,,
Resilience after the night,"Ludovic Bou,","Fabien le Tinnier,","Philippe Froger,","Drama,",,,"France,India,Italy,","French,",,,,1h 25min,Color,,,,,,,
Florist: The Confessions of a Beautiful Virtuoso,"Stars,Hye-Won Hwang,In-Sung Kang,Hyeong-Jin Kim,,","Hansang Lee,","Hansang Lee,","Drama,Mystery,Thriller,",,,"South Korea,","Korean,","403 Productions,",,,1h 10min,Color,,,,,,,
Babicka aneb jak to bylo doopravdy,"Stars,Martin Procházka,Michaela Fisarová,Milan Mendlík,,","Pjeer van Eck,","Pjeer van Eck,Martin Procházka,Bozena Nemcová,","Comedy,",,"November 17, 2010 (Czech Republic)","Czech Republic,","Czech,","Blues Film,",,"CZK 70,000 (estimated)",1h 40min,Black and White,"Stereo,",,5.0/10,9,1,,
Requet&eacutes: soldados de otro siglo,,"Alfonso Bullón de Mendoza,","Alfonso Bullón de Mendoza,","History,",,2012 (Spain),"Spain,","Spanish,","Instituto CEU de Estudios Hist&oacutericos,Histórica Media,",,"€30,000 (estimated)",,,,,,,,,
