title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
You zhong ni ai wo,"Stars,Fangyuan Chang,Yiyan Jiang,Jiameng Yu,,","Xinman Li,","Alex Jia,Xinman Li,Yi Yao Zhang,","Comedy,",,"February 6, 2015 (China)","China,","Mandarin,","ZhuJiang Film Group,","$9,670,000",,1h 45min,Color,,,5.1/10,107,1,,
The Last Eagle Scout,"Stars,Andrew Cottrill,Sue Rowe,Scott Christopher,,","Kels Goodman,","Kels Goodman,Danna Tanner,","Action,",,"January 27, 2012 (United States)","United States,","English,","Ampersand Films,",,,,Color,,,6.0/10,34,,,
Fairlane Road,"Stars,Anthony Sherritt,Gualtiero Negrini,Lucy Kazarian,,","Gualtiero Negrini,","Gualtiero Negrini,Anthony Sherritt,","Drama,Mystery,Thriller,",,"May 1, 2016 (United States)","United States,","English,","Ironmasque Films,",,"$30,000 (estimated)",1h 32min,Color,"Dolby Digital,",,4.2/10,248,6,4,
Superjhemp retörns,"Stars,André Jung,Désirée Nosbusch,Etienne Halsdorf,,","Félix Koch,","Félix Koch,Thierry Faber,Lucien Czuga,","Comedy,",,"October 24, 2018 (Luxembourg)","Luxembourg,","Luxembourgish,","Samsa Film,",,,1h 40min,Color,"Dolby Digital,",,7.7/10,113,1,1,
SkakMat,"Stars,Donny Alamsyah,Tanta Ginting,Hannah Al Rashid,,","Ody C. Harahap,","Salman Aristo,","Action,Comedy,",,"November 15, 2015 (Indonesia)","Indonesia,","Indonesian,","MNC Pictures,",,"IDR 5,000,000,000 (estimated)",,Color,,,6.6/10,14,,,
Invasion of the Killer Cicadas,"Stars,Karen Colletti,Zoë Cox,C. Martin Croker,,","Mat Smith,Myron Smith,","Mat Smith,Myron Smith,","Horror,",,"August 9, 2014 (United States)","United States,","English,","Cold Blooded Encounters Reptile Zoo,Splattered Kumquat Productions,",,"$6,000 (estimated)",45min,Color,,,7.5/10,10,,,
The Yucca Sisters,"Stars,Djin Aquarian,Samuel Michael Casebolt,Adam Griffin,,","Samuel Michael Casebolt,","Samuel Michael Casebolt,","Sci-Fi,",,"February 22, 2020 (United States)","United States,","English,",,,"$40,000 (estimated)",1h 52min,Color,,16 : 9,,,,,
The House of Silence,"Stars,Ben Benson,Jamie Biddle,Jeremy Drakes,,","Lawrence Parmenter,","William Hilton,Lawrence Parmenter,","Horror,",,"August 8, 2014 (United Kingdom)","United Kingdom,","English,",,,"£50,000 (estimated)",1h 25min,Color,,2.35 : 1,,,,,
The Beat of Love: Utrip Ljubezni,"Stars,Jernej Gasperin,Judita Frankovic,Zlatan Cordic Zlatko,,","Boris Petkovic,","Boris Petkovic,","Romance,",,October 2015 (Slovenia),"Slovenia,","Slovenian,","Gustav Film,RTV Slovenija,MB Grip,","$9,325",€500 (estimated),1h 17min,Color,"D-Cinema 48kHz 5.1,",1.85 : 1,5.2/10,40,1,,
Sweet Ninja Brown,"Stars,Chuck Prater,Kris Mayeshiro,Dean Mauro,,","Alberto Triana,","Sean Jackson,","Action,Adventure,Comedy,",,,"United States,","English,","Somnium Productions,",,,50min,Color,,,8.3/10,50,3,,
The Disciple,"Stars,Joel West,Marisa Berenson,Ruth Gabriel,,","Emilio Ruiz Barrachina,","Stephen Hughes,Emilio Ruiz Barrachina,","Biography,Drama,History,",,"April 23, 2010 (Spain)","Spain,","English,",,"$233,528",,1h 41min,Color,,,3.3/10,173,2,,
Love N Success,"Stars,Erica Page,Blue Kimble,Rico Ball,,","Jeff Estinel Bazile,","Jeff Estinel Bazile,","Comedy,Drama,Romance,",R,2015 (United States),"United States,","English,","Baz Brothers Production,CW Studios,",,"$200,000 (estimated)",1h 40min,Color,,,8.8/10,13,1,,
Radio Treason,"Stars,Joshua Wright,Shannon Gibson,David Paterson,,","Jade Hassett,","Gemma Hassett,","Drama,",,"July 30, 2015 (Australia)","Australia,","English,","Powerhouse Media Productions,",,"A$10,000 (estimated)",,Color,,,,,,,
Mamy,"Stars,Elena Korikova,Olga Volkova,Yuliya Grishina,,","Directors,Evgeniy Abyzov,Sarik Andreasyan,Alan Badoev,,","Writers,Olga Antonova,Sarik Andreasyan,Tikhon Kornev,,","Comedy,Drama,",,"March 1, 2012 (Russia)","Russia,","Russian,English,","Enjoy Movies,",,"$2,000,000 (estimated)",1h 43min,Color,,2.35 : 1,6.6/10,2.6K,12,,
Paul Mooney: A Piece of My Mind - Godbless America,"Paul Mooney,",,"Paul Mooney,","Comedy,",,2014 (United States),"United States,","English,",,,,1h 26min,Color,,,7.3/10,46,1,1,
