title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bushi no kakeibo,"Stars,Masato Sakai,Yukie Nakama,Keiko Matsuzaka,,","Yoshimitsu Morita,","Michifumi Isoda,Michio Kashiwada,","Drama,",,"December 4, 2010 (Japan)","Japan,","Japanese,","Asmik Ace Entertainment,Dentsu,Eisei Gekijo,","$16,575,961",,2h 9min,Color,"Dolby Digital,",1.85 : 1,6.3/10,183,5,,
Night Call,"Stars,Chloe de Burgh,Peter Greenall,Ross Holland,,","Lee Akehurst,","Lee Akehurst,","Drama,",,"December 1, 2016 (United Kingdom)","United Kingdom,","English,","iFilm,",,,1h 24min,Color,,,5.1/10,13,,,
The Enemy,"Stars,Cindy Lucas,LaToya Ward,Robin Coleman,,","Alexander Kane,","Alexander Kane,","Horror,Mystery,Thriller,",,"October 18, 2019 (United States)","United States,","English,","Blitz Entertainment,Collaborative Effort Productions,DMV Entertainment Group,",,"$1,000,000 (estimated)",,Color,,,,,,,
...In Furs,"Stars,Sarah Schoofs,Alan Rowe Kelly,Vito Trigo,,","Christopher Bouchie,","Christopher Bouchie,","Horror,",,"May 28, 2016 (United States)","United States,","English,","Hallows Eve Films,",,,,Color,,,,,1,,
The 6th Kiss,"Stars,Ethan Farrell,Michael MacKinnon,Jack Molnar,,","Ryan Parker,Jeremy Shirley,Ben Blanchard,","Ryan Parker,Scott Ramsay,Jeremy Shirley,","Comedy,Romance,",,,"Canada,","English,","Studio 148,",,,1h 51min,Color,,16:9 HD,,,,,
Maranam,"Stars,Arun Kumar,Avantika Munni,Gopal Pavgada,,","Mahesh Kodiyal,",,"Action,Crime,Romance,Thriller,",,"November 22, 2019 (India)","India,","Kannada,",,,,1h 42min,Color,,2.39 : 1,,,,,
American Dream,"Stars,Michael Blackson,Maia Kavchak,Wanda Morganstern,,","Elvis Chuks,","Nic Guerrier,Uyai Ikpe-Etim,Kingsley Oliver,","Drama,",,"August 22, 2020 (United States)","United States,","English,","Diamond Groove pictures,",,,1h 30min,Color,,,,,,,
The Holden Family Plan,"Stars,Tenley Kellogg,Caleb Silvers,Bethany Hazelitt,,","Benjamin Olson,","Emily Buckner,Bethany Hazelitt,","Drama,Family,",,"August 3, 2019 (United States)","United States,","English,","TLBM Productions,",,,,Color,,,,,,,
Ghamad Shere,"Nischal Basnet,Swastima Khadka,Gauri Malla,","Hem Raj BC,",,"Drama,",,"November 8, 2019 (Nepal)","Nepal,","Nepali,","BC Motion Pictures,",,,,Color,,,7.8/10,6,,,
Lessons of Love,"Stars,Leonardo Lidi,Alice Torriani,Giovanni De Giorgi,,","Chiara Campara,","Chiara Campara,Lorenzo Faggi,","Drama,Romance,",,"August 31, 2019 (Italy)","Italy,","Italian,","ANG Film,Biennale College - Cinema,",,,1h 19min,Color,,,6.7/10,122,2,,
Pyar Mein Padipoyane,"Stars,Aadi,Vennela Kishore,Koushal,,","Ravi C. Kumar,",,"Drama,",,,"India,","Telugu,","Sri Sathya Sai Arts,",,,,Color,,,5.7/10,25,,,
The Inland Road,"Stars,David Elliot,Jodie Hillock,Gloria Popata,,","Jackie van Beek,","Jackie van Beek,","Drama,",TV-14,"February 16, 2017 (Germany)","New Zealand,","English,","Sabertooth Films,",,"NZ$1,000,000 (estimated)",1h 20min,Color,"Stereo,",2.35 : 1,5.9/10,141,,,
Chandralekha,"Stars,Chiranjeevi Sarja,Shanvi Srivastava,Sadhu Kokila,,","Om Prakash Rao,","Maruthi Dasari,","Comedy,Drama,Romance,Thriller,",,"March 7, 2014 (India)","India,","Kannada,","SM Productions,",,,2h 18min,Color,,,6.5/10,50,1,,
Love or War,"Stars,Sheila Daley,Jade Carter,Tracy Winters,,","Jenn Page,","Jason Dubin,Jenn Page,","Comedy,Drama,Romance,",,"August 22, 2017 (United States)","United States,","English,","Heart On Fire Productions,Luminave Films,",,"$48,000 (estimated)",1h 43min,Color,,,7.8/10,37,1,,
Barney's Worldwide Adventure!,"Stars,Delilah Buitron,Daniel De Cordoba,Kaia Flagg,,","Steve Feldman,Fred Holmes,Brian Mack,","Writers,Carter Crocker,Michael Anthony Steele,Dean Stefan,,",,Not Rated,October 2015 (United States),,,"Lyons Partnership L.P.,Connecticut Public Television,HIT Entertainment,",,,2h 59min,,,,,,,,
Children of the Mountain,"Stars,Rukiyat Masud,Adjetey Anang,Bex,,","Priscilla Anany,","Priscilla Anany,","Drama,",Not Rated,"April 17, 2016 (United States)","United States,Georgia,Ghana,","English,","ProMedia NYC,i60 Productions,",,,1h 30min,Color,,2.35 : 1,7.9/10,71,2,1,
Tokyo Yamimushi: 2nd Scenario - Pandora,"Stars,Tetsuya Makita,Haruka Momokawa,Shô Oyamada,,","Sakichi Sato,","Yûki Honda,Sakichi Sato,","Mystery,Thriller,",,"April 4, 2015 (Japan)","Japan,","Japanese,","Excellent Film,",,,,Color,,,,,,,
India's Daughter,"Stars,Omkar Das Manikpuri,Amann Grewal,Vishal Om Prakash,,","Rupesh Paul,","Sritama Dutta,","Action,Crime,Drama,Thriller,",,,"India,","Hindi,English,","Kala Niketan Entertainments,",,"$1,500,000 (estimated)",1h 50min,Color,,,7.1/10,26,,,
Chikku Bukku,"Stars,Arya,Shriya Saran,Preetika Rao,,","Manikandan,","Manikandan,Sunanda Murali Manohar,Shankar Ramakrishnan,","Romance,",Not Rated,"December 3, 2010 (India)","India,","Tamil,","Majestic Multimedia,Media One Global Entertainment,","$19,116",,2h 19min,Color,,,4.2/10,181,2,1,
Mormor og de åtte ungene,"Stars,Marit Opsahl Grefberg,Petronella Nygaard,Hedda Kanutte Grytten,,","Lisa Marie Gamlem,","Birgitte Bratseth,Anne-Cath Vestly,","Comedy,Family,",,"August 16, 2013 (Norway)","Norway,","Norwegian,","Paradox,Paradox Film 1,Film Fund FUZZ,","$2,458,910",,1h 6min,Color,,,4.9/10,111,,,
Mazhai pozhuthin mayakathile,"Stars,Aari Arujunan,Shubha Phutela,Sathish,,","Narayan Nagendra Rao,","Narayan Nagendra Rao,","Drama,",,"July 27, 2012 (India)","India,","Tamil,","Sri Lakshmi Narasimha Productions,",,"₹20,000,000 (estimated)",1h 51min,Color,,,7.8/10,69,2,,
Carmen,"Stars,Lexi Lapp,Eusebio Arenas,Marco Palou,,","Sergio Allard,Denis Arqueros,","Sergio Allard,","Drama,",,"March 15, 2020 (United States)","United States,Chile,","English,","Chronos Cinema,Chronos Cinema,",,,1h 45min,Color,,2.35 : 1,,,,,
Zanqat Sittat,"Stars,Nesreen Ameen,Hasan El-Raddad,Aimi Samir Ghanem,,","Khaled El Halafawy,",,"Comedy,Romance,",,"April 23, 2015 (Kuwait)","Egypt,","Arabic,",,,,1h 43min,Color,,,5.5/10,294,1,,
The March,"Stephon Ferguson,David Paladino,","Alton Glass,Mia Tramz,",,"Drama,",,"February 28, 2020 (United States)","United States,","English,","A.M.G. Films,Digital Domain,JuVee Productions,",,,,Color,,,,,,,
Darkest Days,"Stars,T.K. Smiley,Kai Skrotzki,Kyralee Ware,,","Danny Field,","Danny Field,","Animation,Action,Horror,Musical,",,,"Australia,","English,",,,,1h 2min,Color,,,4.9/10,11,,,
Dinky Sinky,"Stars,Katrin Röver,Ulrike Willenbacher,Michael Wittenborn,,","Mareille Klein,","Mareille Klein,","Comedy,Drama,Family,",,"February 8, 2018 (Germany)","Germany,","German,","Nordpolaris,Hochschule für Fernsehen und Film München (HFF),Lüthje Schneider Hörl Film,",,,1h 30min,Color,,,5.9/10,123,9,,
Risque,"Stars,Patrick McCormack Burke,Terry Comiskey,Paul Cusack,,","Paul Cusack,","Paul Cusack,Ian Fleming,Paul Taylor,","Action,",,"November 1, 2014 (Ireland)","Ireland,","English,","Cusack Studios,",,,,Color,,,4.2/10,11,,,
Vay Basima Gelenler,"Stars,Hüsnü Senlendirici,Metin Keçeci,Merve Altinkaya,,","Semra Dündar,","Semra Dündar,","Comedy,",,"October 4, 2013 (Turkey)","Turkey,","Turkish,","Kült Film Yapim,",,,1h 40min,Color,,1.85 : 1,3.3/10,239,,,
Sundargarh Ra Salman Khan,"Stars,Niranjan Acharya,Babusan,Aiswarya Behera,,","Ashok Pati,","Ranjit Patnaik,","Comedy,",,"June 13, 2018 (India)","India,","Oriya,","Tarang Cine Production,",,"₹13,000,000 (estimated)",2h 45min,Color,,,5.3/10,6,,,
Dragonetti: The Ruthless Contract Killer,"Stars,Aldo Cunei,Johan Westergren,Tommy Sporrong,,","Jonas Wolcher,","Aldo Cunei,Ola Paulakoski,Jonas Wolcher,","Action,",,"September 24, 2010 (Sweden)","Sweden,","Swedish,","Dino Publishing JW,",,"€10,000 (estimated)",1h 45min,Color,,1.85 : 1,3.5/10,80,2,4,
Later: A Post Apocalyptic Thriller,"Stars,Dennis Preston,Anjelica Masson,Amanda Platt,,","Dennis Preston,","Dennis Preston,","Thriller,",,2020 (United States),"United States,","English,","Preston Perspectives,477 Film Productions,",,"$5,000 (estimated)",,Color,,,,,,,
London Rampage,"Stars,Greg Burridge,Ed Gamester,Andrew Harrison,,","Greg Burridge,","Greg Burridge,","Action,",,"August 17, 2018 (United Kingdom)","United Kingdom,","English,","London Rampage Films,",,"£100,000 (estimated)",1h 34min,,,1.78 : 1,3.4/10,95,8,,
"Bystree, chem kroliki","Stars,Ekaterina Kuznetsova,Leonid Barats,Rostislav Khait,,","Dmitriy Dyachenko,","Leonid Barats,Rostislav Khait,Sergey Petreykov,","Comedy,",,"January 1, 2014 (Russia)","Russia,","Russian,","Strela,","$5,938,041",,1h 39min,Color,,,6.1/10,1.1K,1,,
Ti sposo ma non troppo,"Stars,Vanessa Incontrada,Gabriele Pignotta,Chiara Francini,,","Gabriele Pignotta,","Valerio Groppa,Gabriele Pignotta,","Comedy,",,"April 17, 2014 (Italy)","Italy,","Italian,","Lotus Production,Rai Cinema,","$536,396",,1h 35min,,"Dolby Surround 7.1,",2.35 : 1,5.7/10,164,3,,
Chop Chop Chang: Operation C.H.I.M.P,"Stars,Chop Chop Chang,Fidel Castro,Mason Lazarcheff,,","Jack Bils,","Jack Bils,","Comedy,",,"January 11, 2019 (United States)","United States,","English,","Clown Town Productions,",,"$250,000 (estimated)",1h 41min,Color,,,6.2/10,1.3K,6,4,
Dugun Dernek 3,,,,"Comedy,",,"November 1, 2018 (Russia)","Russia,","English,",,"$7,580",,,Color,,,4.0/10,8,,,
Las Angeles,"Stars,Gerardo Celasco,Silvana Arias,Luis Chávez,,","Gerardo Flores Villarreal,","Pancho Villa,","Comedy,",,,"United States,","English,Spanish,","Maverick Productions,",,"$1,000,000 (estimated)",2h 10min,Color,,1.37 : 1,7.7/10,23,,,
Mañana no te olvides,"Stars,Stephany Liriano,José Enrique Pintor,Francis Cruz,,","José Enrique Pintor,","Writers,Chema Gagino,Diana López,José A. Paxtor,,","Comedy,Drama,Family,",,"October 5, 2017 (Dominican Republic)","Dominican Republic,","Spanish,","Estudio Quitasueño,Remedio Films,",,,1h 50min,Color,,,7.6/10,35,,,
"Danger, Dames & Dangerous Games","Stars,Michael D. Anglin,Robin Lee Canode,Clay Chamberlin,,","Alexander Salazar,","Alexander Salazar,","Action,Comedy,Fantasy,",,,"United States,","English,",,,,1h 34min,Color,,,7.0/10,91,46,,
Lost Angels,"Stars,Oliver Pigott,Amanda Dreschler,Robert Pralgo,,","Stan Harrington,","Stan Harrington,","Drama,Music,",,"August 23, 2014 (United States)","United States,","English,","Timshel Productions,Xristos Productions,",,,1h 30min,Color,,,7.8/10,38,16,,
Rouges étaient les lilas,"Stars,Delphine Chanéac,Alice Dufour,Marianne Basler,,","Jean-Pierre Mocky,","Frédéric Dieudonné,Jean-Pierre Mocky,","Crime,",,"October 14, 2016 (France)","France,","French,","Mocky Delicious Products (MDP),",,"€300,000 (estimated)",,Color,,1.85 : 1,7.5/10,12,1,,
& Jara Hatke,"Stars,Madhura Deshpande,Spruha Joshi,Sonali Khare,,","Prakash Kunte,","Mitali Joshi,","Drama,Family,Romance,",Not Rated,"July 22, 2016 (India)","India,","Marathi,","Eros Worldwide,",,"₹8,500,000 (estimated)",1h 50min,Color,,16:9 HD,3.0/10,93,,,
"Nagaraja Cholan MA, MLA.","Stars,Anshiba,Varsha Ashwathi,M.S. Bhaskar,,","Manivannan,",,"Comedy,Drama,",,"May 9, 2013 (Kuwait)","India,","Tamil,","V House Productions,",,,2h 35min,Color,,,4.4/10,61,1,,
Nae chinguui nampyeon,"Stars,Yoo-Yoo,Min-joo Kim,Mo-se Do,,","Jong-Baek Joo,",,"Drama,",,April 2017 (South Korea),"South Korea,","Korean,","Naked Pictures,",,,1h 30min,Color,,,6.4/10,5,,,
Amnesiac,"Stars,Gemma Deerfield,Leon Florentine,Katya Greer,,","Martin Rutley,","Andrew Rutley,","Drama,Horror,Thriller,",TV-MA,"March 1, 2013 (United Kingdom)","United Kingdom,","English,","Hungercult Films,",,,1h 30min,Color,,,2.4/10,136,2,9,
God Wars,"Stars,David Blazejko,Katrina Grey,Lara Heller,,","Tekin Girgin,",,"Action,",,"March 4, 2017 (Germany)","United States,","English,","Netflix,The Global Asylum,",,,,Color,,,,,,,
