title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bedlam Street,"Stars,John Bratkowski,Shawn I. Chevalier,Robert Nolan Clark,,","Paul Wendell,","Paul Wendell,","Drama,",Not Rated,"November 13, 2011 (United States)","United States,","English,","Pitch 20 Productions,",,,1h 30min,Color,,16:9 HD,7.7/10,12,,,
Blackbird,"Stars,Andrew Rothney,Scarlett Mack,Norman Maclean,,","Jamie Chambers,","Jamie Chambers,John Craine,Robyn Pete,","Drama,",,"June 25, 2013 (United Kingdom)","United Kingdom,","English,","Deerstalker Films,Transgressive North,",,,1h 30min,Color,"Stereo,",,7.3/10,75,3,9,
Crimson Noir,"Stars,Avaah Blackwell,Maaor Ziv,Farhang Ghajar,,","Robin Careless,","Robin Careless,","Action,Crime,Mystery,Thriller,",,,"Canada,","English,","Flawed Designs,",,,1h 35min,Color,,2.35 : 1,,,,,
Son of Mercy,"Stars,Fidelis Castro,Edjodamen Ejehi,Alexx Ekubo,,","Amen Imasuen,","Victor Negro,","Crime,",,"March 15, 2020 (Nigeria)","Nigeria,","English,",,,"NGN 20,000,000 (estimated)",2h,Color,"Dolby Digital,",,,,,,
Donde el bosque se espesa,"Stars,Arantxa Aranguren,Néstor Ballesteros,Pablo Béjar,,","Miguel Ángel Calvo Buttini,Laila Ripoll,","Miguel Ángel Calvo Buttini,Mariano Llorente,Laila Ripoll,","Drama,",,"October 25, 2017 (Spain)","Spain,","Spanish,","Salto de Eje Producciones Cinematográficas S.L.,Twin Freaks Studio,",,,1h 31min,Color,,,6.8/10,10,,,
Na Ali'i of Comedy: The Movie,"Stars,Andy Bumatai,Frank Delima,Ed Kaahea,,","Gerard Elmore,",,"Comedy,",,"April 26, 2013 (United States)","United States,","English,",,,,1h 42min,Color,,,,,,,
Ocean Front Property,"Stars,Suzette Tomlinson,Joseph Neibich,Corey Skaggs,,","Joseph Neibich,","Joseph Neibich,","Comedy,Romance,",,October 2012 (United States),"United States,","English,","Continuum Pictures,Love and Laughter Productions,Face2Face Productions,",,,1h 22min,Color,,,8.4/10,38,,,
Contra Corriente,"Stars,Pablo Azar,Jennifer Rodriguez,Morgan Hunt,,","Erie Fuentes,","Erie Fuentes,Karla Trujeque,","Drama,",,"February 1, 2019 (United States)","United States,","English,Spanish,","Red Crew Films,La Banda Tuxpan Films,La Banda Tuxpan Films,",,"$8,000 (estimated)",1h 46min,,,,,,,,
Ente,"Stars,Anuradha,Anoop Aravindan,Warren Joseph,,","Rajesh Touchriver,","Justin Pathalil,Rajesh Touchriver,","Family,Thriller,",,"January 4, 2013 (India)","India,","Malayalam,","Sun Touch Productions,",,,,Color,,,4.6/10,8,,,
Yi qi fei,"Stars,Jimmy Lin,Wei Na,Jang Na-ra,,","Di Wu,Li Zhang,","Li Zhang,","Romance,",,"August 21, 2012 (China)","China,","Mandarin,","Huaxia Film Distribution,",,,1h 33min,Color,,,4.7/10,23,,,
