title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Giant Spider,"Stars,Shannon McDonough,Daniel Sjerven,Billie Jo Konze,,","Christopher R. Mihm,","Christopher R. Mihm,","Horror,Sci-Fi,",,"May 22, 2013 (United States)","United States,","English,Esperanto,","All For George Productions,Saint Euphoria Pictures,",,"$7,500 (estimated)",1h 11min,Black and White,"Stereo,",1.78 : 1 / (high definition),5.3/10,266,15,9,
Kauwboy,"Stars,Rick Lens,Loek Peters,Cahit Ölmez,,","Boudewijn Koole,","Boudewijn Koole,Jolein Laarman,","Drama,",,"April 18, 2012 (Netherlands)","Netherlands,","Dutch,","The Film Kitchen,Waterland Film & TV,NTR,","$41,224",,1h 21min,Color,"Dolby,Dolby Digital,",,7.1/10,2.3K,10,33,
Amar y Desear: To Love and Lust,"Stars,Sissi Fleitas,Fernando Ciangherotti,Guillermo Iván,,","Gonzalo Gonzalez,","Writers,Eric Connelly,David Vincent Cortez,T.C. De Witt,,","Drama,",,"July 15, 2016 (United States)","Mexico,","Spanish,","Plus Entertainment (+Entertainment),",,,1h 30min,Color,,,6.3/10,14,,,
Heaven Bound,"Stars,Colleen Addair,Denny Brownlee,Jamie Costa,,","Gabe McCauley,","Rene Gutteridge,Torry Martin,Marshal Younger,","Comedy,",,"March 27, 2017 (United States)","United States,","English,","Drake Films,Torrent Entertainment,",,"$500,000 (estimated)",1h 35min,Color,,,6.5/10,57,4,2,
The Most Dangerous Game,"Stars,RaeAnn Athman,Collin Dahlman,Caitlin Daly,,","Andrew Legatt,","Andrew Legatt,Andrew Ringate,","Action,",,"June 19, 2016 (United States)","United States,","English,","JACA Films,",,"$10,000 (estimated)",1h 3min,Color,,,5.3/10,19,,,
White Terror,"Stars,Kat Kaevich,Bobby Slaski,Dalit Berkowitz,,","Lok Kwan Woo,","Kat Kaevich,","Drama,Horror,Mystery,Thriller,",,"August 1, 2020 (United States)","United States,","English,","Error 404 Productions,Seven Look Productions,",,"$750,000 (estimated)",1h 20min,Color,,2.39:1,3.7/10,95,3,,
Siêu Xe Đại Chiến,"Stars,Barbara Goodson,Chris Jai Alex,Ogie Banks,,","Yusry Abd Halim,Carl Mendez,","Keith Brumpton,Yusry Abd Halim,Peter Hynes,","Animation,Adventure,Comedy,Family,",C13,"October 19, 2018 (Vietnam)","Malaysia,Martinique,Maldives,Djibouti,Brunei,","English,","Hyperion Pictures,KRU Studios,Kartun Studios,","$1,340,799","$20,000,000 (estimated)",1h 30min,Color,,,4.1/10,629,16,11,
Lampor: Keranda Terbang,"Stars,Adinia Wirasti,Dion Wiyoko,Nova Eliza,,","Guntur Soeharjanto,","Alim Sudio,","Drama,Horror,Mystery,",C16,"October 31, 2019 (Indonesia)","Indonesia,","Indonesian,","StarVision Plus,",,,1h 35min,Color,,2.35 : 1,5.4/10,122,2,3,
Nowhere Boys: The Book of Shadows,"Stars,Dougie Baldwin,Joel Lok,Rahart Adams,,","David Caesar,","Tony Ayres,Rhys Graham,Craig Irvin,","Drama,Fantasy,Sci-Fi,",,"January 1, 2016 (Australia)","Australia,","English,","Screen Australia,Australian Broadcasting Corporation (ABC),Film Victoria,",,,1h 20min,Color,,,5.2/10,581,1,,
Temnyy mir,"Stars,Svetlana Ivanova,Ivan Zhidkov,Elena Panova,,","Anton Megerdichev,","Aleksandr Dorbinyan,Aleksey Sidorov,","Adventure,Fantasy,Mystery,Sci-Fi,Thriller,",Not Rated,"October 7, 2010 (Russia)","Russia,","Russian,","Central Partnership,Shaman Pictures,","$17,257,994",,1h 40min,Color,,,4.6/10,1.1K,4,20,
