title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Lady Fighter,"Ramanujapuram Sucharitha,","R. Sucharitha,","Guru Vyasa,","Action,",,"January 3, 2020 (India)","India,","Telugu,",,,"₹3,000,000 (estimated)",1h 56min,,,,,,,,
Atomic Kingdom: Revolution,"Stars,Jessica Arapi,Jacqueline Murray,James Peniata,,","James Peniata,","James Peniata,","Action,Fantasy,",,"June 29, 2013 (Canada)","Australia,","English,Spanish,Tagalog,Tamil,","CPMS Group Australia,Jimikpop Pictures,",,"$1,200,000 (estimated)",1h,Color,"Stereo,",16:9 HD,8.1/10,16,,,
Ten' vraga,"Stars,Igor Senkov,Pavel Savelev,Igor Denisov,,","Igor Senkov,","Igor Senkov,","War,",,"April 27, 2017 (Belarus)","Belarus,","Russian,",,,,1h 29min,Color,,,,,,,
Goodbye Tomorrow,"Stars,Kelsey Darkow,Travis Darkow,Chris Isaacson,,","Travis Darkow,","Travis Darkow,","Horror,Mystery,Sci-Fi,",,"June 13, 2019 (United States)","United States,","English,","The Thing in the Basement Productions,",,$50 (estimated),51min,Color,,16:9 HD,,,,,
Planetfall,"Stars,Tony Osoba,Ian Cullen,Gary Bottoms,,","Chris Harrison,","Gav Balfour,Ian Robertson,","Sci-Fi,",,"October 25, 2014 (United Kingdom)","United Kingdom,","English,","We Are Ensemble,",,"£1,150 (estimated)",,Color,,,,,,,
Thikana Rajpath,"Rajatava Dutta,Indrani Haldar,Debashree Roy,","Kanoj Das,",,"Drama,",,"January 8, 2010 (India)","India,","Kannada,",,,,,Color,,,,,,,
UMA 'Light of Himalaya',"Stars,Isabella Pitaki,Jonnas Massetti,Juliana Fiuza Santos,,","Ananda Jyothi,","Ananda Jyothi,","Adventure,",,"December 27, 2018 (Brazil)","Brazil,","English,Portuguese,","Perumeen Cinema,Vedanta Life,",,,1h 13min,Color,,,,,,,
Hank Danger and the League of Scientists!,"Stars,Scott Merriman,Liz Merriman,Joshua Courtade,,","Joshua Courtade,","Joshua Courtade,Diane Kowalski,","Adventure,Comedy,Mystery,Sci-Fi,",,"December 6, 2010 (United States)","United States,","English,","Chuck's Boy,",,,1h 11min,Black and White,,,,,,,
Cartoon Klassiker - Vol. 2: 25 Lieblings Cartoons aus Amerika - 3 Stunden,,,,"Comedy,",,2019 (Germany),"Germany,","German,",,,,,Color,,,,,,,
Marcel über den Dächern,"Stars,Eray Egilmez,Patrick Khatami,Astrid Leberti,,","Sebastian Stolz,","Tim Krause,","Comedy,",,,"Germany,","German,","Peace of Cake Films,",,"€6,000 (estimated)",1h 24min,Color,"Stereo,",,,,,,
Excess Baggage,"Stars,Royana Black,Lori Dean,Belinda Gosbee,,","Brad Hills,","Brad Hills,","Comedy,Drama,Romance,",,,"United States,","English,","Dick The Horse Productions,SB Visual Media,Witzel View Entertainment,",,"$20,000 (estimated)",1h 30min,Color,,,5.3/10,17,,,
Reid: p r i s m,"Stars,Rebecca Jo Loeb,Anna Schubert,Julian Wachner,,","James Darrah,","Roxie Perkins,","Musical,",,2018 (United States),"United States,","English,","Los Angeles Opera,",,,1h 21min,,,16:9 HD,,,,,
Just for Fun,"Stars,Daniel Lee Hird,Yixiang Li,Lena Yang,,","Weiguo Lu,","Lu De,Jie Liu,","Comedy,",,"January 23, 2012 (China)","China,","Mandarin,","Beijing Film,",,,,Color,,,6.1/10,14,,,
8 Secondes et des Poussières,"Yvan Jayne,","Romain De L'Ecotais,Damien Miloch,",,"Sport,",,"December 30, 2017 (France)","France,","French,English,","Les Autres Films,",,,1h,Color,,,,,,,
