title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
LAID: Life as It's Dealt,"Stars,J.D. Stimson Jr.,Jessica Kinney,Andrew Rodriguez,,","Andrew Rodriguez,J.D. Stimson Jr.,","J.D. Stimson Jr.,Andrew Rodriguez,","Drama,Romance,",,2013 (United States),"United States,","English,Spanish,","Last Stop Films,",,"$1,500,000 (estimated)",1h 45min,Color,,,6.4/10,30,1,,
Mmirsa,"Stars,Kabir Bedi,Souryansh Bharadwaj,Saanvi Dhiman,,","Hemnt Praddeep,",,"Drama,",,"October 21, 2016 (India)","India,","Hindi,","Mridul Films & Maaltee Films Entertainment,",,"₹110,000,000 (estimated)",2h 23min,Color,,,8.6/10,14,3,,
The Imperial College Mystery Case of Shuntian,"Wending Gao,Gal Hyo Hee,Sun Ga Shin,","Daiyue Yang,",,"Action,",,"December 31, 2019 (China)","China,","Mandarin,",,,"$1,000,000 (estimated)",,,,,7.4/10,11,,,
Zombie Bite,"Stars,Gorio,Chuck Hollins,King Jeff,,","King Jeff,","King Jeff,","Horror,Thriller,",,"October 23, 2017 (United States)","United States,","English,",,,,1h 26min,Color,,,2.8/10,40,2,,
A Voice in the Dark,"Stars,David Bartlett,Brad Bohannon,Anjuli Cain,,","Adam Michael Carr,Damian Perkins,","Damian Perkins,Adam Sigal,","Drama,",,"October 10, 2013 (United States)","United States,","English,",,,,1h 30min,Color,,,8.4/10,14,,,
Marina Franklin: Single Black Female,"Marina Franklin,","Brian Volk-Weiss,","Marina Franklin,","Comedy,",,"July 23, 2019 (United States)","United States,","English,","Comedy Dynamics,",,,58min,Color,,,6.8/10,25,1,,
402,"Stars,Adil Ahmatovic,Edin Bogucanin,Selma Hadzibegovic,,","Emir Hamidovic,","Emir Hamidovic,","Action,",,"May 17, 2013 (Serbia)","Serbia,","Serbian,",,,€100 (estimated),,Color,,,8.6/10,6,,,
Edith Walks,"Stars,Andrew Kotting,David Aylward,Claurdia Barton,,","Andrew Kotting,",,"Biography,History,Mystery,",,"June 23, 2017 (United Kingdom)","United Kingdom,","English,",,"$4,209",,1h 1min,Color,,,5.8/10,59,2,7,
La boya,"Stars,Juan Forn,Pablo Mainetti,Ricardo Roux,,","Fernando Spiner,","Pablo De Santis,Fernando Spiner,Aníbal Zaldívar,",,,"December 6, 2018 (Argentina)","Argentina,",,,"$2,374",,1h 30min,,,,6.8/10,34,,,
Saturday,"Stars,Raejon Alford,Leo Armstrong,Marc Collins,,","Theron Madison,","Theron Madison,","Comedy,",,"May 1, 2020 (United States)","United States,","English,","Theron Madison Productions,",,,,Color,,,,,,,
Gon' (Alice),"Stars,Mélanie Lacroix,Mathilde Ziegler-Mauguin,Julien Cosquéric,,","Martin Ziegler,","Martin Ziegler,","Drama,",,"February 3, 2016 (France)","France,","French,","Apax Films,",,,1h 22min,Black and White,,,,,,,
Maha Maha,"Stars,Charmili,Tim Crowe,Danny Elayoubi,,","Mathivanan Sakthivel,","Mathivanan Sakthivel,","Crime,Drama,Romance,Thriller,",,"March 6, 2015 (India)","India,Australia,","Tamil,","Sakthi Screens,",,,1h 49min,Color,"Dolby Digital,",,5.5/10,112,9,5,
Herra Heinämäki ja Leijonatuuliviiri,"Stars,Heikki Hela,Adalmiina Pelli,Jukka Rasila,,","Matti Grönberg,Pekka Karjalainen,","Timo Kahilainen,Heikki Salo,","Comedy,Family,",,"December 23, 2011 (Finland)","Finland,","Finnish,","Jackpot Films Oy,Yleisradio (YLE),",,"€1,600,000 (estimated)",,Color,,2.35 : 1,6.5/10,107,1,,
Playing Dead,"Stars,Hanna Abaoui,Yiannis Alexiou,Andrée Bernard,,","Tiarnan O'Sullivan,","Writers,Michael Boccalini,Jolien Buijs,Inbar Livne,,","Comedy,Crime,",,2018 (United Kingdom),"United Kingdom,","English,","Felix Productions,Ghoster Limited,Met Film School,",,"£15,000 (estimated)",,Color,,1.78 : 1 / (high definition),,,,,
El Sonido de las Cosas,"Stars,Liliana Biamonte,Fernando Bolaños,Claudia Barrionuevo,,","Ariel Escalante,","Ariel Escalante,Enric Rufas,","Drama,",,"June 25, 2016 (Russia)","Costa Rica,","Spanish,","Fade In,Miau Films,Sputnik Films,",,"$120,000 (estimated)",1h 15min,Color,,1.85 : 1,6.8/10,48,3,,
Absolutio - Erlösung im Blut,"Stars,Stefan Vancura,Caroline Betz,Najely Chumana,,","Philip Lilienschwarz,","Philip Lilienschwarz,Patrick Manzecchi,","Horror,",,"October 5, 2013 (Germany)","Germany,","German,","Maximum Uncut Productions (MUP),Tsohg Productions,",,,1h 12min,Color,,,5.8/10,31,3,,
Exhibit A-7,"Stars,Robert Pralgo,Courtney Hogan,Adam Minarovich,,","Adam Minarovich,","Adam Minarovich,","Horror,",,,"United States,","English,","ARK Productions,",,"$10,000 (estimated)",1h 16min,Color,,,6.2/10,20,,,
Saving Bill Murray,"Stars,Brendan Kinnane,Patrick Kinnane,Alexis Trice,,","Charles Francis Kinnane,Daniel Kinnane,","Writers,Jeffrey Azize,Brendan Kinnane,Charles Francis Kinnane,,","Comedy,",,"April 6, 2018 (United States)","United States,","English,","Kinnane Films,",,"$150,000 (estimated)",,Color,,,,,,,
A sud di New York,"Stars,Elena Bonelli,Gianluca Di Gennaro,Gianfranco Gallo,,","Elena Bonelli,","Elena Bonelli,","Comedy,Musical,",,"October 28, 2010 (Italy)","Italy,","Italian,","Show Service,","$19,224","€2,000,000 (estimated)",1h 23min,,,16:9 Letterbox,4.5/10,23,3,,
Schimbare,"Stars,Candela Peña,Luis Zahera,Sandra Mokrzycka,,","Álex Sampayo,","Borja F. Caamaño,Álex Sampayo,","Drama,Thriller,",,October 2014 (India),"Spain,Hungary,","Spanish,","Ficción Producciones,",,,1h 31min,Color,,,7.8/10,45,1,4,
The End of Our Lives,"Stars,Carol Goans,Dave Huber,Sinsu Co,,","Bryan Sandlin,","Bryan Sandlin,","Drama,",Unrated,"May 8, 2012 (United States)","United States,","English,","Bryan Sandlin Productions,Tooseven Productions,",,"$10,000 (estimated)",1h 44min,Color,,,8.0/10,23,,,
Haftha,"Stars,Balarajwadi,Dashavara Chandru,Raghav Nag,,","Prakash Hebbala,",,"Thriller,",,"June 21, 2019 (India)","India,","Kannada,","Maitri Productions,",,,,Color,,,5.4/10,7,,,
Gummô ebian!,"Stars,Kumiko Asô,Yô Ôizumi,Ayaka Miyoshi,,","Toru Yamamoto,","Toriko Yoshikawa,Toru Yamamoto,Ken'ichi Suzuki,","Comedy,",,"December 15, 2012 (Japan)","Japan,","Japanese,","Nihon Shuppan Hanbai,Amuse Soft,Showgate,","$430,683",,1h 46min,Color,,,6.1/10,80,1,3,
The Red Sea Miracle,,,,,,"February 18, 2020 (United States)",,,,,,,,,,,,,,
Really?,"Stars,Ivy Yi-Han Chen,Yixiang Li,Andrew Lin,,","Yiwei Liu,",,"Comedy,",,"March 30, 2018 (China)","China,","Mandarin,",,"$2,814,977",,1h 39min,Color,,,5.8/10,33,1,,
What's Eating Todd?,"Stars,Madison Lawlor,Adam Michael Gold,Phil Biedron,,","Renata Green-Gaber,","Brandi Centeno,","Horror,Thriller,",Not Rated,"July 27, 2016 (United States)","United States,","English,","Here & Now Entertainment,G-Force Films,",,"$250,000 (estimated)",1h 28min,Color,,,3.9/10,44,4,,
