title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Legacy,"Stars,Emily Belknap,Doug Goodrich,Keavy Bradley,,","Rachel C. Wilson,","Cydney Cox,Daniel Tomlinson,Esther Tshibangu,","Drama,Horror,Thriller,",,May 2015 (United States),"United States,","English,",,,"$65,000 (estimated)",1h 6min,Color,,,6.9/10,11,,,
Morangos com Açúcar - O Filme,"Stars,Lourenço Ortigão,Sara Matos,Sara Prata,,","Hugo de Sousa,","Mafalda Cordeiro,Diogo Tomás,","Comedy,Drama,Family,Music,Romance,",,"August 30, 2012 (Portugal)","Portugal,","Portuguese,","Plural Entertainment,Televisão Independente (TVI),","$1,590,312","€7,800 (estimated)",1h 37min,Color,,1.85 : 1,3.1/10,548,1,2,
Odd Love,"Stars,Julian Berger,Isabella Dake,Rachael Gula,,","Julian Berger,","Julian Berger,","Comedy,Romance,",,"November 11, 2019 (United States)","United States,","English,",,,,1h 5min,Color,,,,,,,
Mungaru Male 2,"Stars,V. Ravichandran,Ganesh,Neha Shetty,,","Shashank,","Shashank,","Comedy,Drama,Romance,",Not Rated,"September 10, 2016 (India)","India,","Kannada,","EK Pictures,",,"₹250,000,000 (estimated)",2h 39min,Color,,2.35 : 1,6.7/10,711,6,9,
Sperm Whale: Roya's Selection,"Stars,Mahnaz Afshar,Vishka Asayesh,Reza Attaran,,","Saman Moghadam,","Saman Moghadam,","Comedy,Drama,Music,Romance,",,"May 10, 2017 (Iran)","Iran,","Persian,","Seven Crystal Globe,Tangerine Pictures,","$41,922","IRR 30,000,000,000 (estimated)",1h 26min,Color,"Dolby Digital,",2.35 : 1,5.2/10,1.9K,21,,
Lessons,"Stars,Naji Mohammed Baji,Santhosh Keezhattoor,M.A. Nishad,,","Directors,Ramesh Ammanath,Taj Bashir,Mohammed Shah,,","Writers,Ramesh Ammanath,Taj Bashir,Manoj S Nair,,","Drama,",,"October 25, 2019 (India)","India,","Malayalam,","A Contact Film Production,",,,,Color,,,,,,,
Kubilay,"Stars,Arda Kural,Gulseren Aygun,Ergül Coskun,,","Ahmet Faik Akinci,","Ahmet Faik Akinci,","History,",,"October 29, 2010 (Turkey)","Turkey,","Turkish,","Yapim, Bati,","$110,543","TRL 300,000 (estimated)",1h 40min,Color,,,4.5/10,182,,,
Mayamohini,"Stars,Dileep,Biju Menon,Ponnamma Babu,,","Jose Thomas,","Siby K. Thomas,Udaykrishnan,","Comedy,Drama,",,"April 12, 2012 (Kuwait)","India,","Malayalam,",,"$15,631",,2h 30min,Color,,,3.5/10,500,5,,
Geek USA,"Stars,C.B. Mullen,Greg Berney,Taylor Calmus,,","Brandon Walz,","Phillip Bladh,Brandon Walz,","Comedy,Music,Romance,",,"October 10, 2013 (United States)","United States,","English,","Zacgary Productions,",,,1h 30min,Color,,,8.0/10,32,,,
Carmen Vidal Mujer Detective,"Stars,Eva Dans,Roberto Suárez,Luciano Demarco,,","Eva Dans,","Eva Dans,","Comedy,Crime,Drama,Mystery,",,"November 5, 2020 (Uruguay)","Uruguay,","Spanish,","EVACORP,Anfibia Cine,",,"$250,000 (estimated)",1h 10min,,,,6.6/10,33,2,,
