title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Knock Out,"Elena Askin,Geng Han,Vivian Wu,","Roy Hin Yeung Chow,",,"Action,",,"April 20, 2020 (China)","China,","Chinese,",,,,,Color,,,6.8/10,102,1,1,
Creature Feature,"Stars,Tenille Houston,Jason Vail,Giana Alexis Cambria,,","Chase Smith,","Chase Smith,","Horror,",Not Rated,"October 31, 2015 (United States)","United States,","English,","Spirit World Productions,",,,1h 19min,Color,,,3.7/10,133,2,15,
Na putu,"Stars,Zrinka Cvitesic,Leon Lucev,Ermin Bravo,,","Jasmila Zbanic,","Jasmila Zbanic,","Drama,",,"February 20, 2010 (Bosnia and Herzegovina)","Bosnia and Herzegovina,Austria,Germany,Croatia,","Bosnian,","Deblokada,Coop99 Filmproduktion,Pola Pandora Filmproduktions,","$299,911",,1h 40min,Color,"Dolby,",1.85 : 1,6.9/10,2K,4,37,
La disparition des lucioles,"Stars,Karelle Tremblay,Pierre-Luc Brillant,François Papineau,,","Sébastien Pilote,","Sébastien Pilote,","Drama,",,"June 15, 2019 (Japan)","Canada,","French,English,","Association Coopérative des Productions Audio-Visuelles (ACPAV),","$245,474",,1h 36min,Color,"Stereo,",1.85 : 1,6.9/10,550,5,7,
Evil Bong: High 5,"Stars,Sonny Carl Davis,Robin Sydney,Amy Paffrath,,","Charles Band,","Charles Band,Kent Roudebush,","Comedy,Horror,",Not Rated,"April 20, 2016 (United States)","United States,","English,","Full Moon Entertainment,Full Moon Features,HILL 142,",,,1h 10min,Color,,,3.7/10,200,6,9,
Buddha in a Traffic Jam,"Stars,Aanchal Dwivedi,Mahie Gill,Pallavi Joshi,,","Vivek Agnihotri,","Vivek Agnihotri,Rohit Malhotra,","Crime,Thriller,",Not Rated,"May 13, 2016 (India)","India,","Hindi,English,","SP CineCorp,Friday Night Productions,Phoenix Multimedia,","$59,679","₹20,000,000 (estimated)",1h 54min,Color,,,6.7/10,2.5K,48,6,
Assalamualaikum Beijing,"Stars,Revalina S. Temat,Ibnu Jamil,Laudya Cynthia Bella,,","Guntur Soeharjanto,","Asma Nadia,Alim Sudio,","Drama,Romance,",TV-14,"December 30, 2014 (Indonesia)","Indonesia,","Indonesian,Mandarin,","Maxima Pictures,Max Pictures,",,,1h 35min,Color,"Dolby Digital,",2.35 : 1,7.2/10,299,,,
Ága,"Stars,Mikhail Aprosimov,Feodosia Ivanova,Sergei Egorov,,","Milko Lazarov,","Simeon Ventsislavov,Milko Lazarov,","Drama,",,"October 18, 2018 (Germany)","Bulgaria,Germany,France,","Yakut,","Red Carpet,42film,Arizona Films,","$85,996","€1,000,000 (estimated)",1h 36min,Color,,2.35 : 1,7.3/10,1.4K,8,39,
Bhoot Returns,"Stars,J.D. Chakravarthi,Madhu Shalini,Alayana Sharma,,","Ram Gopal Varma,","Ravi Shankar,","Horror,Mystery,Thriller,",Not Rated,"October 12, 2012 (India)","India,","Hindi,","Eros Worldwide,Alumbra Entertainment,","$16,522","₹50,000,000 (estimated)",1h 25min,Color,,,2.6/10,536,11,19,
Claret,"Stars,Antonio Reyes,Carlos Cañas,Alba Redondo,,","Pablo Moreno,",,"Biography,",,"September 24, 2021 (Spain)","Spain,","Spanish,","Contracorriente Producciones SLU,","$55,300",,2h,Color,,,,,,,
