title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Empty Iris,"Stars,Beto Ochoa,Slim Dizefalo,Acosta Fabrizio,,","Jonny Santana,","Writers,Jonny Santana,Nathaniel Camacho,Beto Ochoa,,","Drama,",,"September 22, 2017 (United States)","United States,","English,","Jonny Santana Pictures,",,"$7,000 (estimated)",1h 34min,,,,8.4/10,10,,,
Invictus Basketball,"Stars,Xinbo Fu,Hou Jian-Ge,Jack Kao,,","Feng Li,","Feng Li,Yihan Wang,","Action,Drama,Sport,",,"June 30, 2017 (China)","China,","Mandarin,","Urban Films,",,,1h 33min,Color,,,,,,,
Lumière noire,"Stars,Gary Guénaire,Lila Guiraud,Lara Mistretta,,","Enguerrand Jouvin,","Pierre Demossier,Enguerrand Jouvin,","Drama,",,2018 (France),"France,",,"Les Films 13,",,,1h 46min,,,,,,,,
Tanto monta,"Samuel Pérez,Michel Herráiz,Jacobo Muñoz,","Gracia Querejeta,",,,,"December 18, 2017 (Spain)","Spain,","Spanish,","Factoría Plural,",,,1h 20min,,,,6.2/10,5,,,
Muleque Té Doido! O Filme,"Stars,Junior André,Luiz Carlos,Dorivaldo Dos Santos,,","Erlanes Duarte,","Erlanes Duarte,","Comedy,",,"June 26, 2014 (Brazil)","Brazil,","Portuguese,","Raça Ruim Filmes,",,,2h 3min,Color,,1.85 : 1,5.1/10,19,,,
Casablanca Mon Amour,"Abdel Il Adrissi,Hassan Ouazzani,","John Slattery,","John Slattery,","Adventure,Drama,",,"December 14, 2012 (United Arab Emirates)","United States,","Arabic,French,","Zween Works,",,,1h 17min,Color,"Stereo,",,6.5/10,11,,,
Ksiaze,"Stars,Klara Bielawka,Maria Maj,Teresa Nawrot,,","Karol Radziszewski,","Dorota Sajewska,",,,"July 29, 2014 (Poland)","Poland,","Polish,",,,,1h 11min,Color,,,,,,,
On the Dream's Shore,"Anfisa Mankhaeva,Bair Uladaev,","Bair Uladaev,","Bair Uladaev,",,,"February 28, 2019 (Russia)","Russia,","English,",,"$4,521",,,Color,,,5.5/10,7,,,
Les deux crayons,"Stars,Jordanne Charbonneau,Andrew Cyr-Marcoux,Thomas Dufour,,","William Cantin,","William Cantin,","Drama,",,"June 14, 2019 (Canada)","Canada,","French,",,,"CA$150,000 (estimated)",,Color,,,,,,,
Binary,,"Bailey Ferrous Yeung,",,"Sci-Fi,",,"July 12, 2017 (United States)",,,,,,,,,,,,,,
Kuolemanvietti,"Stars,Janne Simojoki,Jussi Nikkilä,Helmi-Leena Nummela,,","Jon Soldehed,","Jon Soldehed,","Crime,Thriller,",,,"Finland,","Finnish,","Transgression Pictures,",,"€1,200 (estimated)",1h 14min,Color,"Stereo,",16:9 HD,,,,,
Rodríguez,"Agustina Cámara,Mora Giuliani,","Julián Borrell,Demian Santander,","Writers,Julián Borrell,Lisandro González Ursi,Juan Franco González,,","Drama,",,April 2010 (Argentina),"Argentina,","Spanish,",,,,2h 13min,Color,,,,,,,
La vieja escuela,"Stars,José Alfaro,Edgar Alpizar,Christopher Cardenas,,","Alejandro Soltero,","Kolbe Santana,","Comedy,",,"February 9, 2015 (Mexico)","Mexico,","Spanish,",,,,,Color,,16:9 HD,7.4/10,7,,,
Couples Therapy,"Ralph Guzzo,Charley Koontz,Maxie Solters,","Neel Upadhye,","Steve DiUbaldo,","Comedy,",,,"United States,","English,",,,,,Color,,,,,,,
Fox Hunting,"Stars,Kevin Lucero Less,Greg Furman,Thomas Furman,,","Thomas Furman,Ben Senior,","Writers,Thomas Furman,Don Jefe,Kevin Lucero Less,,","Action,Crime,Drama,Thriller,",,"February 15, 2019 (United States)","United States,","English,","IAA Films,",,"$5,000 (estimated)",1h 6min,Color,,16:9 HD,,,,,
