title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Mariphasa,"Stars,António Júlio Duarte,Albano Jerónimo,Isabel Abreu,,","Sandro Aguilar,","Sandro Aguilar,","Drama,",,"September 13, 2018 (Portugal)","Portugal,","Portuguese,","O Som e a Fúria,",$434,"€625,000 (estimated)",1h 27min,,,2.39 : 1,5.2/10,40,4,,
Uraan,"Saheb Bhattacharjee,Srabanti Chatterjee,Subrat Dutta,","Tridib Raman,","Tridib Raman,Padmanabha Dasgupta,","Drama,",,"January 17, 2020 (India)","India,","Bengali,",,,"₹16,000,000 (estimated)",2h 1min,Color,"Dolby Digital,",,,,,,
Birds with Large Wings,"Stars,Suraj Venjaramoodu,Kunchacko Boban,Salim Kumar,,","Bijukumar Damodaran,","Bijukumar Damodaran,","Drama,",,"December 4, 2015 (India)","India,Canada,","English,French,Malayalam,",,,"₹40,000,000 (estimated)",1h 56min,Color,,,7.8/10,54,1,,
Diário de um Exorcista - Zero,"Stars,Renato Siqueira,Fábio Tomasini,Diego Andrade,,","Renato Siqueira,","Luciano Milici,Renato Siqueira,","Horror,Thriller,",TV-MA,"May 25, 2016 (Brazil)","Brazil,","Portuguese,","Perocini Filmes,J&R Studios,Deus Ex Machine Cine Group,",,"$650,000 (estimated)",1h 38min,Color,,1.85 : 1,3.8/10,617,7,1,
O Inventor de Sonhos,"Stars,Ícaro Silva,Miguel Thiré,Sheron Menezzes,,","Ricardo Nauenberg,","Adriana Falcão,Ricardo Nauenberg,","Drama,History,",,"October 11, 2013 (Brazil)","Brazil,","Portuguese,","Industria Imaginária,","$9,172","R$10,000,000 (estimated)",2h 30min,Color,,,3.7/10,14,,,
Sin & Illy Still Alive,"Stars,Ceci Chuh,Cosima Ciupek,Ionas Amelung,,","Maria Hengge,","Maria Hengge,","Crime,Drama,",,"October 30, 2016 (Germany)","Germany,Austria,","German,English,Spanish,Italian,","Abadon Production,Nanook Film Wien,",,,1h 11min,Color,,"1:2,39",7.8/10,80,6,,
New York in New York,"Stars,Ayla Algan,Ege Deniz,Mine Kiliç,,","Serdar Gözelekli,Muammer Kocak,",,"Drama,Thriller,",,"February 22, 2019 (Turkey)","Turkey,","English,Turkish,","Post Office,","$2,743",,1h 29min,Color,,,5.5/10,32,1,,
Warrior Woman,"Stars,Karen Young,Aarti K. Attreya,Amy Baklini,,","Julie Reichert,","Julie Reichert,","Drama,",R,"June 4, 2011 (United States)","United States,","English,","Warrior Woman,",,"$200,000 (estimated)",1h 37min,Color,,,6.1/10,21,1,,
The Parricidal Effect,"Stars,Ethan Kelly,Tim Kaiser,Taylor Denby,,","Ryan Davy,","Ryan Davy,","Action,Adventure,Thriller,",,2014 (United States),"United States,","English,","Controversial Entertainment,",,,1h 35min,Color,"Dolby Digital,",,3.3/10,125,1,,
The Vanishing,"Stars,Michal Cholka,Katarzyna Zawislak-Dolny,Przemyslaw Chojeta,,","Adam Uryniak,","Olga Bielanska,Olga Tokarczuk,Adam Uryniak,","Mystery,Thriller,",,,"Poland,","Polish,","Butcher's Films,Studio Filmowe AU,",,,1h 11min,Color,,,6.6/10,10,,,
Gryaz,"Lyubov Aksyonova,","Avdotya Aleksandrova,","Avdotya Aleksandrova,","Drama,",,2015 (Russia),"Russia,","Russian,",,,,,Color,,,,,,,
Ambasamudram Ambani,"Stars,Karunas,Navnit Ravi Rana,Kota Srinivasa Rao,,","Ramnath,",,"Comedy,",Not Rated,"July 2, 2010 (India)","India,","Tamil,","Ken Media,",,,2h 22min,Color,,,5.4/10,44,,,
Raktdhar,"Stars,Jimmy Sharma,Shakti Kapoor,Shahbaaz Khan,,","Ajit Varma,","Ajit Varma,","Drama,",,"October 6, 2017 (India)","India,","Hindi,","Chitra Films,",,"₹50,000,000 (estimated)",1h 51min,Color,,,7.0/10,13,,,
Fadhma N'Soumer,"Stars,Laëtitia Eïdo,Assaad Bouab,Melha Bossard,,","Belkacem Hadjadj,","Marcel Beaulieu,Belkacem Hadjadj,","Drama,History,War,",,"October 15, 2014 (Algeria)","Algeria,","Berber languages,","Production Machaho,",,,1h 50min,Color,,,6.7/10,18,,,
Mel-Un,"Fevzi Altunbulak,Ayse Kurc,Zehra Ozarslan,","Mustafa Kara,","Zafer Kaya,","Horror,",,"February 12, 2016 (Turkey)","Turkey,","Turkish,","BLACKMANMEDIA,","$32,098","TRL 250,000 (estimated)",,Color,,,3.2/10,98,1,,
Namnyeoui gunghap,"Stars,Ji-woo Lee,Yoo-hee Lee,Si-yoo Kim,,","Gil-Byeong Chae,",,"Drama,Romance,",,May 2016 (South Korea),"South Korea,","Korean,","Four Seaons Movies,",,,1h 32min,Color,,,,,,,
Maheruh,"Stars,Amit Dolawat,Dilip Karad,Drisha More,,","Vithal Sunita Veturkar,","Namita Bandekar,Nikhil Khedekar,","Romance,",,"November 10, 2017 (India)","India,","Hindi,","Abhed Production,",,"₹50,000,000 (estimated)",,Color,,,,,,,
Legend of the Galactic Heroes: The New Thesis - Stellar War 2,"Mamoru Miyano,Kenichi Suzumura,Yuichiro Umehara,","Shunsuke Tada,","Yoshiki Tanaka,","Animation,Action,Drama,Sci-Fi,War,",,"October 25, 2019 (Japan)","Japan,","Japanese,English,","Production I.G.,",,,1h 33min,Color,,,7.6/10,20,,,
Regatta,"Stars,Amr Saad,Ilham Shaheen,Rania Youssef,,","Mohamed Samy,","Moatz Fteha,Mohamed Samy,","Action,Crime,Drama,",,"January 21, 2015 (Egypt)","Egypt,","Arabic,","ElSobky Film,",,,1h 39min,Color,,,4.5/10,143,1,,
Brave Hearts: Umizaru,"Stars,Tsuyoshi Ihara,Hideaki Itô,Riisa Naka,,","Eiichirô Hasumi,","Shûhô Satô,Yoichi Komori,Yasushi Fukuda,","Action,",,"July 13, 2012 (Japan)","Japan,","Japanese,","Fuji Television Network,Robot Communications,Pony Canyon,","$91,884,352",,1h 56min,Color,"Dolby Digital,",2.35 : 1,6.6/10,291,2,,
15 Minutes of Faye,"Stars,Jamie Parslow,Cameron Gagne,Jo Crandall,,","Joshua Ingle,","Joshua Ingle,","Comedy,",,2020 (United States),"United States,","English,","Outside the Box Entertainment,",,"$48,000 (estimated)",1h 34min,Color,,16:9 HD,,,,,
Put a Ring on It,"Stars,Covenant Child,Yvonne Vixen Ekwere,Shawn Faqua,,","Charles Novia,","Charles Novia,","Romance,",,,"Nigeria,","English,","November Productions,",,,,Color,,,,,,,
Namour,"Stars,Karim Saleh,Waleed Zuaiter,Nicole Haddad,,","Heidi Saman,","Heidi Saman,","Drama,",,"March 6, 2017 (United States)","United States,","Arabic,English,","Twice Told Films,",,,,Color,,,6.6/10,48,3,,
Men in Suits,"Stars,Yvette Araujo,Milos Momcilovic,Jessie Carter,,","George Anton,","George Anton,Elias Zeitounian,Jeffrey Leroy Smith,","Action,Adventure,Comedy,",R,"July 4, 2015 (United States)","United States,","English,","Anton Pictures,",,"$524,000 (estimated)",56min,Color,,,4.4/10,21,1,,
Advocate,"Stars,Andrea Werhun,Cynthia Crofoot,Steven L. Bird,,","Dave Vaughan,","Dave Vaughan,","Drama,",,,"Canada,","English,","Remagination,",,"CA$150,000 (estimated)",,Color,,,6.3/10,26,,,
Oye Hoye Pyar Ho Gaya,"Stars,Sharry Mann,Niharika Kareer,Jimmy Sharma,,","Aditya Sood,","Aditya Sood,","Comedy,Romance,",,"June 14, 2013 (India)","India,","Punjabi,","Aditya Films,Speed Records,",,"₹15,000,000 (estimated)",2h 11min,Color,,,4.6/10,40,1,,
Opstandelsen,"Stars,Marie Frohmé Vanglund,Mads Althoff,Jonas Bjørn-Andersen,,","Casper Haugegaard,","Casper Haugegaard,","Action,Drama,Horror,",Not Rated,"August 21, 2010 (Denmark)","Denmark,","Danish,","Jawbreaker Productions,",,"DKK 50,000 (estimated)",50min,,,1.78 : 1 / (HDV),4.5/10,312,7,20,
Turysta,"Stars,Marek Birner,Anna Karczmarczyk,Maciej Nawrocki,,","Tom Sokalski,","Marek Birner,Tom Sokalski,","Drama,",,"October 28, 2012 (Canada)","Poland,Canada,","French,English,Polish,","Mirage Studios,",,"CA$60,000 (estimated)",1h 18min,Color,,,,,,,
Joe Vampire,"Stars,Mike Christopher,Krystal Pixie Adams,Candido Barbosa,,","Sean Donohue,Mike Niche,","Sean Donohue,Mike Lees,Mike Niche,","Horror,",,"November 10, 2012 (United States)","United States,","English,","Gatorblade Films,",,"$3,500 (estimated)",1h 7min,Color,,,4.8/10,37,1,1,
Frangipani,"Jehan Sri Kanth,Dasun Pathirana,Yasodha Rasanduni,","Visakesa Chandrasekaram,","Visakesa Chandrasekaram,","Drama,Romance,",Not Rated,"September 20, 2014 (Hong Kong)","Sri Lanka,","Sinhala,","Havelock Arts,Sunil T. Films,",,,1h 30min,Color,,2.35 : 1,7.1/10,69,1,3,
A History of Jealousy,"Stars,Han Sun Jo,Seung-Hyeon Kim,Gyu-ri Nam,,","Jung Inbong,",,"Drama,Thriller,",,"March 14, 2019 (South Korea)","South Korea,","Korean,",,"$22,781",,1h 36min,Color,,,,,,,
Home for the Holidays,"Stars,David Alfonzo,Tessia Clark,William Etters,,","Shandrea Funnye,","Shandrea Funnye,","Drama,",,"December 28, 2020 (United States)","United States,","English,","Shandrea Funnye Presents,",,,1h 7min,Color,,,,,,,
Seenelkäik,"Stars,Raivo E. Tamm,Elina Reinold,Juhan Ulfsak,,","Toomas Hussar,","Toomas Hussar,","Adventure,Comedy,Thriller,",,"September 21, 2012 (Estonia)","Estonia,","Estonian,","Allfilm,",,,1h 33min,Color,,1.85 : 1,6.9/10,1.2K,1,4,
Team 5,"Stars,S. Sreesanth,Nikki Galrani,Pearle Maaney,,","Suresh Govind,","Suresh Govind,","Adventure,Sport,",,"July 21, 2017 (India)","India,","Malayalam,","Celebs & Red Carpet,",,,1h 41min,Color,,,4.2/10,75,2,,
Waldgeist,"Stars,John Branch,Stephanie Andreus,Nicole Trobaugh,,","Brad Burke,","Brad Burke,Olivia Cordell,","Thriller,",,"September 23, 2017 (United States)","United States,United Kingdom,","English,","Green Studio Productions,",,,1h 18min,Color,,,3.4/10,63,3,,
The Library,"Stars,Julia Gregorio,Josh Elliott Pickel,Joseph Ciminera,,","Joseph Ciminera,","Joseph Ciminera,","Sci-Fi,",Not Rated,"May 17, 2013 (United States)","United States,","English,","Cyclohexane Productions,",,"$5,000 (estimated)",1h 10min,,,,3.6/10,440,36,,
Los Super,"Stars,Manolo Ozuna,Cheddy García,Alan Brito,,","Bladimir Abud,","Bladimir Abud,Maykel Rodríguez Ponjuán,Alfonso Suárez,","Comedy,",R,"May 9, 2013 (Dominican Republic)","Dominican Republic,","Spanish,",,,,1h 30min,Color,,,6.9/10,98,4,4,
Poveda,"Stars,Ainhoa Aldanondo,Alejandro Arroyo,Miguel Berlanga,,","Pablo Moreno,","Pedro Delgado,Pablo Moreno,","Biography,Drama,History,",Not Rated,"March 4, 2016 (Spain)","Spain,","Spanish,","Goya Producciones,","$207,005","€600,000 (estimated)",1h 56min,Color,"Dolby Digital,",2.39 : 1,6.4/10,94,3,,
El futuro,"Stars,Lucía Alonso,Rafael Ayuso Mateo,Marta Bassols,,","Luis López Carrasco,","Brays Efe,Luis López Carrasco,Luis E. Parés,","Drama,History,",,"August 14, 2013 (Switzerland)","Spain,","Spanish,","De Sosa,Elamedia Estudios,Encanta Films,",,,1h 7min,Color,"Mono,",1.78 : 1,5.7/10,217,2,13,
50 Days,"Stars,Patrick Haney,Bharathi Ruttala,Dhruv Ruttala,,","Chandra Duvvuri,","Chandra Duvvuri,","Thriller,",,"August 6, 2019 (United States)","United States,","English,","Bay Leaf Films,",,,1h 16min,Color,,,,,,,
Yemaindi Ee Vela,"Stars,Varun Sandesh,Nisha Agarwal,Jhansi,,","Sampath Nandi,",,"Drama,Romance,",,"November 12, 2010 (India)","India,","Telugu,","Sri Sathya Sai Arts,",,,,Color,,,5.3/10,63,1,,
Ja-ba-ya san-da,"Sang-Hyuk Han,Jeong-tae Kim,Seung-woo Kim,","In-chun Oh,","In-chun Oh,","Action,Comedy,",,"January 7, 2016 (South Korea)","South Korea,","Korean,","Opus Pictures,",,"$2,500,000 (estimated)",1h 36min,Color,,1.85 : 1,5.8/10,168,2,,
Viraali,"Stars,Frans Isotalo,Saga Sarkola,Vili Korteniemi,,","Thomas Laine,","Peter Laine,Thomas Laine,","Crime,Drama,",,"June 15, 2017 (Finland)","Finland,","Finnish,","Runoelma Films,","$7,426",,1h 50min,,,1.85 : 1,6.6/10,97,,,
Un Natale stupefacente,"Stars,Pasquale Petrolo,Claudio Gregori,Ambra Angiolini,,","Volfango De Biasi,","Writers,Alessandro Bencivenni,Volfango De Biasi,Francesco Marioni,,","Comedy,Romance,",,"December 18, 2014 (Italy)","Italy,","Italian,","Filmauro,","$7,015,989",,1h 40min,Color,"Dolby Digital,DTS,",2.35 : 1,5.8/10,460,4,,
Karsten og Petras vidunderlige jul,"Stars,Elias Søvold-Simonsen,Nora Amundsen,Ivar Nørve,,","Arne Lindtner Næss,","Alexander Eik,","Family,",,"November 7, 2014 (Norway)","Norway,","Norwegian,","Proton Cinema,Cinenord,","$1,840,577",,1h 13min,Color,,,6.3/10,93,,,
Samyuktha 2,"Stars,Chetan Chandra,Devaraj,Tabla Nani,,","Abhiram,","Aishwarya Shinodogi,","Horror,Thriller,",,"November 10, 2017 (India)","India,","Kannada,","M-Siri,",,"₹10,000,000 (estimated)",2h,Color,,2.35 : 1,6.8/10,44,,,
Queen of Media,"Stars,Donta Bimbo,Leslie Black,Michael Boatman,,","Furqaan Clover,Richard S. Miller,","Jim Yoakum,","Biography,",,,"United States,","English,","Guardian Entertainment,",,"$3,000,000 (estimated)",2h 27min,Color,,16:9 HD,6.8/10,22,,,
Jailangkung 2,"Stars,Amanda Rawles,Jefri Nichol,Hannah Al Rashid,,","Rizal Mantovani,Jose Poernomo,","Ve Handojo,Baskoro Adi Wuryanto,","Horror,",,"June 15, 2018 (Indonesia)","Indonesia,","Indonesian,","Legacy Pictures,SkyMedia,",,,1h 23min,Color,,,4.2/10,139,4,,
Without Borders,"Stars,Yorgo Voyagis,Georges Corraface,Seymour Cassel,,","Nick Gaitatjis,","Nick Gaitatjis,","Drama,",,"August 2, 2012 (Greece)","Greece,United States,","Greek,","Second Slate Films,Armonia Films,",,,1h 37min,Color(original 35 mm prints),,,6.7/10,219,1,7,
Cosimo e Nicole,"Stars,Riccardo Scamarcio,Clara Ponsot,Paolo Sassanelli,,","Francesco Amato,","Francesco Amato,Daniela Gambaro,Giuliano Miniati,","Drama,Romance,",,"November 29, 2012 (Italy)","Italy,","Italian,French,","Cattleya,Fastfilm,Rai Cinema,","$389,907",,1h 40min,Color,,2.35 : 1,6.5/10,272,8,,
The Girl from the Vile Land,"Stars,Ivan Anastasov,Georgi Grozev,Joanna Izabella,,","Niki Stanchev,Doriana Paneva,","Vladimir Monchev,Niki Stanchev,","Drama,Mystery,Thriller,",,"October 8, 2015 (Bulgaria)","Bulgaria,","Bulgarian,",,,,1h 30min,Black and White,,,7.2/10,9,,,
The Children of Golgotha,"Stars,Tari Ritter,Yvette Costeau,Sanela Demirovic,,","Günther Brandl,","Günther Brandl,","Horror,",,"November 9, 2019 (Germany)","Germany,","German,","Brandl Pictures,",,"€5,400 (estimated)",1h 50min,Color,,,4.9/10,16,,,
Project 12,"Stars,Tom Riordan,Gary Ambrosia,Michael Laurin,,","Gary Ambrosia,","Tom Riordan,Gary Ambrosia,","Sci-Fi,",Not Rated,"June 24, 2012 (United States)","United States,","English,","Super Genius,Santa Clarita Karate,SMT Picture,",,,1h 47min,Color,"Dolby Digital,",1.85 : 1,7.3/10,77,,,
"Scaler, Dark Spirit","Stars,Nathan Bechtold,Ran Burns,Jessica Froelich,,","Dan T. Hall,",,"Horror,Thriller,",TV-MA,"June 18, 2016 (United States)","United States,","English,","Cyfuno Ventures,Vizmo Films,",,,1h 20min,Color,,,3.3/10,751,8,,
W furin: Netorare tsuma to shô akuma musume,"Stars,Ryû Enami,Ayumi Kimito,Harukana Ayane,,","Kazuyoshi Sekine,","Kazuyoshi Sekine,",,,"July 14, 2017 (Japan)","Japan,","Japanese,","Sekine Production,",,,,Color,"Mono,",,,,,,
Providence,"Stars,Juli Tapken,Rich Swingle,Jenn Gotzon,,","Sharon Wilharm,","Sharon Wilharm,","Drama,Romance,",,"February 12, 2016 (United States)","United States,","English,","Mainstreet Productions,","$8,840",,1h 19min,Color,,,7.3/10,71,2,18,
