title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Baby Babble - Real World,,"Amy Chouinard,","Amy Chouinard,Cory Poland,","Family,",,"December 31, 2019 (United States)","United States,","English,","Talking Child,",,"$10,000 (estimated)",,Color,,,,,,,
No Retreat,"Samantha Soule,Josh Tyson,","Nicholas Zafonte,","J.D. Singer,Nicholas Zafonte,","Comedy,Drama,",,"October 15, 2016 (United States)","United States,","English,",,,,1h 18min,Color,,,7.6/10,9,1,,
Florida Water,"Stars,Dean Bart-Plange,Mickaëlle X. Bizet,Tina Cerin,,","Numa Perrier,","Numa Perrier,","Drama,",,"August 2, 2014 (United States)",,,"Reveal Film,",,,,Color,,,,,,,
Requiem of a Place,"Anastasia Voss,Igor Mamlenkov,","Mikhail Chernikov,","Mikhail Chernikov,","Drama,",,"October 1, 2020 (Spain)","Spain,","Russian,","MVC Filmproduction,",,"€150,000 (estimated)",,Black and White,,,,,,,
La Pasión de Verónica Videla,"Stars,Mariana Arancibia,Sonnia De Monte,Silvia del Castillo,,","Cristián Darío Pellegrini,",,"Drama,",,"September 3, 2014 (Argentina)","Argentina,","Spanish,",,,,1h 23min,Color,,,7.2/10,7,,,
Volvió,"Stars,Melissa Diakova,Álvaro Marenco,Luis Carlos Vásquez,,","Melissa Diakova,Raúl Cabrera,","Raúl Cabrera,Melissa Diakova,","Comedy,Drama,",,2019 (Costa Rica),"Costa Rica,","Spanish,","Caramba Films,Four Plus Films Limitada,",,"$4,000 (estimated)",1h 25min,Color,,,,,,,
Worlds Best Holiday Commericals 2,,"Anthony Hudson,",,"Family,",,"December 8, 2020 (United States)","United States,","English,","Mission Point Media,",,"$1,000 (estimated)",1h 14min,Color,,4:3,,,,,
Detour on the Path to Perfect Illusion,"Stars,Marcel Gallik,Igor Kasala,Ludmila Kuzmenko,,","Robert Filo,","Robert Filo,","Drama,",PG,September 2016 (Republic of Macedonia),"Slovakia,","English,",,,,1h 49min,Color,,,,,,,
"Hanasu inu o, hanasu",,"Madoka Kumatani,",,"Drama,",,"March 10, 2017 (Japan)","Japan,","Japanese,",,,,1h 24min,Color,,,,,,,
Bayern Munich vs Arsenal,"Arsenal F.C.,Bayern München,",,,"Sport,",,"November 4, 2015 (Germany)","Germany,",,,,,1h 30min,Color,,,,,,,
Once Upon an Island,,,,,G,,"United States,","English,",,,,,Color,,,,,,,
Dammit Dixie Dan,"Stars,Haji Abdullah,Brian Alexander,Brian Alexander,,","Mark Rudge,","Christopher Finch,","Horror,",,"October 31, 2011 (United States)","United States,","English,","Bloodlines Studios,",,,,Color,,,,,,,
Kyôkasho ni nai! 5,,"Shota Sasaki,","Kazuto Okada,",,,2019 (Japan),"Japan,","Japanese,",,,,,Color,,,,,,,
City of Quartz,"Stars,Oscar Basulto,Magaly Castellanos,Mia Danelle,,","Francisco Romero,","Francisco Romero,",,,"December 15, 2015 (United States)",,"English,Spanish,",,,"$10,000 (estimated)",,Black and White,,,,,,,
El Cóndor Colombiano,,,,,,,,,,,,,,,,,,,,
Bournemouth vs Aston Villa,,,,"Sport,",,"August 8, 2015 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Everton vs Tottenham Hotspur,,,,"Sport,",,"August 13, 2016 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Dark Thoughts,"Stars,Luke Wheeler,Josh Ochoa,Becky Ochoa,,","Carrsan T. Morrissey,","Carrsan T. Morrissey,","Action,Fantasy,Horror,Thriller,",,"June 1, 2016 (United States)","United States,","English,","3 Demons productions,",,,1h 48min,Color,,,,,,,
Révélation,"Stars,Ségolène Point,Pascal Delaunay,Lani Sagoyou,,","Bruno François-Boucher,","Pascal Delaunay,","Fantasy,",,"January 27, 2017 (France)","France,","French,",,,,1h 10min,Color,,,,,,,
Water Down,"Sabrina Percario,","Rafael Ghencev,","Rafael Ghencev,","Drama,",G,2016 (United States),"United States,","English,",,,,5h,Color,,,,,,,
Ashley: Film II - This Side of Sunset,"Jessica Doyle,Tony Lee Gratz,","B.A. Lewandowski,",,,,,"United States,","English,",,,,,Color,,,,,,,
Being Annabel,"Stars,Padita Agu,Alexx Ekubo,Desmond Elliot,,","Okey-Zubelu Okoh,","Temitope Bolade,Diche Enunwa,","Thriller,",,"March 8, 2019 (Nigeria)","Nigeria,","English,","Kenoma Entertainment,",,,1h 41min,Color,,,,,,,
Karma Road,"Stars,Manini Gupta,Kal Parekh,Robert Stoller,,","Mihir Pathak,","Mihir Pathak,","Drama,",R,"February 27, 2010 (United States)","United States,","English,",,,"$35,000 (estimated)",1h 21min,Color,"Dolby Digital,",1.85 : 1,8.0/10,10,,,
The Second Security Unit,"Stars,Miyoko Akaza,Makoto Ashikawa,Masayuki Deai,,","Yuji Kakizaki,","Yuji Kakizaki,","Drama,",,"June 30, 2018 (Japan)","Japan,","Japanese,",,,,1h 52min,Color,,,,,,,
Lion of Gujarat,"Stars,Akruti Agrawal,Aman Kureshi,Armaan Tahil,,","Dinesh Lamba,",,"Action,",,"June 26, 2015 (India)","India,","Hindi,",,,"₹50,000,000 (estimated)",,,,16:9 HD,,,,,
Chameleon,"Stars,Candice-May Davies,Bradley Graham,Kurtis Maguire,,","Terry Boake,","Terry Boake,","Horror,",,"July 1, 2012 (Canada)","Canada,","English,","Fractured Frames,UBCP,",,"CA$5,000 (estimated)",,Color,"Stereo,",2.35 : 1,6.7/10,9,,,
Bhaunri,"Stars,Bidita Bag,Mihir Das,Chakradhar Jena,,","Sudhanshu Sahu,","Dilip Choudhury,Ratnakar Raut,Sudhanshu Sahu,","Action,",,"January 1, 2015 (India)","India,","Oriya,","Ritupriya Productions,",,,,Color,,,6.8/10,11,,,
Ruins,,"Takaaki Watanabe,",,"Crime,Drama,Family,",,,"Japan,","Japanese,",,,,1h 50min,Color,,,,,,,
Kattu Paya Sir Intha Kaali,"Stars,Ira Agarwal,Jaivanth,Aadukalam Naren,,","Youreka,","Youreka,","Action,Crime,Drama,Thriller,",,"August 3, 2018 (India)","India,","Tamil,","White Horse Cinemas,",,,,Color,,,2.8/10,5,,,
"Yacuna, Love to life","Denis Montes,","Eustaquio del Rio,","Eustaquio del Rio,","Drama,",,,"Mexico,","Spanish,",,,,1h 28min,Color,,,,,,,
Aizô no uneri: Inran tsuma to yobarete,"Stars,Kizuna Sakura,Kana Suzuna,Yôko Satomi,,","Yoshikazu Katô,","Kiichi Fude,",,,"November 8, 2019 (Japan)","Japan,","Japanese,","Kato Eizo Kobo,",,,,Color,"Mono,",,,,,,
Snehavin Kadhalarkal,"Stars,Advaitha,Athif,Rathna Kumar,,","Muthuramalincoln,","Muthuramalincoln,",,,"August 15, 2014 (India)","India,","Tamil,","Tamilan Kalaikkoodam,",,,2h 10min,Color,"D-Cinema 48kHz 5.1,",,,,,,
Annie Get Your Gun,"Sonalii Castillo,Johnny Cole,Larayia Gaston,","Corey Harrell,","Corey Harrell,","Crime,",,"July 16, 2014 (United States)","United States,","English,","Riotboy1215,",,,,Color,,,,,,,
Le visioni di Savonarola,,"Alessandra Gigante,","Fabio Andriola,","History,",,"September 28, 2011 (Italy)","Italy,","Italian,","Storia in Rete,",,"€6,500 (estimated)",57min,Color,,,,,,,
The Greeting,"Gautham Bhavaraju,Saransh Raj,Shweta Singh,","Gautham Bhavaraju,","Gautham Bhavaraju,","Horror,Thriller,",,"November 17, 2017 (United States)","United States,","English,",,,"$3,000 (estimated)",,,,,,,,,
Death Before Discomfort,"Stars,Alan Angelo,Shawn Barnes,Joy Canfield,,","Jay Leonard,","Jay Leonard,","Comedy,",,"August 18, 2016 (United States)","United States,","English,","Trenchmouth Productions,",,$600 (estimated),1h 46min,Black and White,"Stereo,",16:9 HD,,,,,
