title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Engedetlen,"Stars,Balint Bagossy,Bianka Ballér,Márk Bodoky,,","Zoltan Moll,","Zoltan Moll,","Drama,",,"September 1, 2018 (Hungary)","Hungary,","Hungarian,","FilmTeam,",,"€100,000 (estimated)",1h 26min,Color,,,5.7/10,53,,,
"6 Dynamic Laws for Success (in Life, Love & Money)","Stars,Travis Swartz,Jennifer Lafleur,Sara Lynch,,","Gregory Bayne,","Gregory Bayne,","Comedy,",,"September 28, 2017 (United States)","United States,","English,","MPS International,Lovelymachine,Bruneau Pictures,",,,1h 32min,Black and White,,2.35 : 1,6.7/10,115,8,4,
Timon of Athens,"Stars,Joseph Ziegler,Josue Laboucane,Mike Nadajewski,,","Barry Avrich,","William Shakespeare,","Drama,",,"April 22, 2018 (Canada)","Canada,","English,","Melbar Entertainment Group,",,,1h 59min,Color,,,7.6/10,26,,,
Dessau Dancers,"Stars,Gordon Kämmerer,Sonja Gerhardt,Oliver Konietzny,,","Jan Martin Scharf,","Ruth Toma,Janna Velber,Jan Martin Scharf,","Comedy,History,Music,",,"April 16, 2015 (Germany)","Germany,","German,","Boogiefilm,Südwestrundfunk (SWR),Westdeutscher Rundfunk (WDR),",,,1h 31min,Color,,2.35 : 1,5.6/10,188,1,14,
I passi leggeri,"Stars,Fabrizio Rizzolo,Chiara Causa,Ksenija Martinovic,,","Vittorio Rifranti,","Vittorio Rifranti,","Drama,",,"November 7, 2018 (Italy)","Italy,","Italian,","Magic Movie,",,"€100,000 (estimated)",1h 38min,Color,,1.85 : 1,6.5/10,10,4,,
Cirque du Soleil: Hatching,,"Pierre-Étienne Lessard,",,,Not Rated,August 2013 (United States),"United States,","English,",,,,47min,Color,,,6.0/10,8,,,
24 Hours in My Council Flat,"Stars,Daciana Brava,Matthew Dearlove,Catherine Douglas,,","Richard Lipman,","Catherine Douglas,Richard Lipman,","Drama,",,"June 7, 2017 (United States)","United Kingdom,","English,",,,"£30,000 (estimated)",55min,Color,,,2.9/10,20,1,,
Mile End,"Stars,Alex Humes,Mark Arnold,Heidi Agerholm Balle,,","Graham Higgins,","Graham Higgins,","Crime,Drama,Mystery,Thriller,",,"April 15, 2017 (United Kingdom)","United Kingdom,","English,","Detour East Films,",,,1h 41min,Color,"D-Cinema 48kHz 5.1,",2.35 : 1,5.4/10,112,14,8,
Arale,"Stars,Sabyasachi Chakrabarty,Mithu Chakraborty,Manoj Ojha,,","Sandip Sarkar,",,"Drama,",,"October 16, 2019 (India)","India,","Bengali,","Angel Digital.,",,,,Color,,,,,,,
Cultural Clash,"Stars,Benjamin Levy Aguilar,Tairat Baoku,Yemi Blaq,,","Omodada Pro,","Johnny Blayz,Blessy Jackson,","Drama,Thriller,",,"August 11, 2019 (Nigeria)","Nigeria,United States,","English,","Cordel Media Group,Omodada Production,",,,2h 20min,Color,,,,,,,
Trash on Mars,"Stars,Petra Nesvacilová,Halka Tresnáková,Tereza Nvotová,,","Benjamin Tucek,","Benjamin Tucek,Tereza Nvotová,","Comedy,Sci-Fi,",,"July 5, 2018 (Czech Republic)","Czech Republic,","Czech,","Nyasa Films International,Nyasa Films Production,","$2,103","$123,000 (estimated)",1h 24min,Color,,1.85 : 1,4.3/10,26,1,3,
Wolf Sheep,"Tim Curry,Eric Idle,Christopher Lloyd,",,"Writers,Bethany Rhoades,Eusebio Torres,Mac Torres,,","Animation,",,,,,,,,,,,,5.9/10,28,,,
The Ideal,"Stars,Dennis Brito,Kristen Brancaccio,Ivan Perez,,","Wes Tomasz Ciesla,","Rivka Rappoport,","Fantasy,Horror,Thriller,",,,"United States,","English,","Millions of Pixels,PoCu Films,",,"$1,000,000 (estimated)",1h 36min,Color,,16:9 HD,2.4/10,139,11,3,
Las lágrimas,"Claudette Maillé,Fernando Álvarez Rebeil,Gabriel Santoyo,","Pablo Delgado,","Pablo Delgado,","Drama,",,"October 26, 2012 (Mexico)","Mexico,","Spanish,","Centro de Capacitación Cinematográfica (CCC),",,,1h 4min,Color,,4:3,7.1/10,60,1,1,
Aapne to chhie bindaas,"Kailash Shahadadpuri,Pravin Gundecha,Vikee Shah,","Nishant Dave,",,"Drama,",,"October 2, 2016 (India)","India,","Gujarati,",,,"₹8,000,000 (estimated)",2h 57min,Color,,,,,,,
Danach,"Stars,Beate Malkus,Helmuth Meier-Lautenschläger,Michael Herrmann,,","Kivmars Bowling,","Kivmars Bowling,","Drama,",Rated R for language and some violent content,"February 18, 2011 (United States)","United Kingdom,Germany,","German,","Dog Animal Films,",,,1h 16min,Color,,1.78 : 1 / (high definition),7.1/10,20,1,,
I Don't Like Younger Men 4,,,,"Romance,",,"July 26, 2019 (South Korea)","South Korea,","Korean,",,,,1h 10min,Color,,,,,,,
Living Things,"Rhoda Jordan,Ben Siegler,","Eric Shapiro,","Eric Shapiro,","Comedy,Drama,",,"April 15, 2014 (United States)","United States,","English,","Wildlight Entertainment,",,,1h 15min,Color,"Stereo,",2.35 : 1,,,1,21,
Thakkol Pazhuthu,"Stars,Santhosh Keezhattoor,Bose Venkat,Sashikumar Subramani,,","Hafiz M. Ismail,",,"Crime,Mystery,Thriller,",,"January 24, 2020 (India)","India,","Malayalam,","Anandam Pictures,DD Movies,Film Godown Movie Makers,",,,1h 59min,Color,,,6.2/10,8,,,
Fullir Vasar,"Stars,Margrét Asta,Jóhann Benjamínsson,Helga Braga Jónsdóttir,,","Anton Sigurdsson,","Anton Sigurdsson,","Action,Comedy,",,"February 23, 2018 (Iceland)","Iceland,","Icelandic,","Virgo Films,","$120,925",,,Color,,2:39,4.1/10,95,,,
